Department,Region,Revenue,Revenue Goal,Margin,Margin Goal,Sales Quantity,Customers,YearMonth,KPi Achieved
Channel Sales,Papua,2400.41,814.61,0.4,0.5,18,79,2017-02,YES
Channel Sales,Sumatra,3203.7,687.34,0.7,0.46,24,61,2017-02,YES
Channel Sales,Bali,2313.88,1471.88,0.42,0.46,20,73,2017-02,YES
Channel Sales,Sulawesi,313.99,2377.05,0.5,0.58,3,13,2017-02,NO
Channel Sales,Kalimantan,1935.94,742.45,0.8,0.54,14,74,2017-02,YES
Channel Sales,Jawa,1414.5,2301.7,0.68,0.52,11,62,2017-02,NO
Channel Sales,NTB,2231.04,1240.14,0.5,0.44,18,31,2017-02,YES
Channel Sales,Papua,2519.47,2321.21,0.62,0.58,15,65,2017-02,YES
Channel Sales,Sumatra,719.06,985.87,0.5,0.48,6,27,2017-02,NO
Channel Sales,Bali,3480.8,2155.0,0.58,0.58,29,111,2017-02,YES
Channel Sales,Sulawesi,1081.84,778.95,0.26,0.54,6,21,2017-02,YES
Channel Sales,Kalimantan,1756.67,1345.51,0.34,0.5,14,39,2017-02,YES
Channel Sales,Jawa,2167.26,2192.73,0.7,0.44,15,44,2017-02,NO
Channel Sales,NTB,952.82,1244.13,0.4,0.54,8,34,2017-02,NO
Channel Sales,Papua,2874.46,2507.85,0.72,0.56,23,121,2017-02,YES
Channel Sales,Sumatra,3481.79,2005.39,0.48,0.54,30,54,2017-02,YES
Channel Sales,Bali,1245.4,1875.2,0.54,0.56,9,25,2017-02,NO
Channel Sales,Sulawesi,3291.38,2488.88,0.48,0.4,23,104,2017-02,YES
Channel Sales,Kalimantan,1156.94,1276.04,0.58,0.4,5,19,2017-02,NO
Channel Sales,Jawa,1420.7,1666.79,0.5,0.52,8,40,2017-03,NO
Channel Sales,NTB,2035.35,1063.87,0.66,0.58,14,56,2017-03,YES
Channel Sales,Papua,527.36,808.47,0.54,0.4,2,3,2017-03,NO
Channel Sales,Sumatra,131.56,2334.24,0.58,0.44,2,5,2017-03,NO
Channel Sales,Bali,3193.55,2462.24,0.36,0.56,26,91,2017-03,YES
Channel Sales,Sulawesi,460.81,2161.86,0.76,0.54,2,6,2017-03,NO
Channel Sales,Kalimantan,2484.55,1804.62,0.68,0.44,17,90,2017-03,YES
Channel Sales,Jawa,1749.66,1867.28,0.74,0.5,11,61,2017-03,NO
Channel Sales,NTB,738.56,1185.81,0.4,0.48,6,24,2017-03,NO
Channel Sales,Papua,1511.52,1854.98,0.52,0.6,14,44,2017-03,NO
Channel Sales,Sumatra,1410.57,2445.19,0.7,0.44,11,27,2017-03,NO
Channel Sales,Bali,3530.29,2220.49,0.58,0.46,27,99,2017-03,YES
Channel Sales,Sulawesi,694.37,1712.56,0.6,0.56,5,20,2017-03,NO
Channel Sales,Kalimantan,3018.3,2166.13,0.68,0.5,23,80,2017-03,YES
Channel Sales,Jawa,2861.28,1076.79,0.68,0.48,23,125,2017-03,YES
Channel Sales,NTB,2882.19,2122.34,0.22,0.54,21,99,2017-03,YES
Channel Sales,Papua,2938.67,1527.54,0.34,0.52,23,65,2017-03,YES
Channel Sales,Sumatra,2863.83,2485.79,0.68,0.58,21,36,2017-03,YES
Channel Sales,Bali,573.52,1538.42,0.4,0.4,3,8,2017-03,NO
Channel Sales,Sulawesi,1515.27,1728.5,0.62,0.56,12,62,2017-03,NO
Channel Sales,Kalimantan,605.62,1077.84,0.32,0.58,4,20,2017-03,NO
Channel Sales,Jawa,2541.38,1360.41,0.56,0.48,23,84,2017-03,YES
Channel Sales,NTB,2437.63,2537.71,0.42,0.54,15,25,2017-03,NO
Channel Sales,Papua,997.75,2000.95,0.56,0.6,5,19,2017-03,NO
Channel Sales,Sumatra,2325.43,1146.53,0.56,0.48,16,43,2017-03,YES
Channel Sales,Bali,3357.01,1990.68,0.68,0.44,29,49,2017-03,YES
Channel Sales,Sulawesi,850.32,2491.13,0.76,0.52,3,13,2017-03,NO
Channel Sales,Kalimantan,3136.74,904.45,0.4,0.5,26,136,2017-03,YES
Channel Sales,Jawa,2360.88,2496.54,0.4,0.54,18,104,2017-03,NO
Channel Sales,NTB,1826.45,869.49,0.6,0.44,15,65,2017-03,YES
Channel Sales,Papua,1770.65,1592.99,0.56,0.52,11,60,2017-03,YES
Channel Sales,Sumatra,3307.26,1499.14,0.48,0.56,24,66,2017-04,YES
Channel Sales,Bali,1911.66,2437.36,0.62,0.48,14,29,2017-04,NO
Channel Sales,Sulawesi,1446.22,1160.63,0.5,0.48,10,32,2017-04,YES
Channel Sales,Kalimantan,2022.09,1022.08,0.58,0.52,15,66,2017-04,YES
Channel Sales,Jawa,3512.59,2168.25,0.52,0.48,30,51,2017-04,YES
Channel Sales,NTB,1048.55,2439.2,0.42,0.42,5,19,2017-04,NO
Channel Sales,Papua,1234.58,1134.79,0.26,0.44,11,54,2017-04,YES
Channel Sales,Sumatra,2987.24,2317.32,0.46,0.44,24,50,2017-04,YES
Channel Sales,Bali,2162.75,2547.24,0.34,0.4,15,63,2017-04,NO
Channel Sales,Sulawesi,2918.62,1976.8,0.36,0.54,24,133,2017-04,YES
Channel Sales,Kalimantan,1774.56,1010.94,0.24,0.6,14,49,2017-04,YES
Channel Sales,Jawa,1205.58,1524.61,0.36,0.5,11,56,2017-04,NO
Channel Sales,NTB,812.85,1341.19,0.3,0.48,4,13,2017-04,NO
Channel Sales,Papua,2582.48,1830.08,0.42,0.46,23,75,2017-04,YES
Channel Sales,Sumatra,3259.87,2052.04,0.5,0.5,23,115,2017-04,YES
Channel Sales,Bali,2249.78,2336.1,0.3,0.46,20,37,2017-04,NO
Channel Sales,Sulawesi,1884.57,1759.77,0.72,0.5,15,70,2017-04,YES
Channel Sales,Kalimantan,3364.16,2275.55,0.5,0.5,28,112,2017-04,YES
Channel Sales,Jawa,248.41,2553.65,0.6,0.52,3,11,2017-04,NO
Channel Sales,NTB,65.1,1232.37,0.76,0.5,2,4,2017-04,NO
Channel Sales,Papua,1994.76,1828.92,0.74,0.44,16,55,2017-04,YES
Channel Sales,Sumatra,2425.09,2362.48,0.52,0.44,15,74,2017-04,YES
Channel Sales,Bali,2564.35,1279.58,0.66,0.58,23,102,2017-04,YES
Channel Sales,Sulawesi,403.83,674.55,0.54,0.58,3,7,2017-04,NO
Channel Sales,Kalimantan,2543.13,1721.38,0.3,0.4,23,92,2017-04,YES
Channel Sales,Jawa,2892.12,1820.81,0.42,0.4,21,98,2017-04,YES
Channel Sales,NTB,584.93,1922.98,0.4,0.48,3,5,2017-04,NO
Channel Sales,Papua,2666.65,2102.31,0.62,0.46,22,82,2017-04,YES
Channel Sales,Sumatra,405.55,1439.77,0.64,0.42,2,4,2017-04,NO
Channel Sales,Bali,1835.19,1158.94,0.72,0.54,14,30,2017-04,YES
Channel Sales,Sulawesi,1426.48,667.31,0.66,0.52,10,43,2017-05,YES
Channel Sales,Kalimantan,1618.8,1777.91,0.22,0.46,12,60,2017-05,NO
Channel Sales,Jawa,1317.95,1114.03,0.74,0.46,9,25,2017-05,YES
Channel Sales,NTB,1048.36,1411.66,0.56,0.56,9,20,2017-05,NO
Channel Sales,Papua,1474.32,2389.49,0.76,0.4,8,32,2017-05,NO
Channel Sales,Sumatra,110.74,1068.16,0.7,0.44,3,12,2017-05,NO
Channel Sales,Bali,2151.42,2074.67,0.26,0.5,17,62,2017-05,YES
Channel Sales,Sulawesi,993.17,1968.11,0.74,0.48,9,33,2017-05,NO
Channel Sales,Kalimantan,549.82,1507.06,0.38,0.58,3,10,2017-05,NO
Channel Sales,Jawa,1577.69,1884.77,0.32,0.56,12,62,2017-05,NO
Channel Sales,NTB,2628.48,1107.98,0.74,0.44,20,41,2017-05,YES
Channel Sales,Papua,1461.76,758.12,0.62,0.42,9,16,2017-05,YES
Channel Sales,Sumatra,696.73,732.99,0.4,0.54,6,22,2017-05,NO
Channel Sales,Bali,2616.51,2077.65,0.24,0.42,20,91,2017-05,YES
Channel Sales,Sulawesi,335.92,1510.78,0.5,0.44,2,5,2017-05,NO
Channel Sales,Kalimantan,1946.03,2157.41,0.44,0.52,15,77,2017-05,NO
Channel Sales,Jawa,565.88,2230.39,0.64,0.6,6,15,2017-05,NO
Channel Sales,NTB,993.08,942.38,0.68,0.54,6,28,2017-05,YES
Channel Sales,Papua,2181.69,686.72,0.64,0.56,15,58,2017-05,YES
Channel Sales,Sumatra,443.78,1083.57,0.78,0.48,3,9,2017-05,NO
Channel Sales,Bali,1684.51,2467.97,0.76,0.54,14,43,2017-05,NO
Channel Sales,Sulawesi,1921.78,2365.11,0.7,0.6,16,42,2017-05,NO
Channel Sales,Kalimantan,2546.81,2408.73,0.56,0.58,21,75,2017-05,YES
Channel Sales,Jawa,790.69,2008.12,0.5,0.56,4,15,2017-05,NO
Channel Sales,NTB,776.26,823.29,0.34,0.54,4,13,2017-05,NO
Channel Sales,Papua,1640.39,1372.78,0.48,0.46,12,60,2017-05,YES
Channel Sales,Sumatra,978.0,1237.42,0.5,0.58,9,15,2017-05,NO
Channel Sales,Bali,828.69,2576.71,0.54,0.44,3,11,2017-05,NO
Channel Sales,Sulawesi,2178.35,1291.97,0.76,0.44,15,40,2017-05,YES
Channel Sales,Kalimantan,162.79,1059.48,0.38,0.52,2,6,2017-05,NO
Channel Sales,Jawa,2799.12,1267.86,0.58,0.44,21,76,2017-05,YES
Channel Sales,NTB,1127.22,929.85,0.4,0.48,9,41,2017-06,YES
Channel Sales,Papua,3160.14,1005.97,0.48,0.5,24,76,2017-06,YES
Channel Sales,Sumatra,2171.04,2290.09,0.66,0.5,20,48,2017-06,NO
Channel Sales,Bali,2377.6,1370.59,0.44,0.44,20,45,2017-06,YES
Channel Sales,Sulawesi,2092.13,2464.91,0.22,0.58,14,56,2017-06,NO
Channel Sales,Kalimantan,2227.95,2287.25,0.66,0.44,18,102,2017-06,NO
Channel Sales,Jawa,3555.62,1820.85,0.56,0.48,30,160,2017-06,YES
Channel Sales,NTB,985.69,2190.83,0.32,0.56,5,11,2017-06,NO
Channel Sales,Papua,1515.31,1719.59,0.54,0.48,12,35,2017-06,NO
Channel Sales,Sumatra,2197.89,2032.34,0.42,0.42,18,91,2017-06,YES
Channel Sales,Bali,1084.58,1326.56,0.3,0.5,8,18,2017-06,NO
Channel Sales,Sulawesi,2511.39,2418.34,0.26,0.58,18,41,2017-06,YES
Channel Sales,Kalimantan,864.88,2267.54,0.32,0.56,5,18,2017-06,NO
Channel Sales,Jawa,570.11,1886.52,0.3,0.6,6,25,2017-06,NO
Channel Sales,NTB,2818.54,814.69,0.2,0.58,22,101,2017-06,YES
Channel Sales,Papua,1885.9,2428.56,0.5,0.58,15,70,2017-06,NO
Channel Sales,Sumatra,342.68,1270.86,0.52,0.5,2,3,2017-06,NO
Channel Sales,Bali,3210.9,1527.03,0.28,0.56,24,79,2017-06,YES
Channel Sales,Sulawesi,865.86,1800.48,0.34,0.56,6,35,2017-06,NO
Channel Sales,Kalimantan,1989.81,1870.56,0.58,0.48,17,39,2017-06,YES
Channel Sales,Jawa,770.18,1829.22,0.4,0.46,6,34,2017-06,NO
Channel Sales,NTB,3397.52,2189.13,0.72,0.58,29,128,2017-06,YES
Channel Sales,Papua,1266.61,2433.18,0.78,0.42,11,26,2017-06,NO
Channel Sales,Sumatra,175.09,1269.37,0.22,0.54,3,12,2017-06,NO
Channel Sales,Bali,3377.39,1742.03,0.46,0.48,28,116,2017-06,YES
Channel Sales,Sulawesi,2796.38,701.78,0.6,0.58,22,71,2017-06,YES
Channel Sales,Kalimantan,2857.28,1778.92,0.3,0.54,21,92,2017-06,YES
Channel Sales,Jawa,3489.36,1172.36,0.5,0.42,30,103,2017-06,YES
Channel Sales,NTB,2726.68,822.9,0.74,0.42,22,44,2017-06,YES
Channel Sales,Papua,2183.63,2044.48,0.64,0.56,15,64,2017-06,YES
Channel Sales,Sumatra,1770.72,2132.51,0.22,0.56,14,39,2017-07,NO
Channel Sales,Bali,3410.65,1550.69,0.3,0.42,29,82,2017-07,YES
Channel Sales,Sulawesi,974.53,1898.9,0.62,0.42,8,14,2017-07,NO
Channel Sales,Kalimantan,3239.65,2049.21,0.46,0.56,23,100,2017-07,YES
Channel Sales,Jawa,3526.49,1738.11,0.4,0.5,30,52,2017-07,YES
Channel Sales,NTB,858.25,1925.27,0.74,0.5,4,20,2017-07,NO
Channel Sales,Papua,2480.93,1225.77,0.54,0.46,17,64,2017-07,YES
Channel Sales,Sumatra,530.06,1072.05,0.78,0.52,2,3,2017-07,NO
Channel Sales,Bali,919.64,2509.73,0.76,0.58,8,20,2017-07,NO
Channel Sales,Sulawesi,3305.85,1599.68,0.8,0.56,26,99,2017-07,YES
Channel Sales,Kalimantan,2988.82,1029.54,0.38,0.56,23,116,2017-07,YES
Channel Sales,Jawa,2845.57,1627.82,0.38,0.46,23,113,2017-07,YES
Channel Sales,NTB,1387.8,2132.93,0.52,0.42,11,55,2017-07,NO
Channel Sales,Papua,2963.98,1149.0,0.38,0.54,23,97,2017-07,YES
Channel Sales,Sumatra,1735.13,2277.2,0.56,0.56,11,29,2017-07,NO
Channel Sales,Bali,895.59,2325.36,0.74,0.54,6,23,2017-07,NO
Channel Sales,Sulawesi,3184.72,1895.92,0.3,0.44,24,41,2017-07,YES
Channel Sales,Kalimantan,771.84,805.88,0.32,0.52,3,12,2017-07,NO
Channel Sales,Jawa,1393.91,1073.48,0.46,0.56,9,48,2017-07,YES
Channel Sales,NTB,1651.95,2009.02,0.44,0.58,11,59,2017-07,NO
Channel Sales,Papua,691.3,2388.27,0.44,0.48,5,22,2017-07,NO
Channel Sales,Sumatra,977.14,1978.6,0.74,0.44,9,37,2017-07,NO
Channel Sales,Bali,446.59,2495.55,0.68,0.4,3,9,2017-07,NO
Channel Sales,Sulawesi,183.04,1044.75,0.58,0.52,3,10,2017-07,NO
Channel Sales,Kalimantan,3212.86,1724.59,0.64,0.48,26,75,2017-07,YES
Channel Sales,Jawa,3197.92,1283.44,0.54,0.52,23,115,2017-07,YES
Channel Sales,NTB,3449.98,930.24,0.22,0.44,30,152,2017-07,YES
Channel Sales,Papua,3455.12,878.66,0.36,0.48,28,62,2017-07,YES
Channel Sales,Sumatra,2838.02,1724.67,0.26,0.48,22,101,2017-07,YES
Channel Sales,Bali,2397.15,889.69,0.36,0.4,18,89,2017-07,YES
Channel Sales,Sulawesi,160.78,2209.52,0.58,0.42,2,3,2017-07,NO
Channel Sales,Kalimantan,1305.76,2034.82,0.36,0.56,9,31,2017-08,NO
Channel Sales,Jawa,2163.24,2232.1,0.8,0.58,15,58,2017-08,NO
Channel Sales,NTB,1161.99,1930.85,0.26,0.52,8,15,2017-08,NO
Channel Sales,Papua,1530.03,2009.97,0.24,0.48,11,56,2017-08,NO
Channel Sales,Sumatra,1354.25,1162.63,0.5,0.46,11,41,2017-08,YES
Channel Sales,Bali,1865.85,2038.26,0.44,0.5,17,34,2017-08,NO
Channel Sales,Sulawesi,3367.01,1749.43,0.8,0.5,27,47,2017-08,YES
Channel Sales,Kalimantan,3270.56,1229.43,0.26,0.42,24,99,2017-08,YES
Channel Sales,Jawa,2535.47,1952.35,0.28,0.46,22,112,2017-08,YES
Channel Sales,NTB,1370.49,1583.97,0.24,0.48,11,59,2017-08,NO
Channel Sales,Papua,2807.02,2063.95,0.46,0.5,23,80,2017-08,YES
Channel Sales,Sumatra,3326.63,2006.14,0.24,0.44,26,132,2017-08,YES
Channel Sales,Bali,1372.8,1750.41,0.28,0.48,11,32,2017-08,NO
Channel Sales,Sulawesi,1438.52,1075.56,0.28,0.58,10,33,2017-08,YES
Channel Sales,Kalimantan,1253.36,1107.43,0.52,0.56,11,29,2017-08,YES
Channel Sales,Jawa,2962.76,1536.25,0.42,0.58,24,77,2017-08,YES
Channel Sales,NTB,578.68,1068.77,0.44,0.42,3,11,2017-08,NO
Channel Sales,Papua,3323.23,1803.99,0.5,0.6,26,48,2017-08,YES
Channel Sales,Sumatra,3200.99,1489.65,0.74,0.56,23,92,2017-08,YES
Channel Sales,Bali,2808.5,1316.68,0.64,0.6,23,116,2017-08,YES
Channel Sales,Sulawesi,2704.54,1215.72,0.8,0.46,21,88,2017-08,YES
Channel Sales,Kalimantan,1188.19,1711.61,0.42,0.44,10,37,2017-08,NO
Channel Sales,Jawa,2552.62,650.32,0.46,0.52,22,119,2017-08,YES
Channel Sales,NTB,913.2,2019.86,0.72,0.46,6,12,2017-08,NO
Channel Sales,Papua,2885.73,2441.72,0.56,0.58,21,90,2017-08,YES
Channel Sales,Sumatra,2246.93,1102.45,0.28,0.42,15,74,2017-08,YES
Channel Sales,Bali,1323.68,1700.91,0.52,0.58,11,26,2017-08,NO
Channel Sales,Sulawesi,1403.25,2510.57,0.74,0.54,10,36,2017-08,NO
Channel Sales,Kalimantan,214.37,1380.86,0.4,0.46,2,5,2017-08,NO
Channel Sales,Jawa,2205.37,1682.01,0.68,0.42,18,70,2017-08,YES
Channel Sales,NTB,3155.54,2520.99,0.74,0.56,26,59,2017-08,YES
Channel Sales,Papua,779.13,1846.94,0.56,0.58,5,24,2017-09,NO
Channel Sales,Sumatra,2759.79,649.05,0.72,0.52,21,64,2017-09,YES
Channel Sales,Bali,560.85,2160.66,0.28,0.58,6,32,2017-09,NO
Channel Sales,Sulawesi,1240.49,749.53,0.72,0.4,11,48,2017-09,YES
Channel Sales,Kalimantan,1390.65,964.07,0.68,0.52,9,17,2017-09,YES
Channel Sales,Jawa,1111.92,2524.91,0.76,0.56,6,18,2017-09,NO
Channel Sales,NTB,2956.38,2198.53,0.72,0.54,26,127,2017-09,YES
Channel Sales,Papua,1938.31,2238.45,0.76,0.48,15,71,2017-09,NO
Channel Sales,Sumatra,1615.59,2100.97,0.78,0.44,12,25,2017-09,NO
Channel Sales,Bali,442.3,2258.48,0.24,0.44,2,3,2017-09,NO
Channel Sales,Sulawesi,569.46,1907.61,0.2,0.46,3,5,2017-09,NO
Channel Sales,Kalimantan,1594.6,732.79,0.44,0.54,11,25,2017-09,YES
Channel Sales,Jawa,1115.27,2570.6,0.78,0.58,8,14,2017-09,NO
Channel Sales,NTB,860.53,2422.37,0.58,0.44,5,18,2017-09,NO
Channel Sales,Papua,2666.53,1864.79,0.32,0.54,21,77,2017-09,YES
Channel Sales,Sumatra,2928.41,2137.91,0.26,0.54,26,63,2017-09,YES
Channel Sales,Bali,432.09,1873.38,0.44,0.58,2,6,2017-09,NO
Channel Sales,Sulawesi,3438.06,963.45,0.7,0.48,27,105,2017-09,YES
Channel Sales,Kalimantan,1205.02,2242.44,0.72,0.46,10,21,2017-09,NO
Channel Sales,Jawa,2761.2,1414.77,0.52,0.6,21,82,2017-09,YES
Channel Sales,NTB,799.83,1430.34,0.7,0.5,4,12,2017-09,NO
Channel Sales,Papua,3269.65,658.37,0.34,0.52,26,47,2017-09,YES
Channel Sales,Sumatra,738.14,1049.03,0.2,0.44,6,34,2017-09,NO
Channel Sales,Bali,877.03,1427.13,0.76,0.58,9,43,2017-09,NO
Channel Sales,Sulawesi,264.82,1309.54,0.62,0.54,2,5,2017-09,NO
Channel Sales,Kalimantan,2328.84,684.48,0.34,0.42,17,30,2017-09,YES
Channel Sales,Jawa,222.28,1187.35,0.46,0.42,3,10,2017-09,NO
Channel Sales,NTB,1451.12,1377.35,0.52,0.5,11,44,2017-09,YES
Channel Sales,Papua,1515.95,1240.3,0.68,0.54,11,27,2017-09,YES
Channel Sales,Sumatra,1052.54,2154.77,0.56,0.48,5,26,2017-09,NO
Channel Sales,Bali,1206.4,2488.05,0.6,0.4,10,30,2017-10,NO
Channel Sales,Sulawesi,2478.21,729.71,0.42,0.54,18,105,2017-10,YES
Channel Sales,Kalimantan,2549.64,1524.63,0.32,0.58,20,42,2017-10,YES
Channel Sales,Jawa,3482.7,2158.07,0.76,0.6,30,62,2017-10,YES
Channel Sales,NTB,3161.09,1992.92,0.48,0.46,23,87,2017-10,YES
Channel Sales,Papua,1190.48,1830.11,0.4,0.6,10,50,2017-10,NO
Channel Sales,Sumatra,2691.71,1210.35,0.64,0.56,21,37,2017-10,YES
Channel Sales,Bali,1098.03,1273.35,0.68,0.6,5,19,2017-10,NO
Channel Sales,Sulawesi,1343.29,836.71,0.68,0.54,8,31,2017-10,YES
Channel Sales,Kalimantan,3100.23,1914.91,0.22,0.44,24,52,2017-10,YES
Channel Sales,Jawa,252.52,2393.34,0.36,0.54,3,6,2017-10,NO
Channel Sales,NTB,121.78,2008.41,0.3,0.5,3,8,2017-10,NO
Channel Sales,Papua,1811.82,2449.68,0.76,0.46,11,51,2017-10,NO
Channel Sales,Sumatra,3006.58,1302.42,0.3,0.46,24,97,2017-10,YES
Channel Sales,Bali,833.86,2535.77,0.46,0.54,5,16,2017-10,NO
Channel Sales,Sulawesi,2249.41,725.36,0.48,0.44,18,43,2017-10,YES
Channel Sales,Kalimantan,3081.99,2170.04,0.72,0.6,23,74,2017-10,YES
Channel Sales,Jawa,3402.26,2231.19,0.24,0.44,30,119,2017-10,YES
Channel Sales,NTB,1742.72,2006.96,0.24,0.52,12,64,2017-10,NO
Channel Sales,Papua,3149.99,920.38,0.68,0.56,23,52,2017-10,YES
Channel Sales,Sumatra,2508.52,2211.74,0.5,0.42,17,63,2017-10,YES
Channel Sales,Bali,876.99,2547.91,0.28,0.54,5,15,2017-10,NO
Channel Sales,Sulawesi,997.69,2169.68,0.42,0.44,6,16,2017-10,NO
Channel Sales,Kalimantan,2969.48,655.91,0.26,0.5,24,129,2017-10,YES
Channel Sales,Jawa,2980.44,1924.8,0.32,0.54,24,81,2017-10,YES
Channel Sales,NTB,538.44,2409.68,0.6,0.4,2,5,2017-10,NO
Channel Sales,Papua,435.6,2573.35,0.62,0.46,3,14,2017-10,NO
Channel Sales,Sumatra,470.09,1373.17,0.66,0.54,2,5,2017-10,NO
Channel Sales,Bali,2151.23,674.71,0.68,0.52,16,45,2017-10,YES
Channel Sales,Sulawesi,1050.84,2507.8,0.76,0.48,6,18,2017-10,NO
Channel Sales,Kalimantan,707.98,1778.96,0.4,0.42,5,22,2017-10,NO
Channel Sales,Jawa,538.88,1033.73,0.5,0.5,3,10,2017-11,NO
Channel Sales,NTB,2211.88,2548.12,0.36,0.48,20,40,2017-11,NO
Channel Sales,Papua,610.88,757.07,0.54,0.54,4,9,2017-11,NO
Channel Sales,Sumatra,2818.96,1679.49,0.62,0.54,21,41,2017-11,YES
Channel Sales,Bali,728.22,1341.1,0.52,0.52,3,14,2017-11,NO
Channel Sales,Sulawesi,2627.91,1916.41,0.76,0.44,20,68,2017-11,YES
Channel Sales,Kalimantan,401.37,782.61,0.62,0.58,3,13,2017-11,NO
Channel Sales,Jawa,2500.5,1033.2,0.34,0.58,15,36,2017-11,YES
Channel Sales,NTB,2229.87,1212.18,0.28,0.52,18,45,2017-11,YES
Channel Sales,Papua,3278.66,2477.68,0.38,0.56,23,71,2017-11,YES
Channel Sales,Sumatra,1336.69,1560.84,0.68,0.52,11,33,2017-11,NO
Channel Sales,Bali,2735.25,2184.62,0.4,0.42,22,69,2017-11,YES
Channel Sales,Sulawesi,1336.68,1082.38,0.32,0.54,10,41,2017-11,YES
Channel Sales,Kalimantan,2877.57,2490.22,0.78,0.44,20,60,2017-11,YES
Channel Sales,Jawa,2049.55,794.81,0.4,0.44,16,61,2017-11,YES
Channel Sales,NTB,2623.44,2361.6,0.6,0.5,23,92,2017-11,YES
Channel Sales,Papua,153.19,1354.56,0.32,0.42,2,5,2017-11,NO
Channel Sales,Sumatra,2664.1,1980.79,0.54,0.42,21,97,2017-11,YES
Channel Sales,Bali,1920.79,2490.45,0.62,0.42,16,73,2017-11,NO
Channel Sales,Sulawesi,2950.99,2054.15,0.54,0.46,23,51,2017-11,YES
Channel Sales,Kalimantan,2407.18,1946.89,0.3,0.46,18,93,2017-11,YES
Channel Sales,Jawa,686.52,2095.66,0.36,0.44,5,22,2017-11,NO
Channel Sales,NTB,122.2,2010.36,0.48,0.58,3,10,2017-11,NO
Channel Sales,Papua,1561.88,983.2,0.42,0.56,14,25,2017-11,YES
Channel Sales,Sumatra,1620.19,1256.79,0.22,0.52,14,66,2017-11,YES
Channel Sales,Bali,165.95,2591.11,0.64,0.42,3,8,2017-11,NO
Channel Sales,Sulawesi,810.88,1796.47,0.26,0.5,3,6,2017-11,NO
