Department,Region,Revenue,Revenue Goal,Margin,Margin Goal,Sales Quantity,Customers,YearMonth,KPi Achieved
Account Management,Papua,1714.49,3707.41,0.22,0.17,11,62,2017-05,NO
Account Management,Sumatra,2644.96,4190.1,0.11,0.21,20,37,2017-05,NO
Account Management,Bali,4911.75,2071.68,0.1,0.18,35,156,2017-05,YES
Account Management,Sulawesi,3235.61,1512.37,0.1,0.17,24,77,2017-05,YES
Account Management,Kalimantan,4450.94,2865.87,0.08,0.2,35,180,2017-05,YES
Account Management,Jawa,6712.42,4881.8,0.13,0.19,54,98,2017-05,YES
Account Management,NTB,4248.98,2179.07,0.22,0.2,34,192,2017-05,YES
Account Management,Papua,311.5,3662.78,0.26,0.2,3,6,2017-05,NO
Account Management,Sumatra,423.22,4085.08,0.08,0.19,3,14,2017-05,NO
Account Management,Bali,6289.78,2703.0,0.15,0.17,51,179,2017-05,YES
Account Management,Sulawesi,6741.46,1672.75,0.13,0.16,51,144,2017-05,YES
Account Management,Kalimantan,5687.71,2530.54,0.24,0.19,52,248,2017-05,YES
Account Management,Jawa,5225.75,2617.3,0.24,0.16,45,146,2017-05,YES
Account Management,NTB,780.9,5055.25,0.19,0.17,6,18,2017-05,NO
Account Management,Papua,4865.3,3327.41,0.2,0.17,35,121,2017-05,YES
Account Management,Sumatra,3710.72,3005.51,0.21,0.16,30,55,2017-05,YES
Account Management,Bali,521.84,3774.51,0.08,0.15,2,7,2017-05,NO
Account Management,Sulawesi,3276.59,3749.43,0.24,0.14,26,61,2017-05,NO
Account Management,Kalimantan,6920.32,2498.46,0.23,0.2,54,102,2017-05,YES
Account Management,Jawa,4151.45,2788.95,0.17,0.17,35,133,2017-05,YES
Account Management,NTB,6620.2,4209.15,0.16,0.14,54,236,2017-05,YES
Account Management,Papua,3149.63,5167.77,0.08,0.21,23,115,2017-05,NO
Account Management,Sumatra,2388.15,2435.13,0.26,0.15,16,43,2017-05,NO
Account Management,Bali,6741.63,1911.48,0.2,0.17,51,245,2017-05,YES
Account Management,Sulawesi,768.97,2034.78,0.24,0.15,4,10,2017-05,NO
Account Management,Kalimantan,6094.74,3668.16,0.1,0.21,46,113,2017-06,YES
Account Management,Jawa,1954.21,3360.63,0.13,0.14,17,78,2017-06,NO
Account Management,NTB,3333.14,3883.09,0.23,0.18,23,68,2017-06,NO
Account Management,Papua,4660.08,2552.88,0.1,0.15,39,180,2017-06,YES
Account Management,Sumatra,1421.68,3859.63,0.14,0.21,9,47,2017-06,NO
Account Management,Bali,1191.74,4639.39,0.18,0.2,8,19,2017-06,NO
Account Management,Sulawesi,7043.73,2779.29,0.26,0.15,51,203,2017-06,YES
Account Management,Kalimantan,5741.58,4130.57,0.24,0.16,48,276,2017-06,YES
Account Management,Jawa,3590.25,4535.67,0.27,0.15,29,76,2017-06,NO
Account Management,NTB,3293.65,3389.28,0.21,0.16,23,107,2017-06,NO
Account Management,Papua,5073.03,4716.17,0.1,0.15,40,133,2017-06,YES
Account Management,Sumatra,3868.79,1479.54,0.13,0.15,29,118,2017-06,YES
Account Management,Bali,4119.45,1717.82,0.1,0.2,29,160,2017-06,YES
Account Management,Sulawesi,4440.96,3044.32,0.22,0.19,36,63,2017-06,YES
Account Management,Kalimantan,1513.94,2895.09,0.17,0.2,12,36,2017-06,NO
Account Management,Jawa,5108.31,4984.79,0.08,0.18,44,102,2017-06,YES
Account Management,NTB,870.26,1770.26,0.22,0.15,6,11,2017-06,NO
Account Management,Papua,2323.41,5180.49,0.11,0.18,18,60,2017-06,NO
Account Management,Sumatra,2316.86,4856.39,0.27,0.2,17,46,2017-06,NO
Account Management,Bali,2060.81,4042.08,0.17,0.15,16,88,2017-06,NO
Account Management,Sulawesi,4199.76,2727.23,0.26,0.15,35,92,2017-06,YES
Account Management,Kalimantan,2088.99,3837.3,0.13,0.14,17,84,2017-06,NO
Account Management,Jawa,4858.5,2881.63,0.27,0.15,38,94,2017-06,YES
Account Management,NTB,2631.63,2862.86,0.22,0.16,20,80,2017-06,NO
Account Management,Papua,436.65,2006.25,0.14,0.19,2,3,2017-06,NO
Account Management,Sumatra,3722.47,5134.87,0.19,0.15,29,130,2017-06,NO
Account Management,Bali,1976.54,2943.92,0.21,0.2,14,31,2017-06,NO
Account Management,Sulawesi,6013.64,1885.82,0.19,0.16,44,172,2017-06,YES
Account Management,Kalimantan,1729.14,2721.31,0.28,0.17,11,59,2017-06,NO
Account Management,Jawa,2770.98,1298.23,0.17,0.2,22,121,2017-06,YES
Account Management,NTB,1660.12,3321.99,0.08,0.17,14,47,2017-07,NO
Account Management,Papua,6707.68,2464.62,0.27,0.21,59,116,2017-07,YES
Account Management,Sumatra,1475.04,1956.7,0.15,0.21,10,38,2017-07,NO
Account Management,Bali,5027.47,1324.93,0.23,0.21,40,186,2017-07,YES
Account Management,Sulawesi,6796.27,4385.52,0.2,0.16,51,91,2017-07,YES
Account Management,Kalimantan,2853.92,4238.27,0.09,0.17,22,90,2017-07,NO
Account Management,Jawa,1407.64,2121.47,0.24,0.15,9,45,2017-07,NO
Account Management,NTB,1899.75,1794.4,0.11,0.18,14,60,2017-07,YES
Account Management,Papua,2724.84,2286.71,0.09,0.2,21,76,2017-07,YES
Account Management,Sumatra,4411.04,1659.57,0.13,0.18,36,75,2017-07,YES
Account Management,Bali,5929.7,3606.52,0.21,0.15,42,186,2017-07,YES
Account Management,Sulawesi,6799.69,1678.03,0.24,0.17,59,295,2017-07,YES
Account Management,Kalimantan,999.26,3456.92,0.18,0.14,8,41,2017-07,NO
Account Management,Jawa,5950.54,1535.23,0.22,0.14,46,189,2017-07,YES
Account Management,NTB,5672.92,1816.7,0.08,0.16,50,277,2017-07,YES
Account Management,Papua,4476.84,5121.48,0.24,0.16,38,202,2017-07,NO
Account Management,Sumatra,5562.24,2967.35,0.19,0.21,40,225,2017-07,YES
Account Management,Bali,1279.07,4221.07,0.07,0.19,10,47,2017-07,NO
Account Management,Sulawesi,1547.61,4856.7,0.15,0.17,12,55,2017-07,NO
Account Management,Kalimantan,2358.17,1409.36,0.12,0.2,15,83,2017-07,YES
Account Management,Jawa,3714.22,3743.57,0.2,0.16,30,69,2017-07,NO
Account Management,NTB,4913.19,4170.63,0.24,0.2,35,132,2017-07,YES
Account Management,Papua,3459.83,4584.77,0.18,0.15,30,125,2017-07,NO
Account Management,Sumatra,4659.96,2198.36,0.27,0.15,36,112,2017-07,YES
Account Management,Bali,2671.33,3736.63,0.17,0.17,22,84,2017-07,NO
Account Management,Sulawesi,3200.47,2022.25,0.1,0.15,23,75,2017-07,YES
Account Management,Kalimantan,3474.62,3837.79,0.22,0.15,27,127,2017-07,NO
Account Management,Jawa,591.61,4181.34,0.21,0.2,6,16,2017-07,NO
Account Management,NTB,874.41,4549.36,0.13,0.17,8,25,2017-07,NO
Account Management,Papua,3453.87,1420.73,0.27,0.17,28,59,2017-07,YES
Account Management,Sumatra,7044.34,3863.33,0.08,0.17,59,300,2017-07,YES
Account Management,Bali,4327.95,2942.47,0.26,0.15,34,79,2017-08,YES
Account Management,Sulawesi,4158.94,2948.07,0.2,0.15,34,115,2017-08,YES
Account Management,Kalimantan,1872.03,5087.79,0.15,0.18,15,70,2017-08,NO
Account Management,Jawa,1674.37,4333.54,0.24,0.14,14,77,2017-08,NO
Account Management,NTB,1730.88,4249.8,0.17,0.15,11,51,2017-08,NO
Account Management,Papua,5162.76,3251.82,0.1,0.18,36,199,2017-08,YES
Account Management,Sumatra,4669.44,3599.22,0.1,0.15,35,114,2017-08,YES
Account Management,Bali,4246.93,2997.13,0.08,0.14,28,157,2017-08,YES
Account Management,Sulawesi,170.5,4964.75,0.26,0.17,2,5,2017-08,NO
Account Management,Kalimantan,6745.33,4471.82,0.1,0.19,59,183,2017-08,YES
Account Management,Jawa,5205.92,1570.97,0.13,0.14,39,96,2017-08,YES
Account Management,NTB,2428.8,2442.7,0.27,0.19,16,51,2017-08,NO
Account Management,Papua,3928.06,3733.23,0.26,0.21,29,90,2017-08,YES
Account Management,Sumatra,3081.21,3927.27,0.15,0.14,23,81,2017-08,NO
Account Management,Bali,700.34,3584.25,0.13,0.19,6,23,2017-08,NO
Account Management,Sulawesi,5566.28,1803.95,0.09,0.16,41,209,2017-08,YES
Account Management,Kalimantan,1702.28,2916.65,0.07,0.18,12,64,2017-08,NO
Account Management,Jawa,5710.74,2338.96,0.23,0.2,51,162,2017-08,YES
Account Management,NTB,6566.39,1848.44,0.1,0.17,54,232,2017-08,YES
Account Management,Papua,1518.49,2066.27,0.2,0.17,11,46,2017-08,NO
Account Management,Sumatra,2399.26,4226.57,0.1,0.15,16,43,2017-08,NO
Account Management,Bali,5171.11,1576.01,0.19,0.2,38,86,2017-08,YES
Account Management,Sulawesi,449.29,1766.65,0.08,0.2,3,11,2017-08,NO
Account Management,Kalimantan,6436.04,4885.98,0.22,0.16,51,91,2017-08,YES
Account Management,Jawa,3359.16,4633.75,0.25,0.17,29,153,2017-08,NO
Account Management,NTB,5833.76,3665.75,0.13,0.17,42,173,2017-08,YES
Account Management,Papua,840.57,4862.64,0.2,0.19,6,17,2017-08,NO
Account Management,Sumatra,1877.62,3463.78,0.1,0.14,14,37,2017-08,NO
Account Management,Bali,5430.54,4021.99,0.15,0.17,39,184,2017-08,YES
Account Management,Sulawesi,1034.51,2447.6,0.1,0.18,8,17,2017-08,NO
Account Management,Kalimantan,6354.92,4725.27,0.17,0.2,42,230,2017-08,YES
Account Management,Jawa,5881.65,1881.84,0.15,0.17,47,218,2017-09,YES
Account Management,NTB,1277.52,1838.53,0.17,0.17,9,43,2017-09,NO
Account Management,Papua,1050.08,3610.56,0.08,0.17,5,23,2017-09,NO
Account Management,Sumatra,4219.85,2482.91,0.21,0.16,32,92,2017-09,YES
Account Management,Bali,5768.76,3286.09,0.09,0.18,42,84,2017-09,YES
Account Management,Sulawesi,6048.35,4556.43,0.24,0.16,46,259,2017-09,YES
Account Management,Kalimantan,6837.75,3366.89,0.25,0.21,53,129,2017-09,YES
Account Management,Jawa,2772.98,2286.99,0.08,0.19,23,73,2017-09,YES
Account Management,NTB,6002.27,4487.11,0.23,0.2,42,194,2017-09,YES
Account Management,Papua,1562.07,1985.95,0.08,0.17,11,27,2017-09,NO
Account Management,Sumatra,3446.57,1320.45,0.13,0.15,30,98,2017-09,YES
Account Management,Bali,3322.18,1387.9,0.22,0.17,24,123,2017-09,YES
Account Management,Sulawesi,3590.12,4926.69,0.22,0.18,27,70,2017-09,NO
Account Management,Kalimantan,4303.89,4278.31,0.27,0.15,30,128,2017-09,YES
Account Management,Jawa,1373.24,1857.14,0.16,0.21,8,21,2017-09,NO
Account Management,NTB,5662.74,2978.81,0.13,0.19,51,101,2017-09,YES
Account Management,Papua,1598.27,4869.01,0.17,0.15,12,50,2017-09,NO
Account Management,Sumatra,5142.69,2720.32,0.15,0.2,40,156,2017-09,YES
Account Management,Bali,5781.11,3434.6,0.15,0.16,46,79,2017-09,YES
Account Management,Sulawesi,241.2,2018.06,0.16,0.2,2,7,2017-09,NO
Account Management,Kalimantan,6301.04,3239.27,0.14,0.16,48,114,2017-09,YES
Account Management,Jawa,1422.56,4542.98,0.11,0.2,10,23,2017-09,NO
Account Management,NTB,6456.99,4315.54,0.27,0.2,57,324,2017-09,YES
Account Management,Papua,6196.97,3787.88,0.19,0.2,52,127,2017-09,YES
Account Management,Sumatra,3148.86,3761.18,0.24,0.15,24,121,2017-09,NO
Account Management,Bali,3232.57,1818.48,0.15,0.16,26,79,2017-09,YES
Account Management,Sulawesi,3417.93,4774.82,0.18,0.17,28,116,2017-09,NO
Account Management,Kalimantan,1962.13,2957.5,0.13,0.2,17,30,2017-09,NO
Account Management,Jawa,4428.78,4294.02,0.17,0.18,39,201,2017-09,YES
Account Management,NTB,5154.19,3595.2,0.22,0.19,44,77,2017-09,YES
Account Management,Papua,6415.93,5032.14,0.08,0.15,58,168,2017-10,YES
Account Management,Sumatra,2964.43,4470.02,0.22,0.15,24,100,2017-10,NO
Account Management,Bali,4729.68,1895.99,0.26,0.18,39,158,2017-10,YES
Account Management,Sulawesi,1754.12,3513.04,0.17,0.17,11,43,2017-10,NO
Account Management,Kalimantan,3268.76,3434.2,0.07,0.16,23,108,2017-10,NO
Account Management,Jawa,408.87,3293.42,0.26,0.17,3,8,2017-10,NO
Account Management,NTB,2037.63,4061.02,0.13,0.19,17,47,2017-10,NO
Account Management,Papua,914.23,3820.35,0.11,0.17,8,23,2017-10,NO
Account Management,Sumatra,3209.16,1536.44,0.1,0.16,23,54,2017-10,YES
Account Management,Bali,6671.51,4778.76,0.17,0.18,51,255,2017-10,YES
Account Management,Sulawesi,2778.16,1430.34,0.2,0.15,23,78,2017-10,YES
Account Management,Kalimantan,835.34,4089.92,0.2,0.2,6,34,2017-10,NO
Account Management,Jawa,544.98,4717.66,0.16,0.17,2,4,2017-10,NO
Account Management,NTB,1617.39,3893.08,0.07,0.2,14,30,2017-10,NO
Account Management,Papua,3782.64,4110.57,0.24,0.16,30,135,2017-10,NO
Account Management,Sumatra,7019.05,3554.63,0.22,0.15,57,251,2017-10,YES
Account Management,Bali,5073.55,3872.78,0.24,0.19,42,243,2017-10,YES
Account Management,Sulawesi,4521.54,2684.64,0.17,0.16,38,157,2017-10,YES
Account Management,Kalimantan,6411.08,1595.07,0.21,0.17,53,134,2017-10,YES
Account Management,Jawa,4578.24,2369.39,0.15,0.16,38,114,2017-10,YES
Account Management,NTB,4256.18,2527.78,0.08,0.2,30,62,2017-10,YES
Account Management,Papua,4093.42,1370.23,0.27,0.17,32,174,2017-10,YES
Account Management,Sumatra,2456.67,4589.38,0.13,0.2,18,63,2017-10,NO
Account Management,Bali,839.98,4783.29,0.17,0.15,5,11,2017-10,NO
Account Management,Sulawesi,2938.42,4089.2,0.19,0.16,23,83,2017-10,NO
Account Management,Kalimantan,5638.77,1680.47,0.22,0.15,40,138,2017-10,YES
Account Management,Jawa,3928.36,4036.2,0.13,0.17,32,64,2017-10,NO
Account Management,NTB,3426.15,4664.28,0.18,0.17,28,75,2017-10,NO
Account Management,Papua,3381.47,3571.2,0.09,0.15,27,91,2017-10,NO
Account Management,Sumatra,162.96,1420.07,0.08,0.19,2,5,2017-10,NO
Account Management,Bali,3054.84,3906.49,0.08,0.18,26,102,2017-10,NO
Account Management,Sulawesi,548.63,1809.4,0.08,0.15,2,6,2017-11,NO
Account Management,Kalimantan,5766.68,3192.77,0.28,0.16,52,92,2017-11,YES
Account Management,Jawa,1554.55,3822.15,0.18,0.15,12,62,2017-11,NO
Account Management,NTB,5473.57,1659.84,0.19,0.15,40,139,2017-11,YES
Account Management,Papua,2622.77,4156.96,0.18,0.19,20,83,2017-11,NO
Account Management,Sumatra,6183.42,4579.85,0.27,0.2,42,146,2017-11,YES
Account Management,Bali,278.32,3991.48,0.17,0.15,2,4,2017-11,NO
Account Management,Sulawesi,5657.72,2538.72,0.2,0.18,38,182,2017-11,YES
Account Management,Kalimantan,5925.74,5175.71,0.08,0.16,52,116,2017-11,YES
Account Management,Jawa,1195.42,2550.73,0.2,0.17,11,29,2017-11,NO
Account Management,NTB,225.06,4998.25,0.2,0.14,3,5,2017-11,NO
Account Management,Papua,5528.55,3668.0,0.12,0.2,36,67,2017-11,YES
Account Management,Sumatra,6210.76,2855.51,0.11,0.17,42,124,2017-11,YES
Account Management,Bali,6715.27,2504.25,0.08,0.16,56,301,2017-11,YES
Account Management,Sulawesi,1261.41,1729.68,0.16,0.19,8,24,2017-11,NO
Account Management,Kalimantan,2756.07,1686.95,0.13,0.15,21,78,2017-11,YES
Account Management,Jawa,3635.99,2910.59,0.1,0.17,27,141,2017-11,YES
Account Management,NTB,5584.61,4044.61,0.27,0.15,38,139,2017-11,YES
Account Management,Papua,4390.24,2143.27,0.26,0.17,39,214,2017-11,YES
Account Management,Sumatra,1385.84,4931.5,0.24,0.21,10,49,2017-11,NO
Account Management,Bali,1772.05,2511.66,0.26,0.15,14,23,2017-11,NO
Account Management,Sulawesi,5605.39,2042.01,0.21,0.2,36,104,2017-11,YES
Account Management,Kalimantan,3316.18,4929.57,0.28,0.19,23,62,2017-11,NO
Account Management,Jawa,1304.06,2583.45,0.16,0.16,9,23,2017-11,NO
Account Management,NTB,3268.32,2150.74,0.1,0.17,23,122,2017-11,YES
Account Management,Papua,6804.89,4848.8,0.25,0.15,54,102,2017-11,YES
Account Management,Sumatra,4490.6,2938.02,0.26,0.15,38,174,2017-11,YES
Account Management,Bali,2441.12,4436.14,0.24,0.21,18,55,2017-11,NO
Account Management,Sulawesi,5322.3,2010.47,0.2,0.15,41,204,2017-11,YES
Account Management,Kalimantan,2576.58,2443.9,0.11,0.19,21,63,2017-11,YES
Account Management,Jawa,1629.49,1360.84,0.14,0.2,11,38,2017-12,YES
Account Management,NTB,2094.24,2561.36,0.19,0.16,14,67,2017-12,NO
Account Management,Papua,474.72,1617.98,0.2,0.17,3,9,2017-12,NO
Account Management,Sumatra,3249.56,3665.78,0.24,0.2,26,102,2017-12,NO
Account Management,Bali,5858.81,3859.21,0.22,0.17,47,257,2017-12,YES
Account Management,Sulawesi,1466.04,4502.23,0.09,0.15,9,40,2017-12,NO
Account Management,Kalimantan,4777.89,4850.31,0.21,0.15,36,82,2017-12,NO
Account Management,Jawa,3240.81,4994.34,0.16,0.16,26,137,2017-12,NO
Account Management,NTB,6884.84,4092.7,0.23,0.18,50,133,2017-12,YES
Account Management,Papua,5074.2,3497.62,0.07,0.15,45,228,2017-12,YES
Account Management,Sumatra,2838.1,4625.87,0.24,0.15,22,123,2017-12,NO
