Department,Region,Revenue,Revenue Goal,Margin,Margin Goal,Sales Quantity,Customers,YearMonth,KPi Achieved
E-commerce Sales,Sulawesi,4941.46,8047.48,0.32,0.31,35,148,2017-02,NO
E-commerce Sales,Kalimantan,9269.21,7078.03,0.19,0.28,87,402,2017-02,YES
E-commerce Sales,Jawa,7392.38,6133.22,0.35,0.3,62,346,2017-02,YES
E-commerce Sales,NTB,10710.55,4334.3,0.12,0.24,130,361,2017-02,YES
E-commerce Sales,Papua,3416.92,2254.33,0.28,0.24,28,85,2017-02,YES
E-commerce Sales,Sumatra,6352.56,7930.32,0.33,0.25,51,235,2017-02,NO
E-commerce Sales,Bali,10328.31,4392.24,0.26,0.31,86,250,2017-02,YES
E-commerce Sales,Sulawesi,8368.42,2989.34,0.21,0.25,64,191,2017-02,YES
E-commerce Sales,Kalimantan,3814.62,4198.1,0.19,0.31,29,76,2017-02,NO
E-commerce Sales,Jawa,8532.68,4663.07,0.24,0.3,64,334,2017-02,YES
E-commerce Sales,NTB,6207.32,3079.05,0.31,0.31,51,132,2017-02,YES
E-commerce Sales,Papua,5501.76,4931.8,0.31,0.28,40,85,2017-02,YES
E-commerce Sales,Sumatra,5884.79,4256.04,0.12,0.28,47,117,2017-02,YES
E-commerce Sales,Bali,7948.43,5629.52,0.42,0.31,64,300,2017-02,YES
E-commerce Sales,Sulawesi,5389.57,4154.18,0.41,0.25,40,178,2017-02,YES
E-commerce Sales,Kalimantan,1829.64,6888.69,0.17,0.28,15,39,2017-02,NO
E-commerce Sales,Jawa,8529.65,2519.5,0.2,0.24,68,355,2017-02,YES
E-commerce Sales,NTB,3164.16,5782.41,0.18,0.22,23,123,2017-02,NO
E-commerce Sales,Papua,852.35,5914.38,0.34,0.31,4,21,2017-02,NO
E-commerce Sales,Sumatra,6276.43,7690.49,0.24,0.26,50,239,2017-03,NO
E-commerce Sales,Bali,1202.13,4433.98,0.42,0.3,8,31,2017-03,NO
E-commerce Sales,Sulawesi,5015.66,2897.91,0.12,0.31,45,116,2017-03,YES
E-commerce Sales,Kalimantan,6242.89,3710.61,0.17,0.32,51,176,2017-03,YES
E-commerce Sales,Jawa,921.6,7623.12,0.44,0.32,6,11,2017-03,NO
E-commerce Sales,NTB,1835.52,7270.62,0.17,0.3,15,78,2017-03,NO
E-commerce Sales,Papua,3647.03,5193.56,0.44,0.26,27,136,2017-03,NO
E-commerce Sales,Sumatra,4707.16,5022.17,0.19,0.28,35,60,2017-03,NO
E-commerce Sales,Bali,6911.05,3905.64,0.39,0.3,50,148,2017-03,YES
E-commerce Sales,Sulawesi,9096.15,7382.15,0.41,0.29,83,297,2017-03,YES
E-commerce Sales,Kalimantan,6147.39,4235.43,0.43,0.29,44,209,2017-03,YES
E-commerce Sales,Jawa,4993.63,5872.05,0.18,0.3,36,157,2017-03,NO
E-commerce Sales,NTB,10246.44,3687.57,0.25,0.32,77,282,2017-03,YES
E-commerce Sales,Papua,8206.63,2862.37,0.18,0.3,72,175,2017-03,YES
E-commerce Sales,Sumatra,1172.02,5957.83,0.41,0.26,8,24,2017-03,NO
E-commerce Sales,Bali,7082.02,7916.17,0.18,0.23,58,124,2017-03,NO
E-commerce Sales,Sulawesi,10501.19,5296.65,0.37,0.31,87,411,2017-03,YES
E-commerce Sales,Kalimantan,3933.37,5923.31,0.22,0.29,29,134,2017-03,NO
E-commerce Sales,Jawa,3227.23,2152.38,0.29,0.26,24,116,2017-03,YES
E-commerce Sales,NTB,6358.67,7267.77,0.32,0.28,57,247,2017-03,NO
E-commerce Sales,Papua,1057.33,6194.06,0.37,0.23,6,22,2017-03,NO
E-commerce Sales,Sumatra,5380.0,6123.38,0.17,0.33,40,123,2017-03,NO
E-commerce Sales,Bali,1665.71,6344.7,0.28,0.23,12,58,2017-03,NO
E-commerce Sales,Sulawesi,933.93,6861.57,0.26,0.24,9,44,2017-03,NO
E-commerce Sales,Kalimantan,10469.25,6396.16,0.15,0.23,143,655,2017-03,YES
E-commerce Sales,Jawa,4697.27,7103.36,0.35,0.32,39,189,2017-03,NO
E-commerce Sales,NTB,11035.83,3727.38,0.33,0.26,100,295,2017-03,YES
E-commerce Sales,Papua,4952.75,8034.98,0.42,0.22,34,172,2017-03,NO
E-commerce Sales,Sumatra,1630.84,6041.06,0.39,0.28,14,42,2017-03,NO
E-commerce Sales,Bali,6934.84,7906.29,0.23,0.3,52,187,2017-03,NO
E-commerce Sales,Sulawesi,7946.02,7820.88,0.39,0.3,58,149,2017-03,YES
E-commerce Sales,Kalimantan,1129.48,4268.49,0.36,0.26,8,13,2017-04,NO
E-commerce Sales,Jawa,10945.99,2683.96,0.13,0.26,113,281,2017-04,YES
E-commerce Sales,NTB,8814.96,2875.67,0.31,0.22,74,167,2017-04,YES
E-commerce Sales,Papua,1769.6,3561.58,0.14,0.25,11,30,2017-04,NO
E-commerce Sales,Sumatra,10624.42,3941.09,0.33,0.25,129,538,2017-04,YES
E-commerce Sales,Bali,8717.5,3176.31,0.33,0.33,74,332,2017-04,YES
E-commerce Sales,Sulawesi,2739.34,5642.24,0.33,0.22,20,109,2017-04,NO
E-commerce Sales,Kalimantan,2207.36,8002.77,0.23,0.23,16,90,2017-04,NO
E-commerce Sales,Jawa,4566.46,7587.33,0.31,0.22,39,127,2017-04,NO
E-commerce Sales,NTB,2246.57,6673.75,0.34,0.24,15,48,2017-04,NO
E-commerce Sales,Papua,1755.01,2402.88,0.24,0.31,12,31,2017-04,NO
E-commerce Sales,Sumatra,8514.33,6112.81,0.17,0.26,74,250,2017-04,YES
E-commerce Sales,Bali,9471.96,4931.93,0.22,0.29,76,246,2017-04,YES
E-commerce Sales,Sulawesi,2027.98,4685.44,0.28,0.3,16,86,2017-04,NO
E-commerce Sales,Kalimantan,4805.94,7034.33,0.2,0.25,35,191,2017-04,NO
E-commerce Sales,Jawa,4321.4,2362.19,0.23,0.25,33,136,2017-04,YES
E-commerce Sales,NTB,8098.76,2563.0,0.34,0.32,71,367,2017-04,YES
E-commerce Sales,Papua,10918.05,6003.14,0.39,0.33,87,225,2017-04,YES
E-commerce Sales,Sumatra,8315.88,6820.19,0.17,0.28,72,232,2017-04,YES
E-commerce Sales,Bali,2968.7,4588.47,0.34,0.28,26,115,2017-04,NO
E-commerce Sales,Sulawesi,4858.42,7711.26,0.4,0.31,38,151,2017-04,NO
E-commerce Sales,Kalimantan,6902.5,4003.08,0.23,0.22,57,328,2017-04,YES
E-commerce Sales,Jawa,2361.6,6288.67,0.37,0.3,16,91,2017-04,NO
E-commerce Sales,NTB,6194.52,3543.28,0.4,0.32,47,166,2017-04,YES
E-commerce Sales,Papua,10778.89,5266.14,0.43,0.31,120,324,2017-04,YES
E-commerce Sales,Sumatra,3432.02,5109.81,0.39,0.23,27,73,2017-04,NO
E-commerce Sales,Bali,6492.59,6210.29,0.35,0.3,54,130,2017-04,YES
E-commerce Sales,Sulawesi,2201.37,6527.79,0.3,0.31,18,93,2017-04,NO
E-commerce Sales,Kalimantan,9897.9,6698.22,0.24,0.24,86,319,2017-04,YES
E-commerce Sales,Jawa,7847.02,4896.17,0.2,0.22,63,123,2017-04,YES
E-commerce Sales,NTB,2009.85,4299.47,0.22,0.33,17,72,2017-05,NO
E-commerce Sales,Papua,9092.61,6975.56,0.31,0.25,87,460,2017-05,YES
E-commerce Sales,Sumatra,4286.76,3912.55,0.41,0.31,35,94,2017-05,YES
E-commerce Sales,Bali,4096.15,2455.33,0.33,0.26,32,82,2017-05,YES
E-commerce Sales,Sulawesi,10024.14,4246.99,0.41,0.33,74,410,2017-05,YES
E-commerce Sales,Kalimantan,2237.67,2188.89,0.33,0.28,15,61,2017-05,YES
E-commerce Sales,Jawa,5919.88,3027.84,0.15,0.23,48,181,2017-05,YES
E-commerce Sales,NTB,3530.91,4618.6,0.33,0.22,29,86,2017-05,NO
E-commerce Sales,Papua,7276.45,4032.91,0.14,0.25,60,127,2017-05,YES
E-commerce Sales,Sumatra,3216.08,7953.64,0.23,0.32,23,112,2017-05,NO
E-commerce Sales,Bali,7480.87,3247.01,0.37,0.32,66,268,2017-05,YES
E-commerce Sales,Sulawesi,3146.47,2268.45,0.12,0.28,26,94,2017-05,YES
E-commerce Sales,Kalimantan,1694.46,7918.49,0.19,0.3,12,35,2017-05,NO
E-commerce Sales,Jawa,1554.84,5453.93,0.22,0.25,12,57,2017-05,NO
E-commerce Sales,NTB,9245.22,2213.16,0.35,0.26,86,280,2017-05,YES
E-commerce Sales,Papua,4581.37,5384.38,0.34,0.23,39,201,2017-05,NO
E-commerce Sales,Sumatra,2413.07,7712.05,0.3,0.3,18,83,2017-05,NO
E-commerce Sales,Bali,1424.87,7343.67,0.36,0.25,9,16,2017-05,NO
E-commerce Sales,Sulawesi,8610.38,3511.73,0.2,0.23,75,185,2017-05,YES
E-commerce Sales,Kalimantan,8421.24,6822.33,0.29,0.25,69,217,2017-05,YES
E-commerce Sales,Jawa,4591.74,3556.73,0.29,0.3,38,194,2017-05,YES
E-commerce Sales,NTB,1226.12,4246.91,0.2,0.32,11,55,2017-05,NO
E-commerce Sales,Papua,2222.76,5591.28,0.43,0.31,17,98,2017-05,NO
E-commerce Sales,Sumatra,9011.12,4776.6,0.3,0.26,75,354,2017-05,YES
E-commerce Sales,Bali,8560.66,4248.52,0.22,0.31,74,200,2017-05,YES
E-commerce Sales,Sulawesi,4086.79,2121.96,0.22,0.29,35,88,2017-05,YES
E-commerce Sales,Kalimantan,9204.36,5571.71,0.32,0.25,75,188,2017-05,YES
E-commerce Sales,Jawa,2077.0,7503.24,0.24,0.3,17,90,2017-05,NO
E-commerce Sales,NTB,1552.13,2898.91,0.2,0.31,12,46,2017-05,NO
E-commerce Sales,Papua,5201.97,7536.02,0.41,0.31,39,69,2017-05,NO
E-commerce Sales,Sumatra,6311.75,3883.64,0.25,0.33,46,226,2017-05,YES
E-commerce Sales,Bali,3744.94,4917.12,0.35,0.28,27,89,2017-06,NO
E-commerce Sales,Sulawesi,8895.38,7134.42,0.14,0.32,72,192,2017-06,YES
E-commerce Sales,Kalimantan,8089.0,2752.06,0.36,0.23,75,338,2017-06,YES
E-commerce Sales,Jawa,1204.5,7992.58,0.14,0.28,10,27,2017-06,NO
E-commerce Sales,NTB,6177.14,6027.32,0.33,0.25,46,191,2017-06,YES
E-commerce Sales,Papua,8761.72,5923.51,0.24,0.24,74,286,2017-06,YES
E-commerce Sales,Sumatra,5851.28,7611.87,0.23,0.29,48,212,2017-06,NO
E-commerce Sales,Bali,1415.23,5535.01,0.41,0.3,11,58,2017-06,NO
E-commerce Sales,Sulawesi,6777.98,6371.21,0.35,0.29,50,264,2017-06,YES
E-commerce Sales,Kalimantan,4571.7,3386.72,0.44,0.29,35,119,2017-06,YES
E-commerce Sales,Jawa,3691.28,5205.33,0.3,0.28,27,142,2017-06,NO
E-commerce Sales,NTB,7018.56,3255.09,0.4,0.3,52,119,2017-06,YES
E-commerce Sales,Papua,9687.33,2435.63,0.19,0.28,80,417,2017-06,YES
E-commerce Sales,Sumatra,7379.28,5758.96,0.41,0.28,63,174,2017-06,YES
E-commerce Sales,Bali,10828.08,6031.08,0.15,0.26,99,383,2017-06,YES
E-commerce Sales,Sulawesi,10466.45,6365.22,0.3,0.28,132,750,2017-06,YES
E-commerce Sales,Kalimantan,9177.09,6463.96,0.29,0.3,81,284,2017-06,YES
E-commerce Sales,Jawa,10751.62,2377.43,0.43,0.23,147,665,2017-06,YES
E-commerce Sales,NTB,10927.81,5673.64,0.29,0.31,132,758,2017-06,YES
E-commerce Sales,Papua,9067.1,4728.51,0.14,0.32,76,342,2017-06,YES
E-commerce Sales,Sumatra,2557.68,3110.2,0.22,0.28,21,38,2017-06,NO
E-commerce Sales,Bali,10687.26,3153.44,0.34,0.31,140,477,2017-06,YES
E-commerce Sales,Sulawesi,2586.51,4139.65,0.24,0.31,22,50,2017-06,NO
E-commerce Sales,Kalimantan,4671.63,2078.25,0.15,0.32,34,139,2017-06,YES
E-commerce Sales,Jawa,2221.14,4515.38,0.3,0.24,20,111,2017-06,NO
E-commerce Sales,NTB,3762.4,3879.65,0.42,0.28,27,94,2017-06,NO
E-commerce Sales,Papua,2370.07,2324.4,0.25,0.33,15,63,2017-06,YES
E-commerce Sales,Sumatra,5634.26,5739.36,0.39,0.29,41,138,2017-06,NO
E-commerce Sales,Bali,1306.68,6958.97,0.17,0.23,9,23,2017-06,NO
E-commerce Sales,Sulawesi,5500.84,4836.48,0.26,0.32,39,144,2017-06,YES
E-commerce Sales,Kalimantan,9551.29,3621.79,0.26,0.23,86,193,2017-07,YES
E-commerce Sales,Jawa,1996.7,2978.8,0.22,0.26,17,37,2017-07,NO
E-commerce Sales,NTB,7688.46,5519.42,0.35,0.26,62,269,2017-07,YES
E-commerce Sales,Papua,4636.04,5808.36,0.37,0.28,35,203,2017-07,NO
E-commerce Sales,Sumatra,10482.34,7853.18,0.14,0.28,122,391,2017-07,YES
E-commerce Sales,Bali,3653.31,3903.32,0.39,0.25,27,73,2017-07,NO
E-commerce Sales,Sulawesi,7910.93,3040.34,0.43,0.32,65,216,2017-07,YES
E-commerce Sales,Kalimantan,8708.16,7058.16,0.35,0.28,70,255,2017-07,YES
E-commerce Sales,Jawa,9539.91,4174.42,0.36,0.28,80,397,2017-07,YES
E-commerce Sales,NTB,8084.02,4233.46,0.36,0.31,70,204,2017-07,YES
E-commerce Sales,Papua,6177.23,7024.41,0.12,0.28,51,146,2017-07,NO
E-commerce Sales,Sumatra,2768.63,2918.81,0.2,0.24,21,71,2017-07,NO
E-commerce Sales,Bali,8369.58,6598.31,0.4,0.22,65,353,2017-07,YES
E-commerce Sales,Sulawesi,4440.12,4808.45,0.28,0.26,34,131,2017-07,NO
E-commerce Sales,Kalimantan,1470.01,2794.9,0.36,0.22,11,47,2017-07,NO
E-commerce Sales,Jawa,8998.57,7275.23,0.33,0.31,75,221,2017-07,YES
E-commerce Sales,NTB,6129.24,2902.72,0.33,0.23,42,236,2017-07,YES
E-commerce Sales,Papua,7977.92,4731.71,0.15,0.26,68,145,2017-07,YES
E-commerce Sales,Sumatra,10300.74,7489.7,0.35,0.28,87,291,2017-07,YES
E-commerce Sales,Bali,6413.59,3996.07,0.24,0.28,56,228,2017-07,YES
E-commerce Sales,Sulawesi,208.71,5908.19,0.33,0.31,2,5,2017-07,NO
E-commerce Sales,Kalimantan,5511.64,6129.26,0.39,0.24,36,200,2017-07,NO
E-commerce Sales,Jawa,5098.08,4690.43,0.21,0.24,36,175,2017-07,YES
E-commerce Sales,NTB,8969.34,3061.54,0.29,0.31,66,240,2017-07,YES
E-commerce Sales,Papua,2773.76,5346.39,0.19,0.24,23,114,2017-07,NO
E-commerce Sales,Sumatra,7140.89,4401.01,0.13,0.31,58,212,2017-07,YES
E-commerce Sales,Bali,6427.35,4625.41,0.22,0.28,51,190,2017-07,YES
E-commerce Sales,Sulawesi,3265.01,5947.76,0.41,0.25,24,124,2017-07,NO
E-commerce Sales,Kalimantan,8921.89,3074.28,0.34,0.22,65,360,2017-07,YES
E-commerce Sales,Jawa,2364.32,5586.24,0.34,0.31,15,74,2017-07,NO
E-commerce Sales,NTB,1706.54,6599.38,0.26,0.32,12,61,2017-07,NO
E-commerce Sales,Papua,3084.67,5716.18,0.12,0.28,23,52,2017-08,NO
E-commerce Sales,Sumatra,889.4,6585.91,0.28,0.32,5,17,2017-08,NO
E-commerce Sales,Bali,736.69,5609.22,0.33,0.25,6,14,2017-08,NO
E-commerce Sales,Sulawesi,6008.5,5143.23,0.24,0.23,47,230,2017-08,YES
E-commerce Sales,Kalimantan,6959.78,6948.75,0.14,0.26,57,231,2017-08,YES
E-commerce Sales,Jawa,5670.26,6014.15,0.4,0.3,52,176,2017-08,NO
E-commerce Sales,NTB,3345.19,7563.64,0.19,0.29,30,57,2017-08,NO
E-commerce Sales,Papua,6276.53,5161.2,0.32,0.23,42,197,2017-08,YES
E-commerce Sales,Sumatra,9291.83,3945.07,0.36,0.23,87,484,2017-08,YES
E-commerce Sales,Bali,2993.16,6253.59,0.44,0.23,24,93,2017-08,NO
E-commerce Sales,Sulawesi,3837.57,4710.48,0.25,0.25,33,172,2017-08,NO
E-commerce Sales,Kalimantan,5561.12,6642.62,0.34,0.31,42,141,2017-08,NO
E-commerce Sales,Jawa,2651.34,2032.82,0.28,0.26,21,111,2017-08,YES
E-commerce Sales,NTB,5230.51,4818.44,0.12,0.29,44,112,2017-08,YES
E-commerce Sales,Papua,3221.76,4963.03,0.2,0.24,24,80,2017-08,NO
E-commerce Sales,Sumatra,8926.6,3243.89,0.15,0.28,70,165,2017-08,YES
E-commerce Sales,Bali,1660.13,7856.51,0.44,0.32,11,37,2017-08,NO
E-commerce Sales,Sulawesi,4207.18,6354.85,0.44,0.25,32,112,2017-08,NO
E-commerce Sales,Kalimantan,7824.99,6946.88,0.37,0.32,57,294,2017-08,YES
E-commerce Sales,Jawa,10828.08,2291.57,0.18,0.29,137,342,2017-08,YES
E-commerce Sales,NTB,1339.68,3445.23,0.28,0.25,11,62,2017-08,NO
E-commerce Sales,Papua,1071.46,5656.55,0.36,0.23,9,32,2017-08,NO
E-commerce Sales,Sumatra,1398.11,5856.42,0.33,0.23,11,28,2017-08,NO
E-commerce Sales,Bali,1606.91,6196.82,0.14,0.28,14,26,2017-08,NO
E-commerce Sales,Sulawesi,7747.47,6860.43,0.24,0.31,63,191,2017-08,YES
E-commerce Sales,Kalimantan,2714.5,5534.24,0.36,0.31,21,60,2017-08,NO
E-commerce Sales,Jawa,10717.98,2269.8,0.34,0.33,131,381,2017-08,YES
E-commerce Sales,NTB,4526.34,5854.42,0.18,0.32,38,147,2017-08,NO
E-commerce Sales,Papua,6034.38,8012.19,0.21,0.22,46,171,2017-08,NO
E-commerce Sales,Sumatra,10393.95,6539.89,0.29,0.24,136,549,2017-08,YES
E-commerce Sales,Bali,10572.71,4932.84,0.24,0.3,111,347,2017-08,YES
E-commerce Sales,Sulawesi,6927.29,5469.29,0.24,0.23,51,273,2017-09,YES
E-commerce Sales,Kalimantan,7223.88,2120.54,0.43,0.26,65,290,2017-09,YES
E-commerce Sales,Jawa,268.08,7038.48,0.43,0.25,3,9,2017-09,NO
E-commerce Sales,NTB,1560.34,3333.1,0.13,0.31,14,43,2017-09,NO
E-commerce Sales,Papua,5885.02,7487.04,0.17,0.25,51,258,2017-09,NO
E-commerce Sales,Sumatra,9634.31,7118.76,0.3,0.31,76,277,2017-09,YES
E-commerce Sales,Bali,4884.96,4233.9,0.43,0.28,34,130,2017-09,YES
E-commerce Sales,Sulawesi,8433.59,7564.69,0.4,0.29,70,331,2017-09,YES
E-commerce Sales,Kalimantan,4078.25,4809.12,0.11,0.31,30,133,2017-09,NO
E-commerce Sales,Jawa,3832.63,6841.94,0.43,0.22,28,116,2017-09,NO
E-commerce Sales,NTB,10522.11,7018.66,0.23,0.28,141,526,2017-09,YES
E-commerce Sales,Papua,10421.76,2913.42,0.11,0.32,141,322,2017-09,YES
E-commerce Sales,Sumatra,10791.65,3159.76,0.2,0.31,94,311,2017-09,YES
E-commerce Sales,Bali,457.78,2531.61,0.3,0.28,3,13,2017-09,NO
E-commerce Sales,Sulawesi,5012.63,8050.64,0.4,0.26,41,162,2017-09,NO
E-commerce Sales,Kalimantan,9761.63,3896.94,0.33,0.25,75,171,2017-09,YES
E-commerce Sales,Jawa,1699.59,4846.36,0.36,0.3,14,40,2017-09,NO
E-commerce Sales,NTB,10301.4,3331.96,0.23,0.33,82,375,2017-09,YES
E-commerce Sales,Papua,8501.69,6927.57,0.26,0.24,71,245,2017-09,YES
E-commerce Sales,Sumatra,7515.33,2198.71,0.2,0.32,59,224,2017-09,YES
E-commerce Sales,Bali,2458.67,7195.97,0.17,0.22,20,71,2017-09,NO
E-commerce Sales,Sulawesi,4771.51,4405.77,0.22,0.24,34,195,2017-09,YES
E-commerce Sales,Kalimantan,4847.43,2059.8,0.29,0.25,38,90,2017-09,YES
E-commerce Sales,Jawa,3150.79,6369.34,0.15,0.29,23,71,2017-09,NO
E-commerce Sales,NTB,6576.7,3036.74,0.17,0.24,54,288,2017-09,YES
E-commerce Sales,Papua,2579.07,5195.55,0.42,0.22,20,80,2017-09,NO
E-commerce Sales,Sumatra,9717.91,6689.35,0.23,0.24,83,280,2017-09,YES
E-commerce Sales,Bali,7794.91,5946.08,0.39,0.26,62,163,2017-09,YES
E-commerce Sales,Sulawesi,8507.98,5511.02,0.43,0.32,66,330,2017-09,YES
E-commerce Sales,Kalimantan,10585.57,3655.5,0.19,0.23,148,808,2017-09,YES
E-commerce Sales,Jawa,4787.81,6083.38,0.4,0.25,36,65,2017-10,NO
E-commerce Sales,NTB,5248.45,6706.01,0.43,0.26,42,225,2017-10,NO
E-commerce Sales,Papua,8828.08,6498.72,0.33,0.32,72,297,2017-10,YES
E-commerce Sales,Sumatra,991.32,3190.33,0.33,0.25,8,41,2017-10,NO
E-commerce Sales,Bali,3038.3,6360.36,0.32,0.3,24,82,2017-10,NO
E-commerce Sales,Sulawesi,1210.29,7090.86,0.39,0.29,11,58,2017-10,NO
E-commerce Sales,Kalimantan,4483.99,2267.18,0.24,0.26,36,185,2017-10,YES
E-commerce Sales,Jawa,3629.71,4479.96,0.11,0.33,30,153,2017-10,NO
E-commerce Sales,NTB,736.95,3139.33,0.19,0.3,6,20,2017-10,NO
E-commerce Sales,Papua,7710.24,5779.89,0.18,0.33,57,173,2017-10,YES
E-commerce Sales,Sumatra,2475.4,5177.4,0.19,0.29,18,45,2017-10,NO
E-commerce Sales,Bali,3359.98,4362.22,0.12,0.3,30,132,2017-10,NO
E-commerce Sales,Sulawesi,1766.2,7144.89,0.18,0.28,14,74,2017-10,NO
E-commerce Sales,Kalimantan,7285.1,6907.28,0.12,0.24,60,272,2017-10,YES
E-commerce Sales,Jawa,4140.45,4071.63,0.21,0.29,30,89,2017-10,YES
E-commerce Sales,NTB,7082.19,4034.46,0.14,0.32,54,137,2017-10,YES
E-commerce Sales,Papua,5743.87,3281.46,0.43,0.25,52,179,2017-10,YES
E-commerce Sales,Sumatra,2107.27,2563.16,0.4,0.3,14,70,2017-10,NO
E-commerce Sales,Bali,1541.88,6529.33,0.44,0.26,12,60,2017-10,NO
E-commerce Sales,Sulawesi,3843.35,2400.34,0.35,0.24,29,134,2017-10,YES
E-commerce Sales,Kalimantan,9604.44,6987.25,0.33,0.24,77,223,2017-10,YES
E-commerce Sales,Jawa,3450.12,6879.54,0.31,0.26,27,76,2017-10,NO
E-commerce Sales,NTB,5370.68,2963.43,0.26,0.29,45,126,2017-10,YES
E-commerce Sales,Papua,1386.96,2854.81,0.42,0.32,11,33,2017-10,NO
E-commerce Sales,Sumatra,9800.14,7176.25,0.42,0.26,72,134,2017-10,YES
E-commerce Sales,Bali,10934.22,2754.55,0.3,0.25,111,285,2017-10,YES
E-commerce Sales,Sulawesi,10605.96,4562.09,0.17,0.22,122,404,2017-10,YES
E-commerce Sales,Kalimantan,3468.63,5778.22,0.41,0.3,27,49,2017-10,NO
E-commerce Sales,Jawa,1105.11,3941.37,0.25,0.23,9,19,2017-10,NO
E-commerce Sales,NTB,5020.16,2616.02,0.21,0.24,44,179,2017-10,YES
E-commerce Sales,Papua,3354.58,6454.73,0.39,0.26,27,107,2017-10,NO
E-commerce Sales,Sumatra,7372.53,5053.32,0.23,0.29,66,377,2017-11,YES
E-commerce Sales,Bali,438.77,4682.26,0.36,0.25,2,7,2017-11,NO
E-commerce Sales,Sulawesi,6114.41,3253.38,0.36,0.26,47,147,2017-11,YES
E-commerce Sales,Kalimantan,332.48,7593.31,0.28,0.25,3,10,2017-11,NO
E-commerce Sales,Jawa,8787.63,4078.21,0.17,0.31,69,275,2017-11,YES
E-commerce Sales,NTB,7928.51,4643.87,0.36,0.26,62,231,2017-11,YES
E-commerce Sales,Papua,7098.9,7175.33,0.33,0.24,58,137,2017-11,NO
E-commerce Sales,Sumatra,6734.94,3102.88,0.33,0.29,50,228,2017-11,YES
E-commerce Sales,Bali,9771.81,6747.45,0.17,0.32,72,237,2017-11,YES
