Department,Region,Revenue,Revenue Goal,Margin,Margin Goal,Sales Quantity,Customers,YearMonth,KPi Achieved
Sales Training,Bali,7679.38,1914.72,0.27,0.29,65,279,2017-05,YES
Sales Training,Sulawesi,4828.44,5218.53,0.17,0.3,39,98,2017-05,NO
Sales Training,Kalimantan,3967.5,5425.24,0.16,0.29,28,112,2017-05,NO
Sales Training,Jawa,7227.55,4424.95,0.45,0.39,63,323,2017-05,YES
Sales Training,NTB,3863.2,7347.96,0.47,0.33,30,97,2017-05,NO
Sales Training,Papua,3564.09,2868.94,0.23,0.27,29,138,2017-05,YES
Sales Training,Sumatra,9987.38,4673.97,0.4,0.33,76,266,2017-05,YES
Sales Training,Bali,2640.07,4748.56,0.18,0.33,23,70,2017-05,NO
Sales Training,Sulawesi,1272.23,4213.3,0.3,0.26,11,63,2017-05,NO
Sales Training,Kalimantan,3433.74,5796.04,0.27,0.39,30,87,2017-05,NO
Sales Training,Jawa,6892.75,6804.36,0.22,0.27,58,142,2017-05,YES
Sales Training,NTB,2414.03,5876.96,0.49,0.36,15,83,2017-05,NO
Sales Training,Papua,9534.41,2612.61,0.13,0.36,72,294,2017-05,YES
Sales Training,Sumatra,4945.26,7339.18,0.38,0.29,36,92,2017-05,NO
Sales Training,Bali,344.02,2550.36,0.23,0.34,3,11,2017-05,NO
Sales Training,Sulawesi,10182.84,6103.48,0.49,0.35,86,203,2017-05,YES
Sales Training,Kalimantan,2846.56,4007.71,0.36,0.34,22,88,2017-05,NO
Sales Training,Jawa,2505.5,6372.03,0.48,0.3,18,45,2017-05,NO
Sales Training,NTB,1615.9,5334.21,0.31,0.35,12,26,2017-05,NO
Sales Training,Papua,5623.03,3731.1,0.16,0.33,42,72,2017-05,YES
Sales Training,Sumatra,3883.85,4489.49,0.39,0.35,30,58,2017-05,NO
Sales Training,Bali,2195.65,4710.7,0.2,0.35,16,64,2017-05,NO
Sales Training,Sulawesi,4007.4,5176.4,0.14,0.35,33,177,2017-05,NO
Sales Training,Kalimantan,1155.87,2593.67,0.43,0.27,5,18,2017-05,NO
Sales Training,Jawa,8403.98,5958.37,0.31,0.26,68,199,2017-05,YES
Sales Training,NTB,7043.07,3403.37,0.29,0.26,57,107,2017-05,YES
Sales Training,Papua,9894.07,6150.01,0.26,0.33,86,442,2017-05,YES
Sales Training,Sumatra,1410.18,6233.37,0.38,0.33,11,41,2017-05,NO
Sales Training,Bali,8935.44,4597.14,0.2,0.33,66,373,2017-05,YES
Sales Training,Sulawesi,2156.37,6397.19,0.36,0.33,16,73,2017-05,NO
Sales Training,Kalimantan,384.12,5827.58,0.21,0.35,3,11,2017-06,NO
Sales Training,Jawa,9416.35,4748.88,0.13,0.31,77,407,2017-06,YES
Sales Training,NTB,9273.8,4341.02,0.45,0.31,77,255,2017-06,YES
Sales Training,Papua,9375.91,3361.25,0.26,0.36,72,267,2017-06,YES
Sales Training,Sumatra,6542.74,6460.21,0.35,0.33,50,231,2017-06,YES
Sales Training,Bali,9670.69,1873.99,0.23,0.34,81,426,2017-06,YES
Sales Training,Sulawesi,4429.3,6568.65,0.51,0.27,34,163,2017-06,NO
Sales Training,Kalimantan,8564.2,2440.89,0.42,0.34,71,345,2017-06,YES
Sales Training,Jawa,9658.35,3669.98,0.27,0.39,86,257,2017-06,YES
Sales Training,NTB,1395.2,2372.43,0.49,0.34,11,34,2017-06,NO
Sales Training,Papua,3607.46,3925.73,0.22,0.36,29,67,2017-06,NO
Sales Training,Sumatra,2617.23,6441.38,0.45,0.39,23,47,2017-06,NO
Sales Training,Bali,5937.11,7199.28,0.26,0.39,48,143,2017-06,NO
Sales Training,Sulawesi,3755.0,7161.6,0.3,0.31,28,119,2017-06,NO
Sales Training,Kalimantan,4989.76,5823.43,0.25,0.27,41,113,2017-06,NO
Sales Training,Jawa,10076.11,5377.33,0.42,0.26,81,202,2017-06,YES
Sales Training,NTB,1641.79,4915.87,0.51,0.35,14,77,2017-06,NO
Sales Training,Papua,2046.3,2404.66,0.29,0.27,14,25,2017-06,NO
Sales Training,Sumatra,2876.21,4396.29,0.43,0.36,21,93,2017-06,NO
Sales Training,Bali,1719.39,4807.93,0.49,0.29,14,75,2017-06,NO
Sales Training,Sulawesi,9024.67,2996.01,0.35,0.35,86,333,2017-06,YES
Sales Training,Kalimantan,4205.84,3991.62,0.14,0.31,34,61,2017-06,YES
Sales Training,Jawa,5686.34,4789.9,0.35,0.3,52,94,2017-06,YES
Sales Training,NTB,9344.52,4538.89,0.34,0.27,83,379,2017-06,YES
Sales Training,Papua,9777.02,3880.53,0.29,0.38,78,187,2017-06,YES
Sales Training,Sumatra,3094.78,6213.73,0.3,0.26,26,124,2017-06,NO
Sales Training,Bali,5619.76,2693.85,0.36,0.3,42,241,2017-06,YES
Sales Training,Sulawesi,2344.29,2435.66,0.16,0.35,15,34,2017-06,NO
Sales Training,Kalimantan,2530.57,2390.18,0.16,0.35,20,36,2017-06,YES
Sales Training,Jawa,3964.09,3638.49,0.21,0.26,35,142,2017-06,YES
Sales Training,NTB,1129.23,4027.92,0.29,0.26,5,9,2017-07,NO
Sales Training,Papua,4590.84,6449.37,0.2,0.33,38,82,2017-07,NO
Sales Training,Sumatra,8344.67,3192.47,0.52,0.3,70,213,2017-07,YES
Sales Training,Bali,5291.96,4853.36,0.48,0.39,38,169,2017-07,YES
Sales Training,Sulawesi,9345.31,3018.18,0.2,0.27,87,355,2017-07,YES
Sales Training,Kalimantan,8653.51,7317.19,0.47,0.27,66,333,2017-07,YES
Sales Training,Jawa,5008.87,4507.16,0.27,0.33,45,75,2017-07,YES
Sales Training,NTB,6854.16,5692.64,0.3,0.29,53,251,2017-07,YES
Sales Training,Papua,2142.43,2481.15,0.25,0.36,17,60,2017-07,NO
Sales Training,Sumatra,10100.95,5082.68,0.39,0.29,84,236,2017-07,YES
Sales Training,Bali,7389.2,6458.6,0.16,0.29,65,351,2017-07,YES
Sales Training,Sulawesi,616.41,4002.97,0.14,0.31,3,10,2017-07,NO
Sales Training,Kalimantan,2640.77,4229.6,0.42,0.31,23,99,2017-07,NO
Sales Training,Jawa,6184.94,5414.99,0.21,0.29,42,82,2017-07,YES
Sales Training,NTB,7217.02,6686.47,0.25,0.33,62,211,2017-07,YES
Sales Training,Papua,10227.17,5134.02,0.16,0.3,84,434,2017-07,YES
Sales Training,Sumatra,364.1,6470.24,0.25,0.26,3,14,2017-07,NO
Sales Training,Bali,4309.47,2867.1,0.38,0.29,33,111,2017-07,YES
Sales Training,Sulawesi,7526.06,2819.38,0.35,0.26,63,263,2017-07,YES
Sales Training,Kalimantan,3501.78,2766.17,0.52,0.35,27,48,2017-07,YES
Sales Training,Jawa,5567.08,4031.21,0.18,0.34,40,155,2017-07,YES
Sales Training,NTB,6332.72,5727.02,0.17,0.38,51,231,2017-07,YES
Sales Training,Papua,1499.08,6615.85,0.34,0.38,14,58,2017-07,NO
Sales Training,Sumatra,2432.22,4393.6,0.38,0.31,17,85,2017-07,NO
Sales Training,Bali,9958.58,7244.77,0.49,0.3,78,247,2017-07,YES
Sales Training,Sulawesi,9117.03,3361.98,0.35,0.34,72,157,2017-07,YES
Sales Training,Kalimantan,1326.56,4133.55,0.18,0.29,8,35,2017-07,NO
Sales Training,Jawa,9590.26,4244.53,0.27,0.29,75,160,2017-07,YES
Sales Training,NTB,10035.22,5827.36,0.31,0.29,80,194,2017-07,YES
Sales Training,Papua,10270.58,2241.42,0.44,0.26,82,368,2017-07,YES
Sales Training,Sumatra,1669.2,2500.75,0.51,0.39,11,62,2017-07,NO
Sales Training,Bali,4002.13,2472.97,0.49,0.34,35,179,2017-08,YES
Sales Training,Sulawesi,8578.11,1995.16,0.2,0.38,68,211,2017-08,YES
Sales Training,Kalimantan,7089.15,2219.44,0.45,0.33,56,247,2017-08,YES
Sales Training,Jawa,4515.6,6821.68,0.4,0.33,38,104,2017-08,NO
Sales Training,NTB,3901.45,5534.8,0.26,0.27,33,92,2017-08,NO
Sales Training,Papua,5596.21,3902.93,0.16,0.34,40,142,2017-08,YES
Sales Training,Sumatra,4088.59,4309.17,0.17,0.38,33,80,2017-08,NO
Sales Training,Bali,5472.0,1956.48,0.43,0.36,44,122,2017-08,YES
Sales Training,Sulawesi,1611.66,7168.03,0.26,0.34,12,54,2017-08,NO
Sales Training,Kalimantan,2066.73,2326.16,0.47,0.35,16,71,2017-08,NO
Sales Training,Jawa,10192.15,7468.1,0.48,0.38,75,394,2017-08,YES
Sales Training,NTB,9476.91,2315.33,0.17,0.29,87,343,2017-08,YES
Sales Training,Papua,7436.52,4553.64,0.14,0.35,65,293,2017-08,YES
Sales Training,Sumatra,1074.01,5204.65,0.36,0.31,9,34,2017-08,NO
Sales Training,Bali,727.21,2410.99,0.33,0.29,5,28,2017-08,NO
Sales Training,Sulawesi,4009.55,5287.2,0.47,0.29,33,129,2017-08,NO
Sales Training,Kalimantan,10157.79,7209.27,0.38,0.35,81,201,2017-08,YES
Sales Training,Jawa,3284.04,2363.63,0.26,0.36,23,54,2017-08,YES
Sales Training,NTB,8240.21,6787.76,0.45,0.29,72,135,2017-08,YES
Sales Training,Papua,6332.59,1879.99,0.27,0.33,48,275,2017-08,YES
Sales Training,Sumatra,6433.76,7449.0,0.21,0.35,57,127,2017-08,NO
Sales Training,Bali,3295.47,7155.53,0.35,0.36,26,114,2017-08,NO
Sales Training,Sulawesi,3700.61,5750.55,0.14,0.38,28,89,2017-08,NO
Sales Training,Kalimantan,4434.19,5272.16,0.31,0.38,39,112,2017-08,NO
Sales Training,Jawa,2042.84,6526.61,0.2,0.35,16,76,2017-08,NO
Sales Training,NTB,4799.79,7110.68,0.13,0.38,35,154,2017-08,NO
Sales Training,Papua,7852.2,3454.29,0.23,0.33,62,228,2017-08,YES
Sales Training,Sumatra,3529.11,3393.73,0.14,0.29,30,84,2017-08,YES
Sales Training,Bali,7307.55,2753.9,0.45,0.27,63,112,2017-08,YES
Sales Training,Sulawesi,10061.12,3431.49,0.4,0.27,82,215,2017-08,YES
Sales Training,Kalimantan,2467.84,5290.88,0.17,0.33,16,86,2017-08,NO
Sales Training,Jawa,4990.69,6167.3,0.29,0.34,36,150,2017-09,NO
Sales Training,NTB,3701.36,7399.53,0.22,0.27,30,167,2017-09,NO
Sales Training,Papua,6858.07,4340.66,0.14,0.33,59,270,2017-09,YES
Sales Training,Sumatra,7589.35,2501.74,0.44,0.33,57,146,2017-09,YES
Sales Training,Bali,6000.93,6310.31,0.4,0.27,50,188,2017-09,NO
Sales Training,Sulawesi,5269.68,6095.16,0.45,0.27,38,195,2017-09,NO
Sales Training,Kalimantan,4251.51,7010.71,0.16,0.35,34,99,2017-09,NO
Sales Training,Jawa,9625.06,4731.16,0.17,0.34,75,275,2017-09,YES
Sales Training,NTB,8536.12,6776.71,0.51,0.29,75,229,2017-09,YES
Sales Training,Papua,6197.46,6249.3,0.22,0.38,45,78,2017-09,NO
Sales Training,Sumatra,2009.76,5337.2,0.21,0.29,15,77,2017-09,NO
Sales Training,Bali,5341.28,3390.68,0.49,0.26,45,238,2017-09,YES
Sales Training,Sulawesi,1387.53,2415.51,0.45,0.39,8,31,2017-09,NO
Sales Training,Kalimantan,5736.44,5728.06,0.49,0.34,50,125,2017-09,YES
Sales Training,Jawa,4825.6,7222.44,0.29,0.39,34,153,2017-09,NO
Sales Training,NTB,8921.2,6400.12,0.42,0.33,72,382,2017-09,YES
Sales Training,Papua,3509.54,3919.92,0.13,0.27,29,62,2017-09,NO
Sales Training,Sumatra,4604.05,5747.56,0.22,0.36,35,189,2017-09,NO
Sales Training,Bali,9430.63,2496.31,0.34,0.27,75,147,2017-09,YES
Sales Training,Sulawesi,870.54,6560.42,0.21,0.3,8,35,2017-09,NO
Sales Training,Kalimantan,9979.7,2470.71,0.2,0.36,83,258,2017-09,YES
Sales Training,Jawa,1473.25,5807.2,0.52,0.33,9,30,2017-09,NO
Sales Training,NTB,7444.44,6912.16,0.22,0.31,66,350,2017-09,YES
Sales Training,Papua,7935.11,2020.54,0.35,0.29,63,333,2017-09,YES
Sales Training,Sumatra,4607.19,6329.61,0.18,0.36,38,90,2017-09,NO
Sales Training,Bali,245.72,2134.7,0.51,0.38,2,4,2017-09,NO
Sales Training,Sulawesi,3088.74,3102.98,0.25,0.36,24,108,2017-09,NO
Sales Training,Kalimantan,865.94,5573.62,0.47,0.27,5,19,2017-09,NO
Sales Training,Jawa,1582.72,6524.5,0.4,0.27,14,62,2017-09,NO
Sales Training,NTB,9411.11,6041.88,0.23,0.36,87,420,2017-09,YES
Sales Training,Papua,1322.76,5240.71,0.48,0.38,8,41,2017-10,NO
Sales Training,Sumatra,9054.45,4736.28,0.18,0.31,82,345,2017-10,YES
Sales Training,Bali,2103.83,6165.07,0.17,0.39,16,60,2017-10,NO
Sales Training,Sulawesi,5506.37,5083.62,0.51,0.29,41,124,2017-10,YES
Sales Training,Kalimantan,5627.89,3821.39,0.23,0.31,36,199,2017-10,YES
Sales Training,Jawa,8779.72,4697.61,0.33,0.27,68,124,2017-10,YES
Sales Training,NTB,9516.11,3912.31,0.51,0.27,83,260,2017-10,YES
Sales Training,Papua,7449.02,5214.89,0.26,0.31,63,205,2017-10,YES
Sales Training,Sumatra,9656.41,6632.19,0.29,0.29,87,480,2017-10,YES
Sales Training,Bali,6857.42,5267.71,0.34,0.38,52,135,2017-10,YES
Sales Training,Sulawesi,2664.98,4145.56,0.44,0.35,21,99,2017-10,NO
Sales Training,Kalimantan,1820.94,4105.44,0.31,0.33,16,64,2017-10,NO
Sales Training,Jawa,4381.59,4853.84,0.18,0.35,39,194,2017-10,NO
Sales Training,NTB,10130.93,5090.17,0.33,0.34,72,343,2017-10,YES
Sales Training,Papua,4068.48,2892.95,0.36,0.35,33,173,2017-10,YES
Sales Training,Sumatra,2311.04,3352.23,0.33,0.31,16,45,2017-10,NO
Sales Training,Bali,6577.23,5698.44,0.43,0.31,51,127,2017-10,YES
Sales Training,Sulawesi,6953.62,5592.86,0.22,0.33,50,189,2017-10,YES
Sales Training,Kalimantan,10003.78,6199.96,0.14,0.29,75,259,2017-10,YES
Sales Training,Jawa,6077.07,2759.04,0.2,0.35,48,232,2017-10,YES
Sales Training,NTB,9742.94,1955.02,0.44,0.27,87,391,2017-10,YES
Sales Training,Papua,1208.49,3151.45,0.2,0.29,10,20,2017-10,NO
Sales Training,Sumatra,7250.64,5801.57,0.29,0.36,57,118,2017-10,YES
Sales Training,Bali,2173.16,6186.28,0.43,0.31,17,86,2017-10,NO
Sales Training,Sulawesi,2724.98,4929.36,0.17,0.26,23,85,2017-10,NO
Sales Training,Kalimantan,7997.33,5284.14,0.51,0.33,71,216,2017-10,YES
Sales Training,Jawa,4273.26,6142.52,0.27,0.31,33,162,2017-10,NO
Sales Training,NTB,9523.04,1915.0,0.49,0.3,74,411,2017-10,YES
Sales Training,Papua,4533.24,5452.95,0.4,0.31,39,143,2017-10,NO
Sales Training,Sumatra,3130.04,2890.08,0.22,0.27,24,74,2017-10,YES
Sales Training,Bali,6471.33,6918.08,0.22,0.3,52,91,2017-10,NO
Sales Training,Sulawesi,3336.78,1993.16,0.14,0.35,24,137,2017-11,YES
Sales Training,Kalimantan,1497.43,5058.98,0.26,0.33,11,47,2017-11,NO
Sales Training,Jawa,4496.98,1896.39,0.16,0.27,34,184,2017-11,YES
Sales Training,NTB,832.9,4150.22,0.48,0.3,6,31,2017-11,NO
Sales Training,Papua,6853.52,2401.39,0.48,0.35,51,118,2017-11,YES
Sales Training,Sumatra,9935.22,3830.86,0.39,0.36,83,270,2017-11,YES
Sales Training,Bali,2242.4,3661.5,0.33,0.35,15,54,2017-11,NO
Sales Training,Sulawesi,6137.68,2242.47,0.3,0.27,48,236,2017-11,YES
Sales Training,Kalimantan,5028.68,6739.8,0.33,0.33,44,76,2017-11,NO
Sales Training,Jawa,1125.43,4864.64,0.16,0.27,6,13,2017-11,NO
Sales Training,NTB,8041.45,4657.74,0.14,0.31,69,331,2017-11,YES
Sales Training,Papua,5920.34,5786.04,0.3,0.38,45,228,2017-11,YES
Sales Training,Sumatra,6915.24,7056.46,0.26,0.31,56,316,2017-11,NO
Sales Training,Bali,8435.06,4122.53,0.27,0.38,65,145,2017-11,YES
Sales Training,Sulawesi,7556.47,3967.66,0.21,0.3,58,109,2017-11,YES
Sales Training,Kalimantan,314.87,6078.87,0.36,0.3,3,11,2017-11,NO
Sales Training,Jawa,883.17,3540.63,0.29,0.31,9,24,2017-11,NO
Sales Training,NTB,8551.05,3751.49,0.3,0.34,74,255,2017-11,YES
Sales Training,Papua,1405.67,6575.85,0.16,0.34,11,19,2017-11,NO
Sales Training,Sumatra,6122.51,5779.41,0.25,0.38,47,179,2017-11,YES
Sales Training,Bali,4397.8,3410.58,0.36,0.34,39,98,2017-11,YES
Sales Training,Sulawesi,564.09,4313.03,0.44,0.36,3,8,2017-11,NO
Sales Training,Kalimantan,8235.0,7213.32,0.49,0.31,68,387,2017-11,YES
Sales Training,Jawa,3453.11,3842.05,0.14,0.36,30,163,2017-11,NO
Sales Training,NTB,5266.22,3749.33,0.36,0.36,38,194,2017-11,YES
Sales Training,Papua,10231.49,2359.27,0.17,0.38,87,404,2017-11,YES
Sales Training,Sumatra,1870.14,5926.8,0.43,0.33,14,51,2017-11,NO
Sales Training,Bali,1226.35,5288.03,0.27,0.33,11,40,2017-11,NO
Sales Training,Sulawesi,1541.76,6028.14,0.29,0.27,12,50,2017-11,NO
Sales Training,Kalimantan,3634.96,5904.39,0.14,0.38,28,138,2017-11,NO
Sales Training,Jawa,756.29,5041.67,0.42,0.27,6,31,2017-12,NO
Sales Training,NTB,1403.29,6073.85,0.18,0.34,8,40,2017-12,NO
