Department,Region,Revenue,Revenue Goal,Margin,Margin Goal,Sales Quantity,Customers,YearMonth,KPi Achieved
Sales Analytics,Bali,6628.0,6326.01,0.18,0.28,53,96,2017-03,YES
Sales Analytics,Sulawesi,3459.84,4245.11,0.23,0.23,27,149,2017-03,NO
Sales Analytics,Kalimantan,9292.9,3826.43,0.35,0.25,84,482,2017-03,YES
Sales Analytics,Jawa,6983.22,5125.03,0.18,0.26,58,182,2017-03,YES
Sales Analytics,NTB,8739.96,4649.01,0.37,0.28,66,289,2017-03,YES
Sales Analytics,Papua,372.6,6378.67,0.28,0.26,3,13,2017-03,NO
Sales Analytics,Sumatra,1644.47,3715.33,0.4,0.22,11,34,2017-03,NO
Sales Analytics,Bali,2590.26,3729.38,0.18,0.22,22,117,2017-03,NO
Sales Analytics,Sulawesi,6376.85,7671.14,0.23,0.3,50,125,2017-03,NO
Sales Analytics,Kalimantan,10825.13,5499.45,0.15,0.31,95,316,2017-03,YES
Sales Analytics,Jawa,1465.13,7429.45,0.35,0.29,8,37,2017-03,NO
Sales Analytics,NTB,3421.7,5932.93,0.14,0.28,27,101,2017-03,NO
Sales Analytics,Papua,9977.0,3760.08,0.43,0.23,86,155,2017-03,YES
Sales Analytics,Sumatra,5360.79,3768.87,0.42,0.33,39,214,2017-03,YES
Sales Analytics,Bali,661.36,7013.15,0.39,0.25,6,34,2017-03,NO
Sales Analytics,Sulawesi,6201.23,6590.15,0.14,0.28,50,110,2017-03,NO
Sales Analytics,Kalimantan,2534.27,3392.24,0.14,0.33,23,93,2017-03,NO
Sales Analytics,Jawa,8383.92,6658.29,0.37,0.24,68,308,2017-03,YES
Sales Analytics,NTB,1290.86,6099.06,0.22,0.28,10,46,2017-03,NO
Sales Analytics,Papua,5254.62,5401.83,0.25,0.29,45,80,2017-03,NO
Sales Analytics,Sumatra,9044.08,2754.17,0.4,0.32,82,147,2017-03,YES
Sales Analytics,Bali,7835.8,3036.64,0.24,0.26,60,243,2017-03,YES
Sales Analytics,Sulawesi,9691.06,7064.88,0.35,0.32,86,198,2017-03,YES
Sales Analytics,Kalimantan,731.56,5908.75,0.22,0.23,5,21,2017-03,NO
Sales Analytics,Jawa,3441.92,5567.44,0.26,0.3,29,74,2017-03,NO
Sales Analytics,NTB,5952.99,4568.27,0.21,0.23,47,170,2017-03,YES
Sales Analytics,Papua,10515.2,6997.19,0.12,0.23,89,381,2017-04,YES
Sales Analytics,Sumatra,7794.55,7384.65,0.36,0.26,57,304,2017-04,YES
Sales Analytics,Bali,9169.93,2889.01,0.15,0.3,76,143,2017-04,YES
Sales Analytics,Sulawesi,9965.23,2743.47,0.42,0.24,80,183,2017-04,YES
Sales Analytics,Kalimantan,9230.47,3765.38,0.43,0.22,84,376,2017-04,YES
Sales Analytics,Jawa,5577.41,4211.42,0.2,0.32,45,138,2017-04,YES
Sales Analytics,NTB,10473.44,6707.74,0.32,0.31,117,653,2017-04,YES
Sales Analytics,Papua,7472.19,6218.04,0.43,0.29,58,239,2017-04,YES
Sales Analytics,Sumatra,3768.87,2338.11,0.37,0.32,27,99,2017-04,YES
Sales Analytics,Bali,10134.17,2067.61,0.21,0.31,82,332,2017-04,YES
Sales Analytics,Sulawesi,827.06,5152.09,0.17,0.32,5,17,2017-04,NO
Sales Analytics,Kalimantan,4351.02,6527.55,0.4,0.26,39,213,2017-04,NO
Sales Analytics,Jawa,9074.94,5946.85,0.23,0.23,74,133,2017-04,YES
Sales Analytics,NTB,2296.84,5852.65,0.15,0.24,20,100,2017-04,NO
Sales Analytics,Papua,8210.35,3481.75,0.12,0.31,71,276,2017-04,YES
Sales Analytics,Sumatra,5404.18,6085.11,0.14,0.23,38,178,2017-04,NO
Sales Analytics,Bali,6175.47,7306.7,0.17,0.26,50,244,2017-04,NO
Sales Analytics,Sulawesi,7854.38,5638.03,0.21,0.33,60,256,2017-04,YES
Sales Analytics,Kalimantan,2823.65,4971.21,0.34,0.33,23,62,2017-04,NO
Sales Analytics,Jawa,7768.76,5177.09,0.44,0.26,64,331,2017-04,YES
Sales Analytics,NTB,10739.64,5231.62,0.31,0.31,119,571,2017-04,YES
Sales Analytics,Papua,4803.52,4308.75,0.23,0.23,35,169,2017-04,YES
Sales Analytics,Sumatra,1396.2,2668.46,0.12,0.24,8,21,2017-04,NO
Sales Analytics,Bali,5959.01,4263.39,0.33,0.24,48,177,2017-04,YES
Sales Analytics,Sulawesi,10296.0,3651.58,0.37,0.29,86,299,2017-04,YES
Sales Analytics,Kalimantan,2905.16,2521.6,0.15,0.29,21,97,2017-04,YES
Sales Analytics,Jawa,6492.23,7819.57,0.2,0.23,56,158,2017-04,NO
Sales Analytics,NTB,3323.48,2958.8,0.4,0.22,26,64,2017-04,YES
Sales Analytics,Papua,6584.92,7169.05,0.21,0.24,53,198,2017-04,NO
Sales Analytics,Sumatra,9141.9,2064.04,0.4,0.25,86,431,2017-04,YES
Sales Analytics,Bali,10939.61,7694.88,0.35,0.3,137,750,2017-05,YES
Sales Analytics,Sulawesi,2330.55,4855.98,0.15,0.33,17,56,2017-05,NO
Sales Analytics,Kalimantan,8588.38,6003.19,0.2,0.32,70,288,2017-05,YES
Sales Analytics,Jawa,9812.74,4578.75,0.35,0.31,81,376,2017-05,YES
Sales Analytics,NTB,8075.23,3677.23,0.36,0.26,68,217,2017-05,YES
Sales Analytics,Papua,9547.13,6615.42,0.21,0.28,86,394,2017-05,YES
Sales Analytics,Sumatra,2799.32,3921.81,0.13,0.24,22,117,2017-05,NO
Sales Analytics,Bali,5863.38,4092.12,0.31,0.26,47,143,2017-05,YES
Sales Analytics,Sulawesi,4667.85,2183.37,0.3,0.33,36,147,2017-05,YES
Sales Analytics,Kalimantan,5385.25,3770.14,0.33,0.33,45,96,2017-05,YES
Sales Analytics,Jawa,6863.03,2708.34,0.39,0.23,54,147,2017-05,YES
Sales Analytics,NTB,3881.69,3593.81,0.22,0.31,29,161,2017-05,YES
Sales Analytics,Papua,1533.83,2480.5,0.2,0.28,14,33,2017-05,NO
Sales Analytics,Sumatra,10412.78,4819.26,0.3,0.29,143,729,2017-05,YES
Sales Analytics,Bali,7189.44,7313.16,0.15,0.25,63,229,2017-05,NO
Sales Analytics,Sulawesi,1088.9,4562.35,0.43,0.29,8,36,2017-05,NO
Sales Analytics,Kalimantan,1284.44,3738.41,0.15,0.25,10,42,2017-05,NO
Sales Analytics,Jawa,9532.96,6548.66,0.11,0.23,81,228,2017-05,YES
Sales Analytics,NTB,6220.63,5977.02,0.29,0.26,48,265,2017-05,YES
Sales Analytics,Papua,3820.62,6912.95,0.43,0.23,30,79,2017-05,NO
Sales Analytics,Sumatra,308.51,4533.8,0.17,0.23,2,7,2017-05,NO
Sales Analytics,Bali,6303.27,4980.08,0.37,0.3,42,72,2017-05,YES
Sales Analytics,Sulawesi,7491.57,2408.83,0.39,0.28,65,199,2017-05,YES
Sales Analytics,Kalimantan,5293.05,2206.2,0.14,0.3,36,143,2017-05,YES
Sales Analytics,Jawa,5326.92,6169.68,0.34,0.32,38,111,2017-05,NO
Sales Analytics,NTB,5990.03,4335.25,0.33,0.24,51,198,2017-05,YES
Sales Analytics,Papua,8483.08,4658.66,0.35,0.31,71,394,2017-05,YES
Sales Analytics,Sumatra,4648.88,6559.75,0.25,0.29,34,98,2017-05,NO
Sales Analytics,Bali,7570.3,7260.0,0.44,0.32,58,273,2017-05,YES
Sales Analytics,Sulawesi,4619.78,5756.44,0.17,0.25,39,116,2017-05,NO
Sales Analytics,Kalimantan,2542.12,4962.77,0.3,0.29,23,119,2017-05,NO
Sales Analytics,Jawa,4742.58,6625.93,0.24,0.33,36,61,2017-06,NO
Sales Analytics,NTB,8340.81,2155.92,0.15,0.26,65,250,2017-06,YES
Sales Analytics,Papua,2474.76,3848.13,0.25,0.25,18,65,2017-06,NO
Sales Analytics,Sumatra,9023.07,3114.4,0.4,0.23,82,246,2017-06,YES
Sales Analytics,Bali,1757.85,2222.32,0.37,0.24,11,54,2017-06,NO
Sales Analytics,Sulawesi,10642.28,7754.95,0.21,0.32,119,443,2017-06,YES
Sales Analytics,Kalimantan,4792.12,5874.98,0.4,0.25,36,161,2017-06,NO
Sales Analytics,Jawa,9079.14,7124.86,0.4,0.25,76,218,2017-06,YES
Sales Analytics,NTB,10860.81,6532.6,0.34,0.33,140,606,2017-06,YES
Sales Analytics,Papua,8176.49,3520.74,0.31,0.31,69,340,2017-06,YES
Sales Analytics,Sumatra,10217.09,7687.92,0.42,0.28,74,204,2017-06,YES
Sales Analytics,Bali,2452.22,5889.25,0.11,0.32,20,98,2017-06,NO
Sales Analytics,Sulawesi,1755.73,5626.66,0.12,0.32,14,38,2017-06,NO
Sales Analytics,Kalimantan,8970.05,2886.81,0.26,0.3,68,286,2017-06,YES
Sales Analytics,Jawa,2411.63,2926.84,0.18,0.31,15,43,2017-06,NO
Sales Analytics,NTB,4914.86,2260.68,0.35,0.31,38,74,2017-06,YES
Sales Analytics,Papua,3337.57,6105.41,0.4,0.23,28,158,2017-06,NO
Sales Analytics,Sumatra,10976.56,5839.5,0.24,0.22,131,326,2017-06,YES
Sales Analytics,Bali,1242.16,6553.17,0.32,0.23,9,38,2017-06,NO
Sales Analytics,Sulawesi,6359.13,5454.48,0.4,0.23,56,148,2017-06,YES
Sales Analytics,Kalimantan,6770.12,5955.72,0.28,0.26,51,265,2017-06,YES
Sales Analytics,Jawa,9851.75,6218.87,0.2,0.22,78,413,2017-06,YES
Sales Analytics,NTB,6447.05,7926.31,0.37,0.31,58,270,2017-06,NO
Sales Analytics,Papua,7697.88,5767.17,0.23,0.33,66,127,2017-06,YES
Sales Analytics,Sumatra,7112.64,2659.06,0.26,0.25,51,268,2017-06,YES
Sales Analytics,Bali,1587.72,5734.9,0.37,0.32,14,49,2017-06,NO
Sales Analytics,Sulawesi,9241.55,3123.24,0.32,0.28,82,286,2017-06,YES
Sales Analytics,Kalimantan,2090.85,3348.62,0.14,0.24,17,76,2017-06,NO
Sales Analytics,Jawa,5134.23,3788.99,0.4,0.25,40,88,2017-06,YES
Sales Analytics,NTB,8963.4,3267.29,0.31,0.26,70,389,2017-06,YES
Sales Analytics,Papua,10358.05,4301.68,0.33,0.26,80,457,2017-07,YES
Sales Analytics,Sumatra,3807.32,2506.68,0.17,0.28,34,195,2017-07,YES
Sales Analytics,Bali,7441.16,6218.81,0.37,0.26,62,242,2017-07,YES
Sales Analytics,Sulawesi,231.39,4935.97,0.39,0.28,2,5,2017-07,NO
Sales Analytics,Kalimantan,10506.43,2141.14,0.15,0.3,123,382,2017-07,YES
Sales Analytics,Jawa,658.44,4755.2,0.11,0.26,4,15,2017-07,NO
Sales Analytics,NTB,4775.75,5994.96,0.2,0.23,35,93,2017-07,NO
Sales Analytics,Papua,1365.94,3263.9,0.15,0.3,8,29,2017-07,NO
Sales Analytics,Sumatra,10842.54,2036.38,0.43,0.25,136,724,2017-07,YES
Sales Analytics,Bali,6468.62,2016.56,0.34,0.32,51,112,2017-07,YES
Sales Analytics,Sulawesi,1581.77,2341.34,0.35,0.28,11,38,2017-07,NO
Sales Analytics,Kalimantan,6080.4,3752.88,0.29,0.31,50,274,2017-07,YES
Sales Analytics,Jawa,6941.09,3801.07,0.17,0.29,56,124,2017-07,YES
Sales Analytics,NTB,1231.17,5643.94,0.29,0.3,9,40,2017-07,NO
Sales Analytics,Papua,6804.95,5075.4,0.13,0.28,50,191,2017-07,YES
Sales Analytics,Sumatra,6891.39,2766.77,0.14,0.26,57,206,2017-07,YES
Sales Analytics,Bali,3748.15,6023.06,0.41,0.3,27,150,2017-07,NO
Sales Analytics,Sulawesi,4286.07,2354.6,0.32,0.23,34,189,2017-07,YES
Sales Analytics,Kalimantan,10831.45,4289.93,0.18,0.26,138,695,2017-07,YES
Sales Analytics,Jawa,8828.02,4224.04,0.11,0.28,68,381,2017-07,YES
Sales Analytics,NTB,6903.09,3678.6,0.36,0.33,53,207,2017-07,YES
Sales Analytics,Papua,10489.51,4369.13,0.43,0.24,138,576,2017-07,YES
Sales Analytics,Sumatra,1529.88,5594.8,0.26,0.23,14,30,2017-07,NO
Sales Analytics,Bali,5914.7,4332.79,0.31,0.33,52,244,2017-07,YES
Sales Analytics,Sulawesi,5304.84,2398.98,0.34,0.24,38,107,2017-07,YES
Sales Analytics,Kalimantan,8396.32,2612.07,0.37,0.26,65,200,2017-07,YES
Sales Analytics,Jawa,7826.46,4800.15,0.26,0.3,59,215,2017-07,YES
Sales Analytics,NTB,10260.85,3298.26,0.12,0.32,84,418,2017-07,YES
Sales Analytics,Papua,6127.85,5141.92,0.37,0.3,47,146,2017-07,YES
Sales Analytics,Sumatra,941.27,6339.73,0.36,0.32,8,36,2017-07,NO
Sales Analytics,Bali,2762.21,6154.93,0.36,0.29,22,92,2017-07,NO
Sales Analytics,Sulawesi,9994.87,5900.79,0.17,0.25,82,172,2017-08,YES
Sales Analytics,Kalimantan,9938.87,4082.79,0.43,0.22,82,199,2017-08,YES
Sales Analytics,Jawa,5402.66,4201.24,0.34,0.26,39,71,2017-08,YES
Sales Analytics,NTB,7765.39,6100.01,0.17,0.24,60,314,2017-08,YES
Sales Analytics,Papua,9766.93,4205.56,0.36,0.33,74,181,2017-08,YES
Sales Analytics,Sumatra,2076.78,3552.81,0.42,0.33,15,25,2017-08,NO
Sales Analytics,Bali,2028.15,2748.57,0.37,0.22,15,78,2017-08,NO
Sales Analytics,Sulawesi,8995.23,5291.91,0.14,0.29,70,215,2017-08,YES
Sales Analytics,Kalimantan,9289.41,5351.03,0.2,0.29,86,202,2017-08,YES
Sales Analytics,Jawa,6454.32,7911.13,0.31,0.31,52,238,2017-08,NO
Sales Analytics,NTB,5970.73,4469.26,0.2,0.28,44,214,2017-08,YES
Sales Analytics,Papua,3617.16,6817.42,0.3,0.32,27,103,2017-08,NO
Sales Analytics,Sumatra,6489.69,5911.68,0.24,0.26,54,260,2017-08,YES
Sales Analytics,Bali,5171.66,6577.62,0.44,0.29,36,76,2017-08,NO
Sales Analytics,Sulawesi,10463.18,5091.52,0.3,0.32,141,740,2017-08,YES
Sales Analytics,Kalimantan,451.09,2995.17,0.31,0.26,3,6,2017-08,NO
Sales Analytics,Jawa,3103.43,2931.11,0.33,0.32,24,89,2017-08,YES
Sales Analytics,NTB,3938.44,4253.4,0.29,0.32,29,118,2017-08,NO
Sales Analytics,Papua,730.79,5023.18,0.32,0.24,5,25,2017-08,NO
Sales Analytics,Sumatra,2755.89,3037.97,0.32,0.31,23,50,2017-08,NO
Sales Analytics,Bali,7441.1,6160.85,0.4,0.24,64,137,2017-08,YES
Sales Analytics,Sulawesi,4932.79,2973.38,0.11,0.29,38,139,2017-08,YES
Sales Analytics,Kalimantan,4566.1,5477.86,0.31,0.32,39,130,2017-08,NO
Sales Analytics,Jawa,3073.38,5196.18,0.33,0.3,26,131,2017-08,NO
Sales Analytics,NTB,3764.23,4361.93,0.14,0.24,27,131,2017-08,NO
Sales Analytics,Papua,2702.45,3343.29,0.2,0.28,23,70,2017-08,NO
Sales Analytics,Sumatra,9696.82,2403.62,0.17,0.29,78,369,2017-08,YES
Sales Analytics,Bali,3406.85,4694.17,0.41,0.22,29,167,2017-08,NO
Sales Analytics,Sulawesi,2430.73,2662.95,0.33,0.31,15,30,2017-08,NO
Sales Analytics,Kalimantan,9584.28,7252.6,0.14,0.32,77,275,2017-08,YES
Sales Analytics,Jawa,6212.52,7853.13,0.14,0.33,51,227,2017-08,NO
Sales Analytics,NTB,7041.24,2070.63,0.25,0.25,53,193,2017-09,YES
Sales Analytics,Papua,7460.19,5287.1,0.19,0.29,66,301,2017-09,YES
Sales Analytics,Sumatra,4833.45,3094.11,0.42,0.24,35,189,2017-09,YES
Sales Analytics,Bali,5335.8,6640.82,0.32,0.26,38,76,2017-09,NO
Sales Analytics,Sulawesi,6599.12,5497.19,0.41,0.29,50,271,2017-09,YES
Sales Analytics,Kalimantan,9714.66,5179.55,0.24,0.28,77,218,2017-09,YES
Sales Analytics,Jawa,7981.39,3265.42,0.13,0.25,64,294,2017-09,YES
Sales Analytics,NTB,7487.64,5323.44,0.15,0.33,59,215,2017-09,YES
Sales Analytics,Papua,9230.77,2586.28,0.35,0.29,86,405,2017-09,YES
Sales Analytics,Sumatra,5371.44,2919.02,0.24,0.3,36,153,2017-09,YES
Sales Analytics,Bali,8176.64,7680.07,0.35,0.29,64,124,2017-09,YES
Sales Analytics,Sulawesi,2396.3,5692.77,0.35,0.23,15,58,2017-09,NO
Sales Analytics,Kalimantan,2868.16,2322.42,0.42,0.31,22,72,2017-09,YES
Sales Analytics,Jawa,390.99,3798.1,0.17,0.23,2,7,2017-09,NO
Sales Analytics,NTB,4794.09,4986.59,0.24,0.24,36,202,2017-09,NO
Sales Analytics,Papua,5248.54,2031.24,0.33,0.24,38,87,2017-09,YES
Sales Analytics,Sumatra,8380.07,2324.03,0.28,0.23,70,396,2017-09,YES
Sales Analytics,Bali,6205.29,7138.15,0.2,0.3,45,167,2017-09,NO
Sales Analytics,Sulawesi,9131.31,5555.33,0.25,0.33,87,452,2017-09,YES
Sales Analytics,Kalimantan,699.03,4535.71,0.2,0.22,5,15,2017-09,NO
Sales Analytics,Jawa,1804.36,2640.67,0.36,0.31,11,27,2017-09,NO
Sales Analytics,NTB,9792.26,5740.26,0.31,0.33,78,354,2017-09,YES
Sales Analytics,Papua,8969.08,4096.83,0.43,0.23,68,347,2017-09,YES
Sales Analytics,Sumatra,10193.24,3539.33,0.14,0.32,76,141,2017-09,YES
Sales Analytics,Bali,5682.41,6759.96,0.35,0.28,51,281,2017-09,NO
Sales Analytics,Sulawesi,2387.51,5760.84,0.15,0.25,16,55,2017-09,NO
Sales Analytics,Kalimantan,11066.28,7071.48,0.28,0.29,107,584,2017-09,YES
Sales Analytics,Jawa,4709.59,4842.55,0.33,0.26,34,165,2017-09,NO
Sales Analytics,NTB,4554.04,6502.95,0.21,0.33,39,140,2017-09,NO
Sales Analytics,Papua,9123.29,4672.22,0.11,0.25,76,409,2017-09,YES
Sales Analytics,Sumatra,6351.83,5896.31,0.26,0.25,45,189,2017-10,YES
Sales Analytics,Bali,4987.43,4236.93,0.42,0.3,36,91,2017-10,YES
Sales Analytics,Sulawesi,733.46,7746.64,0.37,0.32,3,8,2017-10,NO
Sales Analytics,Kalimantan,9774.52,2531.15,0.33,0.24,81,361,2017-10,YES
Sales Analytics,Jawa,10842.6,6177.38,0.4,0.33,130,329,2017-10,YES
Sales Analytics,NTB,2419.42,3447.75,0.35,0.23,17,59,2017-10,NO
Sales Analytics,Papua,8830.94,6878.03,0.44,0.23,65,215,2017-10,YES
Sales Analytics,Sumatra,10681.33,3718.61,0.21,0.25,130,562,2017-10,YES
Sales Analytics,Bali,1541.79,7662.27,0.13,0.29,12,25,2017-10,NO
Sales Analytics,Sulawesi,912.04,5746.69,0.19,0.31,9,21,2017-10,NO
Sales Analytics,Kalimantan,4861.28,4557.66,0.23,0.32,36,89,2017-10,YES
Sales Analytics,Jawa,2303.87,5593.88,0.29,0.32,18,69,2017-10,NO
Sales Analytics,NTB,10718.55,3556.83,0.25,0.22,114,565,2017-10,YES
Sales Analytics,Papua,3661.01,2271.44,0.18,0.31,30,155,2017-10,YES
Sales Analytics,Sumatra,2005.98,4556.1,0.26,0.32,16,62,2017-10,NO
Sales Analytics,Bali,833.86,5530.08,0.23,0.33,4,16,2017-10,NO
Sales Analytics,Sulawesi,5016.21,6489.92,0.36,0.31,40,231,2017-10,NO
Sales Analytics,Kalimantan,7407.37,7269.31,0.23,0.32,58,204,2017-10,YES
Sales Analytics,Jawa,482.79,8041.16,0.31,0.3,3,12,2017-10,NO
Sales Analytics,NTB,2576.85,5448.9,0.36,0.26,20,87,2017-10,NO
Sales Analytics,Papua,2445.61,2525.89,0.14,0.23,17,53,2017-10,NO
Sales Analytics,Sumatra,7422.06,5729.17,0.12,0.23,57,164,2017-10,YES
Sales Analytics,Bali,8665.29,7755.39,0.42,0.26,72,390,2017-10,YES
Sales Analytics,Sulawesi,6253.69,2862.33,0.35,0.29,48,208,2017-10,YES
Sales Analytics,Kalimantan,8879.62,3620.55,0.35,0.33,72,357,2017-10,YES
Sales Analytics,Jawa,1203.31,2817.48,0.29,0.32,8,22,2017-10,NO
Sales Analytics,NTB,4164.91,5069.43,0.41,0.32,28,93,2017-10,NO
Sales Analytics,Papua,8630.99,3190.77,0.43,0.32,65,209,2017-10,YES
Sales Analytics,Sumatra,3533.5,6661.81,0.29,0.25,29,84,2017-10,NO
Sales Analytics,Bali,1992.87,4750.79,0.19,0.31,17,88,2017-10,NO
Sales Analytics,Sulawesi,3258.2,4993.01,0.28,0.26,26,56,2017-10,NO
Sales Analytics,Kalimantan,5827.87,3736.56,0.28,0.26,46,261,2017-11,YES
Sales Analytics,Jawa,6491.28,6298.93,0.39,0.22,52,132,2017-11,YES
Sales Analytics,NTB,8146.97,2087.06,0.18,0.29,69,162,2017-11,YES
Sales Analytics,Papua,5748.98,5880.21,0.35,0.22,48,171,2017-11,NO
Sales Analytics,Sumatra,4172.37,3463.99,0.19,0.3,35,180,2017-11,YES
Sales Analytics,Bali,998.31,7019.4,0.34,0.25,6,19,2017-11,NO
Sales Analytics,Sulawesi,6303.72,6357.05,0.33,0.31,52,236,2017-11,NO
Sales Analytics,Kalimantan,9265.68,3230.28,0.11,0.32,77,443,2017-11,YES
Sales Analytics,Jawa,2735.73,8056.12,0.35,0.26,21,117,2017-11,NO
Sales Analytics,NTB,6545.25,5473.38,0.43,0.23,58,132,2017-11,YES
Sales Analytics,Papua,7717.35,6895.28,0.36,0.25,58,135,2017-11,YES
Sales Analytics,Sumatra,5247.24,6448.08,0.11,0.28,40,206,2017-11,NO
Sales Analytics,Bali,8438.23,7923.69,0.37,0.31,74,282,2017-11,YES
Sales Analytics,Sulawesi,10622.82,3882.27,0.22,0.32,110,609,2017-11,YES
Sales Analytics,Kalimantan,1692.04,5123.72,0.26,0.22,14,23,2017-11,NO
Sales Analytics,Jawa,2787.77,5435.18,0.33,0.23,21,115,2017-11,NO
Sales Analytics,NTB,11009.12,3019.2,0.15,0.3,102,584,2017-11,YES
