Department,Region,Revenue,Revenue Goal,Margin,Margin Goal,Sales Quantity,Customers,YearMonth,KPi Achieved
Key Accounts,Jawa,4925.3,6759.91,0.3,0.32,39,138,2017-01,NO
Key Accounts,NTB,1214.74,5632.96,0.22,0.26,11,62,2017-01,NO
Key Accounts,Papua,4564.93,5080.0,0.42,0.3,34,100,2017-01,NO
Key Accounts,Sumatra,882.69,2631.4,0.4,0.24,6,34,2017-02,NO
Key Accounts,Bali,3442.58,8059.85,0.25,0.25,30,88,2017-02,NO
Key Accounts,Sulawesi,728.6,2618.22,0.37,0.28,3,12,2017-02,NO
Key Accounts,Kalimantan,7369.27,3840.38,0.29,0.28,64,204,2017-02,YES
Key Accounts,Jawa,8988.09,3660.94,0.13,0.3,75,411,2017-02,YES
Key Accounts,NTB,11054.89,6320.07,0.14,0.32,118,225,2017-02,YES
Key Accounts,Papua,1603.67,7489.9,0.39,0.25,14,25,2017-02,NO
Key Accounts,Sumatra,9799.33,4992.98,0.21,0.28,72,371,2017-02,YES
Key Accounts,Bali,8176.81,7877.13,0.41,0.28,68,367,2017-02,YES
Key Accounts,Sulawesi,10769.08,5582.66,0.3,0.31,96,342,2017-02,YES
Key Accounts,Kalimantan,3253.56,4989.31,0.34,0.23,24,66,2017-02,NO
Key Accounts,Jawa,2944.96,4838.59,0.33,0.31,23,47,2017-02,NO
Key Accounts,NTB,4356.59,3820.46,0.13,0.32,34,59,2017-02,YES
Key Accounts,Papua,7316.61,2135.4,0.34,0.26,64,293,2017-02,YES
Key Accounts,Sumatra,8877.07,2699.77,0.34,0.23,74,158,2017-02,YES
Key Accounts,Bali,7511.53,7763.76,0.23,0.23,57,169,2017-02,NO
Key Accounts,Sulawesi,7088.16,3230.99,0.32,0.25,58,308,2017-02,YES
Key Accounts,Kalimantan,4866.51,5382.32,0.15,0.29,35,83,2017-02,NO
Key Accounts,Jawa,8332.55,2945.89,0.26,0.25,72,316,2017-02,YES
Key Accounts,NTB,5505.35,4016.98,0.15,0.3,44,136,2017-02,YES
Key Accounts,Papua,885.93,4250.35,0.12,0.24,5,18,2017-02,NO
Key Accounts,Sumatra,7382.79,3615.81,0.35,0.25,65,206,2017-02,YES
Key Accounts,Bali,8211.63,7187.04,0.33,0.3,66,164,2017-02,YES
Key Accounts,Sulawesi,6460.13,6214.48,0.43,0.29,57,112,2017-02,YES
Key Accounts,Kalimantan,330.28,3290.63,0.3,0.25,3,8,2017-02,NO
Key Accounts,Jawa,978.28,2995.78,0.19,0.25,9,15,2017-02,NO
Key Accounts,NTB,4887.49,3787.6,0.19,0.22,35,126,2017-02,YES
Key Accounts,Papua,10406.74,5166.56,0.2,0.29,126,667,2017-02,YES
Key Accounts,Sumatra,6875.38,3967.08,0.32,0.23,53,293,2017-03,YES
Key Accounts,Bali,2967.71,7832.07,0.25,0.26,24,84,2017-03,NO
Key Accounts,Sulawesi,4547.35,2530.57,0.28,0.31,38,147,2017-03,YES
Key Accounts,Kalimantan,4346.08,7922.56,0.14,0.25,35,162,2017-03,NO
Key Accounts,Jawa,1363.97,3133.35,0.36,0.29,9,29,2017-03,NO
Key Accounts,NTB,1674.6,4517.21,0.26,0.24,12,23,2017-03,NO
Key Accounts,Papua,5158.58,5517.59,0.42,0.23,38,135,2017-03,NO
Key Accounts,Sumatra,3849.74,6757.57,0.24,0.3,32,177,2017-03,NO
Key Accounts,Bali,1482.38,2919.08,0.2,0.22,10,55,2017-03,NO
Key Accounts,Sulawesi,4379.98,4076.64,0.37,0.29,39,126,2017-03,YES
Key Accounts,Kalimantan,11060.29,6068.56,0.15,0.23,120,316,2017-03,YES
Key Accounts,Jawa,1099.83,5073.85,0.4,0.25,6,11,2017-03,NO
Key Accounts,NTB,331.82,2606.89,0.14,0.26,3,8,2017-03,NO
Key Accounts,Papua,237.6,7786.74,0.39,0.28,3,8,2017-03,NO
Key Accounts,Sumatra,9036.13,7956.3,0.33,0.25,76,309,2017-03,YES
Key Accounts,Bali,10270.01,3079.76,0.37,0.28,84,145,2017-03,YES
Key Accounts,Sulawesi,336.83,6441.84,0.42,0.23,2,7,2017-03,NO
Key Accounts,Kalimantan,916.06,7410.23,0.26,0.23,8,31,2017-03,NO
Key Accounts,Jawa,8241.15,7916.43,0.22,0.3,66,177,2017-03,YES
Key Accounts,NTB,1692.24,3140.97,0.23,0.29,12,53,2017-03,NO
Key Accounts,Papua,6879.61,7044.41,0.29,0.28,53,272,2017-03,NO
Key Accounts,Sumatra,10628.04,3109.78,0.23,0.26,104,332,2017-03,YES
Key Accounts,Bali,1864.35,5777.65,0.14,0.23,15,54,2017-03,NO
Key Accounts,Sulawesi,4313.79,4376.53,0.3,0.31,33,90,2017-03,NO
Key Accounts,Kalimantan,1437.85,3176.71,0.19,0.31,11,45,2017-03,NO
Key Accounts,Jawa,6218.81,3886.46,0.43,0.26,47,96,2017-03,YES
Key Accounts,NTB,7023.33,7500.59,0.43,0.24,54,257,2017-03,NO
Key Accounts,Papua,1745.25,2722.67,0.12,0.23,11,36,2017-03,NO
Key Accounts,Sumatra,8195.7,7806.37,0.3,0.24,74,255,2017-03,YES
Key Accounts,Bali,2185.19,4392.6,0.13,0.32,18,68,2017-03,NO
Key Accounts,Sulawesi,7589.85,6955.34,0.28,0.3,62,136,2017-03,YES
Key Accounts,Kalimantan,1409.24,2656.44,0.31,0.31,8,28,2017-04,NO
Key Accounts,Jawa,2434.77,5308.69,0.37,0.3,18,61,2017-04,NO
Key Accounts,NTB,4992.48,7646.9,0.28,0.33,44,179,2017-04,NO
Key Accounts,Papua,777.21,5464.83,0.18,0.28,6,24,2017-04,NO
Key Accounts,Sumatra,10124.47,4748.14,0.11,0.28,72,141,2017-04,YES
Key Accounts,Bali,6879.79,3849.64,0.35,0.24,57,134,2017-04,YES
Key Accounts,Sulawesi,3911.7,2345.21,0.22,0.31,32,172,2017-04,YES
Key Accounts,Kalimantan,2382.93,7510.61,0.37,0.25,17,68,2017-04,NO
Key Accounts,Jawa,6907.92,3159.69,0.29,0.31,52,267,2017-04,YES
Key Accounts,NTB,11066.18,8054.37,0.36,0.3,117,227,2017-04,YES
Key Accounts,Papua,3291.36,3425.43,0.33,0.23,26,77,2017-04,NO
Key Accounts,Sumatra,5232.93,2458.7,0.34,0.3,40,219,2017-04,YES
Key Accounts,Bali,3644.32,4369.8,0.26,0.23,29,133,2017-04,NO
Key Accounts,Sulawesi,5017.32,2052.55,0.4,0.23,36,176,2017-04,YES
Key Accounts,Kalimantan,7696.77,6228.17,0.33,0.32,58,185,2017-04,YES
Key Accounts,Jawa,4313.69,3689.87,0.22,0.29,29,138,2017-04,YES
Key Accounts,NTB,1593.55,6835.16,0.21,0.3,11,34,2017-04,NO
Key Accounts,Papua,6749.38,2898.22,0.33,0.31,56,240,2017-04,YES
Key Accounts,Sumatra,10758.44,5807.94,0.24,0.22,114,509,2017-04,YES
Key Accounts,Bali,8723.49,6002.58,0.25,0.29,64,358,2017-04,YES
Key Accounts,Sulawesi,10505.69,4372.08,0.22,0.3,129,522,2017-04,YES
Key Accounts,Kalimantan,1019.4,7092.75,0.28,0.33,6,29,2017-04,NO
Key Accounts,Jawa,5665.05,7601.69,0.39,0.26,42,229,2017-04,NO
Key Accounts,NTB,3807.3,6499.34,0.23,0.31,35,203,2017-04,NO
Key Accounts,Papua,2794.92,2252.42,0.15,0.32,20,68,2017-04,YES
Key Accounts,Sumatra,9199.9,6633.33,0.32,0.22,77,234,2017-04,YES
Key Accounts,Bali,8054.42,6766.99,0.26,0.23,70,263,2017-04,YES
Key Accounts,Sulawesi,4681.6,4056.21,0.36,0.3,36,71,2017-04,YES
Key Accounts,Kalimantan,8992.31,2924.32,0.31,0.26,71,369,2017-04,YES
Key Accounts,Jawa,6957.84,5910.11,0.35,0.24,52,111,2017-04,YES
Key Accounts,NTB,1048.67,6055.85,0.31,0.25,5,14,2017-05,NO
Key Accounts,Papua,4780.86,3363.98,0.26,0.26,39,219,2017-05,YES
Key Accounts,Sumatra,6030.36,3499.29,0.36,0.31,47,94,2017-05,YES
Key Accounts,Bali,3593.64,6818.72,0.43,0.28,30,104,2017-05,NO
Key Accounts,Sulawesi,7220.89,2436.05,0.14,0.31,58,265,2017-05,YES
Key Accounts,Kalimantan,1339.62,3277.97,0.31,0.28,10,52,2017-05,NO
Key Accounts,Jawa,7827.21,4899.43,0.21,0.32,66,358,2017-05,YES
Key Accounts,NTB,4744.44,8027.37,0.21,0.22,36,96,2017-05,NO
Key Accounts,Papua,7959.23,4848.77,0.25,0.26,65,119,2017-05,YES
Key Accounts,Sumatra,7359.02,3048.85,0.35,0.28,65,308,2017-05,YES
Key Accounts,Bali,9917.41,6587.16,0.25,0.23,72,324,2017-05,YES
Key Accounts,Sulawesi,5328.88,7564.38,0.2,0.22,45,106,2017-05,NO
Key Accounts,Kalimantan,2860.55,3784.52,0.31,0.28,21,84,2017-05,NO
Key Accounts,Jawa,4426.73,6378.41,0.33,0.32,39,97,2017-05,NO
Key Accounts,NTB,3748.26,4261.98,0.39,0.26,29,144,2017-05,NO
Key Accounts,Papua,1705.45,3590.18,0.21,0.25,14,47,2017-05,NO
Key Accounts,Sumatra,2495.16,5155.72,0.3,0.29,18,56,2017-05,NO
Key Accounts,Bali,3278.1,3216.97,0.4,0.33,24,101,2017-05,YES
Key Accounts,Sulawesi,1184.11,6278.21,0.41,0.31,8,25,2017-05,NO
Key Accounts,Kalimantan,2728.5,4252.67,0.3,0.29,23,86,2017-05,NO
Key Accounts,Jawa,9481.13,2834.54,0.29,0.31,82,198,2017-05,YES
Key Accounts,NTB,10494.59,7057.63,0.34,0.31,136,293,2017-05,YES
Key Accounts,Papua,5822.7,7704.43,0.24,0.31,47,222,2017-05,NO
Key Accounts,Sumatra,8848.61,2564.9,0.36,0.25,69,269,2017-05,YES
Key Accounts,Bali,9407.88,4279.51,0.26,0.25,81,424,2017-05,YES
Key Accounts,Sulawesi,6026.08,4222.7,0.37,0.33,52,159,2017-05,YES
Key Accounts,Kalimantan,2855.17,6848.06,0.23,0.28,22,57,2017-05,NO
Key Accounts,Jawa,1933.8,6718.46,0.35,0.26,15,51,2017-05,NO
Key Accounts,NTB,5233.44,7837.04,0.11,0.22,45,249,2017-05,NO
Key Accounts,Papua,3025.76,6377.46,0.35,0.33,24,89,2017-05,NO
Key Accounts,Sumatra,1468.84,2520.32,0.18,0.28,11,58,2017-05,NO
Key Accounts,Bali,8314.3,4735.83,0.25,0.26,64,258,2017-06,YES
Key Accounts,Sulawesi,3826.92,6114.54,0.34,0.25,32,73,2017-06,NO
Key Accounts,Kalimantan,10594.43,3996.48,0.21,0.24,148,627,2017-06,YES
Key Accounts,Jawa,2078.64,7678.68,0.43,0.3,14,71,2017-06,NO
Key Accounts,NTB,4393.18,2306.42,0.18,0.24,34,63,2017-06,YES
Key Accounts,Papua,10458.69,5703.26,0.4,0.25,88,370,2017-06,YES
Key Accounts,Sumatra,9665.81,6037.37,0.39,0.33,77,263,2017-06,YES
Key Accounts,Bali,6159.48,3962.74,0.24,0.25,46,165,2017-06,YES
Key Accounts,Sulawesi,9432.24,5529.27,0.32,0.32,86,468,2017-06,YES
Key Accounts,Kalimantan,10841.46,5728.56,0.29,0.3,100,408,2017-06,YES
Key Accounts,Jawa,10001.88,5025.79,0.31,0.33,84,384,2017-06,YES
Key Accounts,NTB,9916.14,6324.65,0.13,0.24,87,301,2017-06,YES
Key Accounts,Papua,8980.49,3478.12,0.31,0.26,72,132,2017-06,YES
Key Accounts,Sumatra,11078.64,7349.95,0.23,0.22,141,400,2017-06,YES
Key Accounts,Bali,775.87,7172.52,0.21,0.32,5,14,2017-06,NO
Key Accounts,Sulawesi,767.81,3460.28,0.21,0.26,6,22,2017-06,NO
Key Accounts,Kalimantan,2349.49,7991.01,0.31,0.24,15,63,2017-06,NO
Key Accounts,Jawa,4769.5,2164.06,0.15,0.25,35,173,2017-06,YES
Key Accounts,NTB,5520.56,4857.06,0.12,0.28,44,134,2017-06,YES
Key Accounts,Papua,3757.22,7072.57,0.12,0.25,30,62,2017-06,NO
Key Accounts,Sumatra,3035.79,2736.72,0.21,0.22,23,39,2017-06,YES
Key Accounts,Bali,2102.17,2696.92,0.35,0.28,14,34,2017-06,NO
Key Accounts,Sulawesi,3920.93,5842.56,0.35,0.32,30,140,2017-06,NO
Key Accounts,Kalimantan,9576.69,4336.96,0.29,0.23,72,170,2017-06,YES
Key Accounts,Jawa,7810.33,2140.2,0.29,0.3,65,363,2017-06,YES
Key Accounts,NTB,4455.75,5683.72,0.4,0.3,39,77,2017-06,NO
Key Accounts,Papua,9739.68,5878.24,0.18,0.31,82,459,2017-06,YES
Key Accounts,Sumatra,9404.76,3352.45,0.26,0.24,83,360,2017-06,YES
Key Accounts,Bali,7771.06,2318.8,0.13,0.32,66,199,2017-06,YES
Key Accounts,Sulawesi,5900.31,4481.63,0.28,0.28,51,246,2017-06,YES
Key Accounts,Kalimantan,8134.14,5441.28,0.13,0.33,65,136,2017-07,YES
Key Accounts,Jawa,6104.3,4211.38,0.35,0.26,42,113,2017-07,YES
Key Accounts,NTB,6804.01,6183.27,0.12,0.32,54,228,2017-07,YES
Key Accounts,Papua,7076.76,6318.35,0.37,0.26,53,263,2017-07,YES
Key Accounts,Sumatra,2381.69,6159.38,0.13,0.29,18,60,2017-07,NO
Key Accounts,Bali,8593.26,4358.25,0.32,0.24,64,250,2017-07,YES
Key Accounts,Sulawesi,9948.47,6565.92,0.12,0.32,81,302,2017-07,YES
Key Accounts,Kalimantan,7297.93,6353.84,0.39,0.22,60,345,2017-07,YES
Key Accounts,Jawa,6454.89,7606.96,0.42,0.29,50,239,2017-07,NO
Key Accounts,NTB,9862.93,2621.36,0.28,0.24,75,228,2017-07,YES
Key Accounts,Papua,5262.35,2566.51,0.3,0.31,42,234,2017-07,YES
Key Accounts,Sumatra,1935.52,5316.85,0.15,0.3,17,49,2017-07,NO
Key Accounts,Bali,3116.98,2952.59,0.13,0.3,24,92,2017-07,YES
Key Accounts,Sulawesi,4498.69,3357.94,0.15,0.23,39,175,2017-07,YES
Key Accounts,Kalimantan,4635.4,3047.79,0.35,0.32,39,176,2017-07,YES
Key Accounts,Jawa,5956.23,4480.3,0.18,0.29,50,255,2017-07,YES
Key Accounts,NTB,6316.04,8031.9,0.19,0.29,47,81,2017-07,NO
Key Accounts,Papua,9167.21,6995.46,0.12,0.32,72,282,2017-07,YES
Key Accounts,Sumatra,10865.32,3937.8,0.26,0.28,100,252,2017-07,YES
Key Accounts,Bali,2770.24,4465.94,0.36,0.23,23,100,2017-07,NO
Key Accounts,Sulawesi,2335.22,6667.56,0.33,0.22,20,72,2017-07,NO
Key Accounts,Kalimantan,8491.58,6385.19,0.42,0.24,71,408,2017-07,YES
Key Accounts,Jawa,4053.86,4777.72,0.31,0.32,34,124,2017-07,NO
Key Accounts,NTB,2184.54,2623.03,0.21,0.32,15,80,2017-07,NO
Key Accounts,Papua,6182.31,3114.63,0.25,0.23,48,105,2017-07,YES
Key Accounts,Sumatra,10162.45,3485.82,0.15,0.31,87,351,2017-07,YES
Key Accounts,Bali,1854.01,3269.43,0.15,0.3,14,28,2017-07,NO
Key Accounts,Sulawesi,4110.0,3991.52,0.23,0.25,29,101,2017-07,YES
Key Accounts,Kalimantan,8512.76,2560.2,0.17,0.28,66,262,2017-07,YES
Key Accounts,Jawa,7333.32,5557.49,0.29,0.32,60,229,2017-07,YES
Key Accounts,NTB,10335.63,7680.04,0.42,0.31,80,230,2017-07,YES
Key Accounts,Papua,8803.12,4577.47,0.23,0.22,70,396,2017-08,YES
Key Accounts,Sumatra,7982.5,2668.94,0.18,0.3,70,353,2017-08,YES
Key Accounts,Bali,8065.73,6125.76,0.13,0.3,72,261,2017-08,YES
Key Accounts,Sulawesi,3837.67,5694.64,0.19,0.23,30,110,2017-08,NO
Key Accounts,Kalimantan,1545.05,5387.72,0.36,0.28,11,39,2017-08,NO
Key Accounts,Jawa,3321.71,7489.45,0.39,0.25,23,102,2017-08,NO
Key Accounts,NTB,5804.65,2314.63,0.3,0.32,52,212,2017-08,YES
Key Accounts,Papua,9354.05,8022.37,0.19,0.25,82,302,2017-08,YES
Key Accounts,Sumatra,6756.57,6757.99,0.14,0.3,53,262,2017-08,NO
Key Accounts,Bali,6324.74,6237.59,0.42,0.23,42,129,2017-08,YES
Key Accounts,Sulawesi,9795.89,3479.36,0.4,0.24,72,222,2017-08,YES
Key Accounts,Kalimantan,208.67,2516.13,0.15,0.26,3,5,2017-08,NO
Key Accounts,Jawa,970.85,2374.79,0.43,0.29,9,37,2017-08,NO
Key Accounts,NTB,3267.12,6118.57,0.43,0.32,23,110,2017-08,NO
Key Accounts,Papua,6775.62,3322.05,0.29,0.26,51,289,2017-08,YES
Key Accounts,Sumatra,1246.19,5265.4,0.15,0.23,10,37,2017-08,NO
Key Accounts,Bali,9223.69,4093.63,0.33,0.3,78,429,2017-08,YES
Key Accounts,Sulawesi,893.78,3277.76,0.2,0.23,5,28,2017-08,NO
Key Accounts,Kalimantan,3029.46,7121.36,0.33,0.3,23,81,2017-08,NO
Key Accounts,Jawa,4036.32,7418.38,0.33,0.24,30,162,2017-08,NO
Key Accounts,NTB,10983.37,7205.57,0.3,0.3,120,496,2017-08,YES
Key Accounts,Papua,5396.17,2019.18,0.15,0.25,38,181,2017-08,YES
Key Accounts,Sumatra,4508.73,3885.96,0.33,0.26,35,94,2017-08,YES
Key Accounts,Bali,5110.17,3385.35,0.4,0.32,45,106,2017-08,YES
Key Accounts,Sulawesi,3043.94,4196.29,0.21,0.25,24,98,2017-08,NO
Key Accounts,Kalimantan,4570.01,8012.64,0.18,0.32,35,198,2017-08,NO
Key Accounts,Jawa,1879.06,6114.34,0.32,0.25,17,32,2017-08,NO
Key Accounts,NTB,218.02,5279.39,0.18,0.33,3,13,2017-08,NO
Key Accounts,Papua,5801.26,5924.87,0.3,0.23,52,183,2017-08,NO
Key Accounts,Sumatra,8178.49,7686.96,0.42,0.29,72,259,2017-08,YES
Key Accounts,Bali,8561.95,3086.7,0.26,0.24,69,226,2017-08,YES
Key Accounts,Sulawesi,1970.73,3988.56,0.31,0.3,15,28,2017-09,NO
Key Accounts,Kalimantan,2269.51,6042.31,0.12,0.28,15,47,2017-09,NO
Key Accounts,Jawa,6856.26,4654.05,0.26,0.25,53,108,2017-09,YES
Key Accounts,NTB,3560.2,2576.94,0.25,0.25,27,98,2017-09,YES
Key Accounts,Papua,912.53,3893.24,0.18,0.26,9,25,2017-09,NO
Key Accounts,Sumatra,8800.85,6822.99,0.18,0.28,64,188,2017-09,YES
Key Accounts,Bali,666.63,3998.17,0.4,0.25,3,7,2017-09,NO
Key Accounts,Sulawesi,3093.05,7914.7,0.43,0.22,23,62,2017-09,NO
Key Accounts,Kalimantan,2749.42,4463.64,0.36,0.26,21,38,2017-09,NO
Key Accounts,Jawa,4366.44,4626.43,0.34,0.24,35,120,2017-09,NO
Key Accounts,NTB,2538.63,5570.5,0.36,0.23,23,70,2017-09,NO
Key Accounts,Papua,8519.8,7660.54,0.36,0.32,71,182,2017-09,YES
Key Accounts,Sumatra,9635.76,5327.97,0.26,0.25,75,239,2017-09,YES
Key Accounts,Bali,3593.51,7767.85,0.19,0.33,27,152,2017-09,NO
Key Accounts,Sulawesi,5555.74,2916.55,0.19,0.29,39,115,2017-09,YES
Key Accounts,Kalimantan,5569.21,3198.77,0.3,0.28,39,79,2017-09,YES
Key Accounts,Jawa,8481.36,7700.56,0.34,0.29,70,269,2017-09,YES
Key Accounts,NTB,615.84,8023.56,0.31,0.31,6,16,2017-09,NO
Key Accounts,Papua,5630.3,3585.92,0.44,0.28,38,175,2017-09,YES
Key Accounts,Sumatra,9928.64,3140.54,0.28,0.25,86,296,2017-09,YES
Key Accounts,Bali,2446.83,2376.68,0.17,0.32,17,95,2017-09,YES
Key Accounts,Sulawesi,8273.15,6589.7,0.22,0.23,74,425,2017-09,YES
Key Accounts,Kalimantan,4093.7,2262.37,0.37,0.32,34,132,2017-09,YES
Key Accounts,Jawa,3185.24,3942.3,0.33,0.28,24,50,2017-09,NO
Key Accounts,NTB,10652.93,3678.81,0.41,0.25,144,304,2017-09,YES
Key Accounts,Papua,8228.4,2526.47,0.19,0.26,65,228,2017-09,YES
Key Accounts,Sumatra,3770.11,4073.41,0.28,0.26,27,141,2017-09,NO
Key Accounts,Bali,7297.63,7193.94,0.4,0.25,58,336,2017-09,YES
Key Accounts,Sulawesi,7752.41,7268.43,0.28,0.28,60,178,2017-09,YES
Key Accounts,Kalimantan,493.17,4316.54,0.17,0.29,3,6,2017-09,NO
Key Accounts,Jawa,1805.23,5086.22,0.3,0.25,11,62,2017-10,NO
Key Accounts,NTB,4827.4,5047.46,0.13,0.28,36,186,2017-10,NO
Key Accounts,Papua,4924.43,3837.1,0.19,0.28,35,74,2017-10,YES
Key Accounts,Sumatra,571.25,7989.83,0.23,0.28,3,9,2017-10,NO
Key Accounts,Bali,8664.61,5695.0,0.37,0.29,66,186,2017-10,YES
Key Accounts,Sulawesi,4361.7,6201.52,0.34,0.24,36,101,2017-10,NO
Key Accounts,Kalimantan,6431.83,6426.16,0.3,0.26,52,265,2017-10,YES
Key Accounts,Jawa,6630.41,2844.96,0.22,0.3,56,205,2017-10,YES
Key Accounts,NTB,10952.08,4843.66,0.13,0.3,112,410,2017-10,YES
Key Accounts,Papua,2186.86,5495.0,0.2,0.33,15,76,2017-10,NO
Key Accounts,Sumatra,9656.9,4878.17,0.36,0.28,72,316,2017-10,YES
Key Accounts,Bali,8271.84,7989.67,0.4,0.23,68,343,2017-10,YES
Key Accounts,Sulawesi,8383.9,4184.05,0.28,0.23,70,173,2017-10,YES
Key Accounts,Kalimantan,2484.96,4370.13,0.2,0.22,16,65,2017-10,NO
Key Accounts,Jawa,4127.17,5334.15,0.34,0.31,32,87,2017-10,NO
Key Accounts,NTB,5799.27,4149.39,0.13,0.28,45,259,2017-10,YES
Key Accounts,Papua,2281.0,4158.89,0.25,0.31,16,50,2017-10,NO
Key Accounts,Sumatra,1668.14,3947.11,0.19,0.28,12,55,2017-10,NO
Key Accounts,Bali,9099.03,3246.15,0.28,0.26,74,331,2017-10,YES
Key Accounts,Sulawesi,1399.59,4336.8,0.28,0.23,8,15,2017-10,NO
Key Accounts,Kalimantan,8073.42,5257.21,0.43,0.23,65,132,2017-10,YES
Key Accounts,Jawa,715.33,4300.82,0.33,0.23,5,17,2017-10,NO
Key Accounts,NTB,9444.11,6237.32,0.17,0.32,75,384,2017-10,YES
Key Accounts,Papua,4813.21,4930.98,0.3,0.3,35,188,2017-10,NO
Key Accounts,Sumatra,6009.28,2623.16,0.12,0.29,51,248,2017-10,YES
Key Accounts,Bali,10768.48,5165.51,0.37,0.23,119,586,2017-10,YES
Key Accounts,Sulawesi,5115.92,7695.56,0.42,0.24,36,71,2017-10,NO
Key Accounts,Kalimantan,10391.41,4114.84,0.12,0.32,138,236,2017-10,YES
Key Accounts,Jawa,10628.84,7549.72,0.37,0.29,142,806,2017-10,YES
Key Accounts,NTB,9281.91,5421.63,0.23,0.24,76,203,2017-10,YES
Key Accounts,Papua,1793.45,7106.52,0.23,0.3,12,35,2017-10,NO
Key Accounts,Sumatra,6578.57,2449.12,0.15,0.31,53,170,2017-11,YES
Key Accounts,Bali,3396.82,4591.6,0.17,0.31,30,62,2017-11,NO
Key Accounts,Sulawesi,3648.84,6357.05,0.24,0.26,27,89,2017-11,NO
Key Accounts,Kalimantan,854.94,7324.79,0.19,0.28,5,25,2017-11,NO
Key Accounts,Jawa,4795.46,4675.49,0.15,0.26,36,117,2017-11,YES
Key Accounts,NTB,8695.53,2387.84,0.25,0.23,64,178,2017-11,YES
Key Accounts,Papua,4763.65,2201.86,0.12,0.26,39,164,2017-11,YES
Key Accounts,Sumatra,9400.8,7517.12,0.23,0.3,83,316,2017-11,YES
Key Accounts,Bali,10951.21,6533.84,0.15,0.26,89,432,2017-11,YES
Key Accounts,Sulawesi,1392.15,7744.81,0.24,0.28,8,14,2017-11,NO
Key Accounts,Kalimantan,11024.24,6233.18,0.22,0.32,140,405,2017-11,YES
Key Accounts,Jawa,11028.41,2208.82,0.17,0.25,120,503,2017-11,YES
Key Accounts,NTB,4012.91,3785.39,0.43,0.25,34,151,2017-11,YES
Key Accounts,Papua,8710.89,7022.43,0.29,0.29,68,282,2017-11,YES
Key Accounts,Sumatra,5214.89,6721.43,0.14,0.22,36,183,2017-11,NO
Key Accounts,Bali,8079.71,5869.63,0.19,0.31,69,240,2017-11,YES
Key Accounts,Sulawesi,6128.93,7169.34,0.26,0.25,44,82,2017-11,NO
Key Accounts,Kalimantan,5118.58,2791.86,0.17,0.28,39,144,2017-11,YES
Key Accounts,Jawa,2457.06,6995.3,0.28,0.26,16,71,2017-11,NO
Key Accounts,NTB,1222.92,4372.39,0.36,0.29,9,25,2017-11,NO
Key Accounts,Papua,9003.36,6575.8,0.11,0.29,84,306,2017-11,YES
Key Accounts,Sumatra,8975.53,6095.66,0.29,0.24,65,358,2017-11,YES
Key Accounts,Bali,7195.87,7290.96,0.4,0.26,57,123,2017-11,NO
Key Accounts,Sulawesi,5798.98,6791.41,0.32,0.31,45,103,2017-11,NO
Key Accounts,Kalimantan,10102.67,7548.9,0.31,0.31,81,210,2017-11,YES
