Department,Region,Revenue,Revenue Goal,Margin,Margin Goal,Sales Quantity,Customers,YearMonth,KPi Achieved
Sales Enablement,Sulawesi,3340.92,1512.26,0.34,0.4,27,107,2017-04,YES
Sales Enablement,Kalimantan,1744.3,2218.87,0.56,0.52,14,61,2017-04,NO
Sales Enablement,Jawa,2116.87,1966.62,0.24,0.5,16,74,2017-04,YES
Sales Enablement,NTB,2846.3,1020.63,0.42,0.48,21,76,2017-04,YES
Sales Enablement,Papua,765.72,1030.28,0.4,0.46,4,20,2017-04,NO
Sales Enablement,Sumatra,429.81,1722.84,0.22,0.54,2,5,2017-04,NO
Sales Enablement,Bali,3547.61,796.78,0.26,0.56,30,118,2017-04,YES
Sales Enablement,Sulawesi,789.55,1701.07,0.76,0.42,6,25,2017-04,NO
Sales Enablement,Kalimantan,3237.28,1940.77,0.34,0.54,24,80,2017-04,YES
Sales Enablement,Jawa,2043.98,1025.58,0.46,0.46,16,48,2017-04,YES
Sales Enablement,NTB,972.33,2402.02,0.44,0.52,6,21,2017-04,NO
Sales Enablement,Papua,2634.19,1219.28,0.32,0.42,22,67,2017-04,YES
Sales Enablement,Sumatra,1448.08,1694.45,0.48,0.42,8,18,2017-04,NO
Sales Enablement,Bali,3305.0,834.71,0.78,0.44,23,97,2017-04,YES
Sales Enablement,Sulawesi,1336.97,1706.37,0.46,0.58,11,58,2017-04,NO
Sales Enablement,Kalimantan,1778.07,1676.3,0.62,0.58,11,34,2017-04,YES
Sales Enablement,Jawa,1912.77,1832.27,0.56,0.6,16,84,2017-04,YES
Sales Enablement,NTB,994.88,1466.61,0.54,0.56,9,46,2017-04,NO
Sales Enablement,Papua,711.59,2491.55,0.42,0.46,3,7,2017-04,NO
Sales Enablement,Sumatra,2541.37,1668.74,0.38,0.44,23,126,2017-04,YES
Sales Enablement,Bali,3460.38,842.86,0.52,0.54,27,94,2017-04,YES
Sales Enablement,Sulawesi,2553.81,796.46,0.2,0.58,23,64,2017-04,YES
Sales Enablement,Kalimantan,2056.49,2229.85,0.28,0.44,14,54,2017-04,NO
Sales Enablement,Jawa,2695.65,2058.74,0.78,0.54,22,103,2017-04,YES
Sales Enablement,NTB,3021.05,2498.77,0.42,0.54,24,99,2017-04,YES
Sales Enablement,Papua,627.08,2002.36,0.42,0.54,4,7,2017-05,NO
Sales Enablement,Sumatra,1801.83,2109.36,0.76,0.42,14,74,2017-05,NO
Sales Enablement,Bali,2662.39,901.79,0.48,0.52,20,33,2017-05,YES
Sales Enablement,Sulawesi,740.33,984.24,0.62,0.58,3,7,2017-05,NO
Sales Enablement,Kalimantan,3521.85,2420.24,0.38,0.56,30,84,2017-05,YES
Sales Enablement,Jawa,785.25,799.66,0.78,0.42,6,28,2017-05,NO
Sales Enablement,NTB,784.6,2175.45,0.4,0.46,3,10,2017-05,NO
Sales Enablement,Papua,3211.36,1521.37,0.78,0.5,23,44,2017-05,YES
Sales Enablement,Sumatra,1974.77,1378.89,0.72,0.48,14,43,2017-05,YES
Sales Enablement,Bali,2940.05,1972.48,0.72,0.52,23,133,2017-05,YES
Sales Enablement,Sulawesi,1731.86,2125.27,0.78,0.56,11,24,2017-05,NO
Sales Enablement,Kalimantan,2078.08,2306.62,0.76,0.5,16,58,2017-05,NO
Sales Enablement,Jawa,2583.62,2227.74,0.24,0.42,22,78,2017-05,YES
Sales Enablement,NTB,1257.84,2260.04,0.46,0.48,11,46,2017-05,NO
Sales Enablement,Papua,1301.18,2044.41,0.56,0.46,10,49,2017-05,NO
Sales Enablement,Sumatra,1530.45,1754.8,0.7,0.42,12,51,2017-05,NO
Sales Enablement,Bali,1557.86,1275.52,0.4,0.44,11,53,2017-05,YES
Sales Enablement,Sulawesi,543.74,1379.35,0.76,0.54,3,9,2017-05,NO
Sales Enablement,Kalimantan,2252.81,2490.67,0.56,0.46,16,84,2017-05,NO
Sales Enablement,Jawa,1804.03,1413.24,0.42,0.5,14,62,2017-05,YES
Sales Enablement,NTB,2213.31,2036.94,0.52,0.46,16,69,2017-05,YES
Sales Enablement,Papua,1413.85,1570.38,0.38,0.5,10,53,2017-05,NO
Sales Enablement,Sumatra,123.15,2275.66,0.7,0.46,3,6,2017-05,NO
Sales Enablement,Bali,2521.89,1322.41,0.68,0.56,22,107,2017-05,YES
Sales Enablement,Sulawesi,3154.44,1233.69,0.24,0.44,24,51,2017-05,YES
Sales Enablement,Kalimantan,969.85,1880.73,0.56,0.56,5,14,2017-05,NO
Sales Enablement,Jawa,2993.11,1490.6,0.26,0.44,24,77,2017-05,YES
Sales Enablement,NTB,525.64,1828.25,0.7,0.42,2,5,2017-05,NO
Sales Enablement,Papua,2852.8,2539.14,0.5,0.42,20,46,2017-05,YES
Sales Enablement,Sumatra,577.53,1216.3,0.44,0.52,6,24,2017-05,NO
Sales Enablement,Bali,2114.21,1777.98,0.48,0.5,15,50,2017-05,YES
Sales Enablement,Sulawesi,1007.42,2461.45,0.48,0.58,9,23,2017-06,NO
Sales Enablement,Kalimantan,1163.42,2307.08,0.74,0.48,6,26,2017-06,NO
Sales Enablement,Jawa,2769.65,1048.74,0.3,0.4,21,67,2017-06,YES
Sales Enablement,NTB,2732.2,766.93,0.68,0.58,21,94,2017-06,YES
Sales Enablement,Papua,2723.82,904.03,0.46,0.54,21,103,2017-06,YES
Sales Enablement,Sumatra,1375.16,842.66,0.3,0.52,8,37,2017-06,YES
Sales Enablement,Bali,2844.76,2122.44,0.34,0.42,23,70,2017-06,YES
Sales Enablement,Sulawesi,1625.47,740.92,0.48,0.6,12,49,2017-06,YES
Sales Enablement,Kalimantan,917.48,688.38,0.56,0.56,6,18,2017-06,YES
Sales Enablement,Jawa,1953.01,1972.5,0.38,0.4,14,50,2017-06,NO
Sales Enablement,NTB,3417.15,2476.73,0.68,0.46,30,108,2017-06,YES
Sales Enablement,Papua,2649.1,1666.63,0.3,0.48,21,71,2017-06,YES
Sales Enablement,Sumatra,509.6,2583.37,0.48,0.42,2,5,2017-06,NO
Sales Enablement,Bali,3282.05,945.69,0.52,0.48,26,70,2017-06,YES
Sales Enablement,Sulawesi,2207.45,2077.46,0.72,0.54,20,82,2017-06,YES
Sales Enablement,Kalimantan,656.37,2302.83,0.32,0.46,3,7,2017-06,NO
Sales Enablement,Jawa,78.24,2186.86,0.34,0.4,3,11,2017-06,NO
Sales Enablement,NTB,3296.12,2293.56,0.78,0.5,26,108,2017-06,YES
Sales Enablement,Papua,509.66,1273.65,0.58,0.6,2,4,2017-06,NO
Sales Enablement,Sumatra,1998.37,1364.99,0.38,0.54,16,65,2017-06,YES
Sales Enablement,Bali,1049.53,1729.38,0.5,0.44,6,11,2017-06,NO
Sales Enablement,Sulawesi,3505.51,2425.91,0.28,0.52,28,63,2017-06,YES
Sales Enablement,Kalimantan,1642.13,1696.23,0.6,0.58,14,57,2017-06,NO
Sales Enablement,Jawa,1738.96,1843.17,0.22,0.5,12,30,2017-06,NO
Sales Enablement,NTB,3254.86,845.38,0.28,0.54,23,50,2017-06,YES
Sales Enablement,Papua,983.23,764.01,0.46,0.58,6,24,2017-06,YES
Sales Enablement,Sumatra,2469.11,1350.73,0.52,0.46,20,112,2017-06,YES
Sales Enablement,Bali,2221.34,2503.5,0.26,0.54,16,90,2017-06,NO
Sales Enablement,Sulawesi,2899.66,2292.44,0.78,0.48,22,82,2017-06,YES
Sales Enablement,Kalimantan,1902.05,2518.33,0.76,0.48,17,75,2017-06,NO
Sales Enablement,Jawa,242.97,1653.05,0.28,0.48,2,4,2017-07,NO
Sales Enablement,NTB,2948.39,1726.95,0.7,0.44,24,87,2017-07,YES
Sales Enablement,Papua,2975.44,1200.96,0.24,0.52,23,82,2017-07,YES
Sales Enablement,Sumatra,3158.86,1114.6,0.56,0.6,24,79,2017-07,YES
Sales Enablement,Bali,2378.78,1207.01,0.26,0.44,16,80,2017-07,YES
Sales Enablement,Sulawesi,2771.29,2101.59,0.24,0.6,20,43,2017-07,YES
Sales Enablement,Kalimantan,3071.49,2225.71,0.52,0.52,24,97,2017-07,YES
Sales Enablement,Jawa,3557.51,2096.05,0.64,0.54,29,161,2017-07,YES
Sales Enablement,NTB,3414.07,856.24,0.74,0.46,27,86,2017-07,YES
Sales Enablement,Papua,1034.37,972.72,0.66,0.54,8,17,2017-07,YES
Sales Enablement,Sumatra,1169.6,1826.61,0.76,0.56,9,25,2017-07,NO
Sales Enablement,Bali,2581.52,2569.45,0.38,0.54,21,54,2017-07,YES
Sales Enablement,Sulawesi,3383.6,1616.98,0.76,0.5,28,161,2017-07,YES
Sales Enablement,Kalimantan,3271.77,1054.17,0.66,0.48,26,86,2017-07,YES
Sales Enablement,Jawa,1068.49,1696.26,0.34,0.48,8,38,2017-07,NO
Sales Enablement,NTB,2842.5,2563.13,0.66,0.46,22,62,2017-07,YES
Sales Enablement,Papua,607.18,1892.62,0.48,0.48,5,24,2017-07,NO
Sales Enablement,Sumatra,3558.56,875.03,0.78,0.48,27,48,2017-07,YES
Sales Enablement,Bali,3240.81,1966.1,0.24,0.44,26,119,2017-07,YES
Sales Enablement,Sulawesi,2581.37,1481.37,0.6,0.6,20,61,2017-07,YES
Sales Enablement,Kalimantan,3259.28,1999.63,0.46,0.48,23,108,2017-07,YES
Sales Enablement,Jawa,3219.39,1761.12,0.26,0.48,26,85,2017-07,YES
Sales Enablement,NTB,994.72,2293.8,0.62,0.52,9,30,2017-07,NO
Sales Enablement,Papua,3103.8,782.61,0.2,0.46,26,55,2017-07,YES
Sales Enablement,Sumatra,1852.63,2155.61,0.6,0.5,15,73,2017-07,NO
Sales Enablement,Bali,1908.88,1615.52,0.26,0.5,15,42,2017-07,YES
Sales Enablement,Sulawesi,1709.76,1057.05,0.56,0.42,11,23,2017-07,YES
Sales Enablement,Kalimantan,2495.2,1613.3,0.22,0.42,15,68,2017-07,YES
Sales Enablement,Jawa,1864.04,723.3,0.22,0.58,14,36,2017-07,YES
Sales Enablement,NTB,2707.03,2193.68,0.24,0.52,20,68,2017-07,YES
Sales Enablement,Papua,376.3,754.78,0.3,0.54,3,14,2017-07,NO
Sales Enablement,Sumatra,3031.88,1939.95,0.24,0.4,23,62,2017-08,YES
Sales Enablement,Bali,2712.6,2056.95,0.42,0.56,23,107,2017-08,YES
Sales Enablement,Sulawesi,3187.92,823.54,0.4,0.46,24,60,2017-08,YES
Sales Enablement,Kalimantan,3129.7,2170.7,0.72,0.44,26,55,2017-08,YES
Sales Enablement,Jawa,233.09,1725.18,0.78,0.52,3,5,2017-08,NO
Sales Enablement,NTB,3066.55,2326.1,0.68,0.54,26,94,2017-08,YES
Sales Enablement,Papua,2372.63,1619.94,0.44,0.56,18,54,2017-08,YES
Sales Enablement,Sumatra,1541.75,826.91,0.2,0.52,11,36,2017-08,YES
Sales Enablement,Bali,1164.79,2509.06,0.48,0.5,8,16,2017-08,NO
Sales Enablement,Sulawesi,1427.69,2463.62,0.76,0.56,9,33,2017-08,NO
Sales Enablement,Kalimantan,705.77,1558.32,0.38,0.6,3,8,2017-08,NO
Sales Enablement,Jawa,2574.03,1369.12,0.34,0.56,22,69,2017-08,YES
Sales Enablement,NTB,3423.48,1346.23,0.66,0.44,30,99,2017-08,YES
Sales Enablement,Papua,915.02,942.45,0.74,0.42,9,47,2017-08,NO
Sales Enablement,Sumatra,2010.4,734.43,0.24,0.6,17,61,2017-08,YES
Sales Enablement,Bali,2951.21,1317.59,0.68,0.44,24,103,2017-08,YES
Sales Enablement,Sulawesi,536.1,2362.74,0.28,0.46,2,4,2017-08,NO
Sales Enablement,Kalimantan,1362.02,1565.93,0.72,0.48,11,36,2017-08,NO
Sales Enablement,Jawa,612.14,1353.18,0.78,0.46,4,12,2017-08,NO
Sales Enablement,NTB,2167.59,1010.53,0.64,0.58,18,90,2017-08,YES
Sales Enablement,Papua,3397.03,2435.79,0.5,0.52,30,147,2017-08,YES
Sales Enablement,Sumatra,384.36,2049.42,0.56,0.44,3,12,2017-08,NO
Sales Enablement,Bali,2034.99,1534.65,0.76,0.5,16,65,2017-08,YES
Sales Enablement,Sulawesi,1448.81,2452.03,0.56,0.56,10,49,2017-08,NO
Sales Enablement,Kalimantan,3002.67,2521.71,0.54,0.48,24,131,2017-08,YES
Sales Enablement,Jawa,2719.92,1034.8,0.28,0.6,22,41,2017-08,YES
Sales Enablement,NTB,2166.84,2324.25,0.76,0.42,17,75,2017-08,NO
Sales Enablement,Papua,2441.2,1979.84,0.36,0.58,18,39,2017-08,YES
Sales Enablement,Sumatra,2957.47,2052.96,0.6,0.6,23,42,2017-08,YES
Sales Enablement,Bali,705.23,1242.16,0.24,0.46,5,14,2017-08,NO
Sales Enablement,Sulawesi,1490.76,2100.14,0.5,0.52,10,33,2017-08,NO
Sales Enablement,Kalimantan,3108.67,1765.31,0.26,0.46,23,85,2017-09,YES
Sales Enablement,Jawa,691.65,1687.33,0.36,0.5,5,10,2017-09,NO
Sales Enablement,NTB,2928.89,1375.5,0.38,0.4,24,123,2017-09,YES
Sales Enablement,Papua,1211.46,1363.87,0.26,0.42,11,49,2017-09,NO
Sales Enablement,Sumatra,3106.86,1613.32,0.64,0.48,24,124,2017-09,YES
Sales Enablement,Bali,351.56,675.98,0.4,0.52,3,5,2017-09,NO
Sales Enablement,Sulawesi,2596.49,730.17,0.24,0.5,20,97,2017-09,YES
Sales Enablement,Kalimantan,1680.83,2492.45,0.58,0.44,12,31,2017-09,NO
Sales Enablement,Jawa,1893.89,774.37,0.5,0.5,15,67,2017-09,YES
Sales Enablement,NTB,3179.35,1903.22,0.32,0.48,23,119,2017-09,YES
Sales Enablement,Papua,1090.54,2176.99,0.74,0.44,6,30,2017-09,NO
Sales Enablement,Sumatra,178.63,1214.83,0.7,0.42,3,8,2017-09,NO
Sales Enablement,Bali,2226.53,1402.66,0.52,0.54,15,43,2017-09,YES
Sales Enablement,Sulawesi,309.84,1157.49,0.4,0.42,2,7,2017-09,NO
Sales Enablement,Kalimantan,2241.43,1295.15,0.2,0.5,20,59,2017-09,YES
Sales Enablement,Jawa,3458.66,1930.9,0.36,0.46,30,78,2017-09,YES
Sales Enablement,NTB,1697.64,1915.93,0.44,0.56,12,53,2017-09,NO
Sales Enablement,Papua,1090.63,2200.09,0.28,0.58,6,19,2017-09,NO
Sales Enablement,Sumatra,3082.87,1100.32,0.52,0.42,23,78,2017-09,YES
Sales Enablement,Bali,698.4,744.83,0.54,0.46,6,25,2017-09,NO
Sales Enablement,Sulawesi,2973.24,1672.43,0.28,0.44,23,94,2017-09,YES
Sales Enablement,Kalimantan,624.36,1189.67,0.46,0.6,4,19,2017-09,NO
Sales Enablement,Jawa,185.85,1085.73,0.74,0.46,2,5,2017-09,NO
Sales Enablement,NTB,1448.81,795.77,0.34,0.5,8,42,2017-09,YES
Sales Enablement,Papua,2018.02,1336.74,0.42,0.52,16,72,2017-09,YES
Sales Enablement,Sumatra,1329.09,1025.54,0.24,0.56,9,25,2017-09,YES
Sales Enablement,Bali,794.13,1135.96,0.38,0.52,5,27,2017-09,NO
Sales Enablement,Sulawesi,3410.68,1663.83,0.36,0.5,28,72,2017-09,YES
Sales Enablement,Kalimantan,2893.33,738.76,0.48,0.44,21,104,2017-09,YES
Sales Enablement,Jawa,1123.26,2571.71,0.56,0.4,9,42,2017-09,NO
Sales Enablement,NTB,2343.76,2145.64,0.7,0.56,17,79,2017-10,YES
Sales Enablement,Papua,1092.33,1377.85,0.28,0.56,8,17,2017-10,NO
Sales Enablement,Sumatra,2636.02,2329.88,0.44,0.5,22,82,2017-10,YES
Sales Enablement,Bali,3234.18,1426.92,0.74,0.52,26,75,2017-10,YES
Sales Enablement,Sulawesi,515.04,1086.36,0.8,0.58,3,7,2017-10,NO
Sales Enablement,Kalimantan,138.43,1512.72,0.52,0.44,2,6,2017-10,NO
Sales Enablement,Jawa,2768.2,2433.63,0.74,0.42,21,97,2017-10,YES
Sales Enablement,NTB,3448.56,1326.1,0.68,0.5,30,143,2017-10,YES
Sales Enablement,Papua,993.31,2027.58,0.78,0.54,5,18,2017-10,NO
Sales Enablement,Sumatra,893.26,2461.85,0.3,0.54,8,26,2017-10,NO
Sales Enablement,Bali,2948.46,1892.76,0.68,0.46,26,123,2017-10,YES
Sales Enablement,Sulawesi,1217.94,1208.49,0.76,0.44,8,30,2017-10,YES
Sales Enablement,Kalimantan,2627.81,1978.44,0.44,0.46,21,82,2017-10,YES
Sales Enablement,Jawa,3020.34,2244.54,0.54,0.5,26,59,2017-10,YES
Sales Enablement,NTB,1032.16,1757.15,0.3,0.52,8,28,2017-10,NO
Sales Enablement,Papua,1901.29,2570.28,0.72,0.5,15,82,2017-10,NO
Sales Enablement,Sumatra,219.6,1602.17,0.48,0.52,3,12,2017-10,NO
Sales Enablement,Bali,3527.87,2240.91,0.46,0.58,27,98,2017-10,YES
Sales Enablement,Sulawesi,410.8,2179.35,0.38,0.46,2,6,2017-10,NO
Sales Enablement,Kalimantan,284.08,1239.06,0.44,0.48,2,4,2017-10,NO
Sales Enablement,Jawa,1798.82,1494.5,0.26,0.44,11,45,2017-10,YES
Sales Enablement,NTB,539.58,913.61,0.22,0.6,2,4,2017-10,NO
Sales Enablement,Papua,1852.53,1852.49,0.44,0.46,15,66,2017-10,YES
Sales Enablement,Sumatra,1723.36,1385.83,0.48,0.44,12,48,2017-10,YES
Sales Enablement,Bali,1017.2,1176.57,0.48,0.54,5,15,2017-10,NO
Sales Enablement,Sulawesi,2104.72,1249.55,0.7,0.4,16,71,2017-10,YES
Sales Enablement,Kalimantan,3500.93,1810.28,0.78,0.4,28,58,2017-10,YES
Sales Enablement,Jawa,201.31,2108.55,0.36,0.52,3,9,2017-10,NO
Sales Enablement,NTB,941.63,2432.03,0.34,0.54,8,16,2017-10,NO
Sales Enablement,Papua,1458.6,857.98,0.52,0.46,11,35,2017-10,YES
Sales Enablement,Sumatra,1769.66,1821.6,0.2,0.52,11,41,2017-10,NO
Sales Enablement,Bali,2266.5,1576.89,0.46,0.46,15,46,2017-11,YES
Sales Enablement,Sulawesi,2984.62,1955.61,0.38,0.56,24,74,2017-11,YES
Sales Enablement,Kalimantan,568.76,1120.42,0.46,0.54,4,9,2017-11,NO
Sales Enablement,Jawa,443.69,1293.02,0.44,0.5,2,4,2017-11,NO
Sales Enablement,NTB,3091.03,1295.04,0.78,0.44,26,128,2017-11,YES
Sales Enablement,Papua,3139.96,1622.46,0.28,0.42,24,98,2017-11,YES
Sales Enablement,Sumatra,464.72,2412.91,0.4,0.54,3,8,2017-11,NO
Sales Enablement,Bali,1466.74,1914.91,0.64,0.58,9,44,2017-11,NO
Sales Enablement,Sulawesi,3081.17,1489.08,0.76,0.52,24,127,2017-11,YES
Sales Enablement,Kalimantan,3422.61,1682.6,0.4,0.58,27,82,2017-11,YES
Sales Enablement,Jawa,2551.28,918.01,0.62,0.52,21,46,2017-11,YES
Sales Enablement,NTB,2154.04,1303.55,0.52,0.48,17,60,2017-11,YES
Sales Enablement,Papua,705.77,1946.28,0.26,0.42,3,9,2017-11,NO
Sales Enablement,Sumatra,3264.39,2016.37,0.46,0.44,26,76,2017-11,YES
Sales Enablement,Bali,2229.25,952.69,0.56,0.44,17,74,2017-11,YES
Sales Enablement,Sulawesi,890.77,709.29,0.54,0.44,6,13,2017-11,YES
Sales Enablement,Kalimantan,2966.27,2443.61,0.46,0.44,23,92,2017-11,YES
Sales Enablement,Jawa,845.31,773.22,0.74,0.4,5,16,2017-11,YES
Sales Enablement,NTB,2551.08,1908.23,0.74,0.42,22,97,2017-11,YES
