Department,Region,Revenue,Revenue Goal,Margin,Margin Goal,Sales Quantity,Customers,YearMonth,KPi Achieved
Sales Engineering,Sumatra,1571.2,605.32,0.56,0.4,14,32,2017-03,YES
Sales Engineering,Bali,1011.46,1193.36,0.27,0.52,5,23,2017-03,NO
Sales Engineering,Sulawesi,1065.1,934.39,0.38,0.54,6,29,2017-03,YES
Sales Engineering,Kalimantan,1192.15,1883.1,0.38,0.41,8,31,2017-03,NO
Sales Engineering,Jawa,2179.7,1895.18,0.29,0.52,16,53,2017-03,YES
Sales Engineering,NTB,2704.52,1016.01,0.5,0.54,21,85,2017-03,YES
Sales Engineering,Papua,2711.53,988.57,0.2,0.36,22,121,2017-03,YES
Sales Engineering,Sumatra,101.03,1567.44,0.65,0.47,3,7,2017-03,NO
Sales Engineering,Bali,1640.71,1093.61,0.58,0.4,14,72,2017-03,YES
Sales Engineering,Sulawesi,1765.43,1700.02,0.25,0.43,14,48,2017-03,YES
Sales Engineering,Kalimantan,1936.54,1542.53,0.56,0.49,14,46,2017-03,YES
Sales Engineering,Jawa,792.82,1851.03,0.5,0.47,4,11,2017-03,NO
Sales Engineering,NTB,1311.93,843.03,0.56,0.4,11,62,2017-03,YES
Sales Engineering,Papua,1236.44,1450.6,0.61,0.4,9,43,2017-03,NO
Sales Engineering,Sumatra,1182.54,2006.57,0.34,0.4,8,42,2017-03,NO
Sales Engineering,Bali,131.4,724.12,0.18,0.5,2,6,2017-04,NO
Sales Engineering,Sulawesi,2484.43,1453.15,0.47,0.47,20,112,2017-04,YES
Sales Engineering,Kalimantan,2176.92,1222.55,0.58,0.47,17,89,2017-04,YES
Sales Engineering,Jawa,379.63,810.27,0.59,0.47,2,5,2017-04,NO
Sales Engineering,NTB,1347.32,1866.99,0.54,0.43,11,25,2017-04,NO
Sales Engineering,Papua,796.22,1532.42,0.43,0.43,5,26,2017-04,NO
Sales Engineering,Sumatra,234.23,1697.6,0.29,0.47,3,7,2017-04,NO
Sales Engineering,Bali,975.24,1342.41,0.27,0.36,8,42,2017-04,NO
Sales Engineering,Sulawesi,1260.17,1035.58,0.5,0.45,11,49,2017-04,YES
Sales Engineering,Kalimantan,1148.21,1681.32,0.47,0.41,6,32,2017-04,NO
Sales Engineering,Jawa,1718.81,1728.69,0.27,0.4,14,32,2017-04,NO
Sales Engineering,NTB,193.05,511.06,0.59,0.5,2,5,2017-04,NO
Sales Engineering,Papua,1737.16,594.6,0.38,0.41,12,22,2017-04,YES
Sales Engineering,Sumatra,1312.27,1189.84,0.38,0.47,9,44,2017-04,YES
Sales Engineering,Bali,2088.14,1910.19,0.4,0.41,14,50,2017-04,YES
Sales Engineering,Sulawesi,1733.3,1500.22,0.43,0.43,11,34,2017-04,YES
Sales Engineering,Kalimantan,658.81,678.92,0.23,0.38,4,18,2017-04,NO
Sales Engineering,Jawa,406.66,1641.43,0.49,0.5,3,14,2017-04,NO
Sales Engineering,NTB,2260.87,1242.71,0.47,0.47,20,110,2017-04,YES
Sales Engineering,Papua,1230.57,543.18,0.5,0.38,10,22,2017-04,YES
Sales Engineering,Sumatra,1558.6,1249.19,0.65,0.54,12,28,2017-04,YES
Sales Engineering,Bali,665.74,1101.79,0.34,0.43,5,20,2017-04,NO
Sales Engineering,Sulawesi,297.89,581.04,0.4,0.41,2,3,2017-04,NO
Sales Engineering,Kalimantan,1946.55,698.95,0.2,0.47,17,85,2017-04,YES
Sales Engineering,Jawa,2248.73,1642.38,0.27,0.4,17,85,2017-04,YES
Sales Engineering,NTB,350.15,657.82,0.7,0.43,3,14,2017-04,NO
Sales Engineering,Papua,852.45,721.94,0.65,0.54,6,14,2017-04,YES
Sales Engineering,Sumatra,2354.53,546.41,0.32,0.45,15,59,2017-04,YES
Sales Engineering,Bali,306.55,978.35,0.68,0.4,3,12,2017-04,NO
Sales Engineering,Sulawesi,2412.81,1944.4,0.56,0.41,15,83,2017-04,YES
Sales Engineering,Kalimantan,1008.98,1324.21,0.47,0.5,9,27,2017-05,NO
Sales Engineering,Jawa,523.18,1871.11,0.47,0.43,2,6,2017-05,NO
Sales Engineering,NTB,2069.01,1904.99,0.29,0.36,17,45,2017-05,YES
Sales Engineering,Papua,330.51,924.41,0.5,0.52,3,9,2017-05,NO
Sales Engineering,Sumatra,425.33,1200.57,0.25,0.52,2,5,2017-05,NO
Sales Engineering,Bali,1200.51,948.54,0.4,0.47,8,39,2017-05,YES
Sales Engineering,Sulawesi,2158.34,1799.71,0.67,0.47,15,53,2017-05,YES
Sales Engineering,Kalimantan,270.09,834.91,0.43,0.43,3,9,2017-05,NO
Sales Engineering,Jawa,1889.34,1792.61,0.34,0.41,14,27,2017-05,YES
Sales Engineering,NTB,2125.92,962.04,0.4,0.52,17,71,2017-05,YES
Sales Engineering,Papua,1008.69,1439.14,0.49,0.38,8,23,2017-05,NO
Sales Engineering,Sumatra,2058.74,1339.37,0.22,0.5,16,31,2017-05,YES
Sales Engineering,Bali,1095.97,1754.7,0.23,0.41,9,39,2017-05,NO
Sales Engineering,Sulawesi,905.05,600.84,0.27,0.5,9,42,2017-05,YES
Sales Engineering,Kalimantan,190.38,1218.17,0.47,0.43,3,11,2017-05,NO
Sales Engineering,Jawa,837.73,1225.38,0.25,0.4,4,8,2017-05,NO
Sales Engineering,NTB,367.36,1038.83,0.22,0.5,3,9,2017-05,NO
Sales Engineering,Papua,1381.74,1126.94,0.31,0.41,8,33,2017-05,YES
Sales Engineering,Sumatra,1696.62,733.59,0.58,0.5,12,62,2017-05,YES
Sales Engineering,Bali,2086.56,755.29,0.41,0.54,15,76,2017-05,YES
Sales Engineering,Sulawesi,804.93,1724.63,0.65,0.49,4,14,2017-05,NO
Sales Engineering,Kalimantan,2764.47,1459.94,0.45,0.45,20,42,2017-05,YES
Sales Engineering,Jawa,195.55,1571.34,0.27,0.38,3,7,2017-05,NO
Sales Engineering,NTB,1196.15,1674.4,0.7,0.43,9,36,2017-05,NO
Sales Engineering,Papua,1103.16,1745.77,0.2,0.54,5,27,2017-05,NO
Sales Engineering,Sumatra,1925.57,873.07,0.63,0.5,14,39,2017-05,YES
Sales Engineering,Bali,138.21,1792.67,0.7,0.47,3,10,2017-05,NO
Sales Engineering,Sulawesi,1599.83,1217.53,0.23,0.43,11,45,2017-05,YES
Sales Engineering,Kalimantan,1388.28,874.04,0.32,0.41,11,20,2017-05,YES
Sales Engineering,Jawa,2067.81,1823.4,0.7,0.38,16,69,2017-05,YES
Sales Engineering,NTB,1516.23,780.18,0.59,0.5,11,37,2017-05,YES
Sales Engineering,Papua,1055.89,1900.5,0.23,0.38,9,24,2017-06,NO
Sales Engineering,Sumatra,975.23,1301.9,0.56,0.5,5,23,2017-06,NO
Sales Engineering,Bali,2236.97,1109.28,0.65,0.43,20,67,2017-06,YES
Sales Engineering,Sulawesi,1720.4,1587.07,0.43,0.49,12,35,2017-06,YES
Sales Engineering,Kalimantan,886.02,1163.48,0.72,0.38,6,27,2017-06,NO
Sales Engineering,Jawa,79.7,681.35,0.34,0.38,3,8,2017-06,NO
Sales Engineering,NTB,995.62,1695.66,0.65,0.47,8,20,2017-06,NO
Sales Engineering,Papua,1500.54,1103.89,0.68,0.38,12,26,2017-06,YES
Sales Engineering,Sumatra,207.01,1029.57,0.65,0.38,3,6,2017-06,NO
Sales Engineering,Bali,1097.54,545.82,0.67,0.47,6,15,2017-06,YES
Sales Engineering,Sulawesi,1577.91,1425.82,0.34,0.54,14,55,2017-06,YES
Sales Engineering,Kalimantan,1272.74,1506.4,0.31,0.47,8,23,2017-06,NO
Sales Engineering,Jawa,332.88,857.3,0.38,0.47,2,5,2017-06,NO
Sales Engineering,NTB,641.48,1338.16,0.27,0.43,4,14,2017-06,NO
Sales Engineering,Papua,2691.16,1935.26,0.49,0.52,21,91,2017-06,YES
Sales Engineering,Sumatra,1066.62,736.86,0.61,0.5,8,39,2017-06,YES
Sales Engineering,Bali,83.06,1629.33,0.23,0.47,2,6,2017-06,NO
Sales Engineering,Sulawesi,1217.97,688.23,0.25,0.41,11,55,2017-06,YES
Sales Engineering,Kalimantan,80.11,898.62,0.25,0.36,2,7,2017-06,NO
Sales Engineering,Jawa,1412.78,992.3,0.59,0.49,11,21,2017-06,YES
Sales Engineering,NTB,342.32,504.4,0.2,0.38,3,8,2017-06,NO
Sales Engineering,Papua,2284.06,1327.42,0.38,0.52,18,81,2017-06,YES
Sales Engineering,Sumatra,2636.22,869.64,0.4,0.5,20,77,2017-06,YES
Sales Engineering,Bali,1386.98,1868.23,0.34,0.4,9,18,2017-06,NO
Sales Engineering,Sulawesi,2556.26,1805.21,0.61,0.4,22,115,2017-06,YES
Sales Engineering,Kalimantan,1457.47,1458.62,0.32,0.41,11,39,2017-06,NO
Sales Engineering,Jawa,2183.77,1903.72,0.56,0.4,20,34,2017-06,YES
Sales Engineering,NTB,1684.54,1214.21,0.2,0.52,14,32,2017-06,YES
Sales Engineering,Papua,205.13,708.05,0.2,0.4,2,7,2017-06,NO
Sales Engineering,Sumatra,1678.56,1040.41,0.45,0.45,11,53,2017-06,YES
Sales Engineering,Bali,1570.59,1848.43,0.61,0.41,12,37,2017-07,NO
Sales Engineering,Sulawesi,533.68,705.83,0.72,0.43,3,5,2017-07,NO
Sales Engineering,Kalimantan,135.81,1793.84,0.32,0.4,2,3,2017-07,NO
Sales Engineering,Jawa,2511.76,888.26,0.32,0.45,17,91,2017-07,YES
Sales Engineering,NTB,2622.15,1600.68,0.67,0.47,20,60,2017-07,YES
Sales Engineering,Papua,254.82,970.29,0.34,0.36,3,5,2017-07,NO
Sales Engineering,Sumatra,574.23,1302.0,0.36,0.43,6,34,2017-07,NO
Sales Engineering,Bali,597.24,1810.14,0.63,0.54,6,27,2017-07,NO
Sales Engineering,Sulawesi,1903.71,1979.6,0.41,0.38,14,58,2017-07,NO
Sales Engineering,Kalimantan,479.15,614.69,0.4,0.43,3,14,2017-07,NO
Sales Engineering,Jawa,1904.73,2005.04,0.36,0.36,16,50,2017-07,NO
Sales Engineering,NTB,2380.16,1348.1,0.52,0.5,15,58,2017-07,YES
Sales Engineering,Papua,811.87,943.39,0.49,0.5,5,22,2017-07,NO
Sales Engineering,Sumatra,1675.73,1901.58,0.31,0.43,12,43,2017-07,NO
Sales Engineering,Bali,922.33,1630.68,0.23,0.4,6,32,2017-07,NO
Sales Engineering,Sulawesi,1598.34,726.16,0.49,0.41,14,30,2017-07,YES
Sales Engineering,Kalimantan,2247.36,978.31,0.36,0.52,20,47,2017-07,YES
Sales Engineering,Jawa,1589.26,1913.92,0.22,0.5,11,44,2017-07,NO
Sales Engineering,NTB,2700.36,763.49,0.47,0.49,20,39,2017-07,YES
Sales Engineering,Papua,153.24,1004.28,0.2,0.47,2,7,2017-07,NO
Sales Engineering,Sumatra,507.41,1864.44,0.27,0.49,3,11,2017-07,NO
Sales Engineering,Bali,1968.28,1383.96,0.32,0.36,16,39,2017-07,YES
Sales Engineering,Sulawesi,1720.5,772.8,0.25,0.54,14,61,2017-07,YES
Sales Engineering,Kalimantan,716.5,900.73,0.27,0.49,3,12,2017-07,NO
Sales Engineering,Jawa,2452.23,834.93,0.61,0.41,20,33,2017-07,YES
Sales Engineering,NTB,231.13,1766.79,0.27,0.4,2,5,2017-07,NO
Sales Engineering,Papua,1752.35,716.6,0.36,0.36,12,70,2017-07,YES
Sales Engineering,Sumatra,1154.12,1254.54,0.67,0.47,5,17,2017-07,NO
Sales Engineering,Bali,1876.72,1822.71,0.29,0.43,17,56,2017-07,YES
Sales Engineering,Sulawesi,524.49,991.35,0.27,0.49,3,14,2017-07,NO
Sales Engineering,Kalimantan,1341.27,1219.59,0.23,0.5,11,29,2017-07,YES
Sales Engineering,Jawa,390.76,1263.83,0.49,0.5,2,4,2017-08,NO
Sales Engineering,NTB,1550.42,650.51,0.22,0.41,14,71,2017-08,YES
Sales Engineering,Papua,1404.4,579.6,0.61,0.41,11,56,2017-08,YES
Sales Engineering,Sumatra,2613.51,1175.46,0.61,0.36,20,36,2017-08,YES
Sales Engineering,Bali,248.47,1221.8,0.56,0.49,2,3,2017-08,NO
Sales Engineering,Sulawesi,411.96,1228.77,0.32,0.43,2,4,2017-08,NO
Sales Engineering,Kalimantan,892.27,1813.92,0.5,0.5,5,11,2017-08,NO
Sales Engineering,Jawa,114.02,1403.18,0.25,0.52,3,7,2017-08,NO
Sales Engineering,NTB,1166.28,1941.36,0.43,0.4,9,39,2017-08,NO
Sales Engineering,Papua,1172.04,702.84,0.32,0.54,5,14,2017-08,YES
Sales Engineering,Sumatra,2134.22,666.0,0.45,0.49,15,75,2017-08,YES
Sales Engineering,Bali,2656.04,1444.52,0.7,0.5,22,55,2017-08,YES
Sales Engineering,Sulawesi,338.26,1316.3,0.29,0.38,2,4,2017-08,NO
Sales Engineering,Kalimantan,2025.07,762.42,0.38,0.52,17,61,2017-08,YES
Sales Engineering,Jawa,85.91,558.6,0.29,0.38,3,13,2017-08,NO
Sales Engineering,NTB,2581.11,631.18,0.45,0.43,21,98,2017-08,YES
Sales Engineering,Papua,2321.45,1786.69,0.47,0.43,20,46,2017-08,YES
Sales Engineering,Sumatra,912.43,971.12,0.58,0.38,8,37,2017-08,NO
Sales Engineering,Bali,920.74,1505.79,0.68,0.38,5,18,2017-08,NO
Sales Engineering,Sulawesi,2718.88,840.05,0.7,0.49,20,57,2017-08,YES
Sales Engineering,Kalimantan,1857.46,850.61,0.63,0.45,14,58,2017-08,YES
Sales Engineering,Jawa,2610.62,1539.62,0.67,0.49,22,121,2017-08,YES
Sales Engineering,NTB,866.09,1997.02,0.65,0.47,4,17,2017-08,NO
Sales Engineering,Papua,715.65,568.89,0.32,0.43,6,15,2017-08,YES
Sales Engineering,Sumatra,2240.52,639.58,0.54,0.45,18,56,2017-08,YES
Sales Engineering,Bali,2546.84,528.78,0.43,0.4,21,55,2017-08,YES
Sales Engineering,Sulawesi,2588.37,1408.58,0.38,0.47,22,120,2017-08,YES
Sales Engineering,Kalimantan,1001.03,630.58,0.61,0.38,6,16,2017-08,YES
Sales Engineering,Jawa,2576.23,1888.33,0.45,0.47,21,83,2017-08,YES
Sales Engineering,NTB,490.87,1135.92,0.61,0.4,2,5,2017-08,NO
Sales Engineering,Papua,1321.63,1176.22,0.4,0.45,11,58,2017-08,YES
Sales Engineering,Sumatra,2250.62,665.51,0.38,0.5,20,107,2017-09,YES
Sales Engineering,Bali,2012.7,533.49,0.25,0.45,14,49,2017-09,YES
Sales Engineering,Sulawesi,2002.15,1218.11,0.68,0.47,14,63,2017-09,YES
Sales Engineering,Kalimantan,2212.44,1229.64,0.43,0.36,18,59,2017-09,YES
Sales Engineering,Jawa,2292.68,1849.42,0.36,0.49,16,83,2017-09,YES
Sales Engineering,NTB,902.48,1266.94,0.59,0.5,5,24,2017-09,NO
Sales Engineering,Papua,1897.93,568.4,0.25,0.45,14,28,2017-09,YES
Sales Engineering,Sumatra,1974.33,1760.7,0.59,0.45,17,74,2017-09,YES
Sales Engineering,Bali,212.33,1233.88,0.5,0.38,2,6,2017-09,NO
Sales Engineering,Sulawesi,2457.92,1494.49,0.45,0.4,15,46,2017-09,YES
Sales Engineering,Kalimantan,2111.88,935.73,0.5,0.45,16,27,2017-09,YES
Sales Engineering,Jawa,63.55,1284.42,0.49,0.5,2,3,2017-09,NO
Sales Engineering,NTB,2399.76,1157.1,0.25,0.38,16,55,2017-09,YES
Sales Engineering,Papua,1832.67,903.92,0.47,0.43,16,40,2017-09,YES
Sales Engineering,Sumatra,1439.12,1260.91,0.45,0.41,10,50,2017-09,YES
Sales Engineering,Bali,2037.11,1822.91,0.4,0.54,17,73,2017-09,YES
Sales Engineering,Sulawesi,1650.92,1997.63,0.32,0.45,11,56,2017-09,NO
Sales Engineering,Kalimantan,2378.13,1265.13,0.31,0.36,20,68,2017-09,YES
Sales Engineering,Jawa,124.75,811.8,0.63,0.45,3,14,2017-09,NO
Sales Engineering,NTB,2151.49,1221.09,0.49,0.49,16,56,2017-09,YES
Sales Engineering,Papua,1537.39,1816.95,0.43,0.52,11,37,2017-09,NO
Sales Engineering,Sumatra,870.55,508.22,0.58,0.54,9,32,2017-09,YES
Sales Engineering,Bali,1119.5,1876.41,0.5,0.47,5,11,2017-09,NO
Sales Engineering,Sulawesi,2390.89,735.83,0.23,0.45,18,57,2017-09,YES
Sales Engineering,Kalimantan,2120.13,1835.78,0.52,0.38,14,33,2017-09,YES
Sales Engineering,Jawa,1167.25,522.79,0.68,0.47,5,24,2017-09,YES
Sales Engineering,NTB,972.76,1261.3,0.36,0.52,9,40,2017-09,NO
Sales Engineering,Papua,1129.13,1478.65,0.54,0.36,8,25,2017-09,NO
Sales Engineering,Sumatra,469.31,1566.07,0.7,0.5,2,7,2017-09,NO
Sales Engineering,Bali,1830.46,644.85,0.18,0.52,16,27,2017-09,YES
Sales Engineering,Sulawesi,853.91,1504.83,0.54,0.41,6,15,2017-10,NO
Sales Engineering,Kalimantan,1103.53,754.68,0.4,0.47,8,30,2017-10,YES
Sales Engineering,Jawa,1660.06,1320.7,0.52,0.5,11,57,2017-10,YES
Sales Engineering,NTB,2679.47,725.67,0.36,0.47,22,108,2017-10,YES
Sales Engineering,Papua,2480.21,681.25,0.32,0.36,18,85,2017-10,YES
Sales Engineering,Sumatra,494.05,1107.81,0.29,0.38,2,5,2017-10,NO
Sales Engineering,Bali,1662.58,1998.52,0.22,0.49,14,60,2017-10,NO
Sales Engineering,Sulawesi,585.85,1713.27,0.22,0.45,6,31,2017-10,NO
Sales Engineering,Kalimantan,566.57,1739.88,0.56,0.47,6,12,2017-10,NO
Sales Engineering,Jawa,1391.5,1210.77,0.31,0.52,9,43,2017-10,YES
Sales Engineering,NTB,1738.4,980.27,0.34,0.52,14,38,2017-10,YES
Sales Engineering,Papua,1899.59,1283.16,0.56,0.47,17,45,2017-10,YES
Sales Engineering,Sumatra,1743.81,1728.55,0.32,0.52,12,53,2017-10,YES
Sales Engineering,Bali,2075.54,1509.47,0.43,0.45,17,76,2017-10,YES
Sales Engineering,Sulawesi,2456.04,848.74,0.54,0.47,18,92,2017-10,YES
Sales Engineering,Kalimantan,1379.78,1888.1,0.4,0.5,8,24,2017-10,NO
Sales Engineering,Jawa,360.2,1453.22,0.4,0.52,3,5,2017-10,NO
Sales Engineering,NTB,743.34,771.15,0.25,0.49,6,13,2017-10,NO
Sales Engineering,Papua,2714.43,910.22,0.5,0.36,22,84,2017-10,YES
Sales Engineering,Sumatra,706.85,856.94,0.32,0.43,3,11,2017-10,NO
Sales Engineering,Bali,1811.36,1928.88,0.67,0.36,12,47,2017-10,NO
Sales Engineering,Sulawesi,1751.67,1814.86,0.31,0.49,14,42,2017-10,NO
Sales Engineering,Kalimantan,121.52,1690.6,0.4,0.45,2,4,2017-10,NO
Sales Engineering,Jawa,845.47,1199.76,0.52,0.45,4,10,2017-10,NO
Sales Engineering,NTB,873.32,898.83,0.27,0.38,5,16,2017-10,NO
Sales Engineering,Papua,1107.84,1118.66,0.32,0.41,5,19,2017-10,NO
Sales Engineering,Sumatra,323.35,709.0,0.25,0.45,3,14,2017-10,NO
Sales Engineering,Bali,833.77,1840.29,0.25,0.36,6,34,2017-10,NO
Sales Engineering,Sulawesi,1792.63,1787.5,0.34,0.41,14,76,2017-10,YES
Sales Engineering,Kalimantan,1342.73,2001.66,0.18,0.4,8,22,2017-10,NO
Sales Engineering,Jawa,1215.27,592.32,0.27,0.45,10,34,2017-10,YES
Sales Engineering,NTB,622.77,1295.97,0.2,0.38,6,24,2017-11,NO
Sales Engineering,Papua,1547.57,1799.83,0.68,0.49,11,58,2017-11,NO
Sales Engineering,Sumatra,2368.71,1471.85,0.32,0.52,18,84,2017-11,YES
Sales Engineering,Bali,1700.52,1553.2,0.52,0.4,11,19,2017-11,YES
Sales Engineering,Sulawesi,1059.08,957.33,0.23,0.4,6,33,2017-11,YES
Sales Engineering,Kalimantan,2293.33,929.71,0.25,0.49,16,76,2017-11,YES
Sales Engineering,Jawa,768.56,1848.12,0.67,0.54,5,14,2017-11,NO
Sales Engineering,NTB,432.32,711.3,0.52,0.45,2,5,2017-11,NO
Sales Engineering,Papua,2274.0,759.54,0.49,0.47,20,62,2017-11,YES
Sales Engineering,Sumatra,148.72,920.16,0.49,0.54,2,4,2017-11,NO
Sales Engineering,Bali,1396.3,1160.48,0.4,0.41,11,62,2017-11,YES
Sales Engineering,Sulawesi,771.15,1537.88,0.54,0.4,6,17,2017-11,NO
Sales Engineering,Kalimantan,2705.89,1494.36,0.4,0.36,21,94,2017-11,YES
Sales Engineering,Jawa,2721.17,1235.52,0.25,0.47,22,47,2017-11,YES
Sales Engineering,NTB,860.34,608.04,0.56,0.38,4,18,2017-11,YES
Sales Engineering,Papua,877.58,896.43,0.38,0.47,6,35,2017-11,NO
Sales Engineering,Sumatra,639.49,1337.43,0.59,0.4,4,18,2017-11,NO
Sales Engineering,Bali,2656.51,1572.32,0.4,0.4,21,37,2017-11,YES
Sales Engineering,Sulawesi,2165.62,1852.68,0.23,0.5,20,68,2017-11,YES
Sales Engineering,Kalimantan,80.9,1894.85,0.34,0.49,2,5,2017-11,NO
Sales Engineering,Jawa,2654.45,869.7,0.38,0.43,20,51,2017-11,YES
Sales Engineering,NTB,1198.79,998.06,0.36,0.38,10,17,2017-11,YES
