Department,Region,Revenue,Revenue Goal,Margin,Margin Goal,Sales Quantity,Customers,YearMonth,KPi Achieved
Retail Sales,NTB,6905.81,2282.49,0.22,0.18,59,237,2017-02,YES
Retail Sales,Papua,408.61,2481.38,0.24,0.18,2,6,2017-02,NO
Retail Sales,Sumatra,5183.99,2204.65,0.14,0.18,40,104,2017-02,YES
Retail Sales,Bali,1163.17,5807.26,0.15,0.17,6,35,2017-02,NO
Retail Sales,Sulawesi,8364.53,4127.41,0.17,0.18,74,259,2017-02,YES
Retail Sales,Kalimantan,8638.46,4404.87,0.17,0.23,75,342,2017-02,YES
Retail Sales,Jawa,7894.57,6377.89,0.26,0.21,58,175,2017-02,YES
Retail Sales,NTB,3759.02,6831.37,0.22,0.2,29,153,2017-02,NO
Retail Sales,Papua,6459.21,5984.44,0.1,0.23,56,135,2017-02,YES
Retail Sales,Sumatra,4205.92,3702.5,0.11,0.24,34,120,2017-02,YES
Retail Sales,Bali,8372.04,4571.08,0.09,0.19,75,344,2017-02,YES
Retail Sales,Sulawesi,1874.88,3229.27,0.23,0.21,17,92,2017-02,NO
Retail Sales,Kalimantan,5945.5,6553.53,0.32,0.21,51,291,2017-02,NO
Retail Sales,Jawa,8475.39,2142.49,0.27,0.17,64,163,2017-03,YES
Retail Sales,NTB,3598.13,4745.89,0.14,0.22,29,120,2017-03,NO
Retail Sales,Papua,3017.12,6847.99,0.22,0.24,24,77,2017-03,NO
Retail Sales,Sumatra,8371.92,6343.85,0.27,0.16,65,180,2017-03,YES
Retail Sales,Bali,4027.0,5576.43,0.32,0.22,29,100,2017-03,NO
Retail Sales,Sulawesi,7341.6,6457.12,0.22,0.22,58,229,2017-03,YES
Retail Sales,Kalimantan,8887.13,6840.88,0.15,0.21,69,381,2017-03,YES
Retail Sales,Jawa,7185.57,5384.1,0.15,0.16,64,158,2017-03,YES
Retail Sales,NTB,5735.33,4800.84,0.28,0.22,51,133,2017-03,YES
Retail Sales,Papua,3708.49,4290.44,0.24,0.17,30,155,2017-03,NO
Retail Sales,Sumatra,8074.5,2955.31,0.2,0.19,72,287,2017-03,YES
Retail Sales,Bali,4800.59,6878.75,0.26,0.18,38,130,2017-03,NO
Retail Sales,Sulawesi,2536.72,4148.7,0.3,0.21,21,52,2017-03,NO
Retail Sales,Kalimantan,6057.22,3590.41,0.1,0.21,45,159,2017-03,YES
Retail Sales,Jawa,318.64,4252.44,0.08,0.18,3,7,2017-03,NO
Retail Sales,NTB,4418.41,3735.92,0.11,0.22,34,180,2017-03,YES
Retail Sales,Papua,3279.21,1897.59,0.18,0.18,26,66,2017-03,YES
Retail Sales,Sumatra,2340.69,6639.58,0.23,0.19,16,88,2017-03,NO
Retail Sales,Bali,6157.02,4752.5,0.14,0.23,42,121,2017-03,YES
Retail Sales,Sulawesi,9451.12,2073.89,0.26,0.21,77,396,2017-03,YES
Retail Sales,Kalimantan,1501.19,2902.55,0.11,0.17,11,49,2017-03,NO
Retail Sales,Jawa,8154.37,2706.65,0.1,0.22,69,347,2017-03,YES
Retail Sales,NTB,8201.0,3298.98,0.25,0.2,74,249,2017-03,YES
Retail Sales,Papua,1030.87,6104.26,0.1,0.18,8,41,2017-03,NO
Retail Sales,Sumatra,3970.67,3612.04,0.24,0.17,34,82,2017-03,YES
Retail Sales,Bali,8257.77,5995.45,0.3,0.2,75,401,2017-03,YES
Retail Sales,Sulawesi,4783.98,2402.96,0.29,0.21,38,141,2017-03,YES
Retail Sales,Kalimantan,2317.68,1913.92,0.14,0.22,16,58,2017-03,YES
Retail Sales,Jawa,4207.23,5908.13,0.15,0.22,32,166,2017-03,NO
Retail Sales,NTB,8279.55,6734.72,0.22,0.2,65,146,2017-03,YES
Retail Sales,Papua,8034.02,5133.66,0.11,0.18,69,192,2017-03,YES
Retail Sales,Sumatra,2461.9,5922.62,0.16,0.2,15,69,2017-04,NO
Retail Sales,Bali,5701.56,2979.1,0.26,0.22,47,183,2017-04,YES
Retail Sales,Sulawesi,3639.02,6865.44,0.15,0.2,27,139,2017-04,NO
Retail Sales,Kalimantan,2572.57,2322.32,0.1,0.18,23,95,2017-04,YES
Retail Sales,Jawa,5365.43,3176.7,0.18,0.21,42,208,2017-04,YES
Retail Sales,NTB,2595.4,4682.38,0.14,0.2,21,38,2017-04,NO
Retail Sales,Papua,2924.73,3705.47,0.1,0.22,26,139,2017-04,NO
Retail Sales,Sumatra,9061.6,3446.58,0.26,0.18,76,368,2017-04,YES
Retail Sales,Bali,6653.4,5437.93,0.2,0.18,57,256,2017-04,YES
Retail Sales,Sulawesi,6914.69,4119.9,0.27,0.18,58,167,2017-04,YES
Retail Sales,Kalimantan,4861.5,5278.19,0.14,0.16,34,161,2017-04,NO
Retail Sales,Jawa,2917.53,4499.64,0.18,0.17,24,57,2017-04,NO
Retail Sales,NTB,3271.19,5021.67,0.3,0.18,24,57,2017-04,NO
Retail Sales,Papua,7463.16,2142.81,0.31,0.19,66,226,2017-04,YES
Retail Sales,Sumatra,5642.38,6398.77,0.21,0.18,40,96,2017-04,NO
Retail Sales,Bali,9498.82,5962.54,0.3,0.22,76,356,2017-04,YES
Retail Sales,Sulawesi,8547.65,2366.14,0.11,0.2,66,233,2017-04,YES
Retail Sales,Kalimantan,8248.32,2656.04,0.2,0.19,65,362,2017-04,YES
Retail Sales,Jawa,387.66,4698.35,0.22,0.18,2,4,2017-04,NO
Retail Sales,NTB,3735.27,6412.58,0.18,0.17,27,97,2017-04,NO
Retail Sales,Papua,9375.67,5867.27,0.2,0.18,78,173,2017-04,YES
Retail Sales,Sumatra,4493.68,4930.42,0.2,0.19,36,132,2017-04,NO
Retail Sales,Bali,8236.51,6882.22,0.14,0.22,71,158,2017-04,YES
Retail Sales,Sulawesi,2057.7,5464.47,0.09,0.18,14,51,2017-04,NO
Retail Sales,Kalimantan,7861.08,2864.75,0.31,0.18,59,308,2017-04,YES
Retail Sales,Jawa,6027.98,2366.04,0.28,0.17,48,189,2017-04,YES
Retail Sales,NTB,7837.49,3721.91,0.22,0.19,66,355,2017-04,YES
Retail Sales,Papua,1340.44,2826.3,0.23,0.18,8,36,2017-04,NO
Retail Sales,Sumatra,3336.26,3595.88,0.29,0.19,24,109,2017-04,NO
Retail Sales,Bali,3240.16,3372.8,0.32,0.2,24,97,2017-04,NO
Retail Sales,Sulawesi,2212.8,6803.31,0.18,0.2,16,35,2017-05,NO
Retail Sales,Kalimantan,4041.12,1808.51,0.12,0.19,34,192,2017-05,YES
Retail Sales,Jawa,859.35,6700.58,0.1,0.22,3,14,2017-05,NO
Retail Sales,NTB,452.19,2660.62,0.16,0.22,2,6,2017-05,NO
Retail Sales,Papua,6588.92,3986.58,0.12,0.18,53,180,2017-05,YES
Retail Sales,Sumatra,8348.76,5590.22,0.14,0.23,74,387,2017-05,YES
Retail Sales,Bali,7814.36,4668.71,0.32,0.22,64,165,2017-05,YES
Retail Sales,Sulawesi,554.95,3195.16,0.22,0.17,4,9,2017-05,NO
Retail Sales,Kalimantan,4467.21,2009.74,0.1,0.22,38,183,2017-05,YES
Retail Sales,Jawa,8636.75,6719.14,0.19,0.22,70,386,2017-05,YES
Retail Sales,NTB,7718.69,2724.87,0.22,0.21,65,251,2017-05,YES
Retail Sales,Papua,5887.54,2145.8,0.22,0.23,45,115,2017-05,YES
Retail Sales,Sumatra,6755.98,4951.79,0.14,0.18,58,211,2017-05,YES
Retail Sales,Bali,6324.21,5784.11,0.27,0.21,50,251,2017-05,YES
Retail Sales,Sulawesi,4914.75,4742.42,0.16,0.18,36,78,2017-05,YES
Retail Sales,Kalimantan,8261.83,6490.14,0.3,0.19,74,139,2017-05,YES
Retail Sales,Jawa,7628.36,1762.56,0.28,0.16,63,246,2017-05,YES
Retail Sales,NTB,3832.59,3579.35,0.19,0.17,28,109,2017-05,YES
Retail Sales,Papua,4697.5,2541.61,0.15,0.18,36,167,2017-05,YES
Retail Sales,Sumatra,5447.85,3835.47,0.08,0.22,40,102,2017-05,YES
Retail Sales,Bali,8273.15,4757.89,0.15,0.21,69,227,2017-05,YES
Retail Sales,Sulawesi,4297.95,4454.8,0.08,0.18,29,49,2017-05,NO
Retail Sales,Kalimantan,4493.2,2330.71,0.1,0.22,34,149,2017-05,YES
Retail Sales,Jawa,3030.72,4148.09,0.13,0.16,24,88,2017-05,NO
Retail Sales,NTB,7081.89,4768.06,0.14,0.21,59,165,2017-05,YES
Retail Sales,Papua,2936.19,5974.57,0.21,0.18,26,75,2017-05,NO
Retail Sales,Sumatra,3201.8,2058.34,0.15,0.22,24,88,2017-05,YES
Retail Sales,Bali,2863.99,4489.34,0.16,0.2,20,46,2017-05,NO
Retail Sales,Sulawesi,6859.76,4379.93,0.23,0.19,57,282,2017-05,YES
Retail Sales,Kalimantan,7432.62,5819.59,0.23,0.19,59,278,2017-05,YES
Retail Sales,Jawa,2968.78,6223.88,0.14,0.18,26,115,2017-05,NO
Retail Sales,NTB,4865.86,6167.59,0.1,0.18,38,91,2017-06,NO
Retail Sales,Papua,5447.79,6778.4,0.26,0.2,42,106,2017-06,NO
Retail Sales,Sumatra,7773.06,2209.35,0.12,0.23,63,223,2017-06,YES
Retail Sales,Bali,5073.58,2547.96,0.08,0.23,40,192,2017-06,YES
Retail Sales,Sulawesi,8501.14,3051.39,0.27,0.2,75,264,2017-06,YES
Retail Sales,Kalimantan,7307.37,5911.42,0.31,0.18,63,107,2017-06,YES
Retail Sales,Jawa,6784.23,4634.51,0.28,0.19,50,243,2017-06,YES
Retail Sales,NTB,8531.5,5640.72,0.31,0.18,66,236,2017-06,YES
Retail Sales,Papua,4907.95,4194.22,0.15,0.22,38,85,2017-06,YES
Retail Sales,Sumatra,6772.41,6285.07,0.2,0.18,57,222,2017-06,YES
Retail Sales,Bali,8002.27,2240.08,0.21,0.22,74,188,2017-06,YES
Retail Sales,Sulawesi,8402.4,3920.0,0.22,0.23,68,303,2017-06,YES
Retail Sales,Kalimantan,1889.4,2735.45,0.24,0.19,15,61,2017-06,NO
Retail Sales,Jawa,2197.3,2717.97,0.13,0.23,16,61,2017-06,NO
Retail Sales,NTB,4554.43,6825.44,0.25,0.23,38,137,2017-06,NO
Retail Sales,Papua,8138.16,5792.88,0.18,0.18,74,323,2017-06,YES
Retail Sales,Sumatra,5786.02,4354.49,0.15,0.19,42,97,2017-06,YES
Retail Sales,Bali,6926.07,3971.92,0.3,0.18,56,132,2017-06,YES
Retail Sales,Sulawesi,4675.61,2485.48,0.14,0.18,38,112,2017-06,YES
Retail Sales,Kalimantan,6161.73,3780.81,0.12,0.22,46,111,2017-06,YES
Retail Sales,Jawa,8425.12,3036.1,0.2,0.18,70,357,2017-06,YES
Retail Sales,NTB,6880.72,2778.8,0.14,0.22,56,293,2017-06,YES
Retail Sales,Papua,3656.35,6585.03,0.21,0.22,27,70,2017-06,NO
Retail Sales,Sumatra,3063.73,5756.82,0.29,0.18,24,74,2017-06,NO
Retail Sales,Bali,3656.29,3091.42,0.1,0.22,29,117,2017-06,YES
Retail Sales,Sulawesi,7701.32,6482.3,0.15,0.2,66,292,2017-06,YES
Retail Sales,Kalimantan,9418.65,4753.3,0.14,0.21,74,290,2017-06,YES
Retail Sales,Jawa,4759.27,5821.21,0.21,0.18,39,98,2017-06,NO
Retail Sales,NTB,7709.89,2740.88,0.25,0.17,62,171,2017-06,YES
Retail Sales,Papua,2454.21,1812.9,0.14,0.19,15,82,2017-06,YES
Retail Sales,Sumatra,2553.64,6476.9,0.08,0.17,22,52,2017-07,NO
Retail Sales,Bali,3954.9,6131.55,0.15,0.21,30,95,2017-07,NO
Retail Sales,Sulawesi,4361.76,2502.12,0.1,0.22,36,110,2017-07,YES
Retail Sales,Kalimantan,5200.39,5645.92,0.09,0.18,36,171,2017-07,NO
Retail Sales,Jawa,203.85,2969.83,0.26,0.22,3,7,2017-07,NO
Retail Sales,NTB,3351.97,4967.73,0.09,0.22,30,164,2017-07,NO
Retail Sales,Papua,8260.08,4998.27,0.09,0.18,75,364,2017-07,YES
Retail Sales,Sumatra,4254.74,3034.94,0.18,0.18,28,93,2017-07,YES
Retail Sales,Bali,3717.94,4966.03,0.3,0.18,29,124,2017-07,NO
Retail Sales,Sulawesi,4366.86,4935.07,0.09,0.22,34,123,2017-07,NO
Retail Sales,Kalimantan,952.59,4450.0,0.1,0.18,8,33,2017-07,NO
Retail Sales,Jawa,4986.68,4475.71,0.18,0.21,36,61,2017-07,YES
Retail Sales,NTB,2894.03,6819.78,0.18,0.19,21,67,2017-07,NO
Retail Sales,Papua,5882.34,4345.33,0.26,0.18,48,203,2017-07,YES
Retail Sales,Sumatra,4235.33,5827.16,0.09,0.22,30,111,2017-07,NO
Retail Sales,Bali,5517.59,6614.38,0.18,0.21,44,143,2017-07,NO
Retail Sales,Sulawesi,7680.54,5792.66,0.18,0.22,58,237,2017-07,YES
Retail Sales,Kalimantan,4794.25,4022.93,0.14,0.18,39,210,2017-07,YES
Retail Sales,Jawa,6537.12,6041.09,0.18,0.2,57,120,2017-07,YES
Retail Sales,NTB,852.7,5104.35,0.3,0.17,3,12,2017-07,NO
Retail Sales,Papua,7169.01,5826.1,0.21,0.22,65,287,2017-07,YES
Retail Sales,Sumatra,9033.49,4624.21,0.08,0.18,82,234,2017-07,YES
Retail Sales,Bali,3200.36,5734.86,0.2,0.22,23,74,2017-07,NO
Retail Sales,Sulawesi,3614.47,2812.23,0.31,0.2,30,142,2017-07,YES
Retail Sales,Kalimantan,7632.2,5135.17,0.22,0.21,65,200,2017-07,YES
Retail Sales,Jawa,6750.86,3657.46,0.2,0.18,53,139,2017-07,YES
Retail Sales,NTB,2019.93,4957.49,0.26,0.16,16,57,2017-07,NO
Retail Sales,Papua,8215.96,1844.02,0.14,0.17,74,417,2017-07,YES
Retail Sales,Sumatra,3542.49,4479.12,0.14,0.18,28,88,2017-07,NO
Retail Sales,Bali,5828.53,6858.59,0.23,0.21,50,253,2017-07,NO
Retail Sales,Sulawesi,9228.8,6539.16,0.3,0.18,77,318,2017-07,YES
Retail Sales,Kalimantan,2813.9,4889.32,0.18,0.18,20,40,2017-08,NO
Retail Sales,Jawa,2870.93,1874.46,0.22,0.19,21,42,2017-08,YES
Retail Sales,NTB,2598.03,3658.46,0.1,0.2,23,87,2017-08,NO
Retail Sales,Papua,3648.76,6768.99,0.2,0.24,27,63,2017-08,NO
Retail Sales,Sumatra,5909.4,5545.92,0.31,0.22,51,94,2017-08,YES
Retail Sales,Bali,2420.91,4816.4,0.11,0.2,16,52,2017-08,NO
Retail Sales,Sulawesi,952.99,3259.73,0.17,0.22,8,19,2017-08,NO
Retail Sales,Kalimantan,5836.22,5796.98,0.21,0.2,46,259,2017-08,YES
Retail Sales,Jawa,7855.24,3524.83,0.15,0.2,60,229,2017-08,YES
Retail Sales,NTB,4186.97,3355.32,0.08,0.24,30,77,2017-08,YES
Retail Sales,Papua,8102.53,3832.16,0.11,0.16,75,429,2017-08,YES
Retail Sales,Sumatra,5936.08,1893.83,0.14,0.24,46,129,2017-08,YES
Retail Sales,Bali,2869.29,4740.18,0.31,0.19,20,40,2017-08,NO
Retail Sales,Sulawesi,1492.83,3646.31,0.21,0.17,9,20,2017-08,NO
Retail Sales,Kalimantan,2306.28,5162.33,0.12,0.18,16,42,2017-08,NO
Retail Sales,Jawa,796.88,3734.73,0.12,0.21,4,17,2017-08,NO
Retail Sales,NTB,2633.16,2770.06,0.16,0.18,20,87,2017-08,NO
Retail Sales,Papua,2407.9,4077.39,0.31,0.17,16,85,2017-08,NO
Retail Sales,Sumatra,8673.77,5075.34,0.09,0.22,69,220,2017-08,YES
Retail Sales,Bali,9242.65,4162.12,0.1,0.16,82,141,2017-08,YES
Retail Sales,Sulawesi,5133.01,3135.74,0.25,0.2,45,247,2017-08,YES
Retail Sales,Kalimantan,2184.78,2583.22,0.2,0.2,15,47,2017-08,NO
Retail Sales,Jawa,5445.36,4923.73,0.31,0.19,41,161,2017-08,YES
Retail Sales,NTB,1139.62,1769.36,0.3,0.21,6,15,2017-08,NO
Retail Sales,Papua,2337.55,4064.76,0.22,0.2,16,56,2017-08,NO
Retail Sales,Sumatra,3627.16,2018.56,0.3,0.18,28,100,2017-08,YES
Retail Sales,Bali,1385.77,2173.58,0.09,0.2,10,43,2017-08,NO
Retail Sales,Sulawesi,6535.47,4303.6,0.23,0.23,54,225,2017-08,YES
Retail Sales,Kalimantan,6809.43,4518.69,0.29,0.2,53,145,2017-08,YES
Retail Sales,Jawa,6594.42,2599.37,0.08,0.16,56,229,2017-08,YES
Retail Sales,NTB,6781.59,5689.89,0.3,0.16,51,246,2017-08,YES
Retail Sales,Papua,3037.42,5251.65,0.14,0.19,23,42,2017-09,NO
Retail Sales,Sumatra,3936.04,4797.82,0.29,0.21,29,148,2017-09,NO
Retail Sales,Bali,1072.22,6000.08,0.14,0.18,9,15,2017-09,NO
Retail Sales,Sulawesi,3283.55,4259.51,0.21,0.18,23,63,2017-09,NO
Retail Sales,Kalimantan,1700.55,5378.95,0.21,0.19,11,19,2017-09,NO
Retail Sales,Jawa,8454.31,1845.49,0.27,0.22,74,205,2017-09,YES
Retail Sales,NTB,5254.13,6784.62,0.31,0.22,44,113,2017-09,NO
Retail Sales,Papua,5539.48,1960.78,0.2,0.18,41,75,2017-09,YES
Retail Sales,Sumatra,8289.92,6364.77,0.22,0.22,68,182,2017-09,YES
Retail Sales,Bali,5817.38,1883.66,0.1,0.18,50,149,2017-09,YES
Retail Sales,Sulawesi,6893.14,1852.96,0.31,0.17,56,299,2017-09,YES
Retail Sales,Kalimantan,787.9,2591.14,0.26,0.2,6,15,2017-09,NO
Retail Sales,Jawa,4850.05,5663.85,0.31,0.18,39,112,2017-09,NO
Retail Sales,NTB,4508.52,2624.28,0.1,0.19,38,142,2017-09,YES
Retail Sales,Papua,1386.06,6826.81,0.31,0.21,9,33,2017-09,NO
Retail Sales,Sumatra,7792.27,6875.52,0.12,0.18,57,173,2017-09,YES
Retail Sales,Bali,6480.66,6067.63,0.21,0.16,53,299,2017-09,YES
Retail Sales,Sulawesi,8520.96,5996.76,0.18,0.16,68,289,2017-09,YES
Retail Sales,Kalimantan,3553.32,2530.3,0.29,0.21,29,151,2017-09,YES
Retail Sales,Jawa,6910.26,6061.29,0.22,0.19,56,237,2017-09,YES
Retail Sales,NTB,1812.5,2264.89,0.18,0.21,14,24,2017-09,NO
Retail Sales,Papua,5428.25,3953.16,0.11,0.19,45,224,2017-09,YES
Retail Sales,Sumatra,1686.34,6133.38,0.18,0.18,14,72,2017-09,NO
Retail Sales,Bali,6621.44,6186.56,0.17,0.18,57,97,2017-09,YES
Retail Sales,Sulawesi,7452.43,6263.47,0.26,0.17,57,101,2017-09,YES
Retail Sales,Kalimantan,685.01,6785.6,0.29,0.19,4,9,2017-09,NO
Retail Sales,Jawa,2557.18,4684.29,0.32,0.18,22,115,2017-09,NO
Retail Sales,NTB,8040.15,1785.51,0.21,0.18,64,339,2017-09,YES
Retail Sales,Papua,3819.0,2696.47,0.1,0.17,28,81,2017-09,YES
Retail Sales,Sumatra,4572.23,6186.41,0.08,0.21,38,76,2017-09,NO
Retail Sales,Bali,4430.52,5022.96,0.27,0.24,38,156,2017-10,NO
Retail Sales,Sulawesi,9137.56,2924.57,0.09,0.19,74,258,2017-10,YES
Retail Sales,Kalimantan,1542.57,4926.21,0.26,0.17,12,44,2017-10,NO
Retail Sales,Jawa,4752.1,2352.76,0.12,0.18,38,171,2017-10,YES
Retail Sales,NTB,6974.5,5915.43,0.16,0.22,54,190,2017-10,YES
Retail Sales,Papua,555.62,5250.53,0.11,0.22,5,16,2017-10,NO
Retail Sales,Sumatra,3795.74,3808.25,0.16,0.22,29,127,2017-10,NO
Retail Sales,Bali,6572.42,2502.52,0.2,0.2,54,256,2017-10,YES
Retail Sales,Sulawesi,4465.21,4563.33,0.08,0.22,36,185,2017-10,NO
Retail Sales,Kalimantan,3802.67,6470.52,0.18,0.19,33,168,2017-10,NO
Retail Sales,Jawa,5525.88,3113.51,0.22,0.21,41,168,2017-10,YES
Retail Sales,NTB,6228.12,2027.69,0.24,0.24,47,87,2017-10,YES
Retail Sales,Papua,7356.34,4779.98,0.19,0.18,57,108,2017-10,YES
Retail Sales,Sumatra,4205.71,2601.95,0.23,0.18,29,143,2017-10,YES
Retail Sales,Bali,4844.48,3256.76,0.11,0.19,34,187,2017-10,YES
Retail Sales,Sulawesi,1856.22,6578.42,0.27,0.21,16,87,2017-10,NO
Retail Sales,Kalimantan,6806.43,3180.33,0.09,0.19,54,213,2017-10,YES
Retail Sales,Jawa,6349.02,5058.89,0.32,0.18,42,80,2017-10,YES
Retail Sales,NTB,1260.59,6345.36,0.18,0.2,9,30,2017-10,NO
Retail Sales,Papua,7771.69,3404.39,0.31,0.22,65,151,2017-10,YES
Retail Sales,Sumatra,666.23,5057.76,0.24,0.16,3,14,2017-10,NO
Retail Sales,Bali,2816.4,2382.42,0.15,0.2,20,35,2017-10,YES
Retail Sales,Sulawesi,3795.71,6516.88,0.12,0.17,27,150,2017-10,NO
Retail Sales,Kalimantan,3387.14,3829.91,0.3,0.18,30,157,2017-10,NO
Retail Sales,Jawa,1680.25,6455.03,0.12,0.21,12,28,2017-10,NO
Retail Sales,NTB,8738.57,4316.46,0.22,0.17,69,116,2017-10,YES
Retail Sales,Papua,8000.11,1754.41,0.28,0.2,69,391,2017-10,YES
Retail Sales,Sumatra,1363.71,4529.69,0.29,0.16,11,31,2017-10,NO
Retail Sales,Bali,2351.89,5647.87,0.17,0.23,20,63,2017-10,NO
Retail Sales,Sulawesi,3833.51,6418.58,0.25,0.21,35,133,2017-10,NO
Retail Sales,Kalimantan,8720.63,4498.7,0.1,0.18,69,303,2017-10,YES
Retail Sales,Jawa,6679.35,2802.02,0.14,0.18,50,215,2017-11,YES
Retail Sales,NTB,4765.54,4824.29,0.14,0.18,39,123,2017-11,NO
Retail Sales,Papua,2677.51,3737.82,0.14,0.24,23,82,2017-11,NO
Retail Sales,Sumatra,3156.16,4349.48,0.13,0.21,26,138,2017-11,NO
Retail Sales,Bali,2113.85,5951.85,0.26,0.16,15,54,2017-11,NO
Retail Sales,Sulawesi,6498.0,4748.01,0.19,0.19,51,224,2017-11,YES
Retail Sales,Kalimantan,2435.3,6374.15,0.2,0.19,20,54,2017-11,NO
Retail Sales,Jawa,6695.5,3172.68,0.16,0.23,53,140,2017-11,YES
Retail Sales,NTB,6376.2,3581.47,0.1,0.22,53,305,2017-11,YES
Retail Sales,Papua,2690.08,5377.56,0.12,0.23,21,48,2017-11,NO
Retail Sales,Sumatra,3726.27,3952.64,0.21,0.2,28,80,2017-11,NO
Retail Sales,Bali,217.47,4642.59,0.09,0.19,2,4,2017-11,NO
Retail Sales,Sulawesi,4052.09,2763.75,0.18,0.19,29,152,2017-11,YES
Retail Sales,Kalimantan,4526.34,4871.48,0.1,0.22,34,143,2017-11,NO
Retail Sales,Jawa,4785.84,4905.36,0.3,0.22,34,62,2017-11,NO
Retail Sales,NTB,9191.64,6462.66,0.19,0.19,86,174,2017-11,YES
Retail Sales,Papua,6557.18,2630.62,0.24,0.19,52,265,2017-11,YES
Retail Sales,Sumatra,703.56,2563.82,0.29,0.17,5,16,2017-11,NO
Retail Sales,Bali,1696.98,3580.01,0.15,0.2,12,45,2017-11,NO
Retail Sales,Sulawesi,6729.08,4117.32,0.23,0.23,58,165,2017-11,YES
Retail Sales,Kalimantan,7925.33,2423.88,0.28,0.24,60,313,2017-11,YES
Retail Sales,Jawa,2682.79,3490.7,0.28,0.21,23,63,2017-11,NO
Retail Sales,NTB,4114.09,1831.69,0.1,0.2,29,107,2017-11,YES
Retail Sales,Papua,6224.28,1735.95,0.15,0.23,45,226,2017-11,YES
