Department,Region,Revenue,Revenue Goal,Margin,Margin Goal,Sales Quantity,Customers,YearMonth,KPi Achieved
Strategic Partnerships,NTB,7276.65,3309.36,0.27,0.34,65,142,2017-03,YES
Strategic Partnerships,Papua,2976.8,4981.38,0.35,0.38,23,128,2017-03,NO
Strategic Partnerships,Sumatra,9529.14,2375.15,0.39,0.31,86,465,2017-03,YES
Strategic Partnerships,Bali,3692.72,3848.34,0.38,0.29,27,49,2017-03,NO
Strategic Partnerships,Sulawesi,8801.21,4631.96,0.18,0.29,68,166,2017-03,YES
Strategic Partnerships,Kalimantan,3856.12,4813.75,0.29,0.36,35,120,2017-03,NO
Strategic Partnerships,Jawa,7221.2,5309.29,0.17,0.35,63,133,2017-03,YES
Strategic Partnerships,NTB,502.33,7396.01,0.38,0.36,3,8,2017-03,NO
Strategic Partnerships,Papua,4671.95,2602.5,0.31,0.35,38,182,2017-03,YES
Strategic Partnerships,Sumatra,5798.46,6488.48,0.2,0.39,51,164,2017-03,NO
Strategic Partnerships,Bali,2004.74,4732.86,0.35,0.33,14,75,2017-03,NO
Strategic Partnerships,Sulawesi,5089.15,6361.29,0.47,0.3,39,73,2017-03,NO
Strategic Partnerships,Kalimantan,8844.78,2601.56,0.39,0.38,68,115,2017-03,YES
Strategic Partnerships,Jawa,7935.67,5510.0,0.2,0.26,62,342,2017-03,YES
Strategic Partnerships,NTB,5781.48,4335.51,0.49,0.26,42,165,2017-03,YES
Strategic Partnerships,Papua,8980.72,3981.0,0.22,0.33,68,201,2017-03,YES
Strategic Partnerships,Sumatra,4284.91,6307.85,0.27,0.33,32,61,2017-03,NO
Strategic Partnerships,Bali,5660.47,2613.46,0.26,0.31,51,115,2017-03,YES
Strategic Partnerships,Sulawesi,1596.61,4966.19,0.25,0.31,11,28,2017-03,NO
Strategic Partnerships,Kalimantan,6796.47,6885.33,0.3,0.33,58,198,2017-03,NO
Strategic Partnerships,Jawa,6228.71,6160.32,0.26,0.35,50,257,2017-03,YES
Strategic Partnerships,NTB,1357.01,3464.76,0.36,0.3,9,47,2017-03,NO
Strategic Partnerships,Papua,4538.09,7010.31,0.29,0.3,38,134,2017-03,NO
Strategic Partnerships,Sumatra,8682.44,4881.24,0.25,0.26,70,281,2017-03,YES
Strategic Partnerships,Bali,9929.92,4600.5,0.14,0.38,72,400,2017-03,YES
Strategic Partnerships,Sulawesi,2313.96,6871.62,0.48,0.34,17,97,2017-03,NO
Strategic Partnerships,Kalimantan,4773.64,5655.0,0.18,0.35,36,168,2017-03,NO
Strategic Partnerships,Jawa,10241.05,6160.81,0.2,0.38,80,277,2017-03,YES
Strategic Partnerships,NTB,8803.4,2787.08,0.43,0.3,71,329,2017-03,YES
Strategic Partnerships,Papua,8998.2,2469.15,0.34,0.26,71,173,2017-03,YES
Strategic Partnerships,Sumatra,3098.65,2951.4,0.26,0.29,23,70,2017-03,YES
Strategic Partnerships,Bali,1190.95,5506.07,0.26,0.27,8,36,2017-04,NO
Strategic Partnerships,Sulawesi,3057.36,2393.28,0.35,0.33,24,59,2017-04,YES
Strategic Partnerships,Kalimantan,3920.7,7217.44,0.36,0.31,32,147,2017-04,NO
Strategic Partnerships,Jawa,4248.89,2124.63,0.47,0.26,35,158,2017-04,YES
Strategic Partnerships,NTB,5346.0,2127.44,0.42,0.34,39,116,2017-04,YES
Strategic Partnerships,Papua,5765.08,5577.67,0.35,0.35,48,218,2017-04,YES
Strategic Partnerships,Sumatra,1476.43,7033.77,0.3,0.3,9,30,2017-04,NO
Strategic Partnerships,Bali,613.71,3104.19,0.13,0.29,4,20,2017-04,NO
Strategic Partnerships,Sulawesi,5328.66,6091.34,0.38,0.33,38,96,2017-04,NO
Strategic Partnerships,Kalimantan,1696.26,4104.4,0.22,0.35,11,44,2017-04,NO
Strategic Partnerships,Jawa,1500.65,3027.08,0.3,0.35,11,36,2017-04,NO
Strategic Partnerships,NTB,2636.51,7207.32,0.18,0.36,20,39,2017-04,NO
Strategic Partnerships,Papua,1920.44,7257.93,0.36,0.39,17,29,2017-04,NO
Strategic Partnerships,Sumatra,7482.46,3247.49,0.2,0.29,62,228,2017-04,YES
Strategic Partnerships,Bali,6274.21,7217.18,0.45,0.26,51,250,2017-04,NO
Strategic Partnerships,Sulawesi,10163.53,6147.82,0.49,0.33,80,356,2017-04,YES
Strategic Partnerships,Kalimantan,7422.72,2771.88,0.49,0.38,65,317,2017-04,YES
Strategic Partnerships,Jawa,10105.37,3742.93,0.45,0.29,84,163,2017-04,YES
Strategic Partnerships,NTB,2969.31,5540.36,0.27,0.27,24,112,2017-04,NO
Strategic Partnerships,Papua,9865.58,5253.64,0.21,0.31,82,295,2017-04,YES
Strategic Partnerships,Sumatra,721.6,5945.96,0.51,0.35,3,13,2017-04,NO
Strategic Partnerships,Bali,7647.75,5066.63,0.22,0.3,64,277,2017-04,YES
Strategic Partnerships,Sulawesi,3113.37,4600.99,0.43,0.29,24,77,2017-04,NO
Strategic Partnerships,Kalimantan,2112.25,5829.36,0.49,0.27,15,74,2017-04,NO
Strategic Partnerships,Jawa,7318.57,4956.74,0.42,0.31,63,226,2017-04,YES
Strategic Partnerships,NTB,5043.73,5032.97,0.3,0.29,42,164,2017-04,YES
Strategic Partnerships,Papua,3558.12,6376.82,0.39,0.29,28,117,2017-04,NO
Strategic Partnerships,Sumatra,9478.7,4690.53,0.4,0.31,86,148,2017-04,YES
Strategic Partnerships,Bali,1815.19,7283.95,0.33,0.35,14,67,2017-04,NO
Strategic Partnerships,Sulawesi,9286.39,4482.62,0.17,0.35,86,204,2017-04,YES
Strategic Partnerships,Kalimantan,5450.77,1892.65,0.31,0.36,45,247,2017-05,YES
Strategic Partnerships,Jawa,3054.1,6811.88,0.23,0.36,24,61,2017-05,NO
Strategic Partnerships,NTB,9230.59,2393.04,0.33,0.31,86,176,2017-05,YES
Strategic Partnerships,Papua,528.47,4743.78,0.36,0.3,2,4,2017-05,NO
Strategic Partnerships,Sumatra,1414.54,3971.87,0.38,0.26,9,42,2017-05,NO
Strategic Partnerships,Bali,8072.27,2927.55,0.23,0.29,64,176,2017-05,YES
Strategic Partnerships,Sulawesi,7053.13,6662.95,0.36,0.39,58,324,2017-05,YES
Strategic Partnerships,Kalimantan,1705.82,7300.81,0.38,0.35,12,22,2017-05,NO
Strategic Partnerships,Jawa,5904.48,3519.42,0.43,0.31,51,116,2017-05,YES
Strategic Partnerships,NTB,4807.74,5040.6,0.13,0.3,34,167,2017-05,NO
Strategic Partnerships,Papua,5987.42,2993.7,0.23,0.31,42,199,2017-05,YES
Strategic Partnerships,Sumatra,9770.33,6950.68,0.4,0.36,83,393,2017-05,YES
Strategic Partnerships,Bali,3145.88,5542.86,0.34,0.3,24,60,2017-05,NO
Strategic Partnerships,Sulawesi,9800.34,2352.37,0.22,0.33,76,357,2017-05,YES
Strategic Partnerships,Kalimantan,638.16,7096.62,0.48,0.26,3,6,2017-05,NO
Strategic Partnerships,Jawa,9589.65,6043.87,0.18,0.26,75,427,2017-05,YES
Strategic Partnerships,NTB,1612.58,3033.63,0.45,0.36,14,44,2017-05,NO
Strategic Partnerships,Papua,5082.22,5561.38,0.2,0.3,42,120,2017-05,NO
Strategic Partnerships,Sumatra,2366.81,5990.4,0.49,0.26,17,95,2017-05,NO
Strategic Partnerships,Bali,5915.25,3177.33,0.43,0.3,50,109,2017-05,YES
Strategic Partnerships,Sulawesi,1768.77,3840.15,0.35,0.29,14,27,2017-05,NO
Strategic Partnerships,Kalimantan,2348.25,5015.79,0.52,0.38,18,51,2017-05,NO
Strategic Partnerships,Jawa,8656.95,1890.1,0.23,0.31,72,229,2017-05,YES
Strategic Partnerships,NTB,6550.42,6754.16,0.13,0.31,58,129,2017-05,NO
Strategic Partnerships,Papua,8003.94,6915.28,0.45,0.35,64,120,2017-05,YES
Strategic Partnerships,Sumatra,3035.0,2554.63,0.33,0.31,24,83,2017-05,YES
Strategic Partnerships,Bali,4375.51,2600.77,0.23,0.34,39,149,2017-05,YES
Strategic Partnerships,Sulawesi,4151.61,6696.46,0.33,0.33,32,128,2017-05,NO
Strategic Partnerships,Kalimantan,426.99,4572.22,0.42,0.3,3,14,2017-05,NO
Strategic Partnerships,Jawa,1960.16,6910.3,0.13,0.38,14,54,2017-05,NO
Strategic Partnerships,NTB,192.2,6109.6,0.36,0.33,2,5,2017-05,NO
Strategic Partnerships,Papua,3167.24,3969.45,0.26,0.36,26,87,2017-06,NO
Strategic Partnerships,Sumatra,511.53,4703.64,0.44,0.36,2,7,2017-06,NO
Strategic Partnerships,Bali,4675.02,6049.99,0.42,0.31,38,205,2017-06,NO
Strategic Partnerships,Sulawesi,3539.09,6863.62,0.14,0.38,29,57,2017-06,NO
Strategic Partnerships,Kalimantan,2358.95,5361.29,0.34,0.27,16,88,2017-06,NO
Strategic Partnerships,Jawa,3337.16,7055.87,0.36,0.39,30,97,2017-06,NO
Strategic Partnerships,NTB,1209.51,6398.44,0.22,0.33,10,52,2017-06,NO
Strategic Partnerships,Papua,3350.49,4664.23,0.21,0.31,29,79,2017-06,NO
Strategic Partnerships,Sumatra,1546.76,6701.44,0.52,0.29,11,60,2017-06,NO
Strategic Partnerships,Bali,9780.75,4047.91,0.29,0.35,72,320,2017-06,YES
Strategic Partnerships,Sulawesi,2091.1,4142.45,0.27,0.38,16,47,2017-06,NO
Strategic Partnerships,Kalimantan,10165.45,6514.04,0.27,0.36,87,406,2017-06,YES
Strategic Partnerships,Jawa,9505.89,3838.25,0.21,0.34,75,424,2017-06,YES
Strategic Partnerships,NTB,7601.5,4364.9,0.29,0.31,59,175,2017-06,YES
Strategic Partnerships,Papua,5867.21,6930.98,0.2,0.31,52,100,2017-06,NO
Strategic Partnerships,Sumatra,4035.33,6951.86,0.27,0.26,33,98,2017-06,NO
Strategic Partnerships,Bali,7292.36,2297.58,0.21,0.3,60,297,2017-06,YES
Strategic Partnerships,Sulawesi,3597.05,1993.75,0.29,0.3,28,77,2017-06,YES
Strategic Partnerships,Kalimantan,2979.36,2675.56,0.45,0.27,23,87,2017-06,YES
Strategic Partnerships,Jawa,7815.9,7332.55,0.26,0.31,63,258,2017-06,YES
Strategic Partnerships,NTB,8607.12,5658.35,0.48,0.36,72,262,2017-06,YES
Strategic Partnerships,Papua,4894.89,2854.93,0.13,0.38,38,70,2017-06,YES
Strategic Partnerships,Sumatra,5751.58,7163.9,0.42,0.35,47,210,2017-06,NO
Strategic Partnerships,Bali,7508.78,5890.87,0.49,0.33,59,234,2017-06,YES
Strategic Partnerships,Sulawesi,9352.01,6789.0,0.18,0.29,77,256,2017-06,YES
Strategic Partnerships,Kalimantan,857.75,2348.48,0.48,0.27,4,12,2017-06,NO
Strategic Partnerships,Jawa,9957.48,6438.44,0.52,0.26,86,312,2017-06,YES
Strategic Partnerships,NTB,4660.63,6023.15,0.29,0.34,34,152,2017-06,NO
Strategic Partnerships,Papua,8115.16,7228.77,0.49,0.29,70,221,2017-06,YES
Strategic Partnerships,Sumatra,4589.96,5457.56,0.18,0.38,36,130,2017-06,NO
Strategic Partnerships,Bali,3249.27,7227.19,0.21,0.34,23,72,2017-07,NO
Strategic Partnerships,Sulawesi,496.5,7137.52,0.18,0.29,2,6,2017-07,NO
Strategic Partnerships,Kalimantan,3488.83,3223.66,0.18,0.29,30,165,2017-07,YES
Strategic Partnerships,Jawa,6378.47,5310.24,0.3,0.38,59,276,2017-07,YES
Strategic Partnerships,NTB,9605.98,3610.11,0.34,0.33,80,366,2017-07,YES
Strategic Partnerships,Papua,8709.15,5211.55,0.35,0.27,64,207,2017-07,YES
Strategic Partnerships,Sumatra,2858.77,5190.24,0.35,0.36,20,52,2017-07,NO
Strategic Partnerships,Bali,6606.81,3033.27,0.27,0.38,54,274,2017-07,YES
Strategic Partnerships,Sulawesi,2726.21,6390.59,0.36,0.34,20,93,2017-07,NO
Strategic Partnerships,Kalimantan,8499.82,3187.38,0.14,0.29,64,229,2017-07,YES
Strategic Partnerships,Jawa,9040.49,6358.87,0.22,0.27,81,305,2017-07,YES
Strategic Partnerships,NTB,452.58,5237.16,0.13,0.3,3,13,2017-07,NO
Strategic Partnerships,Papua,7518.38,4839.05,0.21,0.3,57,280,2017-07,YES
Strategic Partnerships,Sumatra,4281.21,3686.08,0.22,0.38,28,49,2017-07,YES
Strategic Partnerships,Bali,4303.99,6067.97,0.45,0.34,29,86,2017-07,NO
Strategic Partnerships,Sulawesi,5990.53,7122.73,0.4,0.33,44,179,2017-07,NO
Strategic Partnerships,Kalimantan,3671.54,4160.38,0.39,0.39,29,136,2017-07,NO
Strategic Partnerships,Jawa,6075.2,4361.64,0.29,0.27,52,296,2017-07,YES
Strategic Partnerships,NTB,8922.44,3523.19,0.14,0.36,68,114,2017-07,YES
Strategic Partnerships,Papua,6854.52,1955.3,0.26,0.39,58,237,2017-07,YES
Strategic Partnerships,Sumatra,9439.98,4712.62,0.42,0.29,78,245,2017-07,YES
Strategic Partnerships,Bali,9685.22,2468.48,0.4,0.31,77,147,2017-07,YES
Strategic Partnerships,Sulawesi,3708.26,2786.23,0.18,0.3,29,84,2017-07,YES
Strategic Partnerships,Kalimantan,9785.07,5483.91,0.18,0.26,86,463,2017-07,YES
Strategic Partnerships,Jawa,1931.41,5110.44,0.35,0.34,14,33,2017-07,NO
Strategic Partnerships,NTB,9686.72,6841.18,0.34,0.33,82,203,2017-07,YES
Strategic Partnerships,Papua,1409.93,5924.89,0.3,0.35,11,41,2017-07,NO
Strategic Partnerships,Sumatra,2520.39,4651.11,0.16,0.34,20,83,2017-07,NO
Strategic Partnerships,Bali,616.32,4415.85,0.22,0.33,3,7,2017-07,NO
Strategic Partnerships,Sulawesi,6359.23,4690.31,0.44,0.3,58,210,2017-07,YES
Strategic Partnerships,Kalimantan,7576.3,4890.61,0.38,0.39,63,354,2017-07,YES
Strategic Partnerships,Jawa,8870.59,5570.87,0.38,0.29,64,321,2017-08,YES
Strategic Partnerships,NTB,3001.67,3568.52,0.18,0.27,26,82,2017-08,NO
Strategic Partnerships,Papua,7984.04,6406.93,0.21,0.3,66,343,2017-08,YES
Strategic Partnerships,Sumatra,4243.2,6161.56,0.36,0.31,35,64,2017-08,NO
Strategic Partnerships,Bali,2176.7,6814.38,0.17,0.38,20,62,2017-08,NO
Strategic Partnerships,Sulawesi,2385.29,5828.9,0.35,0.26,16,61,2017-08,NO
Strategic Partnerships,Kalimantan,5321.71,5417.83,0.39,0.34,44,125,2017-08,NO
Strategic Partnerships,Jawa,4532.93,4950.88,0.25,0.27,34,161,2017-08,NO
Strategic Partnerships,NTB,4728.87,6427.5,0.47,0.38,34,140,2017-08,NO
Strategic Partnerships,Papua,2486.07,6459.94,0.44,0.27,20,49,2017-08,NO
Strategic Partnerships,Sumatra,5275.76,4944.87,0.51,0.3,42,118,2017-08,YES
Strategic Partnerships,Bali,7460.22,2900.25,0.47,0.39,59,288,2017-08,YES
Strategic Partnerships,Sulawesi,2629.84,4561.96,0.23,0.35,23,40,2017-08,NO
Strategic Partnerships,Kalimantan,1880.29,2132.73,0.51,0.29,14,75,2017-08,NO
Strategic Partnerships,Jawa,7809.16,2784.67,0.16,0.34,62,322,2017-08,YES
Strategic Partnerships,NTB,7759.44,4853.46,0.18,0.36,66,157,2017-08,YES
Strategic Partnerships,Papua,9591.47,2700.48,0.22,0.3,76,347,2017-08,YES
Strategic Partnerships,Sumatra,6211.48,3686.52,0.49,0.34,52,216,2017-08,YES
Strategic Partnerships,Bali,4682.68,4415.86,0.35,0.31,35,136,2017-08,YES
Strategic Partnerships,Sulawesi,7197.58,6894.96,0.45,0.36,66,238,2017-08,YES
Strategic Partnerships,Kalimantan,9287.32,3232.44,0.48,0.36,75,355,2017-08,YES
Strategic Partnerships,Jawa,4533.94,7188.29,0.29,0.33,35,200,2017-08,NO
Strategic Partnerships,NTB,521.05,4156.07,0.27,0.35,2,4,2017-08,NO
Strategic Partnerships,Papua,10178.01,5629.15,0.34,0.36,84,204,2017-08,YES
Strategic Partnerships,Sumatra,1559.29,6690.4,0.21,0.33,12,53,2017-08,NO
Strategic Partnerships,Bali,1622.59,4558.62,0.36,0.36,14,69,2017-08,NO
Strategic Partnerships,Sulawesi,7662.64,7191.22,0.33,0.34,60,261,2017-08,YES
Strategic Partnerships,Kalimantan,8882.6,5319.39,0.27,0.33,70,259,2017-08,YES
Strategic Partnerships,Jawa,8784.78,2401.92,0.45,0.36,69,399,2017-08,YES
Strategic Partnerships,NTB,1813.54,5793.71,0.17,0.33,12,47,2017-08,NO
Strategic Partnerships,Papua,5323.51,7324.1,0.26,0.29,44,219,2017-08,NO
Strategic Partnerships,Sumatra,10265.85,2225.42,0.3,0.34,74,143,2017-09,YES
Strategic Partnerships,Bali,9892.97,6299.11,0.48,0.26,75,363,2017-09,YES
Strategic Partnerships,Sulawesi,5043.47,4055.49,0.34,0.35,39,204,2017-09,YES
Strategic Partnerships,Kalimantan,3790.05,3558.37,0.44,0.34,30,66,2017-09,YES
Strategic Partnerships,Jawa,5567.77,4983.84,0.31,0.34,44,110,2017-09,YES
Strategic Partnerships,NTB,1015.29,3252.21,0.52,0.33,5,15,2017-09,NO
Strategic Partnerships,Papua,5339.23,5239.27,0.35,0.29,44,211,2017-09,YES
Strategic Partnerships,Sumatra,7025.11,4417.66,0.34,0.34,50,204,2017-09,YES
Strategic Partnerships,Bali,1478.26,2620.28,0.23,0.29,10,34,2017-09,NO
Strategic Partnerships,Sulawesi,4373.29,2633.21,0.35,0.29,38,205,2017-09,YES
Strategic Partnerships,Kalimantan,6672.54,3855.14,0.17,0.38,51,209,2017-09,YES
Strategic Partnerships,Jawa,1781.57,3129.98,0.51,0.31,11,22,2017-09,NO
Strategic Partnerships,NTB,1020.99,2411.81,0.47,0.3,6,30,2017-09,NO
Strategic Partnerships,Papua,8135.77,7345.09,0.26,0.26,69,278,2017-09,YES
Strategic Partnerships,Sumatra,5336.5,6630.45,0.4,0.31,44,203,2017-09,NO
Strategic Partnerships,Bali,2989.64,6372.49,0.34,0.39,23,57,2017-09,NO
Strategic Partnerships,Sulawesi,2269.94,4329.29,0.22,0.33,15,83,2017-09,NO
Strategic Partnerships,Kalimantan,9430.59,3920.03,0.42,0.38,77,211,2017-09,YES
Strategic Partnerships,Jawa,4726.47,4638.89,0.44,0.27,36,71,2017-09,YES
Strategic Partnerships,NTB,7532.55,7302.1,0.29,0.31,57,107,2017-09,YES
Strategic Partnerships,Papua,1780.5,6831.16,0.27,0.3,11,44,2017-09,NO
Strategic Partnerships,Sumatra,5655.24,2360.64,0.48,0.27,38,108,2017-09,YES
Strategic Partnerships,Bali,5285.02,4985.42,0.35,0.35,39,130,2017-09,YES
Strategic Partnerships,Sulawesi,7686.17,4865.59,0.23,0.38,58,157,2017-09,YES
Strategic Partnerships,Kalimantan,369.04,4724.47,0.29,0.27,2,6,2017-09,NO
Strategic Partnerships,Jawa,1638.49,4600.56,0.14,0.31,12,36,2017-09,NO
Strategic Partnerships,NTB,973.35,4658.72,0.22,0.3,9,25,2017-09,NO
Strategic Partnerships,Papua,3955.42,4778.45,0.36,0.26,32,70,2017-09,NO
Strategic Partnerships,Sumatra,6736.81,5022.76,0.43,0.36,53,272,2017-09,YES
Strategic Partnerships,Bali,8392.74,5788.45,0.43,0.35,70,370,2017-09,YES
Strategic Partnerships,Sulawesi,1920.77,4524.13,0.29,0.26,14,73,2017-10,NO
Strategic Partnerships,Kalimantan,7433.7,4409.14,0.33,0.33,57,241,2017-10,YES
Strategic Partnerships,Jawa,4255.5,2036.72,0.48,0.3,29,162,2017-10,YES
Strategic Partnerships,NTB,7915.19,7012.63,0.38,0.36,66,274,2017-10,YES
Strategic Partnerships,Papua,10008.91,2080.02,0.44,0.34,82,371,2017-10,YES
Strategic Partnerships,Sumatra,7957.05,4298.13,0.14,0.35,60,346,2017-10,YES
Strategic Partnerships,Bali,4072.68,6027.08,0.25,0.27,29,100,2017-10,NO
Strategic Partnerships,Sulawesi,2323.8,6849.56,0.45,0.36,17,87,2017-10,NO
Strategic Partnerships,Kalimantan,3524.1,6843.14,0.35,0.29,29,49,2017-10,NO
Strategic Partnerships,Jawa,279.12,5649.7,0.26,0.3,3,6,2017-10,NO
Strategic Partnerships,NTB,3794.31,6628.48,0.44,0.31,30,99,2017-10,NO
Strategic Partnerships,Papua,5157.65,6630.12,0.43,0.33,39,162,2017-10,NO
Strategic Partnerships,Sumatra,3800.22,4201.08,0.27,0.3,29,141,2017-10,NO
Strategic Partnerships,Bali,2439.16,3282.81,0.14,0.3,18,73,2017-10,NO
Strategic Partnerships,Sulawesi,6679.48,5698.66,0.27,0.39,56,252,2017-10,YES
Strategic Partnerships,Kalimantan,5495.57,6708.74,0.51,0.35,45,124,2017-10,NO
Strategic Partnerships,Jawa,9336.36,3879.59,0.38,0.33,75,292,2017-10,YES
Strategic Partnerships,NTB,9909.16,6218.91,0.21,0.26,76,148,2017-10,YES
Strategic Partnerships,Papua,9909.26,5434.86,0.51,0.35,87,283,2017-10,YES
Strategic Partnerships,Sumatra,3984.36,6818.57,0.44,0.3,32,152,2017-10,NO
Strategic Partnerships,Bali,4797.89,2126.61,0.39,0.34,39,148,2017-10,YES
Strategic Partnerships,Sulawesi,4016.75,7335.56,0.44,0.29,32,122,2017-10,NO
Strategic Partnerships,Kalimantan,9089.99,5110.11,0.48,0.35,82,420,2017-10,YES
Strategic Partnerships,Jawa,2046.66,5479.96,0.45,0.35,15,41,2017-10,NO
Strategic Partnerships,NTB,3047.24,5547.41,0.36,0.35,26,73,2017-10,NO
Strategic Partnerships,Papua,5343.45,4628.66,0.25,0.31,39,80,2017-10,YES
Strategic Partnerships,Sumatra,2805.29,6780.18,0.31,0.35,22,112,2017-10,NO
Strategic Partnerships,Bali,6652.35,7128.62,0.27,0.33,57,178,2017-10,NO
Strategic Partnerships,Sulawesi,1736.14,5285.04,0.34,0.26,14,26,2017-10,NO
Strategic Partnerships,Kalimantan,6657.19,7047.84,0.18,0.31,56,98,2017-10,NO
Strategic Partnerships,Jawa,8068.38,5954.59,0.51,0.27,69,345,2017-10,YES
Strategic Partnerships,NTB,4772.1,3762.65,0.48,0.34,35,113,2017-11,YES
Strategic Partnerships,Papua,3561.55,2488.95,0.45,0.27,27,79,2017-11,YES
Strategic Partnerships,Sumatra,8211.33,2723.11,0.45,0.36,70,241,2017-11,YES
