Department,Region,Revenue,Revenue Goal,Margin,Margin Goal,Date,Sales Quantity,Customers,KPi Achieved
Sales Administration,Bali,2356.07,923.36,0.47,0.41,2017-06-27,16,28,YES
Sales Administration,Sulawesi,1152.92,880.13,0.34,0.4,2017-06-28,8,29,YES
Sales Administration,Kalimantan,2136.1,1280.03,0.2,0.45,2017-06-29,14,76,YES
Sales Administration,Jawa,1316.19,1088.47,0.54,0.43,2017-06-30,8,21,YES
Sales Administration,NTB,2716.08,1790.09,0.7,0.41,2017-07-01,23,57,YES
Sales Administration,Papua,2249.73,1483.73,0.72,0.36,2017-07-02,18,91,YES
Sales Administration,Sumatra,142.49,740.68,0.29,0.38,2017-07-03,3,14,NO
Sales Administration,Bali,867.66,1489.91,0.2,0.4,2017-07-04,8,31,NO
Sales Administration,Sulawesi,2197.74,1038.1,0.4,0.4,2017-07-05,18,57,YES
Sales Administration,Kalimantan,975.59,1126.99,0.22,0.45,2017-07-06,5,23,NO
Sales Administration,Jawa,1540.64,593.77,0.29,0.49,2017-07-07,11,60,YES
Sales Administration,NTB,228.11,1191.1,0.34,0.4,2017-07-08,2,7,NO
Sales Administration,Papua,608.21,1127.49,0.72,0.38,2017-07-09,3,5,NO
Sales Administration,Sumatra,526.94,1778.47,0.41,0.38,2017-07-10,2,5,NO
Sales Administration,Bali,1775.49,625.19,0.59,0.45,2017-07-11,14,59,YES
Sales Administration,Sulawesi,1751.44,584.19,0.29,0.43,2017-07-12,11,30,YES
Sales Administration,Kalimantan,113.72,631.93,0.38,0.43,2017-07-13,3,5,NO
Sales Administration,Jawa,340.92,1681.3,0.23,0.38,2017-07-14,3,9,NO
Sales Administration,NTB,2421.55,545.23,0.27,0.45,2017-07-15,15,65,YES
Sales Administration,Papua,445.52,1688.7,0.49,0.47,2017-07-16,2,7,NO
Sales Administration,Sumatra,317.81,1759.88,0.65,0.5,2017-07-17,2,4,NO
Sales Administration,Bali,2298.46,1899.32,0.68,0.54,2017-07-18,18,63,YES
Sales Administration,Sulawesi,2302.04,658.73,0.29,0.45,2017-07-19,17,42,YES
Sales Administration,Kalimantan,1538.37,528.44,0.27,0.52,2017-07-20,12,45,YES
Sales Administration,Jawa,953.64,1194.44,0.2,0.49,2017-07-21,8,14,NO
Sales Administration,NTB,1360.08,1236.18,0.2,0.45,2017-07-22,9,48,YES
Sales Administration,Papua,2675.48,1708.46,0.36,0.49,2017-07-23,22,58,YES
Sales Administration,Sumatra,302.43,1074.25,0.18,0.38,2017-07-24,3,8,NO
Sales Administration,Bali,1187.7,1243.53,0.52,0.49,2017-07-25,11,63,NO
Sales Administration,Sulawesi,2267.61,1797.05,0.49,0.38,2017-07-26,18,74,YES
Sales Administration,Kalimantan,323.81,934.08,0.61,0.49,2017-07-27,3,11,NO
Sales Administration,Jawa,729.98,692.54,0.5,0.52,2017-07-28,4,7,YES
Sales Administration,NTB,131.18,686.19,0.18,0.4,2017-07-29,3,10,NO
Sales Administration,Papua,184.05,1229.6,0.32,0.4,2017-07-30,2,3,NO
Sales Administration,Sumatra,520.08,1731.54,0.32,0.36,2017-07-31,3,11,NO
Sales Administration,Bali,2118.95,1752.19,0.4,0.45,2017-08-01,15,41,YES
Sales Administration,Sulawesi,2653.4,1606.98,0.65,0.45,2017-08-02,21,89,YES
Sales Administration,Kalimantan,2188.27,1623.73,0.49,0.43,2017-08-03,20,97,YES
Sales Administration,Jawa,398.36,1826.42,0.27,0.47,2017-08-04,3,8,NO
Sales Administration,NTB,2411.68,1343.29,0.38,0.4,2017-08-05,18,90,YES
Sales Administration,Papua,216.2,2005.73,0.34,0.47,2017-08-06,3,12,NO
Sales Administration,Sumatra,2094.52,1798.59,0.52,0.4,2017-08-07,16,82,YES
Sales Administration,Bali,1038.4,1779.97,0.49,0.52,2017-08-08,5,23,NO
Sales Administration,Sulawesi,222.87,1107.73,0.68,0.52,2017-08-09,2,3,NO
Sales Administration,Kalimantan,1325.0,1400.76,0.49,0.52,2017-08-10,9,21,NO
Sales Administration,Jawa,2294.77,1402.23,0.47,0.41,2017-08-11,16,69,YES
Sales Administration,NTB,2094.31,603.43,0.18,0.43,2017-08-12,17,58,YES
Sales Administration,Papua,1083.2,889.72,0.67,0.4,2017-08-13,8,18,YES
Sales Administration,Sumatra,1224.63,1951.65,0.23,0.5,2017-08-14,10,52,NO
Sales Administration,Bali,584.61,519.44,0.25,0.47,2017-08-15,4,14,YES
Sales Administration,Sulawesi,2100.15,1851.08,0.38,0.49,2017-08-16,14,76,YES
Sales Administration,Kalimantan,2269.15,1727.08,0.31,0.38,2017-08-17,17,70,YES
Sales Administration,Jawa,2492.38,1926.73,0.61,0.41,2017-08-18,16,78,YES
Sales Administration,NTB,2381.0,773.41,0.25,0.41,2017-08-19,20,34,YES
Sales Administration,Papua,474.88,654.87,0.52,0.54,2017-08-20,3,8,NO
Sales Administration,Sumatra,1099.21,1110.76,0.22,0.5,2017-08-21,6,25,NO
Sales Administration,Bali,1532.85,1036.86,0.63,0.52,2017-08-22,12,62,YES
Sales Administration,Sulawesi,489.97,747.59,0.4,0.4,2017-08-23,2,6,NO
Sales Administration,Kalimantan,1336.68,1389.44,0.65,0.38,2017-08-24,8,33,NO
Sales Administration,Jawa,814.03,1642.94,0.7,0.4,2017-08-25,5,14,NO
Sales Administration,NTB,2626.53,1712.92,0.61,0.5,2017-08-26,23,121,YES
Sales Administration,Papua,2399.01,1236.92,0.56,0.5,2017-08-27,15,77,YES
Sales Administration,Sumatra,1026.62,736.26,0.41,0.52,2017-08-28,5,9,YES
Sales Administration,Bali,2327.89,505.45,0.61,0.4,2017-08-29,15,25,YES
Sales Administration,Sulawesi,689.82,1577.19,0.68,0.47,2017-08-30,3,8,NO
Sales Administration,Kalimantan,1830.84,906.8,0.59,0.47,2017-08-31,17,77,YES
Sales Administration,Jawa,2618.84,1023.16,0.4,0.47,2017-09-01,20,102,YES
Sales Administration,NTB,1226.12,1365.06,0.45,0.45,2017-09-02,11,33,NO
Sales Administration,Papua,1842.34,1935.12,0.68,0.38,2017-09-03,14,24,NO
Sales Administration,Sumatra,1506.31,768.73,0.67,0.38,2017-09-04,12,38,YES
Sales Administration,Bali,1636.66,1166.31,0.49,0.52,2017-09-05,11,44,YES
Sales Administration,Sulawesi,651.9,1697.46,0.23,0.5,2017-09-06,5,20,NO
Sales Administration,Kalimantan,2437.85,657.12,0.34,0.43,2017-09-07,20,56,YES
Sales Administration,Jawa,784.21,987.68,0.7,0.38,2017-09-08,4,16,NO
Sales Administration,NTB,1060.75,1684.54,0.63,0.47,2017-09-09,6,34,NO
Sales Administration,Papua,1521.52,1079.58,0.2,0.45,2017-09-10,12,32,YES
Sales Administration,Sumatra,297.85,1721.79,0.47,0.43,2017-09-11,2,7,NO
Sales Administration,Bali,1994.49,1113.8,0.31,0.38,2017-09-12,17,45,YES
Sales Administration,Sulawesi,1702.99,882.58,0.49,0.49,2017-09-13,12,50,YES
Sales Administration,Kalimantan,2568.5,1149.96,0.38,0.38,2017-09-14,22,63,YES
Sales Administration,Jawa,1034.54,559.18,0.7,0.38,2017-09-15,6,35,YES
Sales Administration,NTB,61.8,1934.29,0.45,0.38,2017-09-16,2,3,NO
Sales Administration,Papua,471.24,1855.35,0.54,0.52,2017-09-17,2,3,NO
Sales Administration,Sumatra,1737.81,1812.95,0.49,0.41,2017-09-18,11,40,NO
Sales Administration,Bali,1309.35,717.71,0.38,0.43,2017-09-19,8,35,YES
Sales Administration,Sulawesi,994.39,542.4,0.47,0.5,2017-09-20,8,35,YES
Sales Administration,Kalimantan,1897.3,910.18,0.63,0.38,2017-09-21,15,84,YES
Sales Administration,Jawa,114.08,1596.86,0.45,0.45,2017-09-22,2,6,NO
Sales Administration,NTB,2444.6,590.99,0.59,0.5,2017-09-23,20,43,YES
Sales Administration,Papua,1319.04,1976.41,0.38,0.49,2017-09-24,9,49,NO
Sales Administration,Sumatra,2741.67,1180.2,0.49,0.4,2017-09-25,22,63,YES
Sales Administration,Bali,1882.84,814.85,0.65,0.4,2017-09-26,17,40,YES
Sales Administration,Sulawesi,774.95,1491.09,0.7,0.36,2017-09-27,3,6,NO
Sales Administration,Kalimantan,777.1,1146.31,0.45,0.4,2017-09-28,4,12,NO
Sales Administration,Jawa,1592.6,1315.2,0.27,0.38,2017-09-29,14,38,YES
Sales Administration,NTB,2152.56,1896.57,0.54,0.52,2017-09-30,14,75,YES
Sales Administration,Papua,1369.17,512.87,0.27,0.49,2017-10-01,9,18,YES
Sales Administration,Sumatra,417.51,580.35,0.32,0.47,2017-10-02,3,14,NO
Sales Administration,Bali,464.92,1464.97,0.47,0.38,2017-10-03,2,7,NO
Sales Administration,Sulawesi,664.82,634.28,0.49,0.49,2017-10-04,4,11,YES
Sales Administration,Kalimantan,719.45,1757.26,0.18,0.41,2017-10-05,3,7,NO
Sales Administration,Jawa,962.91,920.82,0.36,0.36,2017-10-06,9,21,YES
Sales Administration,NTB,1533.72,686.48,0.65,0.47,2017-10-07,12,32,YES
Sales Administration,Papua,470.25,1141.46,0.68,0.36,2017-10-08,2,4,NO
Sales Administration,Sumatra,496.58,1416.44,0.41,0.4,2017-10-09,2,4,NO
Sales Administration,Bali,1227.48,1449.63,0.59,0.52,2017-10-10,10,47,NO
Sales Administration,Sulawesi,1679.93,1571.57,0.41,0.47,2017-10-11,11,30,YES
Sales Administration,Kalimantan,1510.49,1819.2,0.32,0.36,2017-10-12,14,30,NO
Sales Administration,Jawa,1282.29,1953.0,0.4,0.36,2017-10-13,10,26,NO
Sales Administration,NTB,570.8,976.02,0.2,0.38,2017-10-14,3,8,NO
Sales Administration,Papua,1275.96,1263.92,0.49,0.54,2017-10-15,8,22,YES
Sales Administration,Sumatra,1440.45,706.33,0.61,0.47,2017-10-16,9,15,YES
Sales Administration,Bali,928.67,578.42,0.4,0.54,2017-10-17,6,11,YES
Sales Administration,Sulawesi,614.59,944.96,0.4,0.45,2017-10-18,6,28,NO
Sales Administration,Kalimantan,416.26,1787.73,0.25,0.49,2017-10-19,3,14,NO
Sales Administration,Jawa,2528.7,849.79,0.18,0.45,2017-10-20,23,59,YES
Sales Administration,NTB,197.99,1953.91,0.41,0.41,2017-10-21,3,11,NO
Sales Administration,Papua,1020.95,1165.15,0.43,0.49,2017-10-22,6,26,NO
Sales Administration,Sumatra,1543.28,1260.32,0.41,0.49,2017-10-23,12,64,YES
Sales Administration,Bali,349.33,1474.75,0.56,0.43,2017-10-24,3,11,NO
Sales Administration,Sulawesi,2145.24,893.82,0.67,0.52,2017-10-25,17,43,YES
Sales Administration,Kalimantan,190.3,1406.38,0.41,0.49,2017-10-26,2,5,NO
Sales Administration,Jawa,1682.02,1520.54,0.72,0.5,2017-10-27,11,29,YES
Sales Administration,NTB,1835.19,939.33,0.49,0.5,2017-10-28,16,75,YES
Sales Administration,Papua,813.41,1228.12,0.4,0.47,2017-10-29,6,21,NO
Sales Administration,Sumatra,705.59,770.26,0.4,0.47,2017-10-30,5,12,NO
Sales Administration,Bali,1874.09,1976.73,0.41,0.43,2017-10-31,15,76,NO
Sales Administration,Sulawesi,1173.7,1366.03,0.65,0.41,2017-11-01,5,27,NO
Sales Administration,Kalimantan,556.75,1694.58,0.34,0.45,2017-11-02,5,14,NO
Sales Administration,Jawa,2020.25,1468.86,0.56,0.43,2017-11-03,14,67,YES
Sales Administration,NTB,2468.75,1698.96,0.54,0.43,2017-11-04,15,47,YES
Sales Administration,Papua,2060.71,596.58,0.36,0.52,2017-11-05,17,52,YES
Sales Administration,Sumatra,94.16,1433.87,0.38,0.4,2017-11-06,2,7,NO
Sales Administration,Bali,448.44,1287.89,0.34,0.45,2017-11-07,3,10,NO
Sales Administration,Sulawesi,1503.16,1475.76,0.45,0.5,2017-11-08,14,55,YES
Sales Administration,Kalimantan,580.33,1477.09,0.23,0.43,2017-11-09,6,15,NO
Sales Administration,Jawa,1774.86,600.48,0.45,0.5,2017-11-10,12,29,YES
Sales Administration,NTB,1539.2,1152.59,0.27,0.43,2017-11-11,12,55,YES
Sales Administration,Papua,985.05,1841.7,0.25,0.45,2017-11-12,6,23,NO
Sales Administration,Sumatra,2100.47,547.46,0.32,0.38,2017-11-13,14,67,YES
Sales Administration,Bali,280.53,561.66,0.54,0.4,2017-11-14,3,6,NO
