Department,Region,Revenue,Revenue Goal,Margin,Margin Goal,Date,Sales Quantity,Customers,KPi Achieved
Sales Operations,Kalimantan,9329.05,2965.08,0.1,0.2,2017-03-18,87,295,YES
Sales Operations,Jawa,6814.87,3206.72,0.31,0.22,2017-03-19,52,284,YES
Sales Operations,NTB,8331.09,2182.12,0.26,0.19,2017-03-20,72,286,YES
Sales Operations,Papua,5114.72,6581.87,0.2,0.22,2017-03-21,38,162,NO
Sales Operations,Sumatra,1897.03,3550.35,0.1,0.22,2017-03-22,14,62,NO
Sales Operations,Bali,1318.32,6072.77,0.26,0.18,2017-03-23,8,30,NO
Sales Operations,Sulawesi,7982.4,3536.58,0.26,0.16,2017-03-24,64,126,YES
Sales Operations,Kalimantan,2159.91,6715.61,0.26,0.2,2017-03-25,14,59,NO
Sales Operations,Jawa,4118.67,2475.94,0.12,0.24,2017-03-26,29,93,YES
Sales Operations,NTB,6035.56,3354.34,0.1,0.18,2017-03-27,50,150,YES
Sales Operations,Papua,7041.53,3056.28,0.1,0.17,2017-03-28,59,159,YES
Sales Operations,Sumatra,9239.26,4454.87,0.22,0.19,2017-03-29,77,190,YES
Sales Operations,Bali,4794.75,4991.64,0.21,0.18,2017-03-30,34,176,NO
Sales Operations,Sulawesi,2980.73,4130.41,0.19,0.16,2017-03-31,26,47,NO
Sales Operations,Kalimantan,611.83,1821.99,0.29,0.19,2017-04-01,4,16,NO
Sales Operations,Jawa,8978.11,2167.49,0.15,0.24,2017-04-02,68,140,YES
Sales Operations,NTB,3441.86,3203.04,0.27,0.22,2017-04-03,29,85,YES
Sales Operations,Papua,7282.73,4344.7,0.19,0.19,2017-04-04,60,164,YES
Sales Operations,Sumatra,4772.89,5628.38,0.18,0.17,2017-04-05,34,156,NO
Sales Operations,Bali,8526.73,5373.91,0.26,0.2,2017-04-06,70,307,YES
Sales Operations,Sulawesi,7255.38,6309.63,0.14,0.18,2017-04-07,65,280,YES
Sales Operations,Kalimantan,6120.16,3056.59,0.18,0.22,2017-04-08,46,206,YES
Sales Operations,Jawa,8037.89,6448.81,0.09,0.22,2017-04-09,68,365,YES
Sales Operations,NTB,5968.66,3936.92,0.19,0.19,2017-04-10,51,137,YES
Sales Operations,Papua,389.66,5799.28,0.3,0.18,2017-04-11,2,4,NO
Sales Operations,Sumatra,8570.55,5529.14,0.19,0.23,2017-04-12,65,143,YES
Sales Operations,Bali,8839.81,3670.16,0.14,0.17,2017-04-13,70,127,YES
Sales Operations,Sulawesi,1588.06,2787.54,0.09,0.23,2017-04-14,11,31,NO
Sales Operations,Kalimantan,844.07,2436.42,0.19,0.18,2017-04-15,3,12,NO
Sales Operations,Jawa,9382.94,5960.16,0.08,0.17,2017-04-16,82,456,YES
Sales Operations,NTB,1926.46,6840.36,0.31,0.22,2017-04-17,17,61,NO
Sales Operations,Papua,7083.32,6586.5,0.26,0.17,2017-04-18,54,102,YES
Sales Operations,Sumatra,8102.53,5406.49,0.19,0.18,2017-04-19,66,339,YES
Sales Operations,Bali,6832.94,5823.71,0.11,0.22,2017-04-20,54,128,YES
Sales Operations,Sulawesi,1335.66,2298.18,0.21,0.17,2017-04-21,9,48,NO
Sales Operations,Kalimantan,4129.07,4365.01,0.26,0.2,2017-04-22,28,152,NO
Sales Operations,Jawa,1872.78,5935.05,0.1,0.19,2017-04-23,17,87,NO
Sales Operations,NTB,6082.33,2927.72,0.16,0.2,2017-04-24,45,117,YES
Sales Operations,Papua,7585.42,5324.67,0.26,0.19,2017-04-25,58,219,YES
Sales Operations,Sumatra,6949.93,3639.02,0.3,0.17,2017-04-26,53,243,YES
Sales Operations,Bali,5917.98,2341.53,0.3,0.23,2017-04-27,50,128,YES
Sales Operations,Sulawesi,8691.75,2985.11,0.28,0.17,2017-04-28,74,128,YES
Sales Operations,Kalimantan,782.29,4823.42,0.26,0.18,2017-04-29,5,12,NO
Sales Operations,Jawa,2786.63,3611.49,0.1,0.18,2017-04-30,23,107,NO
Sales Operations,NTB,6104.52,2161.32,0.1,0.19,2017-05-01,44,103,YES
Sales Operations,Papua,1230.77,2639.42,0.18,0.18,2017-05-02,8,34,NO
Sales Operations,Sumatra,1101.97,5881.28,0.2,0.21,2017-05-03,8,16,NO
Sales Operations,Bali,387.78,4380.88,0.12,0.23,2017-05-04,3,7,NO
Sales Operations,Sulawesi,8196.83,2115.88,0.3,0.19,2017-05-05,64,334,YES
Sales Operations,Kalimantan,7199.52,6330.36,0.31,0.19,2017-05-06,63,134,YES
Sales Operations,Jawa,5114.26,4286.91,0.18,0.22,2017-05-07,44,179,YES
Sales Operations,NTB,1224.99,5283.1,0.26,0.16,2017-05-08,11,43,NO
Sales Operations,Papua,7747.03,5030.44,0.18,0.24,2017-05-09,59,201,YES
Sales Operations,Sumatra,9402.84,1761.44,0.2,0.22,2017-05-10,84,144,YES
Sales Operations,Bali,6192.66,3679.89,0.19,0.22,2017-05-11,46,141,YES
Sales Operations,Sulawesi,799.44,3944.23,0.17,0.17,2017-05-12,6,35,NO
Sales Operations,Kalimantan,6662.1,3955.67,0.18,0.17,2017-05-13,58,277,YES
Sales Operations,Jawa,5862.48,4295.92,0.29,0.19,2017-05-14,45,253,YES
Sales Operations,NTB,2749.56,6233.18,0.11,0.21,2017-05-15,21,80,NO
Sales Operations,Papua,2684.61,6061.88,0.15,0.18,2017-05-16,22,43,NO
Sales Operations,Sumatra,7320.08,6478.33,0.3,0.17,2017-05-17,59,171,YES
Sales Operations,Bali,6959.95,3423.77,0.2,0.18,2017-05-18,58,203,YES
Sales Operations,Sulawesi,4908.27,6340.78,0.26,0.17,2017-05-19,39,79,NO
Sales Operations,Kalimantan,1985.7,4867.89,0.15,0.18,2017-05-20,16,68,NO
Sales Operations,Jawa,537.29,3926.97,0.12,0.22,2017-05-21,2,5,NO
Sales Operations,NTB,4590.26,2599.43,0.27,0.24,2017-05-22,36,74,YES
Sales Operations,Papua,8337.01,5619.04,0.27,0.16,2017-05-23,69,371,YES
Sales Operations,Sumatra,3117.17,2899.38,0.13,0.23,2017-05-24,24,45,YES
Sales Operations,Bali,439.26,4383.26,0.3,0.23,2017-05-25,2,3,NO
Sales Operations,Sulawesi,4108.12,2575.81,0.24,0.22,2017-05-26,35,164,YES
Sales Operations,Kalimantan,7009.65,4442.14,0.19,0.17,2017-05-27,54,219,YES
Sales Operations,Jawa,5410.64,3518.04,0.13,0.24,2017-05-28,36,89,YES
Sales Operations,NTB,7105.55,6308.14,0.24,0.21,2017-05-29,51,199,YES
Sales Operations,Papua,4322.13,5809.74,0.25,0.21,2017-05-30,32,146,NO
Sales Operations,Sumatra,5460.81,3013.49,0.14,0.22,2017-05-31,38,171,YES
Sales Operations,Bali,2162.36,4329.23,0.16,0.2,2017-06-01,20,61,NO
Sales Operations,Sulawesi,7169.57,3410.45,0.26,0.19,2017-06-02,63,217,YES
Sales Operations,Kalimantan,4207.58,1839.37,0.22,0.16,2017-06-03,30,64,YES
Sales Operations,Jawa,8997.61,6064.59,0.18,0.22,2017-06-04,71,235,YES
Sales Operations,NTB,8122.69,2745.55,0.14,0.17,2017-06-05,75,293,YES
Sales Operations,Papua,8262.63,4344.48,0.18,0.23,2017-06-06,68,270,YES
Sales Operations,Sumatra,6037.89,4170.24,0.24,0.18,2017-06-07,46,227,YES
Sales Operations,Bali,5050.83,6601.98,0.27,0.21,2017-06-08,39,164,NO
Sales Operations,Sulawesi,9094.12,5950.74,0.3,0.18,2017-06-09,81,403,YES
Sales Operations,Kalimantan,6536.75,2067.11,0.26,0.21,2017-06-10,54,106,YES
Sales Operations,Jawa,8191.66,6682.42,0.13,0.21,2017-06-11,68,123,YES
Sales Operations,NTB,7364.74,5724.06,0.25,0.2,2017-06-12,59,234,YES
Sales Operations,Papua,1248.48,6405.09,0.2,0.18,2017-06-13,9,36,NO
Sales Operations,Sumatra,7765.65,5712.93,0.11,0.18,2017-06-14,57,189,YES
Sales Operations,Bali,5001.7,2662.76,0.18,0.22,2017-06-15,38,152,YES
Sales Operations,Sulawesi,9390.3,6323.56,0.1,0.17,2017-06-16,87,493,YES
Sales Operations,Kalimantan,8232.08,1778.01,0.08,0.22,2017-06-17,71,154,YES
Sales Operations,Jawa,8723.29,3601.92,0.24,0.22,2017-06-18,69,362,YES
Sales Operations,NTB,6935.66,5912.12,0.29,0.19,2017-06-19,51,154,YES
Sales Operations,Papua,6253.34,5680.14,0.1,0.2,2017-06-20,51,250,YES
Sales Operations,Sumatra,352.48,5696.54,0.2,0.22,2017-06-21,2,6,NO
Sales Operations,Bali,277.42,3149.61,0.08,0.19,2017-06-22,3,14,NO
Sales Operations,Sulawesi,6949.09,4531.33,0.16,0.21,2017-06-23,59,331,YES
Sales Operations,Kalimantan,5229.99,2228.7,0.27,0.16,2017-06-24,42,239,YES
Sales Operations,Jawa,2881.53,3446.06,0.1,0.18,2017-06-25,22,82,NO
Sales Operations,NTB,4602.87,4209.75,0.1,0.19,2017-06-26,35,201,YES
Sales Operations,Papua,2703.9,3225.9,0.2,0.18,2017-06-27,21,105,NO
Sales Operations,Sumatra,8489.81,4665.08,0.08,0.18,2017-06-28,74,405,YES
Sales Operations,Bali,2450.29,5344.26,0.19,0.22,2017-06-29,18,81,NO
Sales Operations,Sulawesi,1407.23,6194.98,0.28,0.21,2017-06-30,8,16,NO
Sales Operations,Kalimantan,8887.94,6230.98,0.19,0.19,2017-07-01,72,168,YES
Sales Operations,Jawa,6377.5,4458.47,0.24,0.22,2017-07-02,56,158,YES
Sales Operations,NTB,6570.84,6013.9,0.17,0.21,2017-07-03,57,157,YES
Sales Operations,Papua,4816.17,5140.79,0.18,0.22,2017-07-04,38,178,NO
Sales Operations,Sumatra,551.13,6663.23,0.18,0.19,2017-07-05,2,7,NO
Sales Operations,Bali,9218.68,5701.45,0.32,0.18,2017-07-06,80,246,YES
Sales Operations,Sulawesi,9329.07,3427.07,0.25,0.23,2017-07-07,75,347,YES
Sales Operations,Kalimantan,5685.39,6449.31,0.15,0.18,2017-07-08,46,265,NO
Sales Operations,Jawa,2688.85,4218.13,0.18,0.17,2017-07-09,22,91,NO
Sales Operations,NTB,7059.46,2860.55,0.1,0.18,2017-07-10,58,269,YES
Sales Operations,Papua,6701.72,2589.52,0.25,0.22,2017-07-11,53,246,YES
Sales Operations,Sumatra,280.38,1869.64,0.24,0.16,2017-07-12,3,10,NO
Sales Operations,Bali,331.37,4964.88,0.23,0.23,2017-07-13,2,4,NO
Sales Operations,Sulawesi,4887.07,6487.17,0.26,0.22,2017-07-14,36,147,NO
Sales Operations,Kalimantan,4579.66,5371.52,0.14,0.18,2017-07-15,35,106,NO
Sales Operations,Jawa,2212.63,6380.61,0.17,0.22,2017-07-16,15,68,NO
Sales Operations,NTB,7379.28,6327.96,0.22,0.22,2017-07-17,65,325,YES
Sales Operations,Papua,1294.27,6099.7,0.26,0.19,2017-07-18,10,56,NO
Sales Operations,Sumatra,384.94,6583.19,0.24,0.18,2017-07-19,2,3,NO
Sales Operations,Bali,4757.27,5518.7,0.22,0.18,2017-07-20,35,93,NO
Sales Operations,Sulawesi,6981.19,5161.44,0.21,0.24,2017-07-21,56,101,YES
Sales Operations,Kalimantan,8127.48,3118.98,0.12,0.2,2017-07-22,68,137,YES
Sales Operations,Jawa,7997.6,2817.6,0.15,0.18,2017-07-23,72,393,YES
Sales Operations,NTB,8668.74,6744.21,0.27,0.19,2017-07-24,68,329,YES
Sales Operations,Papua,4494.87,1853.6,0.12,0.2,2017-07-25,38,120,YES
Sales Operations,Sumatra,8961.84,4688.29,0.14,0.18,2017-07-26,71,315,YES
Sales Operations,Bali,6965.51,6386.03,0.29,0.16,2017-07-27,52,93,YES
Sales Operations,Sulawesi,6377.34,6818.6,0.12,0.18,2017-07-28,53,287,NO
Sales Operations,Kalimantan,3611.97,6357.54,0.15,0.17,2017-07-29,28,104,NO
Sales Operations,Jawa,7848.5,6494.46,0.18,0.18,2017-07-30,66,263,YES
Sales Operations,NTB,9196.44,5199.88,0.22,0.21,2017-07-31,78,365,YES
Sales Operations,Papua,8030.78,3699.22,0.1,0.21,2017-08-01,69,317,YES
Sales Operations,Sumatra,2244.34,4499.48,0.21,0.2,2017-08-02,15,34,NO
Sales Operations,Bali,4996.77,6887.52,0.27,0.22,2017-08-03,38,86,NO
Sales Operations,Sulawesi,306.75,5825.97,0.15,0.19,2017-08-04,2,5,NO
Sales Operations,Kalimantan,7655.63,4040.67,0.32,0.19,2017-08-05,60,284,YES
Sales Operations,Jawa,739.93,6117.78,0.22,0.19,2017-08-06,3,6,NO
Sales Operations,NTB,1456.11,3681.56,0.09,0.17,2017-08-07,8,23,NO
Sales Operations,Papua,7545.43,1908.76,0.13,0.22,2017-08-08,63,140,YES
Sales Operations,Sumatra,1411.07,6296.04,0.26,0.19,2017-08-09,11,53,NO
Sales Operations,Bali,1441.96,6122.04,0.19,0.18,2017-08-10,9,28,NO
Sales Operations,Sulawesi,7320.41,3871.17,0.26,0.24,2017-08-11,60,252,YES
Sales Operations,Kalimantan,6990.36,5180.98,0.22,0.23,2017-08-12,56,97,YES
Sales Operations,Jawa,286.69,5305.12,0.22,0.16,2017-08-13,2,4,NO
Sales Operations,NTB,1915.59,6637.36,0.25,0.17,2017-08-14,17,98,NO
Sales Operations,Papua,7504.1,4435.36,0.3,0.22,2017-08-15,59,325,YES
Sales Operations,Sumatra,8917.1,5335.44,0.14,0.17,2017-08-16,64,271,YES
Sales Operations,Bali,3547.61,3299.77,0.15,0.22,2017-08-17,29,85,YES
Sales Operations,Sulawesi,3661.39,5454.09,0.17,0.2,2017-08-18,28,92,NO
Sales Operations,Kalimantan,5459.59,2868.54,0.26,0.18,2017-08-19,41,181,YES
Sales Operations,Jawa,419.8,3289.02,0.31,0.22,2017-08-20,3,14,NO
Sales Operations,NTB,6071.24,2676.08,0.1,0.23,2017-08-21,45,203,YES
Sales Operations,Papua,3582.2,2055.92,0.26,0.22,2017-08-22,27,54,YES
Sales Operations,Sumatra,3053.97,2325.64,0.1,0.22,2017-08-23,23,98,YES
Sales Operations,Bali,8721.72,4946.04,0.22,0.21,2017-08-24,66,257,YES
Sales Operations,Sulawesi,3013.1,6543.42,0.11,0.21,2017-08-25,24,84,NO
Sales Operations,Kalimantan,8470.74,2061.91,0.14,0.24,2017-08-26,74,220,YES
Sales Operations,Jawa,1697.59,5860.01,0.15,0.23,2017-08-27,14,62,NO
Sales Operations,NTB,5952.79,3033.43,0.17,0.21,2017-08-28,42,102,YES
Sales Operations,Papua,6276.53,4696.89,0.3,0.18,2017-08-29,45,117,YES
Sales Operations,Sumatra,4655.89,6040.6,0.21,0.22,2017-08-30,36,118,NO
Sales Operations,Bali,7435.77,5705.71,0.1,0.2,2017-08-31,58,226,YES
Sales Operations,Sulawesi,4867.96,2301.71,0.31,0.19,2017-09-01,35,104,YES
Sales Operations,Kalimantan,5152.9,3102.9,0.15,0.22,2017-09-02,44,215,YES
Sales Operations,Jawa,4040.08,5059.96,0.09,0.17,2017-09-03,34,96,NO
Sales Operations,NTB,6082.32,4129.82,0.12,0.22,2017-09-04,44,110,YES
Sales Operations,Papua,7891.66,3981.97,0.15,0.17,2017-09-05,58,150,YES
Sales Operations,Sumatra,3425.0,4423.16,0.3,0.22,2017-09-06,27,144,NO
Sales Operations,Bali,4508.81,5610.83,0.26,0.22,2017-09-07,39,113,NO
Sales Operations,Sulawesi,2412.13,4248.26,0.19,0.23,2017-09-08,17,61,NO
Sales Operations,Kalimantan,8503.3,2431.9,0.2,0.2,2017-09-09,71,285,YES
Sales Operations,Jawa,6091.52,2476.8,0.26,0.2,2017-09-10,45,134,YES
Sales Operations,NTB,405.63,5997.69,0.15,0.23,2017-09-11,3,10,NO
Sales Operations,Papua,4032.4,4210.98,0.18,0.23,2017-09-12,34,152,NO
Sales Operations,Sumatra,9497.2,2356.91,0.11,0.22,2017-09-13,83,170,YES
Sales Operations,Bali,719.25,2443.12,0.29,0.22,2017-09-14,5,17,NO
Sales Operations,Sulawesi,4817.49,3953.92,0.26,0.18,2017-09-15,35,124,YES
Sales Operations,Kalimantan,1531.18,2947.77,0.29,0.22,2017-09-16,11,34,NO
Sales Operations,Jawa,2063.64,2051.91,0.25,0.17,2017-09-17,14,38,YES
Sales Operations,NTB,1298.28,2754.26,0.16,0.18,2017-09-18,11,32,NO
Sales Operations,Papua,8691.0,5556.84,0.22,0.22,2017-09-19,72,184,YES
Sales Operations,Sumatra,3547.47,5903.77,0.26,0.2,2017-09-20,30,169,NO
Sales Operations,Bali,9102.69,3425.1,0.29,0.19,2017-09-21,80,327,YES
Sales Operations,Sulawesi,7259.6,6505.52,0.27,0.17,2017-09-22,58,123,YES
Sales Operations,Kalimantan,7204.2,6116.18,0.09,0.16,2017-09-23,63,245,YES
Sales Operations,Jawa,9050.31,2339.21,0.14,0.2,2017-09-24,72,135,YES
Sales Operations,NTB,6781.12,3046.67,0.27,0.18,2017-09-25,59,224,YES
Sales Operations,Papua,8997.93,5838.49,0.14,0.18,2017-09-26,69,172,YES
Sales Operations,Sumatra,2814.6,2210.9,0.18,0.17,2017-09-27,23,108,YES
Sales Operations,Bali,4667.73,6619.65,0.12,0.19,2017-09-28,36,85,NO
Sales Operations,Sulawesi,3947.76,5361.18,0.3,0.17,2017-09-29,33,142,NO
Sales Operations,Kalimantan,7382.22,2937.84,0.1,0.22,2017-09-30,62,293,YES
Sales Operations,Jawa,7401.79,2321.24,0.1,0.21,2017-10-01,62,131,YES
Sales Operations,NTB,6309.27,3666.47,0.18,0.16,2017-10-02,45,79,YES
Sales Operations,Papua,276.19,3889.48,0.1,0.2,2017-10-03,2,6,NO
Sales Operations,Sumatra,3753.59,2556.24,0.27,0.23,2017-10-04,29,122,YES
Sales Operations,Bali,7972.06,4826.06,0.1,0.18,2017-10-05,71,285,YES
Sales Operations,Sulawesi,7275.14,4860.2,0.27,0.2,2017-10-06,65,256,YES
Sales Operations,Kalimantan,5715.53,3818.59,0.15,0.2,2017-10-07,46,247,YES
Sales Operations,Jawa,6136.32,2470.16,0.11,0.21,2017-10-08,44,143,YES
Sales Operations,NTB,426.36,3669.21,0.13,0.16,2017-10-09,2,4,NO
Sales Operations,Papua,4642.98,5803.32,0.11,0.21,2017-10-10,38,197,NO
Sales Operations,Sumatra,4037.47,5491.47,0.25,0.16,2017-10-11,32,101,NO
Sales Operations,Bali,5745.53,5877.46,0.13,0.22,2017-10-12,45,147,NO
Sales Operations,Sulawesi,5467.03,5858.51,0.13,0.22,2017-10-13,42,106,NO
Sales Operations,Kalimantan,4956.85,3859.73,0.12,0.22,2017-10-14,36,65,YES
Sales Operations,Jawa,4467.73,4888.5,0.31,0.17,2017-10-15,38,88,NO
Sales Operations,NTB,507.89,5940.26,0.26,0.19,2017-10-16,2,3,NO
Sales Operations,Papua,9184.16,1917.98,0.11,0.2,2017-10-17,72,359,YES
Sales Operations,Sumatra,5153.93,2114.97,0.09,0.21,2017-10-18,36,204,YES
Sales Operations,Bali,5513.07,4552.08,0.24,0.23,2017-10-19,45,175,YES
Sales Operations,Sulawesi,8567.57,2810.19,0.18,0.19,2017-10-20,75,138,YES
Sales Operations,Kalimantan,3699.72,5558.64,0.1,0.22,2017-10-21,30,150,NO
Sales Operations,Jawa,3218.89,6035.62,0.12,0.22,2017-10-22,24,122,NO
Sales Operations,NTB,5306.33,4968.45,0.12,0.2,2017-10-23,42,159,YES
Sales Operations,Papua,2935.17,4166.5,0.23,0.21,2017-10-24,23,80,NO
Sales Operations,Sumatra,6445.56,3862.22,0.3,0.18,2017-10-25,58,210,YES
Sales Operations,Bali,3151.8,2115.17,0.1,0.2,2017-10-26,26,60,YES
Sales Operations,Sulawesi,1733.17,3403.32,0.26,0.2,2017-10-27,12,35,NO
Sales Operations,Kalimantan,1745.11,4327.79,0.1,0.19,2017-10-28,11,59,NO
Sales Operations,Jawa,965.97,4371.52,0.22,0.21,2017-10-29,6,26,NO
Sales Operations,NTB,7393.95,4314.28,0.3,0.18,2017-10-30,57,195,YES
Sales Operations,Papua,1350.42,3568.06,0.09,0.18,2017-10-31,8,30,NO
Sales Operations,Sumatra,8536.65,3895.37,0.11,0.22,2017-11-01,68,163,YES
Sales Operations,Bali,2736.92,6242.21,0.27,0.22,2017-11-02,21,47,NO
Sales Operations,Sulawesi,6983.86,1760.41,0.3,0.24,2017-11-03,54,123,YES
Sales Operations,Kalimantan,8483.64,6272.84,0.22,0.16,2017-11-04,75,395,YES
Sales Operations,Jawa,6720.74,3987.86,0.1,0.2,2017-11-05,52,203,YES
Sales Operations,NTB,7673.16,4149.53,0.13,0.23,2017-11-06,59,298,YES
Sales Operations,Papua,6538.08,3617.73,0.26,0.21,2017-11-07,56,117,YES
Sales Operations,Sumatra,4820.28,2394.33,0.08,0.22,2017-11-08,38,163,YES
Sales Operations,Bali,3427.43,6829.8,0.26,0.18,2017-11-09,29,65,NO
Sales Operations,Sulawesi,6480.49,5430.04,0.31,0.16,2017-11-10,57,136,YES
