Department,Region,Revenue,Revenue Goal,Margin,Margin Goal,Date,Sales Quantity,Customers,KPi Achieved
Customer Success,Sulawesi,5469.36,2551.65,0.35,0.3,2017-01-28,40,145,YES
Customer Success,Kalimantan,6894.48,5274.23,0.24,0.2,2017-01-29,58,300,YES
Customer Success,Jawa,7182.89,5665.71,0.27,0.22,2017-01-30,62,134,YES
Customer Success,NTB,4318.98,4196.94,0.13,0.28,2017-01-31,34,148,YES
Customer Success,Papua,4247.51,4200.96,0.28,0.26,2017-02-01,35,99,YES
Customer Success,Sumatra,1986.49,4942.24,0.28,0.24,2017-02-02,15,49,NO
Customer Success,Bali,7593.65,2314.01,0.31,0.21,2017-02-03,64,338,YES
Customer Success,Sulawesi,7567.53,3577.91,0.13,0.25,2017-02-04,59,246,YES
Customer Success,Kalimantan,4028.96,3888.95,0.21,0.23,2017-02-05,33,104,YES
Customer Success,Jawa,7722.14,1806.78,0.13,0.21,2017-02-06,65,266,YES
Customer Success,NTB,6533.42,3146.4,0.11,0.27,2017-02-07,54,94,YES
Customer Success,Papua,149.31,5405.31,0.16,0.21,2017-02-08,3,10,NO
Customer Success,Sumatra,6862.85,4252.19,0.31,0.22,2017-02-09,58,229,YES
Customer Success,Bali,3836.23,5248.74,0.24,0.21,2017-02-10,29,95,NO
Customer Success,Sulawesi,6565.61,2603.89,0.23,0.26,2017-02-11,52,293,YES
Customer Success,Kalimantan,6701.37,3056.67,0.29,0.26,2017-02-12,57,312,YES
Customer Success,Jawa,7193.88,3416.7,0.19,0.27,2017-02-13,62,339,YES
Customer Success,NTB,5549.82,4162.94,0.19,0.27,2017-02-14,41,98,YES
Customer Success,Papua,6382.41,4370.66,0.15,0.24,2017-02-15,54,106,YES
Customer Success,Sumatra,3823.08,4278.96,0.31,0.21,2017-02-16,35,88,NO
Customer Success,Bali,7595.94,3616.82,0.31,0.23,2017-02-17,59,130,YES
Customer Success,Sulawesi,1339.2,2833.76,0.12,0.29,2017-02-18,9,35,NO
Customer Success,Kalimantan,4614.91,2423.43,0.18,0.24,2017-02-19,35,93,YES
Customer Success,Jawa,3648.23,4102.6,0.19,0.26,2017-02-20,27,103,NO
Customer Success,NTB,505.09,5676.15,0.2,0.27,2017-02-21,3,5,NO
Customer Success,Papua,988.24,2314.15,0.36,0.25,2017-02-22,6,30,NO
Customer Success,Sumatra,3258.76,2902.05,0.27,0.27,2017-02-23,24,111,YES
Customer Success,Bali,3726.56,3975.09,0.11,0.21,2017-02-24,30,68,NO
Customer Success,Sulawesi,3809.17,4088.52,0.21,0.25,2017-02-25,30,84,NO
Customer Success,Kalimantan,3603.53,5167.32,0.21,0.26,2017-02-26,27,140,NO
Customer Success,Jawa,1413.59,4624.34,0.22,0.24,2017-02-27,11,20,NO
Customer Success,NTB,1022.13,4174.17,0.2,0.22,2017-02-28,8,30,NO
Customer Success,Papua,6936.28,2312.99,0.25,0.21,2017-03-01,50,202,YES
Customer Success,Sumatra,7868.76,2743.95,0.19,0.22,2017-03-02,66,362,YES
Customer Success,Bali,5215.88,2287.15,0.28,0.27,2017-03-03,39,143,YES
Customer Success,Sulawesi,3705.31,5441.83,0.11,0.22,2017-03-04,28,82,NO
Customer Success,Kalimantan,5489.05,2992.0,0.31,0.25,2017-03-05,42,230,YES
Customer Success,Jawa,2088.63,4428.22,0.37,0.28,2017-03-06,14,29,NO
Customer Success,NTB,3466.87,3818.03,0.19,0.21,2017-03-07,29,55,NO
Customer Success,Papua,4311.04,2339.7,0.31,0.28,2017-03-08,28,63,YES
Customer Success,Sumatra,2620.54,2051.52,0.31,0.23,2017-03-09,21,66,YES
Customer Success,Bali,1980.33,4302.49,0.12,0.29,2017-03-10,17,80,NO
Customer Success,Sulawesi,7843.94,1805.75,0.29,0.24,2017-03-11,59,317,YES
Customer Success,Kalimantan,1011.41,2194.33,0.28,0.22,2017-03-12,9,44,NO
Customer Success,Jawa,858.93,5494.35,0.3,0.28,2017-03-13,5,23,NO
Customer Success,NTB,3259.18,4171.42,0.39,0.21,2017-03-14,24,89,NO
Customer Success,Papua,6311.16,4741.46,0.28,0.23,2017-03-15,46,261,YES
Customer Success,Sumatra,2678.76,2298.6,0.3,0.23,2017-03-16,23,117,YES
Customer Success,Bali,2514.41,4478.27,0.36,0.27,2017-03-17,17,29,NO
Customer Success,Sulawesi,2289.73,4451.4,0.25,0.29,2017-03-18,15,39,NO
Customer Success,Kalimantan,4605.31,2075.4,0.27,0.29,2017-03-19,39,180,YES
Customer Success,Jawa,4492.97,3442.12,0.11,0.2,2017-03-20,36,99,YES
Customer Success,NTB,738.09,4977.4,0.38,0.25,2017-03-21,6,27,NO
Customer Success,Papua,1105.23,1916.57,0.14,0.28,2017-03-22,9,17,NO
Customer Success,Sumatra,5292.43,3557.88,0.18,0.23,2017-03-23,41,80,YES
Customer Success,Bali,6091.89,2906.81,0.28,0.24,2017-03-24,47,125,YES
Customer Success,Sulawesi,431.74,2128.44,0.14,0.23,2017-03-25,2,3,NO
Customer Success,Kalimantan,3164.75,5370.29,0.22,0.3,2017-03-26,26,114,NO
Customer Success,Jawa,2166.98,1824.74,0.21,0.29,2017-03-27,20,88,YES
Customer Success,NTB,2344.03,5228.37,0.28,0.28,2017-03-28,20,85,NO
Customer Success,Papua,693.95,5552.21,0.21,0.24,2017-03-29,6,33,NO
Customer Success,Sumatra,4994.76,2585.12,0.39,0.29,2017-03-30,45,206,YES
Customer Success,Bali,7087.02,3242.03,0.24,0.25,2017-03-31,59,250,YES
Customer Success,Sulawesi,5042.3,5202.16,0.37,0.22,2017-04-01,45,237,NO
Customer Success,Kalimantan,1678.18,2742.61,0.11,0.23,2017-04-02,11,61,NO
Customer Success,Jawa,1150.1,4483.54,0.36,0.21,2017-04-03,5,17,NO
Customer Success,NTB,291.54,4838.79,0.17,0.27,2017-04-04,2,7,NO
Customer Success,Papua,7402.95,3523.05,0.28,0.28,2017-04-05,59,177,YES
Customer Success,Sumatra,5641.39,2343.25,0.16,0.28,2017-04-06,42,94,YES
Customer Success,Bali,5006.71,3940.99,0.13,0.21,2017-04-07,41,225,YES
Customer Success,Sulawesi,2718.99,3938.73,0.39,0.26,2017-04-08,22,105,NO
Customer Success,Kalimantan,6765.28,5623.42,0.37,0.22,2017-04-09,50,143,YES
Customer Success,Jawa,6233.6,3184.46,0.22,0.26,2017-04-10,52,260,YES
Customer Success,NTB,3338.86,2118.4,0.13,0.25,2017-04-11,29,129,YES
Customer Success,Papua,227.49,1935.43,0.38,0.23,2017-04-12,3,10,NO
Customer Success,Sumatra,1843.53,2742.62,0.28,0.3,2017-04-13,15,63,NO
Customer Success,Bali,857.52,4000.16,0.35,0.29,2017-04-14,5,21,NO
Customer Success,Sulawesi,5050.28,4362.16,0.31,0.26,2017-04-15,45,135,YES
Customer Success,Kalimantan,5989.98,1471.22,0.27,0.3,2017-04-16,51,123,YES
Customer Success,Jawa,1043.51,4302.62,0.17,0.22,2017-04-17,6,13,NO
Customer Success,NTB,1104.06,5746.39,0.31,0.25,2017-04-18,9,15,NO
Customer Success,Papua,5220.14,3061.6,0.31,0.28,2017-04-19,39,183,YES
Customer Success,Sumatra,4329.12,2346.51,0.13,0.28,2017-04-20,33,125,YES
Customer Success,Bali,3852.07,1991.12,0.1,0.25,2017-04-21,29,107,YES
Customer Success,Sulawesi,7251.61,2518.99,0.26,0.28,2017-04-22,65,257,YES
Customer Success,Kalimantan,4032.01,4755.1,0.17,0.27,2017-04-23,32,143,NO
Customer Success,Jawa,3130.37,5272.68,0.14,0.27,2017-04-24,26,62,NO
Customer Success,NTB,2080.28,4997.13,0.26,0.2,2017-04-25,16,68,NO
Customer Success,Papua,248.95,5614.68,0.39,0.21,2017-04-26,2,6,NO
Customer Success,Sumatra,7879.35,2225.69,0.22,0.23,2017-04-27,59,248,YES
Customer Success,Bali,5984.81,3614.24,0.1,0.28,2017-04-28,46,111,YES
Customer Success,Sulawesi,3745.11,5264.08,0.13,0.27,2017-04-29,28,59,NO
Customer Success,Kalimantan,1374.21,3164.89,0.12,0.24,2017-04-30,10,31,NO
Customer Success,Jawa,2605.22,2090.19,0.24,0.21,2017-05-01,22,119,YES
Customer Success,NTB,7251.49,3223.87,0.35,0.27,2017-05-02,64,371,YES
Customer Success,Papua,5022.96,4197.83,0.27,0.21,2017-05-03,45,129,YES
Customer Success,Sumatra,4987.76,4063.52,0.23,0.26,2017-05-04,44,222,YES
Customer Success,Bali,4470.96,2792.91,0.28,0.24,2017-05-05,36,206,YES
Customer Success,Sulawesi,1341.49,3619.48,0.37,0.22,2017-05-06,9,47,NO
Customer Success,Kalimantan,7141.38,2052.72,0.1,0.25,2017-05-07,65,157,YES
Customer Success,Jawa,3682.3,5622.42,0.34,0.23,2017-05-08,27,153,NO
Customer Success,NTB,3417.06,4705.3,0.28,0.23,2017-05-09,29,79,NO
Customer Success,Papua,3977.29,4324.46,0.22,0.27,2017-05-10,29,110,NO
Customer Success,Sumatra,6079.82,4060.22,0.35,0.29,2017-05-11,44,219,YES
Customer Success,Bali,1227.11,3803.41,0.32,0.29,2017-05-12,10,40,NO
Customer Success,Sulawesi,3992.57,4616.15,0.21,0.29,2017-05-13,29,161,NO
Customer Success,Kalimantan,4179.07,2142.22,0.21,0.27,2017-05-14,29,117,YES
Customer Success,Jawa,6272.77,2887.14,0.22,0.27,2017-05-15,47,92,YES
Customer Success,NTB,5063.33,4777.82,0.37,0.29,2017-05-16,45,129,YES
Customer Success,Papua,3557.02,5264.71,0.19,0.29,2017-05-17,29,76,NO
Customer Success,Sumatra,4480.96,2340.92,0.15,0.24,2017-05-18,38,126,YES
Customer Success,Bali,1687.06,2118.21,0.26,0.29,2017-05-19,12,48,NO
Customer Success,Sulawesi,1460.13,5176.05,0.25,0.22,2017-05-20,8,40,NO
Customer Success,Kalimantan,7740.96,2787.15,0.16,0.27,2017-05-21,60,281,YES
Customer Success,Jawa,4482.27,3320.99,0.2,0.2,2017-05-22,35,83,YES
Customer Success,NTB,5812.37,1802.75,0.23,0.23,2017-05-23,44,240,YES
Customer Success,Papua,1593.65,2044.01,0.28,0.24,2017-05-24,11,42,NO
Customer Success,Sumatra,5341.77,5031.42,0.31,0.28,2017-05-25,39,214,YES
Customer Success,Bali,2765.4,5475.64,0.28,0.22,2017-05-26,23,101,NO
Customer Success,Sulawesi,2296.81,4340.62,0.28,0.29,2017-05-27,17,76,NO
Customer Success,Kalimantan,2627.68,3008.91,0.13,0.29,2017-05-28,21,40,NO
Customer Success,Jawa,691.16,3241.83,0.18,0.27,2017-05-29,5,12,NO
Customer Success,NTB,1356.11,5123.28,0.19,0.24,2017-05-30,10,29,NO
Customer Success,Papua,6840.22,1921.78,0.37,0.28,2017-05-31,51,131,YES
Customer Success,Sumatra,2893.68,4919.2,0.39,0.28,2017-06-01,23,52,NO
Customer Success,Bali,3225.69,3541.06,0.11,0.25,2017-06-02,26,82,NO
Customer Success,Sulawesi,7424.68,2378.46,0.21,0.21,2017-06-03,57,328,YES
Customer Success,Kalimantan,1406.62,3589.44,0.19,0.26,2017-06-04,9,20,NO
Customer Success,Jawa,2652.0,3911.41,0.25,0.23,2017-06-05,22,55,NO
Customer Success,NTB,7702.34,5300.97,0.24,0.21,2017-06-06,65,222,YES
Customer Success,Papua,5774.23,2631.74,0.18,0.25,2017-06-07,46,207,YES
Customer Success,Sumatra,4937.14,4636.2,0.35,0.22,2017-06-08,36,172,YES
Customer Success,Bali,6391.44,2578.56,0.21,0.29,2017-06-09,50,119,YES
Customer Success,Sulawesi,1538.55,2222.94,0.29,0.25,2017-06-10,11,47,NO
Customer Success,Kalimantan,3167.67,3375.09,0.13,0.26,2017-06-11,23,76,NO
Customer Success,Jawa,1746.09,4418.16,0.38,0.2,2017-06-12,14,76,NO
Customer Success,NTB,6106.56,2256.35,0.16,0.23,2017-06-13,45,139,YES
Customer Success,Papua,4354.69,2420.58,0.22,0.28,2017-06-14,38,192,YES
Customer Success,Sumatra,2966.23,5367.95,0.28,0.28,2017-06-15,24,77,NO
Customer Success,Bali,3706.08,1786.65,0.27,0.21,2017-06-16,28,138,YES
Customer Success,Sulawesi,1582.0,1467.27,0.15,0.22,2017-06-17,11,37,YES
Customer Success,Kalimantan,6297.74,4298.86,0.15,0.26,2017-06-18,42,236,YES
Customer Success,Jawa,3961.56,4043.23,0.37,0.3,2017-06-19,34,94,NO
Customer Success,NTB,5721.49,2009.66,0.12,0.21,2017-06-20,52,107,YES
Customer Success,Papua,1581.25,1619.97,0.34,0.27,2017-06-21,11,24,NO
Customer Success,Sumatra,4523.69,1713.38,0.31,0.22,2017-06-22,34,166,YES
Customer Success,Bali,3226.02,4997.28,0.36,0.3,2017-06-23,23,42,NO
Customer Success,Sulawesi,3956.64,1558.05,0.11,0.25,2017-06-24,28,84,YES
Customer Success,Kalimantan,4477.42,3264.15,0.12,0.23,2017-06-25,36,162,YES
Customer Success,Jawa,5167.61,4703.46,0.15,0.26,2017-06-26,42,155,YES
Customer Success,NTB,2054.04,3532.36,0.18,0.26,2017-06-27,17,39,NO
Customer Success,Papua,2542.85,3944.03,0.28,0.24,2017-06-28,23,67,NO
Customer Success,Sumatra,7266.53,2429.67,0.19,0.25,2017-06-29,62,336,YES
Customer Success,Bali,2464.69,4050.99,0.22,0.24,2017-06-30,15,69,NO
Customer Success,Sulawesi,5762.51,2593.9,0.14,0.29,2017-07-01,45,145,YES
Customer Success,Kalimantan,7363.31,1726.5,0.19,0.29,2017-07-02,59,193,YES
Customer Success,Jawa,4101.02,2708.58,0.31,0.24,2017-07-03,30,140,YES
Customer Success,NTB,1785.21,2876.47,0.3,0.27,2017-07-04,14,47,NO
Customer Success,Papua,2151.71,4280.21,0.3,0.24,2017-07-05,14,40,NO
Customer Success,Sumatra,7824.07,5474.53,0.29,0.24,2017-07-06,62,167,YES
Customer Success,Bali,678.59,5539.61,0.28,0.21,2017-07-07,6,32,NO
Customer Success,Sulawesi,6252.81,5193.22,0.2,0.24,2017-07-08,42,144,YES
Customer Success,Kalimantan,5506.62,3832.73,0.27,0.2,2017-07-09,40,174,YES
Customer Success,Jawa,6001.88,3843.16,0.15,0.27,2017-07-10,51,236,YES
Customer Success,NTB,6809.4,3859.47,0.22,0.26,2017-07-11,52,271,YES
Customer Success,Papua,1314.89,5001.22,0.19,0.26,2017-07-12,10,20,NO
Customer Success,Sumatra,5349.99,4595.99,0.22,0.22,2017-07-13,38,142,YES
Customer Success,Bali,6266.61,3791.71,0.28,0.22,2017-07-14,44,174,YES
Customer Success,Sulawesi,2750.44,3246.93,0.13,0.29,2017-07-15,22,42,NO
Customer Success,Kalimantan,5518.05,1517.99,0.35,0.25,2017-07-16,41,117,YES
Customer Success,Jawa,7130.91,3687.31,0.3,0.26,2017-07-17,66,294,YES
Customer Success,NTB,5041.8,1756.07,0.32,0.21,2017-07-18,44,150,YES
Customer Success,Papua,7075.53,3795.22,0.19,0.26,2017-07-19,52,219,YES
Customer Success,Sumatra,799.92,5071.74,0.15,0.26,2017-07-20,3,10,NO
Customer Success,Bali,637.63,4152.18,0.39,0.25,2017-07-21,5,14,NO
Customer Success,Sulawesi,7500.6,2397.54,0.31,0.23,2017-07-22,62,154,YES
Customer Success,Kalimantan,5839.93,2008.66,0.24,0.23,2017-07-23,51,230,YES
Customer Success,Jawa,3959.14,3598.2,0.36,0.3,2017-07-24,29,68,YES
Customer Success,NTB,6265.35,4586.27,0.38,0.27,2017-07-25,48,279,YES
Customer Success,Papua,6291.59,5168.06,0.26,0.22,2017-07-26,50,123,YES
Customer Success,Sumatra,560.04,4057.21,0.32,0.21,2017-07-27,3,6,NO
Customer Success,Bali,7049.88,4803.21,0.11,0.3,2017-07-28,57,191,YES
Customer Success,Sulawesi,3625.79,2079.94,0.11,0.27,2017-07-29,29,153,YES
Customer Success,Kalimantan,5051.23,2604.48,0.1,0.22,2017-07-30,40,189,YES
Customer Success,Jawa,4774.41,5262.98,0.33,0.24,2017-07-31,38,98,NO
Customer Success,NTB,7093.9,4424.82,0.27,0.23,2017-08-01,59,105,YES
Customer Success,Papua,2123.09,3843.19,0.13,0.23,2017-08-02,17,38,NO
Customer Success,Sumatra,5546.51,2957.44,0.12,0.21,2017-08-03,42,162,YES
Customer Success,Bali,1504.08,2710.57,0.39,0.28,2017-08-04,14,74,NO
Customer Success,Sulawesi,510.64,4359.54,0.23,0.23,2017-08-05,3,10,NO
Customer Success,Kalimantan,2178.6,3286.79,0.35,0.22,2017-08-06,20,91,NO
Customer Success,Jawa,1932.62,5280.32,0.1,0.27,2017-08-07,17,50,NO
Customer Success,NTB,7316.54,3995.19,0.33,0.25,2017-08-08,64,183,YES
Customer Success,Papua,4749.11,5500.66,0.23,0.22,2017-08-09,38,77,NO
Customer Success,Sumatra,7032.83,1911.77,0.34,0.21,2017-08-10,53,249,YES
Customer Success,Bali,446.63,3294.43,0.16,0.25,2017-08-11,3,11,NO
Customer Success,Sulawesi,606.83,2122.17,0.23,0.28,2017-08-12,5,23,NO
Customer Success,Kalimantan,7251.32,5000.75,0.12,0.25,2017-08-13,63,273,YES
Customer Success,Jawa,7780.2,3388.95,0.36,0.29,2017-08-14,66,305,YES
Customer Success,NTB,6393.61,2632.8,0.39,0.23,2017-08-15,52,105,YES
Customer Success,Papua,7013.79,4402.6,0.32,0.25,2017-08-16,57,181,YES
Customer Success,Sumatra,5091.34,5565.43,0.26,0.25,2017-08-17,45,95,NO
Customer Success,Bali,4597.21,5437.27,0.38,0.29,2017-08-18,39,86,NO
Customer Success,Sulawesi,5183.67,4964.54,0.11,0.25,2017-08-19,39,113,YES
Customer Success,Kalimantan,3586.39,4461.02,0.16,0.25,2017-08-20,27,132,NO
Customer Success,Jawa,7596.16,3189.72,0.21,0.28,2017-08-21,63,173,YES
Customer Success,NTB,5214.18,1855.12,0.32,0.21,2017-08-22,44,114,YES
Customer Success,Papua,7024.31,1824.6,0.34,0.24,2017-08-23,56,265,YES
Customer Success,Sumatra,4509.12,2071.17,0.11,0.23,2017-08-24,39,135,YES
Customer Success,Bali,4358.89,3042.66,0.37,0.23,2017-08-25,38,76,YES
Customer Success,Sulawesi,670.59,4430.55,0.3,0.24,2017-08-26,5,9,NO
Customer Success,Kalimantan,6385.52,3966.91,0.31,0.24,2017-08-27,59,129,YES
Customer Success,Jawa,4049.14,3680.19,0.25,0.26,2017-08-28,28,54,YES
Customer Success,NTB,458.52,2617.68,0.26,0.29,2017-08-29,2,4,NO
Customer Success,Papua,3616.08,5005.66,0.22,0.26,2017-08-30,30,124,NO
Customer Success,Sumatra,1620.45,4307.72,0.34,0.22,2017-08-31,12,33,NO
Customer Success,Bali,1205.45,5162.34,0.11,0.23,2017-09-01,9,43,NO
Customer Success,Sulawesi,3827.69,5040.32,0.32,0.21,2017-09-02,28,130,NO
Customer Success,Kalimantan,4879.5,2873.32,0.16,0.26,2017-09-03,35,122,YES
Customer Success,Jawa,1241.55,3333.72,0.26,0.27,2017-09-04,10,52,NO
Customer Success,NTB,3487.77,5637.61,0.2,0.26,2017-09-05,29,70,NO
Customer Success,Papua,789.41,4576.84,0.29,0.22,2017-09-06,5,13,NO
Customer Success,Sumatra,5565.11,4839.91,0.25,0.24,2017-09-07,39,183,YES
Customer Success,Bali,208.32,2056.51,0.23,0.24,2017-09-08,2,4,NO
Customer Success,Sulawesi,4986.03,1926.94,0.39,0.22,2017-09-09,42,143,YES
Customer Success,Kalimantan,1464.64,5475.96,0.15,0.2,2017-09-10,9,28,NO
Customer Success,Jawa,2516.39,4996.63,0.34,0.25,2017-09-11,20,42,NO
Customer Success,NTB,1678.82,2848.48,0.17,0.25,2017-09-12,12,45,NO
Customer Success,Papua,7705.7,3665.02,0.31,0.22,2017-09-13,62,118,YES
Customer Success,Sumatra,6143.88,5545.8,0.27,0.23,2017-09-14,46,101,YES
Customer Success,Bali,7455.01,4709.65,0.32,0.21,2017-09-15,58,322,YES
Customer Success,Sulawesi,1896.31,4365.36,0.34,0.25,2017-09-16,15,31,NO
Customer Success,Kalimantan,5182.96,5092.13,0.29,0.28,2017-09-17,44,108,YES
Customer Success,Jawa,298.92,4899.66,0.3,0.24,2017-09-18,2,3,NO
Customer Success,NTB,2632.77,2506.1,0.2,0.27,2017-09-19,21,111,YES
Customer Success,Papua,5219.41,3069.71,0.16,0.25,2017-09-20,41,234,YES
Customer Success,Sumatra,6599.1,4253.4,0.25,0.26,2017-09-21,50,158,YES
Customer Success,Bali,2671.59,4459.16,0.17,0.26,2017-09-22,23,118,NO
Customer Success,Sulawesi,7023.72,2417.37,0.2,0.23,2017-09-23,58,114,YES
Customer Success,Kalimantan,5596.69,5286.34,0.23,0.24,2017-09-24,40,197,YES
Customer Success,Jawa,6594.52,3779.22,0.39,0.23,2017-09-25,56,106,YES
Customer Success,NTB,3749.57,1815.16,0.28,0.24,2017-09-26,27,153,YES
Customer Success,Papua,1611.99,2735.05,0.15,0.29,2017-09-27,11,36,NO
Customer Success,Sumatra,1962.35,3830.92,0.34,0.3,2017-09-28,15,76,NO
Customer Success,Bali,2652.96,1534.64,0.3,0.23,2017-09-29,20,109,YES
Customer Success,Sulawesi,4866.03,2141.6,0.4,0.22,2017-09-30,39,219,YES
Customer Success,Kalimantan,729.23,3772.09,0.23,0.26,2017-10-01,6,16,NO
Customer Success,Jawa,7693.7,5214.4,0.35,0.23,2017-10-02,66,248,YES
Customer Success,NTB,6466.65,1853.19,0.16,0.25,2017-10-03,59,215,YES
Customer Success,Papua,7416.45,3377.82,0.22,0.21,2017-10-04,65,159,YES
Customer Success,Sumatra,842.5,4442.73,0.39,0.22,2017-10-05,5,9,NO
Customer Success,Bali,575.52,2260.25,0.4,0.23,2017-10-06,6,32,NO
Customer Success,Sulawesi,3312.29,2512.21,0.31,0.26,2017-10-07,23,94,YES
Customer Success,Kalimantan,4139.27,1977.22,0.1,0.26,2017-10-08,35,198,YES
Customer Success,Jawa,4224.17,3926.51,0.22,0.3,2017-10-09,33,172,YES
Customer Success,NTB,4158.48,2707.21,0.16,0.23,2017-10-10,32,123,YES
Customer Success,Papua,6690.28,3296.3,0.15,0.28,2017-10-11,59,191,YES
Customer Success,Sumatra,7446.02,2736.73,0.35,0.29,2017-10-12,66,272,YES
Customer Success,Bali,550.71,3702.7,0.2,0.28,2017-10-13,2,6,NO
Customer Success,Sulawesi,3080.53,4426.42,0.19,0.25,2017-10-14,23,133,NO
Customer Success,Kalimantan,1775.3,5109.0,0.23,0.27,2017-10-15,11,22,NO
Customer Success,Jawa,6070.13,4149.45,0.15,0.28,2017-10-16,47,139,YES
Customer Success,NTB,5262.16,5240.97,0.13,0.23,2017-10-17,42,145,YES
Customer Success,Papua,2990.42,4491.73,0.15,0.29,2017-10-18,26,130,NO
Customer Success,Sumatra,1118.91,3189.89,0.3,0.3,2017-10-19,9,47,NO
Customer Success,Bali,7178.14,3087.62,0.28,0.23,2017-10-20,63,192,YES
Customer Success,Sulawesi,1923.47,3519.56,0.22,0.26,2017-10-21,16,61,NO
Customer Success,Kalimantan,6039.49,2546.04,0.19,0.22,2017-10-22,52,290,YES
Customer Success,Jawa,5740.23,4321.11,0.2,0.26,2017-10-23,50,173,YES
Customer Success,NTB,1060.2,5670.2,0.39,0.24,2017-10-24,9,24,NO
Customer Success,Papua,6870.05,3572.45,0.16,0.21,2017-10-25,57,177,YES
Customer Success,Sumatra,2469.6,2030.62,0.25,0.27,2017-10-26,17,80,YES
Customer Success,Bali,1576.58,4196.81,0.13,0.22,2017-10-27,12,60,NO
Customer Success,Sulawesi,7357.38,2151.65,0.29,0.26,2017-10-28,58,155,YES
Customer Success,Kalimantan,4622.3,4621.98,0.35,0.26,2017-10-29,38,90,YES
Customer Success,Jawa,1867.35,2063.81,0.34,0.27,2017-10-30,14,40,NO
Customer Success,NTB,7685.38,2775.33,0.32,0.26,2017-10-31,57,315,YES
Customer Success,Papua,7232.72,1801.96,0.19,0.22,2017-11-01,58,135,YES
Customer Success,Sumatra,3307.25,2036.55,0.1,0.24,2017-11-02,24,117,YES
Customer Success,Bali,5360.93,5106.4,0.34,0.28,2017-11-03,40,160,YES
Customer Success,Sulawesi,2129.07,1734.35,0.18,0.23,2017-11-04,15,26,YES
Customer Success,Kalimantan,6135.12,3639.66,0.18,0.24,2017-11-05,46,90,YES
Customer Success,Jawa,1648.37,4356.59,0.25,0.29,2017-11-06,11,26,NO
Customer Success,NTB,7218.1,4022.81,0.36,0.29,2017-11-07,65,234,YES
Customer Success,Papua,586.18,1602.94,0.12,0.28,2017-11-08,6,17,NO
Customer Success,Sumatra,367.8,4587.0,0.22,0.25,2017-11-09,2,5,NO
Customer Success,Bali,7587.71,5168.04,0.36,0.24,2017-11-10,58,158,YES
Customer Success,Sulawesi,7500.38,5591.65,0.21,0.24,2017-11-11,57,143,YES
Customer Success,Kalimantan,2324.12,5404.75,0.33,0.28,2017-11-12,16,88,NO
Customer Success,Jawa,5010.29,3965.47,0.2,0.21,2017-11-13,44,88,YES
Customer Success,NTB,5257.27,4248.92,0.12,0.24,2017-11-14,38,68,YES
Customer Success,Papua,5147.61,2935.83,0.28,0.26,2017-11-15,38,161,YES
Customer Success,Sumatra,7441.08,3508.78,0.17,0.24,2017-11-16,60,246,YES
Customer Success,Bali,7357.25,4729.35,0.19,0.24,2017-11-17,63,128,YES
