Department,Region,Revenue,Revenue Goal,Margin,Margin Goal,Date,Sales Quantity,Customers,KPi Achieved
Sales Enablement,Papua,1711.3,2332.27,0.56,0.58,2017-02-13,14,47,NO
Sales Enablement,Sumatra,2341.17,720.63,0.72,0.46,2017-02-14,16,42,YES
Sales Enablement,Bali,704.69,1427.11,0.78,0.46,2017-02-15,5,15,NO
Sales Enablement,Sulawesi,2014.32,648.33,0.26,0.52,2017-02-16,17,32,YES
Sales Enablement,Kalimantan,1509.08,2008.83,0.64,0.46,2017-02-17,14,49,NO
Sales Enablement,Jawa,3439.05,1219.88,0.3,0.54,2017-02-18,30,148,YES
Sales Enablement,NTB,1549.2,850.03,0.52,0.54,2017-02-19,12,29,YES
Sales Enablement,Papua,3327.35,2580.94,0.48,0.5,2017-02-20,23,53,YES
Sales Enablement,Sumatra,3384.53,1929.9,0.78,0.54,2017-02-21,29,73,YES
Sales Enablement,Bali,3538.73,2334.04,0.3,0.56,2017-02-22,27,90,YES
Sales Enablement,Sulawesi,2807.44,1585.92,0.42,0.52,2017-02-23,21,58,YES
Sales Enablement,Kalimantan,437.34,788.72,0.38,0.58,2017-02-24,2,4,NO
Sales Enablement,Jawa,1823.07,1413.39,0.62,0.44,2017-02-25,15,47,YES
Sales Enablement,NTB,2275.29,929.59,0.3,0.56,2017-02-26,18,71,YES
Sales Enablement,Papua,3031.93,1316.51,0.48,0.4,2017-02-27,23,131,YES
Sales Enablement,Sumatra,1888.37,2557.24,0.48,0.54,2017-02-28,17,84,NO
Sales Enablement,Bali,900.36,2049.62,0.6,0.5,2017-03-01,5,12,NO
Sales Enablement,Sulawesi,2738.84,1485.06,0.64,0.52,2017-03-02,23,65,YES
Sales Enablement,Kalimantan,1830.95,1079.74,0.38,0.48,2017-03-03,17,95,YES
Sales Enablement,Jawa,1014.18,2304.45,0.6,0.58,2017-03-04,9,34,NO
Sales Enablement,NTB,1513.61,1447.47,0.46,0.58,2017-03-05,14,76,YES
Sales Enablement,Papua,562.52,2261.32,0.48,0.54,2017-03-06,4,21,NO
Sales Enablement,Sumatra,1523.82,994.52,0.6,0.52,2017-03-07,14,45,YES
Sales Enablement,Bali,2417.92,2429.02,0.68,0.52,2017-03-08,16,86,NO
Sales Enablement,Sulawesi,2085.8,1254.8,0.74,0.46,2017-03-09,16,27,YES
Sales Enablement,Kalimantan,2337.36,2188.48,0.52,0.48,2017-03-10,15,49,YES
Sales Enablement,Jawa,1972.28,1935.88,0.48,0.44,2017-03-11,16,88,YES
Sales Enablement,NTB,279.72,1567.83,0.3,0.42,2017-03-12,3,12,NO
Sales Enablement,Papua,2124.86,1026.94,0.4,0.54,2017-03-13,16,27,YES
Sales Enablement,Sumatra,1868.23,2475.19,0.5,0.48,2017-03-14,15,32,NO
Sales Enablement,Bali,2132.97,2237.8,0.26,0.5,2017-03-15,17,61,NO
Sales Enablement,Sulawesi,2321.29,1202.17,0.46,0.46,2017-03-16,17,78,YES
Sales Enablement,Kalimantan,182.45,1680.51,0.48,0.56,2017-03-17,2,6,NO
Sales Enablement,Jawa,2438.34,1683.88,0.38,0.52,2017-03-18,20,38,YES
Sales Enablement,NTB,1120.02,2437.33,0.44,0.5,2017-03-19,9,26,NO
Sales Enablement,Papua,2710.6,819.94,0.44,0.58,2017-03-20,20,71,YES
Sales Enablement,Sumatra,1761.55,1309.56,0.74,0.42,2017-03-21,11,30,YES
Sales Enablement,Bali,3471.55,839.85,0.32,0.5,2017-03-22,29,164,YES
Sales Enablement,Sulawesi,535.82,841.62,0.24,0.42,2017-03-23,2,7,NO
Sales Enablement,Kalimantan,1677.61,2326.39,0.54,0.58,2017-03-24,11,54,NO
Sales Enablement,Jawa,290.25,1043.71,0.44,0.56,2017-03-25,2,4,NO
Sales Enablement,NTB,3447.85,1825.7,0.7,0.54,2017-03-26,28,63,YES
Sales Enablement,Papua,701.27,2351.71,0.76,0.58,2017-03-27,3,7,NO
Sales Enablement,Sumatra,2096.04,1154.0,0.5,0.58,2017-03-28,14,75,YES
Sales Enablement,Bali,3407.24,1803.12,0.2,0.6,2017-03-29,28,134,YES
Sales Enablement,Sulawesi,2054.02,1140.57,0.36,0.42,2017-03-30,16,88,YES
Sales Enablement,Kalimantan,2643.98,1806.31,0.54,0.46,2017-03-31,23,86,YES
Sales Enablement,Jawa,2479.72,1649.91,0.6,0.54,2017-04-01,18,57,YES
Sales Enablement,NTB,2663.65,2415.54,0.2,0.46,2017-04-02,23,50,YES
Sales Enablement,Papua,1357.04,1671.05,0.56,0.5,2017-04-03,8,30,NO
Sales Enablement,Sumatra,2850.72,2023.19,0.54,0.42,2017-04-04,21,45,YES
Sales Enablement,Bali,2289.59,1043.52,0.78,0.48,2017-04-05,20,80,YES
Sales Enablement,Sulawesi,3340.92,1512.26,0.34,0.4,2017-04-06,27,107,YES
Sales Enablement,Kalimantan,1744.3,2218.87,0.56,0.52,2017-04-07,14,61,NO
Sales Enablement,Jawa,2116.87,1966.62,0.24,0.5,2017-04-08,16,74,YES
Sales Enablement,NTB,2846.3,1020.63,0.42,0.48,2017-04-09,21,76,YES
Sales Enablement,Papua,765.72,1030.28,0.4,0.46,2017-04-10,4,20,NO
Sales Enablement,Sumatra,429.81,1722.84,0.22,0.54,2017-04-11,2,5,NO
Sales Enablement,Bali,3547.61,796.78,0.26,0.56,2017-04-12,30,118,YES
Sales Enablement,Sulawesi,789.55,1701.07,0.76,0.42,2017-04-13,6,25,NO
Sales Enablement,Kalimantan,3237.28,1940.77,0.34,0.54,2017-04-14,24,80,YES
Sales Enablement,Jawa,2043.98,1025.58,0.46,0.46,2017-04-15,16,48,YES
Sales Enablement,NTB,972.33,2402.02,0.44,0.52,2017-04-16,6,21,NO
Sales Enablement,Papua,2634.19,1219.28,0.32,0.42,2017-04-17,22,67,YES
Sales Enablement,Sumatra,1448.08,1694.45,0.48,0.42,2017-04-18,8,18,NO
Sales Enablement,Bali,3305.0,834.71,0.78,0.44,2017-04-19,23,97,YES
Sales Enablement,Sulawesi,1336.97,1706.37,0.46,0.58,2017-04-20,11,58,NO
Sales Enablement,Kalimantan,1778.07,1676.3,0.62,0.58,2017-04-21,11,34,YES
Sales Enablement,Jawa,1912.77,1832.27,0.56,0.6,2017-04-22,16,84,YES
Sales Enablement,NTB,994.88,1466.61,0.54,0.56,2017-04-23,9,46,NO
Sales Enablement,Papua,711.59,2491.55,0.42,0.46,2017-04-24,3,7,NO
Sales Enablement,Sumatra,2541.37,1668.74,0.38,0.44,2017-04-25,23,126,YES
Sales Enablement,Bali,3460.38,842.86,0.52,0.54,2017-04-26,27,94,YES
Sales Enablement,Sulawesi,2553.81,796.46,0.2,0.58,2017-04-27,23,64,YES
Sales Enablement,Kalimantan,2056.49,2229.85,0.28,0.44,2017-04-28,14,54,NO
Sales Enablement,Jawa,2695.65,2058.74,0.78,0.54,2017-04-29,22,103,YES
Sales Enablement,NTB,3021.05,2498.77,0.42,0.54,2017-04-30,24,99,YES
Sales Enablement,Papua,627.08,2002.36,0.42,0.54,2017-05-01,4,7,NO
Sales Enablement,Sumatra,1801.83,2109.36,0.76,0.42,2017-05-02,14,74,NO
Sales Enablement,Bali,2662.39,901.79,0.48,0.52,2017-05-03,20,33,YES
Sales Enablement,Sulawesi,740.33,984.24,0.62,0.58,2017-05-04,3,7,NO
Sales Enablement,Kalimantan,3521.85,2420.24,0.38,0.56,2017-05-05,30,84,YES
Sales Enablement,Jawa,785.25,799.66,0.78,0.42,2017-05-06,6,28,NO
Sales Enablement,NTB,784.6,2175.45,0.4,0.46,2017-05-07,3,10,NO
Sales Enablement,Papua,3211.36,1521.37,0.78,0.5,2017-05-08,23,44,YES
Sales Enablement,Sumatra,1974.77,1378.89,0.72,0.48,2017-05-09,14,43,YES
Sales Enablement,Bali,2940.05,1972.48,0.72,0.52,2017-05-10,23,133,YES
Sales Enablement,Sulawesi,1731.86,2125.27,0.78,0.56,2017-05-11,11,24,NO
Sales Enablement,Kalimantan,2078.08,2306.62,0.76,0.5,2017-05-12,16,58,NO
Sales Enablement,Jawa,2583.62,2227.74,0.24,0.42,2017-05-13,22,78,YES
Sales Enablement,NTB,1257.84,2260.04,0.46,0.48,2017-05-14,11,46,NO
Sales Enablement,Papua,1301.18,2044.41,0.56,0.46,2017-05-15,10,49,NO
Sales Enablement,Sumatra,1530.45,1754.8,0.7,0.42,2017-05-16,12,51,NO
Sales Enablement,Bali,1557.86,1275.52,0.4,0.44,2017-05-17,11,53,YES
Sales Enablement,Sulawesi,543.74,1379.35,0.76,0.54,2017-05-18,3,9,NO
Sales Enablement,Kalimantan,2252.81,2490.67,0.56,0.46,2017-05-19,16,84,NO
Sales Enablement,Jawa,1804.03,1413.24,0.42,0.5,2017-05-20,14,62,YES
Sales Enablement,NTB,2213.31,2036.94,0.52,0.46,2017-05-21,16,69,YES
Sales Enablement,Papua,1413.85,1570.38,0.38,0.5,2017-05-22,10,53,NO
Sales Enablement,Sumatra,123.15,2275.66,0.7,0.46,2017-05-23,3,6,NO
Sales Enablement,Bali,2521.89,1322.41,0.68,0.56,2017-05-24,22,107,YES
Sales Enablement,Sulawesi,3154.44,1233.69,0.24,0.44,2017-05-25,24,51,YES
Sales Enablement,Kalimantan,969.85,1880.73,0.56,0.56,2017-05-26,5,14,NO
Sales Enablement,Jawa,2993.11,1490.6,0.26,0.44,2017-05-27,24,77,YES
Sales Enablement,NTB,525.64,1828.25,0.7,0.42,2017-05-28,2,5,NO
Sales Enablement,Papua,2852.8,2539.14,0.5,0.42,2017-05-29,20,46,YES
Sales Enablement,Sumatra,577.53,1216.3,0.44,0.52,2017-05-30,6,24,NO
Sales Enablement,Bali,2114.21,1777.98,0.48,0.5,2017-05-31,15,50,YES
Sales Enablement,Sulawesi,1007.42,2461.45,0.48,0.58,2017-06-01,9,23,NO
Sales Enablement,Kalimantan,1163.42,2307.08,0.74,0.48,2017-06-02,6,26,NO
Sales Enablement,Jawa,2769.65,1048.74,0.3,0.4,2017-06-03,21,67,YES
Sales Enablement,NTB,2732.2,766.93,0.68,0.58,2017-06-04,21,94,YES
Sales Enablement,Papua,2723.82,904.03,0.46,0.54,2017-06-05,21,103,YES
Sales Enablement,Sumatra,1375.16,842.66,0.3,0.52,2017-06-06,8,37,YES
Sales Enablement,Bali,2844.76,2122.44,0.34,0.42,2017-06-07,23,70,YES
Sales Enablement,Sulawesi,1625.47,740.92,0.48,0.6,2017-06-08,12,49,YES
Sales Enablement,Kalimantan,917.48,688.38,0.56,0.56,2017-06-09,6,18,YES
Sales Enablement,Jawa,1953.01,1972.5,0.38,0.4,2017-06-10,14,50,NO
Sales Enablement,NTB,3417.15,2476.73,0.68,0.46,2017-06-11,30,108,YES
Sales Enablement,Papua,2649.1,1666.63,0.3,0.48,2017-06-12,21,71,YES
Sales Enablement,Sumatra,509.6,2583.37,0.48,0.42,2017-06-13,2,5,NO
Sales Enablement,Bali,3282.05,945.69,0.52,0.48,2017-06-14,26,70,YES
Sales Enablement,Sulawesi,2207.45,2077.46,0.72,0.54,2017-06-15,20,82,YES
Sales Enablement,Kalimantan,656.37,2302.83,0.32,0.46,2017-06-16,3,7,NO
Sales Enablement,Jawa,78.24,2186.86,0.34,0.4,2017-06-17,3,11,NO
Sales Enablement,NTB,3296.12,2293.56,0.78,0.5,2017-06-18,26,108,YES
Sales Enablement,Papua,509.66,1273.65,0.58,0.6,2017-06-19,2,4,NO
Sales Enablement,Sumatra,1998.37,1364.99,0.38,0.54,2017-06-20,16,65,YES
Sales Enablement,Bali,1049.53,1729.38,0.5,0.44,2017-06-21,6,11,NO
Sales Enablement,Sulawesi,3505.51,2425.91,0.28,0.52,2017-06-22,28,63,YES
Sales Enablement,Kalimantan,1642.13,1696.23,0.6,0.58,2017-06-23,14,57,NO
Sales Enablement,Jawa,1738.96,1843.17,0.22,0.5,2017-06-24,12,30,NO
Sales Enablement,NTB,3254.86,845.38,0.28,0.54,2017-06-25,23,50,YES
Sales Enablement,Papua,983.23,764.01,0.46,0.58,2017-06-26,6,24,YES
Sales Enablement,Sumatra,2469.11,1350.73,0.52,0.46,2017-06-27,20,112,YES
Sales Enablement,Bali,2221.34,2503.5,0.26,0.54,2017-06-28,16,90,NO
Sales Enablement,Sulawesi,2899.66,2292.44,0.78,0.48,2017-06-29,22,82,YES
Sales Enablement,Kalimantan,1902.05,2518.33,0.76,0.48,2017-06-30,17,75,NO
Sales Enablement,Jawa,242.97,1653.05,0.28,0.48,2017-07-01,2,4,NO
Sales Enablement,NTB,2948.39,1726.95,0.7,0.44,2017-07-02,24,87,YES
Sales Enablement,Papua,2975.44,1200.96,0.24,0.52,2017-07-03,23,82,YES
Sales Enablement,Sumatra,3158.86,1114.6,0.56,0.6,2017-07-04,24,79,YES
Sales Enablement,Bali,2378.78,1207.01,0.26,0.44,2017-07-05,16,80,YES
Sales Enablement,Sulawesi,2771.29,2101.59,0.24,0.6,2017-07-06,20,43,YES
Sales Enablement,Kalimantan,3071.49,2225.71,0.52,0.52,2017-07-07,24,97,YES
Sales Enablement,Jawa,3557.51,2096.05,0.64,0.54,2017-07-08,29,161,YES
Sales Enablement,NTB,3414.07,856.24,0.74,0.46,2017-07-09,27,86,YES
Sales Enablement,Papua,1034.37,972.72,0.66,0.54,2017-07-10,8,17,YES
Sales Enablement,Sumatra,1169.6,1826.61,0.76,0.56,2017-07-11,9,25,NO
Sales Enablement,Bali,2581.52,2569.45,0.38,0.54,2017-07-12,21,54,YES
Sales Enablement,Sulawesi,3383.6,1616.98,0.76,0.5,2017-07-13,28,161,YES
Sales Enablement,Kalimantan,3271.77,1054.17,0.66,0.48,2017-07-14,26,86,YES
Sales Enablement,Jawa,1068.49,1696.26,0.34,0.48,2017-07-15,8,38,NO
Sales Enablement,NTB,2842.5,2563.13,0.66,0.46,2017-07-16,22,62,YES
Sales Enablement,Papua,607.18,1892.62,0.48,0.48,2017-07-17,5,24,NO
Sales Enablement,Sumatra,3558.56,875.03,0.78,0.48,2017-07-18,27,48,YES
Sales Enablement,Bali,3240.81,1966.1,0.24,0.44,2017-07-19,26,119,YES
Sales Enablement,Sulawesi,2581.37,1481.37,0.6,0.6,2017-07-20,20,61,YES
Sales Enablement,Kalimantan,3259.28,1999.63,0.46,0.48,2017-07-21,23,108,YES
Sales Enablement,Jawa,3219.39,1761.12,0.26,0.48,2017-07-22,26,85,YES
Sales Enablement,NTB,994.72,2293.8,0.62,0.52,2017-07-23,9,30,NO
Sales Enablement,Papua,3103.8,782.61,0.2,0.46,2017-07-24,26,55,YES
Sales Enablement,Sumatra,1852.63,2155.61,0.6,0.5,2017-07-25,15,73,NO
Sales Enablement,Bali,1908.88,1615.52,0.26,0.5,2017-07-26,15,42,YES
Sales Enablement,Sulawesi,1709.76,1057.05,0.56,0.42,2017-07-27,11,23,YES
Sales Enablement,Kalimantan,2495.2,1613.3,0.22,0.42,2017-07-28,15,68,YES
Sales Enablement,Jawa,1864.04,723.3,0.22,0.58,2017-07-29,14,36,YES
Sales Enablement,NTB,2707.03,2193.68,0.24,0.52,2017-07-30,20,68,YES
Sales Enablement,Papua,376.3,754.78,0.3,0.54,2017-07-31,3,14,NO
Sales Enablement,Sumatra,3031.88,1939.95,0.24,0.4,2017-08-01,23,62,YES
Sales Enablement,Bali,2712.6,2056.95,0.42,0.56,2017-08-02,23,107,YES
Sales Enablement,Sulawesi,3187.92,823.54,0.4,0.46,2017-08-03,24,60,YES
Sales Enablement,Kalimantan,3129.7,2170.7,0.72,0.44,2017-08-04,26,55,YES
Sales Enablement,Jawa,233.09,1725.18,0.78,0.52,2017-08-05,3,5,NO
Sales Enablement,NTB,3066.55,2326.1,0.68,0.54,2017-08-06,26,94,YES
Sales Enablement,Papua,2372.63,1619.94,0.44,0.56,2017-08-07,18,54,YES
Sales Enablement,Sumatra,1541.75,826.91,0.2,0.52,2017-08-08,11,36,YES
Sales Enablement,Bali,1164.79,2509.06,0.48,0.5,2017-08-09,8,16,NO
Sales Enablement,Sulawesi,1427.69,2463.62,0.76,0.56,2017-08-10,9,33,NO
Sales Enablement,Kalimantan,705.77,1558.32,0.38,0.6,2017-08-11,3,8,NO
Sales Enablement,Jawa,2574.03,1369.12,0.34,0.56,2017-08-12,22,69,YES
Sales Enablement,NTB,3423.48,1346.23,0.66,0.44,2017-08-13,30,99,YES
Sales Enablement,Papua,915.02,942.45,0.74,0.42,2017-08-14,9,47,NO
Sales Enablement,Sumatra,2010.4,734.43,0.24,0.6,2017-08-15,17,61,YES
Sales Enablement,Bali,2951.21,1317.59,0.68,0.44,2017-08-16,24,103,YES
Sales Enablement,Sulawesi,536.1,2362.74,0.28,0.46,2017-08-17,2,4,NO
Sales Enablement,Kalimantan,1362.02,1565.93,0.72,0.48,2017-08-18,11,36,NO
Sales Enablement,Jawa,612.14,1353.18,0.78,0.46,2017-08-19,4,12,NO
Sales Enablement,NTB,2167.59,1010.53,0.64,0.58,2017-08-20,18,90,YES
Sales Enablement,Papua,3397.03,2435.79,0.5,0.52,2017-08-21,30,147,YES
Sales Enablement,Sumatra,384.36,2049.42,0.56,0.44,2017-08-22,3,12,NO
Sales Enablement,Bali,2034.99,1534.65,0.76,0.5,2017-08-23,16,65,YES
Sales Enablement,Sulawesi,1448.81,2452.03,0.56,0.56,2017-08-24,10,49,NO
Sales Enablement,Kalimantan,3002.67,2521.71,0.54,0.48,2017-08-25,24,131,YES
Sales Enablement,Jawa,2719.92,1034.8,0.28,0.6,2017-08-26,22,41,YES
Sales Enablement,NTB,2166.84,2324.25,0.76,0.42,2017-08-27,17,75,NO
Sales Enablement,Papua,2441.2,1979.84,0.36,0.58,2017-08-28,18,39,YES
Sales Enablement,Sumatra,2957.47,2052.96,0.6,0.6,2017-08-29,23,42,YES
Sales Enablement,Bali,705.23,1242.16,0.24,0.46,2017-08-30,5,14,NO
Sales Enablement,Sulawesi,1490.76,2100.14,0.5,0.52,2017-08-31,10,33,NO
Sales Enablement,Kalimantan,3108.67,1765.31,0.26,0.46,2017-09-01,23,85,YES
Sales Enablement,Jawa,691.65,1687.33,0.36,0.5,2017-09-02,5,10,NO
Sales Enablement,NTB,2928.89,1375.5,0.38,0.4,2017-09-03,24,123,YES
Sales Enablement,Papua,1211.46,1363.87,0.26,0.42,2017-09-04,11,49,NO
Sales Enablement,Sumatra,3106.86,1613.32,0.64,0.48,2017-09-05,24,124,YES
Sales Enablement,Bali,351.56,675.98,0.4,0.52,2017-09-06,3,5,NO
Sales Enablement,Sulawesi,2596.49,730.17,0.24,0.5,2017-09-07,20,97,YES
Sales Enablement,Kalimantan,1680.83,2492.45,0.58,0.44,2017-09-08,12,31,NO
Sales Enablement,Jawa,1893.89,774.37,0.5,0.5,2017-09-09,15,67,YES
Sales Enablement,NTB,3179.35,1903.22,0.32,0.48,2017-09-10,23,119,YES
Sales Enablement,Papua,1090.54,2176.99,0.74,0.44,2017-09-11,6,30,NO
Sales Enablement,Sumatra,178.63,1214.83,0.7,0.42,2017-09-12,3,8,NO
Sales Enablement,Bali,2226.53,1402.66,0.52,0.54,2017-09-13,15,43,YES
Sales Enablement,Sulawesi,309.84,1157.49,0.4,0.42,2017-09-14,2,7,NO
Sales Enablement,Kalimantan,2241.43,1295.15,0.2,0.5,2017-09-15,20,59,YES
Sales Enablement,Jawa,3458.66,1930.9,0.36,0.46,2017-09-16,30,78,YES
Sales Enablement,NTB,1697.64,1915.93,0.44,0.56,2017-09-17,12,53,NO
Sales Enablement,Papua,1090.63,2200.09,0.28,0.58,2017-09-18,6,19,NO
Sales Enablement,Sumatra,3082.87,1100.32,0.52,0.42,2017-09-19,23,78,YES
Sales Enablement,Bali,698.4,744.83,0.54,0.46,2017-09-20,6,25,NO
Sales Enablement,Sulawesi,2973.24,1672.43,0.28,0.44,2017-09-21,23,94,YES
Sales Enablement,Kalimantan,624.36,1189.67,0.46,0.6,2017-09-22,4,19,NO
Sales Enablement,Jawa,185.85,1085.73,0.74,0.46,2017-09-23,2,5,NO
Sales Enablement,NTB,1448.81,795.77,0.34,0.5,2017-09-24,8,42,YES
Sales Enablement,Papua,2018.02,1336.74,0.42,0.52,2017-09-25,16,72,YES
Sales Enablement,Sumatra,1329.09,1025.54,0.24,0.56,2017-09-26,9,25,YES
Sales Enablement,Bali,794.13,1135.96,0.38,0.52,2017-09-27,5,27,NO
Sales Enablement,Sulawesi,3410.68,1663.83,0.36,0.5,2017-09-28,28,72,YES
Sales Enablement,Kalimantan,2893.33,738.76,0.48,0.44,2017-09-29,21,104,YES
Sales Enablement,Jawa,1123.26,2571.71,0.56,0.4,2017-09-30,9,42,NO
Sales Enablement,NTB,2343.76,2145.64,0.7,0.56,2017-10-01,17,79,YES
Sales Enablement,Papua,1092.33,1377.85,0.28,0.56,2017-10-02,8,17,NO
Sales Enablement,Sumatra,2636.02,2329.88,0.44,0.5,2017-10-03,22,82,YES
Sales Enablement,Bali,3234.18,1426.92,0.74,0.52,2017-10-04,26,75,YES
Sales Enablement,Sulawesi,515.04,1086.36,0.8,0.58,2017-10-05,3,7,NO
Sales Enablement,Kalimantan,138.43,1512.72,0.52,0.44,2017-10-06,2,6,NO
Sales Enablement,Jawa,2768.2,2433.63,0.74,0.42,2017-10-07,21,97,YES
Sales Enablement,NTB,3448.56,1326.1,0.68,0.5,2017-10-08,30,143,YES
Sales Enablement,Papua,993.31,2027.58,0.78,0.54,2017-10-09,5,18,NO
Sales Enablement,Sumatra,893.26,2461.85,0.3,0.54,2017-10-10,8,26,NO
Sales Enablement,Bali,2948.46,1892.76,0.68,0.46,2017-10-11,26,123,YES
Sales Enablement,Sulawesi,1217.94,1208.49,0.76,0.44,2017-10-12,8,30,YES
Sales Enablement,Kalimantan,2627.81,1978.44,0.44,0.46,2017-10-13,21,82,YES
Sales Enablement,Jawa,3020.34,2244.54,0.54,0.5,2017-10-14,26,59,YES
Sales Enablement,NTB,1032.16,1757.15,0.3,0.52,2017-10-15,8,28,NO
Sales Enablement,Papua,1901.29,2570.28,0.72,0.5,2017-10-16,15,82,NO
Sales Enablement,Sumatra,219.6,1602.17,0.48,0.52,2017-10-17,3,12,NO
Sales Enablement,Bali,3527.87,2240.91,0.46,0.58,2017-10-18,27,98,YES
Sales Enablement,Sulawesi,410.8,2179.35,0.38,0.46,2017-10-19,2,6,NO
Sales Enablement,Kalimantan,284.08,1239.06,0.44,0.48,2017-10-20,2,4,NO
Sales Enablement,Jawa,1798.82,1494.5,0.26,0.44,2017-10-21,11,45,YES
Sales Enablement,NTB,539.58,913.61,0.22,0.6,2017-10-22,2,4,NO
Sales Enablement,Papua,1852.53,1852.49,0.44,0.46,2017-10-23,15,66,YES
Sales Enablement,Sumatra,1723.36,1385.83,0.48,0.44,2017-10-24,12,48,YES
Sales Enablement,Bali,1017.2,1176.57,0.48,0.54,2017-10-25,5,15,NO
Sales Enablement,Sulawesi,2104.72,1249.55,0.7,0.4,2017-10-26,16,71,YES
Sales Enablement,Kalimantan,3500.93,1810.28,0.78,0.4,2017-10-27,28,58,YES
Sales Enablement,Jawa,201.31,2108.55,0.36,0.52,2017-10-28,3,9,NO
Sales Enablement,NTB,941.63,2432.03,0.34,0.54,2017-10-29,8,16,NO
Sales Enablement,Papua,1458.6,857.98,0.52,0.46,2017-10-30,11,35,YES
Sales Enablement,Sumatra,1769.66,1821.6,0.2,0.52,2017-10-31,11,41,NO
Sales Enablement,Bali,2266.5,1576.89,0.46,0.46,2017-11-01,15,46,YES
Sales Enablement,Sulawesi,2984.62,1955.61,0.38,0.56,2017-11-02,24,74,YES
Sales Enablement,Kalimantan,568.76,1120.42,0.46,0.54,2017-11-03,4,9,NO
Sales Enablement,Jawa,443.69,1293.02,0.44,0.5,2017-11-04,2,4,NO
Sales Enablement,NTB,3091.03,1295.04,0.78,0.44,2017-11-05,26,128,YES
