Department,Region,Revenue,Revenue Goal,Margin,Margin Goal,Date,Sales Quantity,Customers,KPi Achieved
International Sales,Sulawesi,784.96,3757.95,0.28,0.23,2017-02-04,6,31,NO
International Sales,Kalimantan,7157.49,2214.76,0.34,0.3,2017-02-05,58,141,YES
International Sales,Jawa,2541.4,2584.83,0.14,0.22,2017-02-06,20,64,NO
International Sales,NTB,3912.87,5382.76,0.25,0.24,2017-02-07,32,83,NO
International Sales,Papua,5537.13,5452.62,0.34,0.22,2017-02-08,38,85,YES
International Sales,Sumatra,5758.57,4593.48,0.18,0.23,2017-02-09,47,85,YES
International Sales,Bali,3161.87,3156.57,0.2,0.23,2017-02-10,26,58,YES
International Sales,Sulawesi,4071.86,4184.97,0.14,0.2,2017-02-11,30,133,NO
International Sales,Kalimantan,418.64,4498.86,0.27,0.22,2017-02-12,2,4,NO
International Sales,Jawa,1625.92,4363.55,0.29,0.22,2017-02-13,12,34,NO
International Sales,NTB,7195.9,5048.21,0.3,0.21,2017-02-14,62,282,YES
International Sales,Papua,2076.94,2933.64,0.3,0.24,2017-02-15,16,69,NO
International Sales,Sumatra,6656.14,3983.66,0.33,0.25,2017-02-16,59,333,YES
International Sales,Bali,395.21,4956.6,0.13,0.29,2017-02-17,2,4,NO
International Sales,Sulawesi,212.46,4329.82,0.23,0.29,2017-02-18,3,14,NO
International Sales,Kalimantan,6345.24,3797.52,0.39,0.21,2017-02-19,51,161,YES
International Sales,Jawa,7036.14,1770.32,0.12,0.2,2017-02-20,50,132,YES
International Sales,NTB,1788.75,2247.44,0.21,0.27,2017-02-21,11,52,NO
International Sales,Papua,4724.44,4642.82,0.33,0.27,2017-02-22,39,178,YES
International Sales,Sumatra,6395.2,2675.55,0.11,0.26,2017-02-23,52,267,YES
International Sales,Bali,1696.61,4617.06,0.36,0.22,2017-02-24,14,68,NO
International Sales,Sulawesi,6250.75,2736.14,0.27,0.26,2017-02-25,51,173,YES
International Sales,Kalimantan,2353.75,4146.39,0.14,0.28,2017-02-26,15,45,NO
International Sales,Jawa,2237.26,4529.65,0.32,0.22,2017-02-27,20,65,NO
International Sales,NTB,6028.08,4919.88,0.23,0.22,2017-02-28,52,91,YES
International Sales,Papua,691.34,2752.86,0.38,0.3,2017-03-01,4,19,NO
International Sales,Sumatra,5506.29,3929.33,0.37,0.26,2017-03-02,45,217,YES
International Sales,Bali,1017.81,1675.6,0.38,0.29,2017-03-03,8,23,NO
International Sales,Sulawesi,4906.4,4142.26,0.17,0.22,2017-03-04,38,65,YES
International Sales,Kalimantan,3292.24,1620.69,0.32,0.24,2017-03-05,23,123,YES
International Sales,Jawa,5015.3,1947.83,0.14,0.22,2017-03-06,36,210,YES
International Sales,NTB,3973.71,2217.2,0.28,0.27,2017-03-07,29,72,YES
International Sales,Papua,6247.73,4800.05,0.37,0.24,2017-03-08,47,129,YES
International Sales,Sumatra,3765.24,2009.36,0.34,0.29,2017-03-09,28,127,YES
International Sales,Bali,3176.51,3936.66,0.16,0.27,2017-03-10,26,113,NO
International Sales,Sulawesi,1248.87,4599.19,0.4,0.3,2017-03-11,8,40,NO
International Sales,Kalimantan,1447.26,3162.57,0.19,0.27,2017-03-12,11,47,NO
International Sales,Jawa,6186.77,3093.7,0.2,0.21,2017-03-13,42,180,YES
International Sales,NTB,2536.92,3746.62,0.35,0.24,2017-03-14,21,110,NO
International Sales,Papua,5119.29,3699.73,0.22,0.29,2017-03-15,38,69,YES
International Sales,Sumatra,3709.92,2179.58,0.2,0.29,2017-03-16,29,135,YES
International Sales,Bali,7494.83,4354.5,0.37,0.21,2017-03-17,62,307,YES
International Sales,Sulawesi,1170.07,4849.98,0.15,0.23,2017-03-18,9,17,NO
International Sales,Kalimantan,2614.88,4053.93,0.38,0.29,2017-03-19,21,52,NO
International Sales,Jawa,6716.89,2143.5,0.12,0.23,2017-03-20,57,268,YES
International Sales,NTB,6310.8,3658.23,0.12,0.21,2017-03-21,44,133,YES
International Sales,Papua,805.0,2059.34,0.22,0.26,2017-03-22,6,35,NO
International Sales,Sumatra,3844.68,5130.79,0.25,0.24,2017-03-23,33,119,NO
International Sales,Bali,3510.32,3772.57,0.16,0.24,2017-03-24,30,143,NO
International Sales,Sulawesi,7528.67,5464.32,0.18,0.29,2017-03-25,59,217,YES
International Sales,Kalimantan,2880.03,4041.14,0.34,0.27,2017-03-26,21,107,NO
International Sales,Jawa,4947.08,5359.65,0.21,0.27,2017-03-27,36,108,NO
International Sales,NTB,6721.24,5184.92,0.14,0.21,2017-03-28,53,286,YES
International Sales,Papua,3433.8,4708.04,0.34,0.26,2017-03-29,28,141,NO
International Sales,Sumatra,251.9,1923.47,0.1,0.3,2017-03-30,2,5,NO
International Sales,Bali,4979.45,2660.21,0.32,0.27,2017-03-31,35,190,YES
International Sales,Sulawesi,1918.34,4903.65,0.22,0.24,2017-04-01,14,76,NO
International Sales,Kalimantan,1114.06,2727.19,0.32,0.25,2017-04-02,9,23,NO
International Sales,Jawa,3944.87,1968.45,0.2,0.29,2017-04-03,30,134,YES
International Sales,NTB,355.28,1692.73,0.22,0.23,2017-04-04,2,4,NO
International Sales,Papua,7787.98,2915.84,0.24,0.26,2017-04-05,59,334,YES
International Sales,Sumatra,3673.73,5491.68,0.29,0.29,2017-04-06,28,91,NO
International Sales,Bali,2784.86,5490.36,0.33,0.25,2017-04-07,23,57,NO
International Sales,Sulawesi,4698.3,4747.1,0.11,0.2,2017-04-08,35,179,NO
International Sales,Kalimantan,2523.44,5279.23,0.27,0.29,2017-04-09,23,116,NO
International Sales,Jawa,1142.02,5515.29,0.1,0.28,2017-04-10,8,34,NO
International Sales,NTB,4624.01,4625.09,0.19,0.29,2017-04-11,36,99,NO
International Sales,Papua,5561.87,5053.68,0.34,0.26,2017-04-12,40,74,YES
International Sales,Sumatra,4712.16,5709.8,0.17,0.26,2017-04-13,36,105,NO
International Sales,Bali,3109.91,5129.47,0.33,0.29,2017-04-14,23,111,NO
International Sales,Sulawesi,3344.67,5226.05,0.32,0.21,2017-04-15,30,173,NO
International Sales,Kalimantan,7048.86,2039.89,0.28,0.29,2017-04-16,56,317,YES
International Sales,Jawa,3075.64,4539.36,0.32,0.24,2017-04-17,24,47,NO
International Sales,NTB,6035.99,3129.39,0.26,0.23,2017-04-18,45,191,YES
International Sales,Papua,637.76,5366.36,0.34,0.22,2017-04-19,4,15,NO
International Sales,Sumatra,1641.87,3047.66,0.3,0.28,2017-04-20,11,58,NO
International Sales,Bali,2575.84,1829.4,0.12,0.27,2017-04-21,21,47,YES
International Sales,Sulawesi,3970.15,1806.09,0.25,0.22,2017-04-22,32,170,YES
International Sales,Kalimantan,5077.7,2430.94,0.14,0.2,2017-04-23,42,115,YES
International Sales,Jawa,5721.93,5374.87,0.12,0.24,2017-04-24,47,155,YES
International Sales,NTB,5228.14,5198.52,0.29,0.26,2017-04-25,40,207,YES
International Sales,Papua,5240.12,2415.82,0.36,0.24,2017-04-26,45,240,YES
International Sales,Sumatra,4485.92,5576.9,0.38,0.21,2017-04-27,34,116,NO
International Sales,Bali,6576.72,2152.04,0.34,0.26,2017-04-28,59,234,YES
International Sales,Sulawesi,4012.73,4916.42,0.14,0.29,2017-04-29,29,160,NO
International Sales,Kalimantan,387.58,4036.65,0.21,0.29,2017-04-30,2,7,NO
International Sales,Jawa,269.9,5313.54,0.25,0.29,2017-05-01,2,7,NO
International Sales,NTB,1642.13,4223.95,0.35,0.28,2017-05-02,12,27,NO
International Sales,Papua,4861.35,1575.86,0.39,0.3,2017-05-03,34,71,YES
International Sales,Sumatra,2701.28,3450.43,0.34,0.29,2017-05-04,21,67,NO
International Sales,Bali,1005.61,5531.66,0.12,0.23,2017-05-05,5,15,NO
International Sales,Sulawesi,1315.22,3609.46,0.25,0.21,2017-05-06,11,25,NO
International Sales,Kalimantan,7840.63,2551.71,0.25,0.24,2017-05-07,60,349,YES
International Sales,Jawa,5317.57,4761.59,0.15,0.21,2017-05-08,38,196,YES
International Sales,NTB,5388.24,4634.05,0.12,0.22,2017-05-09,38,95,YES
International Sales,Papua,632.07,4273.57,0.21,0.27,2017-05-10,4,9,NO
International Sales,Sumatra,1584.92,4593.5,0.37,0.26,2017-05-11,12,65,NO
International Sales,Bali,7698.11,1532.64,0.12,0.28,2017-05-12,57,269,YES
International Sales,Sulawesi,7748.22,4456.84,0.29,0.25,2017-05-13,59,258,YES
International Sales,Kalimantan,7654.72,3514.49,0.35,0.22,2017-05-14,60,225,YES
International Sales,Jawa,1890.35,3615.11,0.27,0.25,2017-05-15,14,57,NO
International Sales,NTB,7874.38,1635.42,0.32,0.24,2017-05-16,58,248,YES
International Sales,Papua,5636.36,5089.29,0.23,0.24,2017-05-17,39,122,YES
International Sales,Sumatra,3757.78,2817.68,0.13,0.27,2017-05-18,28,148,YES
International Sales,Bali,2243.51,1806.84,0.12,0.27,2017-05-19,20,88,YES
International Sales,Sulawesi,6820.89,5728.71,0.12,0.21,2017-05-20,54,292,YES
International Sales,Kalimantan,2188.6,1882.04,0.34,0.26,2017-05-21,20,62,YES
International Sales,Jawa,485.5,4444.56,0.18,0.26,2017-05-22,3,12,NO
International Sales,NTB,5775.97,2505.89,0.35,0.26,2017-05-23,42,175,YES
International Sales,Papua,2771.34,4371.36,0.19,0.3,2017-05-24,22,47,NO
International Sales,Sumatra,1217.71,2252.03,0.16,0.24,2017-05-25,10,18,NO
International Sales,Bali,2077.32,1803.08,0.13,0.27,2017-05-26,16,60,YES
International Sales,Sulawesi,2837.35,3359.74,0.24,0.27,2017-05-27,20,65,NO
International Sales,Kalimantan,1221.54,4118.05,0.4,0.26,2017-05-28,11,44,NO
International Sales,Jawa,2786.56,5384.04,0.34,0.22,2017-05-29,20,47,NO
International Sales,NTB,1718.87,4309.53,0.22,0.21,2017-05-30,14,53,NO
International Sales,Papua,3802.65,2144.72,0.12,0.24,2017-05-31,29,94,YES
International Sales,Sumatra,7211.51,3544.01,0.18,0.26,2017-06-01,59,305,YES
International Sales,Bali,3495.04,2636.05,0.24,0.29,2017-06-02,29,118,YES
International Sales,Sulawesi,1629.07,5695.86,0.34,0.24,2017-06-03,14,67,NO
International Sales,Kalimantan,4835.03,4191.22,0.19,0.25,2017-06-04,35,148,YES
International Sales,Jawa,7645.92,1985.3,0.17,0.25,2017-06-05,57,146,YES
International Sales,NTB,7085.16,1973.39,0.32,0.29,2017-06-06,50,111,YES
International Sales,Papua,1057.48,4740.61,0.21,0.27,2017-06-07,5,16,NO
International Sales,Sumatra,5553.26,2298.04,0.13,0.26,2017-06-08,39,130,YES
International Sales,Bali,557.7,4113.24,0.25,0.24,2017-06-09,3,10,NO
International Sales,Sulawesi,4857.49,5682.28,0.12,0.24,2017-06-10,38,192,NO
International Sales,Kalimantan,3626.9,2295.53,0.38,0.24,2017-06-11,29,53,YES
International Sales,Jawa,2306.4,5332.65,0.35,0.25,2017-06-12,16,87,NO
International Sales,NTB,5468.72,3210.87,0.26,0.26,2017-06-13,42,133,YES
International Sales,Papua,1242.99,1909.37,0.3,0.23,2017-06-14,11,63,NO
International Sales,Sumatra,1469.48,1526.2,0.31,0.28,2017-06-15,8,26,NO
International Sales,Bali,5324.54,2816.41,0.25,0.21,2017-06-16,42,109,YES
International Sales,Sulawesi,632.2,2927.04,0.32,0.26,2017-06-17,5,15,NO
International Sales,Kalimantan,7479.4,4911.65,0.22,0.2,2017-06-18,65,158,YES
International Sales,Jawa,5847.08,4617.33,0.16,0.28,2017-06-19,51,232,YES
International Sales,NTB,552.11,5081.3,0.17,0.2,2017-06-20,2,7,NO
International Sales,Papua,6006.01,5417.94,0.24,0.26,2017-06-21,45,257,YES
International Sales,Sumatra,4490.35,4476.73,0.34,0.27,2017-06-22,34,181,YES
International Sales,Bali,7105.35,2253.59,0.1,0.28,2017-06-23,51,98,YES
International Sales,Sulawesi,3745.68,4451.6,0.22,0.29,2017-06-24,30,168,NO
International Sales,Kalimantan,610.52,4844.53,0.13,0.27,2017-06-25,6,15,NO
International Sales,Jawa,7324.78,4054.48,0.3,0.26,2017-06-26,57,229,YES
International Sales,NTB,1552.28,3000.96,0.34,0.21,2017-06-27,11,43,NO
International Sales,Papua,3080.72,4844.46,0.16,0.23,2017-06-28,24,111,NO
International Sales,Sumatra,7392.4,2501.19,0.1,0.29,2017-06-29,57,144,YES
International Sales,Bali,7119.37,5426.27,0.19,0.21,2017-06-30,56,248,YES
International Sales,Sulawesi,765.85,3425.5,0.37,0.26,2017-07-01,3,10,NO
International Sales,Kalimantan,4345.92,3568.25,0.13,0.3,2017-07-02,35,184,YES
International Sales,Jawa,4713.72,5489.73,0.16,0.25,2017-07-03,35,179,NO
International Sales,NTB,1939.82,2801.58,0.28,0.24,2017-07-04,17,36,NO
International Sales,Papua,1093.44,4325.76,0.18,0.21,2017-07-05,8,42,NO
International Sales,Sumatra,1208.69,2555.77,0.21,0.22,2017-07-06,9,16,NO
International Sales,Bali,2269.3,4872.93,0.33,0.22,2017-07-07,20,97,NO
International Sales,Sulawesi,1520.81,4762.31,0.24,0.28,2017-07-08,12,65,NO
International Sales,Kalimantan,946.43,5310.4,0.17,0.29,2017-07-09,6,14,NO
International Sales,Jawa,1380.92,3073.33,0.15,0.2,2017-07-10,11,53,NO
International Sales,NTB,839.04,2078.6,0.23,0.24,2017-07-11,6,15,NO
International Sales,Papua,6249.25,3061.41,0.11,0.27,2017-07-12,51,98,YES
International Sales,Sumatra,5456.43,2709.36,0.39,0.29,2017-07-13,38,67,YES
International Sales,Bali,1581.24,4983.91,0.4,0.2,2017-07-14,11,50,NO
International Sales,Sulawesi,1723.94,3127.35,0.37,0.21,2017-07-15,14,46,NO
International Sales,Kalimantan,6062.2,5130.16,0.13,0.25,2017-07-16,46,147,YES
International Sales,Jawa,7324.83,2375.86,0.27,0.28,2017-07-17,62,241,YES
International Sales,NTB,4463.29,1837.74,0.36,0.27,2017-07-18,39,123,YES
International Sales,Papua,5113.35,5233.74,0.37,0.26,2017-07-19,40,121,NO
International Sales,Sumatra,2231.99,3297.43,0.28,0.23,2017-07-20,17,84,NO
International Sales,Bali,6891.91,4704.05,0.22,0.27,2017-07-21,58,333,YES
International Sales,Sulawesi,4127.73,3932.48,0.38,0.21,2017-07-22,34,108,YES
International Sales,Kalimantan,5348.59,3778.63,0.2,0.26,2017-07-23,39,221,YES
International Sales,Jawa,1257.62,5073.84,0.1,0.23,2017-07-24,8,14,NO
International Sales,NTB,7099.8,2317.77,0.27,0.23,2017-07-25,52,291,YES
International Sales,Papua,2306.74,2745.09,0.38,0.26,2017-07-26,18,43,NO
International Sales,Sumatra,6183.22,1887.68,0.33,0.23,2017-07-27,47,129,YES
International Sales,Bali,5136.51,2398.33,0.31,0.23,2017-07-28,40,150,YES
International Sales,Sulawesi,2907.07,3279.93,0.23,0.23,2017-07-29,22,56,NO
International Sales,Kalimantan,3114.46,1870.17,0.16,0.23,2017-07-30,26,46,YES
International Sales,Jawa,3568.19,3629.58,0.23,0.2,2017-07-31,30,174,NO
International Sales,NTB,938.78,2054.91,0.39,0.24,2017-08-01,5,15,NO
International Sales,Papua,4329.36,4692.99,0.29,0.25,2017-08-02,32,135,NO
International Sales,Sumatra,2424.83,3065.77,0.21,0.29,2017-08-03,17,85,NO
International Sales,Bali,4158.52,3151.07,0.31,0.3,2017-08-04,29,109,YES
International Sales,Sulawesi,5132.42,4646.56,0.25,0.2,2017-08-05,39,202,YES
International Sales,Kalimantan,4144.69,2109.61,0.37,0.27,2017-08-06,35,131,YES
International Sales,Jawa,4112.37,1644.61,0.24,0.24,2017-08-07,32,112,YES
International Sales,NTB,708.91,1572.34,0.34,0.24,2017-08-08,5,12,NO
International Sales,Papua,6602.0,4508.52,0.11,0.27,2017-08-09,53,137,YES
International Sales,Sumatra,2422.64,4942.34,0.14,0.26,2017-08-10,17,97,NO
International Sales,Bali,2976.19,3155.33,0.16,0.22,2017-08-11,23,85,NO
International Sales,Sulawesi,4730.96,3021.8,0.11,0.22,2017-08-12,36,144,YES
International Sales,Kalimantan,5065.3,5018.88,0.12,0.22,2017-08-13,38,85,YES
International Sales,Jawa,1404.5,4523.16,0.27,0.22,2017-08-14,11,37,NO
International Sales,NTB,3421.27,5559.06,0.21,0.26,2017-08-15,27,137,NO
International Sales,Papua,6685.47,5074.99,0.37,0.25,2017-08-16,50,191,YES
International Sales,Sumatra,4277.95,2411.63,0.18,0.22,2017-08-17,28,71,YES
International Sales,Bali,7559.64,4250.88,0.28,0.22,2017-08-18,57,179,YES
International Sales,Sulawesi,5262.83,1637.12,0.11,0.22,2017-08-19,42,164,YES
International Sales,Kalimantan,6781.13,3086.5,0.13,0.25,2017-08-20,59,265,YES
International Sales,Jawa,2663.11,1498.55,0.3,0.22,2017-08-21,20,73,YES
International Sales,NTB,5551.85,5603.76,0.26,0.25,2017-08-22,45,141,NO
International Sales,Papua,4759.56,4546.15,0.15,0.23,2017-08-23,34,132,YES
International Sales,Sumatra,1642.56,4162.88,0.34,0.24,2017-08-24,12,52,NO
International Sales,Bali,5207.16,4510.47,0.37,0.26,2017-08-25,41,157,YES
International Sales,Sulawesi,6305.73,1641.6,0.26,0.25,2017-08-26,44,223,YES
International Sales,Kalimantan,7269.39,5656.31,0.12,0.29,2017-08-27,59,328,YES
International Sales,Jawa,7307.88,3488.4,0.34,0.22,2017-08-28,58,235,YES
International Sales,NTB,598.8,2776.19,0.19,0.21,2017-08-29,3,14,NO
International Sales,Papua,2683.93,2215.27,0.17,0.25,2017-08-30,20,112,YES
International Sales,Sumatra,192.79,5323.05,0.26,0.21,2017-08-31,2,6,NO
International Sales,Bali,1019.15,3436.03,0.19,0.25,2017-09-01,6,22,NO
International Sales,Sulawesi,3552.02,3778.69,0.35,0.3,2017-09-02,27,92,NO
International Sales,Kalimantan,7138.28,1683.46,0.32,0.24,2017-09-03,57,290,YES
International Sales,Jawa,7767.62,3285.17,0.11,0.25,2017-09-04,58,122,YES
International Sales,NTB,5984.42,5332.08,0.3,0.27,2017-09-05,45,236,YES
International Sales,Papua,1293.35,5161.44,0.38,0.26,2017-09-06,10,50,NO
International Sales,Sumatra,2005.65,3545.32,0.16,0.23,2017-09-07,17,43,NO
International Sales,Bali,6081.22,2641.91,0.28,0.25,2017-09-08,50,88,YES
International Sales,Sulawesi,6667.01,2615.52,0.27,0.22,2017-09-09,52,124,YES
International Sales,Kalimantan,413.11,3390.35,0.15,0.21,2017-09-10,2,6,NO
International Sales,Jawa,1002.79,5565.96,0.26,0.29,2017-09-11,5,15,NO
International Sales,NTB,285.32,3682.07,0.17,0.23,2017-09-12,3,5,NO
International Sales,Papua,3354.49,1569.47,0.2,0.29,2017-09-13,29,50,YES
International Sales,Sumatra,1510.88,5689.2,0.14,0.27,2017-09-14,12,44,NO
International Sales,Bali,6597.06,4301.52,0.27,0.26,2017-09-15,58,229,YES
International Sales,Sulawesi,3265.66,2783.33,0.32,0.25,2017-09-16,23,50,YES
International Sales,Kalimantan,5511.46,1919.81,0.28,0.3,2017-09-17,44,112,YES
International Sales,Jawa,1361.26,5105.66,0.31,0.27,2017-09-18,8,42,NO
International Sales,NTB,5883.83,5720.16,0.33,0.24,2017-09-19,44,98,YES
International Sales,Papua,5539.94,4810.35,0.33,0.23,2017-09-20,42,123,YES
International Sales,Sumatra,4417.63,1853.24,0.39,0.23,2017-09-21,39,158,YES
International Sales,Bali,4717.17,2583.82,0.32,0.26,2017-09-22,38,159,YES
International Sales,Sulawesi,6610.94,4847.01,0.33,0.21,2017-09-23,50,151,YES
International Sales,Kalimantan,3578.01,5402.85,0.24,0.21,2017-09-24,30,132,NO
International Sales,Jawa,6332.26,5474.13,0.22,0.28,2017-09-25,52,266,YES
International Sales,NTB,844.86,5009.03,0.3,0.29,2017-09-26,3,13,NO
International Sales,Papua,5495.56,2187.17,0.25,0.27,2017-09-27,42,109,YES
International Sales,Sumatra,402.68,5325.52,0.17,0.22,2017-09-28,3,6,NO
International Sales,Bali,6106.15,3638.75,0.28,0.27,2017-09-29,48,183,YES
International Sales,Sulawesi,7306.78,1884.77,0.3,0.23,2017-09-30,64,202,YES
International Sales,Kalimantan,5135.62,2882.91,0.26,0.28,2017-10-01,40,207,YES
International Sales,Jawa,3912.26,5377.12,0.37,0.29,2017-10-02,30,84,NO
International Sales,NTB,1063.2,2321.83,0.34,0.25,2017-10-03,8,39,NO
International Sales,Papua,5139.01,1756.54,0.4,0.23,2017-10-04,36,74,YES
International Sales,Sumatra,3968.99,3482.47,0.12,0.2,2017-10-05,28,50,YES
International Sales,Bali,6801.49,2067.52,0.22,0.21,2017-10-06,54,211,YES
International Sales,Sulawesi,826.19,4175.8,0.18,0.2,2017-10-07,5,17,NO
International Sales,Kalimantan,3433.69,3373.82,0.19,0.29,2017-10-08,28,112,YES
International Sales,Jawa,2044.15,1465.83,0.29,0.26,2017-10-09,16,47,YES
International Sales,NTB,7800.88,2362.08,0.15,0.28,2017-10-10,62,117,YES
International Sales,Papua,5649.93,5077.93,0.28,0.21,2017-10-11,38,127,YES
International Sales,Sumatra,3021.72,2761.69,0.32,0.26,2017-10-12,24,135,YES
International Sales,Bali,6648.61,4984.92,0.36,0.27,2017-10-13,51,237,YES
International Sales,Sulawesi,2726.6,2651.18,0.35,0.2,2017-10-14,22,63,YES
International Sales,Kalimantan,1182.23,4571.71,0.17,0.25,2017-10-15,8,28,NO
International Sales,Jawa,4210.8,3111.7,0.3,0.28,2017-10-16,30,55,YES
International Sales,NTB,940.28,2098.3,0.17,0.26,2017-10-17,5,16,NO
International Sales,Papua,4678.01,4883.46,0.11,0.25,2017-10-18,34,89,NO
International Sales,Sumatra,7261.14,2640.46,0.34,0.29,2017-10-19,66,316,YES
International Sales,Bali,2133.24,3813.09,0.24,0.22,2017-10-20,14,63,NO
International Sales,Sulawesi,5921.93,1492.86,0.11,0.22,2017-10-21,52,115,YES
International Sales,Kalimantan,2225.03,4660.23,0.32,0.26,2017-10-22,16,84,NO
International Sales,Jawa,1890.53,2612.68,0.38,0.23,2017-10-23,14,69,NO
International Sales,NTB,4596.98,3624.31,0.3,0.3,2017-10-24,34,146,YES
International Sales,Papua,4826.88,2504.65,0.14,0.3,2017-10-25,34,63,YES
International Sales,Sumatra,736.03,2465.87,0.38,0.22,2017-10-26,6,20,NO
International Sales,Bali,170.67,4196.89,0.34,0.24,2017-10-27,2,5,NO
International Sales,Sulawesi,1125.71,4732.33,0.33,0.21,2017-10-28,6,19,NO
International Sales,Kalimantan,4435.08,2044.86,0.17,0.2,2017-10-29,34,110,YES
International Sales,Jawa,4355.28,4762.51,0.37,0.24,2017-10-30,39,95,NO
International Sales,NTB,1666.63,4093.69,0.37,0.29,2017-10-31,12,56,NO
International Sales,Papua,947.12,4287.36,0.16,0.27,2017-11-01,8,32,NO
International Sales,Sumatra,2485.83,5192.68,0.3,0.29,2017-11-02,18,77,NO
International Sales,Bali,1437.81,5661.99,0.26,0.24,2017-11-03,11,39,NO
International Sales,Sulawesi,2183.37,1834.03,0.38,0.2,2017-11-04,15,77,YES
International Sales,Kalimantan,5177.78,2541.8,0.12,0.24,2017-11-05,36,185,YES
International Sales,Jawa,3080.43,5132.28,0.16,0.28,2017-11-06,23,111,NO
International Sales,NTB,3992.0,2039.23,0.3,0.24,2017-11-07,33,119,YES
International Sales,Papua,3387.83,1822.41,0.33,0.24,2017-11-08,29,73,YES
International Sales,Sumatra,4146.49,4425.68,0.1,0.27,2017-11-09,35,100,NO
International Sales,Bali,1669.48,1973.48,0.32,0.21,2017-11-10,11,48,NO
International Sales,Sulawesi,5909.2,2427.72,0.38,0.24,2017-11-11,48,242,YES
International Sales,Kalimantan,324.09,2239.16,0.27,0.23,2017-11-12,3,10,NO
International Sales,Jawa,5953.94,4727.74,0.18,0.21,2017-11-13,52,252,YES
International Sales,NTB,2078.14,5254.27,0.21,0.29,2017-11-14,17,75,NO
International Sales,Papua,6202.37,2615.9,0.28,0.27,2017-11-15,45,78,YES
International Sales,Sumatra,3711.46,3725.65,0.12,0.21,2017-11-16,28,146,NO
International Sales,Bali,355.61,2521.09,0.19,0.25,2017-11-17,3,6,NO
International Sales,Sulawesi,4300.56,1880.67,0.38,0.3,2017-11-18,33,60,YES
International Sales,Kalimantan,6042.12,1974.23,0.24,0.23,2017-11-19,48,194,YES
International Sales,Jawa,3802.36,5476.2,0.24,0.25,2017-11-20,29,145,NO
International Sales,NTB,355.2,2302.42,0.21,0.26,2017-11-21,3,12,NO
International Sales,Papua,6980.17,5419.43,0.35,0.29,2017-11-22,59,245,YES
International Sales,Sumatra,5118.0,3318.93,0.26,0.2,2017-11-23,42,125,YES
International Sales,Bali,1825.44,2855.0,0.14,0.29,2017-11-24,15,54,NO
International Sales,Sulawesi,2609.7,3475.51,0.16,0.28,2017-11-25,22,47,NO
