Department,Region,Revenue,Revenue Goal,Margin,Margin Goal,Date,Sales Quantity,Customers,KPi Achieved
Outside Sales,Jawa,3210.35,4031.28,0.22,0.19,2017-04-17,23,103,NO
Outside Sales,NTB,188.45,2048.8,0.21,0.22,2017-04-18,3,6,NO
Outside Sales,Papua,2208.28,5607.62,0.26,0.16,2017-04-19,15,68,NO
Outside Sales,Sumatra,1851.83,4603.68,0.27,0.17,2017-04-20,17,74,NO
Outside Sales,Bali,8280.26,2898.37,0.08,0.19,2017-04-21,72,188,YES
Outside Sales,Sulawesi,3956.34,4922.83,0.3,0.22,2017-04-22,28,136,NO
Outside Sales,Kalimantan,3524.92,6240.74,0.13,0.18,2017-04-23,28,101,NO
Outside Sales,Jawa,2790.72,3547.7,0.18,0.18,2017-04-24,23,103,NO
Outside Sales,NTB,7178.0,3719.43,0.26,0.19,2017-04-25,66,128,YES
Outside Sales,Papua,4749.93,5509.63,0.23,0.16,2017-04-26,35,92,NO
Outside Sales,Sumatra,5767.89,5250.18,0.12,0.22,2017-04-27,48,125,YES
Outside Sales,Bali,418.64,6730.11,0.17,0.22,2017-04-28,3,7,NO
Outside Sales,Sulawesi,9286.24,4655.91,0.22,0.22,2017-04-29,76,138,YES
Outside Sales,Kalimantan,8353.07,5099.13,0.11,0.17,2017-04-30,71,293,YES
Outside Sales,Jawa,6421.39,3072.97,0.28,0.17,2017-05-01,57,232,YES
Outside Sales,NTB,6597.79,3995.97,0.14,0.21,2017-05-02,57,132,YES
Outside Sales,Papua,5332.08,6646.06,0.13,0.17,2017-05-03,36,78,NO
Outside Sales,Sumatra,6963.52,6600.17,0.14,0.2,2017-05-04,57,177,YES
Outside Sales,Bali,7663.19,4313.0,0.32,0.19,2017-05-05,65,187,YES
Outside Sales,Sulawesi,6343.23,6789.4,0.16,0.22,2017-05-06,47,208,NO
Outside Sales,Kalimantan,505.8,3107.87,0.1,0.17,2017-05-07,2,4,NO
Outside Sales,Jawa,4818.17,2994.8,0.26,0.24,2017-05-08,38,108,YES
Outside Sales,NTB,5434.73,5247.53,0.16,0.21,2017-05-09,36,147,YES
Outside Sales,Papua,1076.64,2787.06,0.19,0.22,2017-05-10,8,25,NO
Outside Sales,Sumatra,1380.47,3408.02,0.31,0.18,2017-05-11,8,29,NO
Outside Sales,Bali,2324.33,4846.12,0.16,0.18,2017-05-12,15,40,NO
Outside Sales,Sulawesi,1979.76,3990.93,0.1,0.18,2017-05-13,17,96,NO
Outside Sales,Kalimantan,660.44,3309.88,0.21,0.18,2017-05-14,5,25,NO
Outside Sales,Jawa,532.07,5276.13,0.29,0.21,2017-05-15,2,6,NO
Outside Sales,NTB,7154.29,2326.32,0.14,0.22,2017-05-16,57,192,YES
Outside Sales,Papua,3712.81,4001.63,0.2,0.21,2017-05-17,30,100,NO
Outside Sales,Sumatra,3110.34,6521.8,0.18,0.23,2017-05-18,23,99,NO
Outside Sales,Bali,4296.74,3794.76,0.3,0.18,2017-05-19,28,150,YES
Outside Sales,Sulawesi,2638.76,5128.96,0.19,0.18,2017-05-20,21,56,NO
Outside Sales,Kalimantan,2941.85,3985.53,0.15,0.23,2017-05-21,26,53,NO
Outside Sales,Jawa,8334.0,3404.17,0.3,0.17,2017-05-22,74,206,YES
Outside Sales,NTB,8299.47,2410.46,0.18,0.22,2017-05-23,66,163,YES
Outside Sales,Papua,4744.02,4727.97,0.16,0.21,2017-05-24,38,213,YES
Outside Sales,Sumatra,7188.47,2401.34,0.16,0.24,2017-05-25,63,317,YES
Outside Sales,Bali,8220.64,5893.6,0.08,0.18,2017-05-26,68,257,YES
Outside Sales,Sulawesi,8403.26,3707.84,0.31,0.17,2017-05-27,65,256,YES
Outside Sales,Kalimantan,448.68,4967.29,0.12,0.19,2017-05-28,2,5,NO
Outside Sales,Jawa,8334.33,2636.29,0.3,0.23,2017-05-29,69,134,YES
Outside Sales,NTB,2235.2,3650.49,0.17,0.18,2017-05-30,16,90,NO
Outside Sales,Papua,4428.45,1936.57,0.22,0.21,2017-05-31,36,163,YES
Outside Sales,Sumatra,1615.39,2538.71,0.26,0.22,2017-06-01,11,24,NO
Outside Sales,Bali,994.0,2999.26,0.22,0.22,2017-06-02,9,43,NO
Outside Sales,Sulawesi,2588.21,2883.46,0.24,0.18,2017-06-03,23,75,NO
Outside Sales,Kalimantan,3809.04,4171.54,0.31,0.18,2017-06-04,28,76,NO
Outside Sales,Jawa,3941.11,6325.78,0.1,0.18,2017-06-05,30,129,NO
Outside Sales,NTB,328.81,5530.02,0.17,0.21,2017-06-06,3,7,NO
Outside Sales,Papua,9307.97,6448.06,0.16,0.18,2017-06-07,83,420,YES
Outside Sales,Sumatra,398.1,6631.8,0.1,0.23,2017-06-08,2,7,NO
Outside Sales,Bali,553.25,4568.76,0.24,0.18,2017-06-09,2,6,NO
Outside Sales,Sulawesi,6744.01,6615.2,0.32,0.18,2017-06-10,58,263,YES
Outside Sales,Kalimantan,8688.59,4836.93,0.22,0.23,2017-06-11,71,352,YES
Outside Sales,Jawa,8573.46,4541.8,0.23,0.22,2017-06-12,66,194,YES
Outside Sales,NTB,8856.59,3792.28,0.21,0.18,2017-06-13,74,222,YES
Outside Sales,Papua,8671.77,6586.5,0.23,0.18,2017-06-14,75,133,YES
Outside Sales,Sumatra,5429.66,2535.96,0.18,0.22,2017-06-15,42,96,YES
Outside Sales,Bali,7553.46,5195.59,0.31,0.18,2017-06-16,57,135,YES
Outside Sales,Sulawesi,8303.54,4116.6,0.29,0.22,2017-06-17,68,335,YES
Outside Sales,Kalimantan,7098.35,4218.65,0.2,0.22,2017-06-18,59,183,YES
Outside Sales,Jawa,2127.27,3419.02,0.14,0.23,2017-06-19,15,27,NO
Outside Sales,NTB,5714.08,5659.86,0.1,0.18,2017-06-20,45,214,YES
Outside Sales,Papua,2121.49,4748.92,0.08,0.22,2017-06-21,17,88,NO
Outside Sales,Sumatra,6198.62,6761.35,0.26,0.19,2017-06-22,48,98,NO
Outside Sales,Bali,7332.75,2493.33,0.24,0.23,2017-06-23,59,164,YES
Outside Sales,Sulawesi,838.45,3041.8,0.31,0.19,2017-06-24,6,28,NO
Outside Sales,Kalimantan,7411.39,5910.47,0.3,0.22,2017-06-25,59,216,YES
Outside Sales,Jawa,1357.44,4371.15,0.29,0.17,2017-06-26,10,21,NO
Outside Sales,NTB,3031.4,6008.62,0.21,0.19,2017-06-27,23,122,NO
Outside Sales,Papua,5942.39,4686.08,0.14,0.21,2017-06-28,42,87,YES
Outside Sales,Sumatra,6930.24,6441.22,0.1,0.18,2017-06-29,54,194,YES
Outside Sales,Bali,2488.94,5046.47,0.26,0.17,2017-06-30,17,77,NO
Outside Sales,Sulawesi,1534.58,5414.37,0.14,0.16,2017-07-01,11,28,NO
Outside Sales,Kalimantan,2461.71,5952.61,0.18,0.18,2017-07-02,16,64,NO
Outside Sales,Jawa,5611.61,6850.74,0.22,0.22,2017-07-03,45,162,NO
Outside Sales,NTB,4113.82,3359.87,0.3,0.21,2017-07-04,32,62,YES
Outside Sales,Papua,7772.36,4561.3,0.18,0.2,2017-07-05,62,132,YES
Outside Sales,Sumatra,9421.07,5653.92,0.17,0.18,2017-07-06,76,437,YES
Outside Sales,Bali,1060.73,3097.61,0.16,0.23,2017-07-07,9,18,NO
Outside Sales,Sulawesi,4816.73,6797.0,0.18,0.18,2017-07-08,34,145,NO
Outside Sales,Kalimantan,5321.26,5055.55,0.11,0.18,2017-07-09,38,73,YES
Outside Sales,Jawa,8475.72,6357.84,0.1,0.23,2017-07-10,66,207,YES
Outside Sales,NTB,9148.39,4763.85,0.16,0.2,2017-07-11,76,414,YES
Outside Sales,Papua,7712.15,4764.99,0.1,0.18,2017-07-12,59,240,YES
Outside Sales,Sumatra,611.25,2362.58,0.18,0.22,2017-07-13,4,16,NO
Outside Sales,Bali,9338.83,3446.76,0.31,0.2,2017-07-14,78,345,YES
Outside Sales,Sulawesi,201.48,4947.55,0.13,0.19,2017-07-15,3,10,NO
Outside Sales,Kalimantan,8080.36,3928.46,0.22,0.23,2017-07-16,71,385,YES
Outside Sales,Jawa,8003.42,5911.89,0.14,0.22,2017-07-17,74,310,YES
Outside Sales,NTB,2709.96,6388.39,0.29,0.22,2017-07-18,21,113,NO
Outside Sales,Papua,1410.72,6556.31,0.17,0.23,2017-07-19,11,53,NO
Outside Sales,Sumatra,8352.92,6124.44,0.12,0.22,2017-07-20,71,157,YES
Outside Sales,Bali,1385.76,6302.82,0.16,0.22,2017-07-21,11,60,NO
Outside Sales,Sulawesi,5877.78,2690.61,0.14,0.24,2017-07-22,46,113,YES
Outside Sales,Kalimantan,6974.63,3625.92,0.3,0.22,2017-07-23,59,159,YES
Outside Sales,Jawa,572.86,5883.6,0.17,0.18,2017-07-24,3,7,NO
Outside Sales,NTB,8569.5,4216.74,0.16,0.22,2017-07-25,69,306,YES
Outside Sales,Papua,1856.72,4044.36,0.28,0.23,2017-07-26,14,37,NO
Outside Sales,Sumatra,5649.09,3533.31,0.09,0.18,2017-07-27,42,241,YES
Outside Sales,Bali,3594.82,6744.44,0.26,0.22,2017-07-28,28,121,NO
Outside Sales,Sulawesi,4140.14,2622.15,0.14,0.2,2017-07-29,29,118,YES
Outside Sales,Kalimantan,5632.92,4447.61,0.28,0.22,2017-07-30,38,106,YES
Outside Sales,Jawa,6811.83,6450.98,0.12,0.19,2017-07-31,52,272,YES
Outside Sales,NTB,8486.81,5223.77,0.22,0.22,2017-08-01,68,116,YES
Outside Sales,Papua,4647.34,6863.26,0.26,0.19,2017-08-02,36,196,NO
Outside Sales,Sumatra,5266.84,4923.76,0.21,0.22,2017-08-03,41,168,YES
Outside Sales,Bali,5502.87,5784.57,0.15,0.18,2017-08-04,42,135,NO
Outside Sales,Sulawesi,6988.74,6494.8,0.1,0.2,2017-08-05,58,295,YES
Outside Sales,Kalimantan,482.6,4884.44,0.27,0.18,2017-08-06,3,14,NO
Outside Sales,Jawa,2530.17,3116.28,0.3,0.22,2017-08-07,20,40,NO
Outside Sales,NTB,3625.88,5955.97,0.3,0.24,2017-08-08,28,75,NO
Outside Sales,Papua,1915.6,1804.18,0.31,0.21,2017-08-09,14,71,YES
Outside Sales,Sumatra,7521.57,1754.21,0.1,0.2,2017-08-10,65,185,YES
Outside Sales,Bali,7682.31,5931.89,0.1,0.23,2017-08-11,62,117,YES
Outside Sales,Sulawesi,8957.23,2219.2,0.32,0.16,2017-08-12,69,316,YES
Outside Sales,Kalimantan,4898.88,5350.22,0.26,0.17,2017-08-13,38,148,NO
Outside Sales,Jawa,7052.04,1893.61,0.09,0.23,2017-08-14,54,110,YES
Outside Sales,NTB,4867.63,2824.08,0.17,0.21,2017-08-15,36,197,YES
Outside Sales,Papua,8345.17,2991.34,0.26,0.16,2017-08-16,69,360,YES
Outside Sales,Sumatra,9314.54,5278.29,0.22,0.18,2017-08-17,77,404,YES
Outside Sales,Bali,3259.8,4079.1,0.22,0.23,2017-08-18,23,98,NO
Outside Sales,Sulawesi,6576.42,2360.36,0.3,0.22,2017-08-19,56,319,YES
Outside Sales,Kalimantan,6028.56,2178.2,0.32,0.23,2017-08-20,42,212,YES
Outside Sales,Jawa,2618.87,6183.81,0.26,0.2,2017-08-21,22,82,NO
Outside Sales,NTB,8914.12,5147.81,0.17,0.19,2017-08-22,69,172,YES
Outside Sales,Papua,7503.74,5029.86,0.12,0.17,2017-08-23,59,236,YES
Outside Sales,Sumatra,4228.36,3275.61,0.16,0.18,2017-08-24,34,91,YES
Outside Sales,Bali,3492.58,2434.9,0.1,0.22,2017-08-25,29,123,YES
Outside Sales,Sulawesi,7581.2,6055.17,0.3,0.18,2017-08-26,66,133,YES
Outside Sales,Kalimantan,2589.05,6305.98,0.19,0.22,2017-08-27,23,103,NO
Outside Sales,Jawa,1810.45,6421.16,0.3,0.22,2017-08-28,14,74,NO
Outside Sales,NTB,7344.81,2860.01,0.12,0.18,2017-08-29,60,183,YES
Outside Sales,Papua,7161.26,5745.96,0.11,0.19,2017-08-30,63,312,YES
Outside Sales,Sumatra,8884.07,6174.81,0.12,0.21,2017-08-31,74,178,YES
Outside Sales,Bali,6338.3,2651.77,0.24,0.24,2017-09-01,51,123,YES
Outside Sales,Sulawesi,3220.99,2613.95,0.28,0.24,2017-09-02,23,122,YES
Outside Sales,Kalimantan,2327.62,6491.75,0.15,0.24,2017-09-03,16,41,NO
Outside Sales,Jawa,3167.97,5227.75,0.22,0.18,2017-09-04,24,54,NO
Outside Sales,NTB,6339.74,6531.41,0.26,0.2,2017-09-05,50,266,NO
Outside Sales,Papua,5620.42,5518.17,0.22,0.23,2017-09-06,41,201,YES
Outside Sales,Sumatra,1309.91,2978.02,0.22,0.16,2017-09-07,10,28,NO
Outside Sales,Bali,216.52,6466.77,0.15,0.2,2017-09-08,2,7,NO
Outside Sales,Sulawesi,9129.4,6834.86,0.27,0.22,2017-09-09,76,413,YES
Outside Sales,Kalimantan,7119.03,6823.68,0.29,0.21,2017-09-10,58,225,YES
Outside Sales,Jawa,1208.19,2594.68,0.27,0.24,2017-09-11,11,24,NO
Outside Sales,NTB,9495.86,6434.31,0.2,0.18,2017-09-12,75,153,YES
Outside Sales,Papua,7198.91,4982.4,0.28,0.17,2017-09-13,58,153,YES
Outside Sales,Sumatra,4903.69,6500.65,0.24,0.2,2017-09-14,36,132,NO
Outside Sales,Bali,3084.67,5488.5,0.31,0.18,2017-09-15,26,54,NO
Outside Sales,Sulawesi,3703.77,2517.84,0.1,0.17,2017-09-16,29,57,YES
Outside Sales,Kalimantan,634.68,2191.8,0.14,0.23,2017-09-17,4,18,NO
Outside Sales,Jawa,237.87,5866.23,0.21,0.22,2017-09-18,3,9,NO
Outside Sales,NTB,3609.5,2097.45,0.19,0.19,2017-09-19,28,118,YES
Outside Sales,Papua,2193.12,4250.94,0.15,0.18,2017-09-20,18,35,NO
Outside Sales,Sumatra,3174.35,4062.01,0.26,0.2,2017-09-21,23,77,NO
Outside Sales,Bali,6567.0,6608.03,0.15,0.18,2017-09-22,54,154,NO
Outside Sales,Sulawesi,8052.47,4812.6,0.12,0.22,2017-09-23,65,378,YES
Outside Sales,Kalimantan,1666.3,6426.85,0.18,0.21,2017-09-24,12,44,NO
Outside Sales,Jawa,9215.93,3296.22,0.21,0.2,2017-09-25,83,404,YES
Outside Sales,NTB,5822.7,5124.15,0.18,0.22,2017-09-26,52,149,YES
Outside Sales,Papua,2857.44,6473.4,0.13,0.18,2017-09-27,22,82,NO
Outside Sales,Sumatra,7619.88,4742.76,0.14,0.2,2017-09-28,64,236,YES
Outside Sales,Bali,8175.44,6451.78,0.23,0.22,2017-09-29,70,350,YES
Outside Sales,Sulawesi,2621.45,3828.7,0.15,0.16,2017-09-30,20,75,NO
Outside Sales,Kalimantan,2072.51,4388.31,0.21,0.2,2017-10-01,15,35,NO
Outside Sales,Jawa,2492.96,2674.8,0.3,0.21,2017-10-02,17,88,NO
Outside Sales,NTB,3690.24,6835.62,0.3,0.23,2017-10-03,28,156,NO
Outside Sales,Papua,6228.42,2016.29,0.12,0.18,2017-10-04,51,260,YES
Outside Sales,Sumatra,1888.33,3251.69,0.32,0.18,2017-10-05,17,49,NO
Outside Sales,Bali,3743.09,5714.22,0.26,0.22,2017-10-06,27,134,NO
Outside Sales,Sulawesi,5777.31,4166.47,0.08,0.2,2017-10-07,47,237,YES
Outside Sales,Kalimantan,3634.93,4151.46,0.22,0.18,2017-10-08,29,124,NO
Outside Sales,Jawa,4810.87,2214.72,0.18,0.18,2017-10-09,36,130,YES
Outside Sales,NTB,8772.05,3398.08,0.26,0.22,2017-10-10,64,243,YES
Outside Sales,Papua,7662.54,1745.88,0.22,0.17,2017-10-11,64,355,YES
Outside Sales,Sumatra,2248.36,4789.04,0.3,0.17,2017-10-12,15,59,NO
Outside Sales,Bali,1611.35,3775.52,0.11,0.22,2017-10-13,12,67,NO
Outside Sales,Sulawesi,456.44,4883.57,0.29,0.22,2017-10-14,3,11,NO
Outside Sales,Kalimantan,8655.36,4437.58,0.12,0.16,2017-10-15,75,251,YES
Outside Sales,Jawa,4353.36,5206.98,0.22,0.22,2017-10-16,35,81,NO
Outside Sales,NTB,3789.78,4873.12,0.14,0.18,2017-10-17,29,101,NO
Outside Sales,Papua,8407.4,2931.31,0.31,0.22,2017-10-18,75,214,YES
Outside Sales,Sumatra,4135.71,4019.08,0.16,0.23,2017-10-19,34,160,YES
Outside Sales,Bali,1047.95,6208.24,0.22,0.18,2017-10-20,8,38,NO
Outside Sales,Sulawesi,2605.58,5780.16,0.19,0.2,2017-10-21,22,86,NO
Outside Sales,Kalimantan,514.96,3361.15,0.14,0.22,2017-10-22,2,7,NO
Outside Sales,Jawa,1829.68,3716.84,0.31,0.19,2017-10-23,15,65,NO
Outside Sales,NTB,1070.29,6188.54,0.24,0.2,2017-10-24,5,10,NO
Outside Sales,Papua,1175.31,3541.9,0.26,0.16,2017-10-25,6,17,NO
Outside Sales,Sumatra,1103.01,6501.33,0.17,0.17,2017-10-26,8,38,NO
Outside Sales,Bali,4712.98,5920.44,0.3,0.2,2017-10-27,34,137,NO
Outside Sales,Sulawesi,1861.57,4610.65,0.15,0.2,2017-10-28,17,63,NO
Outside Sales,Kalimantan,5391.24,5410.56,0.09,0.24,2017-10-29,38,133,NO
Outside Sales,Jawa,7114.71,6398.54,0.12,0.18,2017-10-30,50,167,YES
Outside Sales,NTB,7453.32,5985.73,0.08,0.18,2017-10-31,59,137,YES
Outside Sales,Papua,5281.08,3836.75,0.1,0.22,2017-11-01,36,112,YES
Outside Sales,Sumatra,8251.73,6273.45,0.29,0.19,2017-11-02,70,283,YES
Outside Sales,Bali,8235.13,3238.13,0.24,0.2,2017-11-03,74,198,YES
Outside Sales,Sulawesi,658.01,6222.97,0.11,0.21,2017-11-04,4,14,NO
Outside Sales,Kalimantan,967.69,4689.55,0.28,0.19,2017-11-05,5,26,NO
Outside Sales,Jawa,8033.13,5040.12,0.26,0.18,2017-11-06,68,170,YES
Outside Sales,NTB,7266.74,2992.26,0.23,0.16,2017-11-07,64,277,YES
Outside Sales,Papua,3822.44,1985.28,0.15,0.22,2017-11-08,35,133,YES
Outside Sales,Sumatra,207.76,3529.35,0.26,0.17,2017-11-09,2,4,NO
Outside Sales,Bali,1163.52,3404.82,0.23,0.2,2017-11-10,6,24,NO
