Department,Region,Revenue,Revenue Goal,Margin,Margin Goal,Date,Sales Quantity,Customers,KPi Achieved
Enterprise Sales,Kalimantan,3651.24,2652.26,0.22,0.17,2017-05-10,30,78,YES
Enterprise Sales,Jawa,2645.96,2882.4,0.18,0.15,2017-05-11,20,63,NO
Enterprise Sales,NTB,4680.92,2973.74,0.13,0.2,2017-05-12,38,212,YES
Enterprise Sales,Papua,1604.65,2743.85,0.24,0.15,2017-05-13,14,64,NO
Enterprise Sales,Sumatra,1380.82,3095.06,0.16,0.17,2017-05-14,8,33,NO
Enterprise Sales,Bali,7112.75,1600.99,0.08,0.2,2017-05-15,56,129,YES
Enterprise Sales,Sulawesi,6410.15,4788.79,0.2,0.18,2017-05-16,50,194,YES
Enterprise Sales,Kalimantan,3775.03,4527.07,0.13,0.15,2017-05-17,27,145,NO
Enterprise Sales,Jawa,6913.58,2561.14,0.21,0.15,2017-05-18,54,119,YES
Enterprise Sales,NTB,5616.72,3843.72,0.1,0.19,2017-05-19,38,197,YES
Enterprise Sales,Papua,4692.61,2547.3,0.22,0.17,2017-05-20,38,182,YES
Enterprise Sales,Sumatra,671.8,1888.62,0.22,0.16,2017-05-21,4,14,NO
Enterprise Sales,Bali,4376.04,1426.35,0.13,0.17,2017-05-22,34,117,YES
Enterprise Sales,Sulawesi,5649.49,2141.74,0.15,0.15,2017-05-23,42,134,YES
Enterprise Sales,Kalimantan,2924.29,4538.97,0.13,0.17,2017-05-24,24,54,NO
Enterprise Sales,Jawa,4402.58,4218.55,0.26,0.18,2017-05-25,38,181,YES
Enterprise Sales,NTB,4299.11,2684.97,0.08,0.19,2017-05-26,35,144,YES
Enterprise Sales,Papua,2852.25,4911.35,0.07,0.16,2017-05-27,21,119,NO
Enterprise Sales,Sumatra,6947.78,2891.22,0.2,0.18,2017-05-28,51,180,YES
Enterprise Sales,Bali,5403.44,1730.62,0.1,0.17,2017-05-29,41,220,YES
Enterprise Sales,Sulawesi,6048.48,4340.64,0.18,0.15,2017-05-30,44,207,YES
Enterprise Sales,Kalimantan,6747.96,3191.72,0.14,0.21,2017-05-31,58,290,YES
Enterprise Sales,Jawa,6925.98,1474.85,0.21,0.19,2017-06-01,58,193,YES
Enterprise Sales,NTB,4398.84,5156.6,0.23,0.2,2017-06-02,35,151,NO
Enterprise Sales,Papua,3552.58,3647.66,0.22,0.16,2017-06-03,27,96,NO
Enterprise Sales,Sumatra,7011.6,4624.68,0.18,0.15,2017-06-04,51,285,YES
Enterprise Sales,Bali,3762.27,1541.39,0.15,0.18,2017-06-05,27,66,YES
Enterprise Sales,Sulawesi,5968.57,1570.22,0.27,0.16,2017-06-06,44,183,YES
Enterprise Sales,Kalimantan,4261.06,4381.52,0.27,0.18,2017-06-07,34,134,NO
Enterprise Sales,Jawa,4052.1,4238.32,0.18,0.17,2017-06-08,30,67,NO
Enterprise Sales,NTB,4007.22,5125.98,0.17,0.18,2017-06-09,28,61,NO
Enterprise Sales,Papua,2507.1,4219.06,0.18,0.14,2017-06-10,16,37,NO
Enterprise Sales,Sumatra,2888.27,3420.33,0.11,0.16,2017-06-11,21,97,NO
Enterprise Sales,Bali,2037.47,3979.81,0.15,0.17,2017-06-12,16,31,NO
Enterprise Sales,Sulawesi,4026.69,1853.4,0.27,0.15,2017-06-13,32,182,YES
Enterprise Sales,Kalimantan,5476.2,2883.11,0.2,0.15,2017-06-14,38,63,YES
Enterprise Sales,Jawa,5418.12,1823.21,0.15,0.17,2017-06-15,41,76,YES
Enterprise Sales,NTB,1995.88,4847.13,0.27,0.15,2017-06-16,16,31,NO
Enterprise Sales,Papua,6905.02,2274.48,0.23,0.15,2017-06-17,57,167,YES
Enterprise Sales,Sumatra,2392.07,3149.41,0.13,0.15,2017-06-18,16,87,NO
Enterprise Sales,Bali,4649.46,5019.64,0.2,0.15,2017-06-19,34,94,NO
Enterprise Sales,Sulawesi,1954.47,2226.27,0.2,0.18,2017-06-20,16,32,NO
Enterprise Sales,Kalimantan,5168.04,4095.24,0.17,0.17,2017-06-21,41,128,YES
Enterprise Sales,Jawa,7098.87,1467.55,0.19,0.2,2017-06-22,57,111,YES
Enterprise Sales,NTB,874.41,3786.15,0.17,0.2,2017-06-23,8,21,NO
Enterprise Sales,Papua,5594.2,4933.37,0.16,0.17,2017-06-24,40,148,YES
Enterprise Sales,Sumatra,1161.07,1813.94,0.22,0.14,2017-06-25,5,11,NO
Enterprise Sales,Bali,2831.64,4683.07,0.22,0.19,2017-06-26,23,128,NO
Enterprise Sales,Sulawesi,4295.55,3148.11,0.15,0.15,2017-06-27,28,132,YES
Enterprise Sales,Kalimantan,2739.73,4031.04,0.2,0.19,2017-06-28,21,53,NO
Enterprise Sales,Jawa,3366.62,4254.22,0.22,0.15,2017-06-29,27,53,NO
Enterprise Sales,NTB,3371.96,2912.63,0.08,0.2,2017-06-30,28,63,YES
Enterprise Sales,Papua,3407.0,5110.89,0.27,0.17,2017-07-01,29,58,NO
Enterprise Sales,Sumatra,709.62,1615.18,0.24,0.14,2017-07-02,5,20,NO
Enterprise Sales,Bali,987.74,3801.08,0.27,0.18,2017-07-03,9,46,NO
Enterprise Sales,Sulawesi,6275.84,4908.14,0.26,0.18,2017-07-04,50,135,YES
Enterprise Sales,Kalimantan,979.47,4274.21,0.23,0.17,2017-07-05,5,16,NO
Enterprise Sales,Jawa,6138.82,1509.51,0.13,0.21,2017-07-06,50,107,YES
Enterprise Sales,NTB,3696.58,5143.75,0.07,0.17,2017-07-07,29,59,NO
Enterprise Sales,Papua,1556.16,1725.29,0.13,0.16,2017-07-08,12,51,NO
Enterprise Sales,Sumatra,3580.86,2971.04,0.19,0.19,2017-07-09,28,67,YES
Enterprise Sales,Bali,5971.49,2974.92,0.22,0.2,2017-07-10,48,148,YES
Enterprise Sales,Sulawesi,5993.57,1839.21,0.24,0.19,2017-07-11,52,262,YES
Enterprise Sales,Kalimantan,2380.56,3867.22,0.15,0.2,2017-07-12,16,89,NO
Enterprise Sales,Jawa,2951.91,2186.67,0.21,0.16,2017-07-13,23,41,YES
Enterprise Sales,NTB,3996.56,4655.3,0.26,0.14,2017-07-14,34,172,NO
Enterprise Sales,Papua,424.64,2046.15,0.28,0.17,2017-07-15,3,5,NO
Enterprise Sales,Sumatra,4620.82,4248.91,0.22,0.19,2017-07-16,35,151,YES
Enterprise Sales,Bali,3983.03,3523.49,0.14,0.18,2017-07-17,29,146,YES
Enterprise Sales,Sulawesi,6169.33,3906.37,0.2,0.16,2017-07-18,51,106,YES
Enterprise Sales,Kalimantan,3722.52,4854.18,0.08,0.2,2017-07-19,29,61,NO
Enterprise Sales,Jawa,4287.84,1449.32,0.2,0.2,2017-07-20,28,107,YES
Enterprise Sales,NTB,2709.78,4000.1,0.25,0.19,2017-07-21,20,91,NO
Enterprise Sales,Papua,1488.4,3738.15,0.1,0.19,2017-07-22,9,16,NO
Enterprise Sales,Sumatra,3577.8,2609.71,0.14,0.19,2017-07-23,28,68,YES
Enterprise Sales,Bali,5287.75,2036.36,0.08,0.15,2017-07-24,39,162,YES
Enterprise Sales,Sulawesi,4701.8,4027.2,0.12,0.18,2017-07-25,39,169,YES
Enterprise Sales,Kalimantan,5382.65,5174.47,0.23,0.15,2017-07-26,40,200,YES
Enterprise Sales,Jawa,4750.91,3066.38,0.25,0.2,2017-07-27,39,171,YES
Enterprise Sales,NTB,1956.61,4655.45,0.24,0.19,2017-07-28,17,84,NO
Enterprise Sales,Papua,4084.62,2002.55,0.18,0.17,2017-07-29,35,127,YES
Enterprise Sales,Sumatra,2804.53,3459.84,0.13,0.17,2017-07-30,21,89,NO
Enterprise Sales,Bali,2621.38,3291.12,0.27,0.18,2017-07-31,22,57,NO
Enterprise Sales,Sulawesi,2315.87,1547.78,0.07,0.18,2017-08-01,16,47,YES
Enterprise Sales,Kalimantan,5361.06,4299.09,0.1,0.16,2017-08-02,38,154,YES
Enterprise Sales,Jawa,1080.59,3358.01,0.19,0.15,2017-08-03,6,18,NO
Enterprise Sales,NTB,5451.83,5104.02,0.07,0.17,2017-08-04,41,230,YES
Enterprise Sales,Papua,5543.24,4267.04,0.12,0.16,2017-08-05,38,198,YES
Enterprise Sales,Sumatra,5755.65,3504.0,0.16,0.18,2017-08-06,46,190,YES
Enterprise Sales,Bali,6628.0,3822.72,0.2,0.15,2017-08-07,51,141,YES
Enterprise Sales,Sulawesi,3832.72,3948.11,0.2,0.2,2017-08-08,34,157,NO
Enterprise Sales,Kalimantan,6042.7,1846.3,0.24,0.17,2017-08-09,46,205,YES
Enterprise Sales,Jawa,3658.05,4348.89,0.19,0.16,2017-08-10,30,132,NO
Enterprise Sales,NTB,480.36,2696.1,0.2,0.17,2017-08-11,3,12,NO
Enterprise Sales,Papua,3374.73,3437.29,0.27,0.19,2017-08-12,29,78,NO
Enterprise Sales,Sumatra,6064.7,1907.11,0.14,0.15,2017-08-13,48,200,YES
Enterprise Sales,Bali,137.29,3025.84,0.09,0.16,2017-08-14,3,10,NO
Enterprise Sales,Sulawesi,1051.14,4209.31,0.18,0.15,2017-08-15,8,29,NO
Enterprise Sales,Kalimantan,3636.4,2722.48,0.19,0.17,2017-08-16,27,87,YES
Enterprise Sales,Jawa,6946.79,2021.73,0.15,0.15,2017-08-17,52,268,YES
Enterprise Sales,NTB,2822.62,4923.99,0.13,0.21,2017-08-18,20,55,NO
Enterprise Sales,Papua,569.66,4902.39,0.15,0.18,2017-08-19,3,9,NO
Enterprise Sales,Sumatra,5643.73,1765.64,0.17,0.15,2017-08-20,45,170,YES
Enterprise Sales,Bali,6125.63,4988.74,0.23,0.19,2017-08-21,42,170,YES
Enterprise Sales,Sulawesi,4692.8,3920.2,0.08,0.21,2017-08-22,34,111,YES
Enterprise Sales,Kalimantan,5000.11,2162.02,0.11,0.19,2017-08-23,40,112,YES
Enterprise Sales,Jawa,432.99,2566.68,0.26,0.17,2017-08-24,2,7,NO
Enterprise Sales,NTB,5946.62,1423.02,0.24,0.21,2017-08-25,46,122,YES
Enterprise Sales,Papua,1323.72,1408.92,0.13,0.2,2017-08-26,10,46,NO
Enterprise Sales,Sumatra,3998.3,4434.96,0.22,0.14,2017-08-27,35,112,NO
Enterprise Sales,Bali,4312.77,2526.68,0.12,0.15,2017-08-28,28,150,YES
Enterprise Sales,Sulawesi,5473.41,1722.66,0.14,0.18,2017-08-29,42,187,YES
Enterprise Sales,Kalimantan,2901.17,4690.09,0.07,0.18,2017-08-30,20,52,NO
Enterprise Sales,Jawa,3086.37,3742.13,0.15,0.18,2017-08-31,24,85,NO
Enterprise Sales,NTB,3692.2,4417.0,0.24,0.2,2017-09-01,29,150,NO
Enterprise Sales,Papua,2178.62,3465.33,0.23,0.15,2017-09-02,18,65,NO
Enterprise Sales,Sumatra,5229.01,2144.2,0.1,0.2,2017-09-03,40,112,YES
Enterprise Sales,Bali,4947.16,2227.75,0.2,0.2,2017-09-04,34,88,YES
Enterprise Sales,Sulawesi,2067.7,4942.5,0.23,0.16,2017-09-05,17,57,NO
Enterprise Sales,Kalimantan,5962.03,3027.3,0.19,0.17,2017-09-06,51,167,YES
Enterprise Sales,Jawa,1853.38,3825.76,0.25,0.2,2017-09-07,16,42,NO
Enterprise Sales,NTB,4972.88,1309.97,0.1,0.17,2017-09-08,36,167,YES
Enterprise Sales,Papua,593.5,1516.05,0.22,0.19,2017-09-09,3,14,NO
Enterprise Sales,Sumatra,3358.63,3688.43,0.09,0.2,2017-09-10,30,100,NO
Enterprise Sales,Bali,913.05,1440.07,0.09,0.18,2017-09-11,9,15,NO
Enterprise Sales,Sulawesi,140.04,2105.24,0.12,0.15,2017-09-12,2,6,NO
Enterprise Sales,Kalimantan,213.85,2707.42,0.14,0.15,2017-09-13,2,5,NO
Enterprise Sales,Jawa,3336.84,1411.17,0.22,0.19,2017-09-14,30,145,YES
Enterprise Sales,NTB,6122.04,2344.06,0.2,0.17,2017-09-15,51,291,YES
Enterprise Sales,Papua,5743.35,2021.05,0.25,0.15,2017-09-16,51,280,YES
Enterprise Sales,Sumatra,3404.49,4972.08,0.09,0.14,2017-09-17,27,103,NO
Enterprise Sales,Bali,6813.01,3818.45,0.23,0.2,2017-09-18,59,242,YES
Enterprise Sales,Sulawesi,2812.45,1892.84,0.24,0.17,2017-09-19,23,130,YES
Enterprise Sales,Kalimantan,3791.97,2825.48,0.21,0.15,2017-09-20,28,116,YES
Enterprise Sales,Jawa,1390.59,2902.56,0.27,0.18,2017-09-21,8,29,NO
Enterprise Sales,NTB,6169.31,3445.92,0.13,0.21,2017-09-22,42,98,YES
Enterprise Sales,Papua,5354.76,3389.17,0.2,0.15,2017-09-23,40,216,YES
Enterprise Sales,Sumatra,864.89,2220.42,0.24,0.17,2017-09-24,4,19,NO
Enterprise Sales,Bali,2581.57,4231.37,0.18,0.17,2017-09-25,22,40,NO
Enterprise Sales,Sulawesi,4135.78,2183.52,0.1,0.16,2017-09-26,32,64,YES
Enterprise Sales,Kalimantan,6022.71,1827.94,0.19,0.14,2017-09-27,50,129,YES
Enterprise Sales,Jawa,2159.52,2214.29,0.15,0.2,2017-09-28,17,65,NO
Enterprise Sales,NTB,233.38,2041.16,0.24,0.18,2017-09-29,2,6,NO
Enterprise Sales,Papua,6309.39,3347.71,0.25,0.2,2017-09-30,50,283,YES
Enterprise Sales,Sumatra,1657.64,4418.34,0.15,0.19,2017-10-01,12,47,NO
Enterprise Sales,Bali,4225.81,1798.91,0.19,0.18,2017-10-02,29,105,YES
Enterprise Sales,Sulawesi,6223.2,4138.47,0.19,0.15,2017-10-03,51,268,YES
Enterprise Sales,Kalimantan,2961.88,1345.51,0.17,0.17,2017-10-04,23,96,YES
Enterprise Sales,Jawa,1871.34,3886.99,0.27,0.14,2017-10-05,16,57,NO
Enterprise Sales,NTB,6981.61,4661.65,0.08,0.15,2017-10-06,52,118,YES
Enterprise Sales,Papua,188.12,1467.14,0.22,0.2,2017-10-07,3,5,NO
Enterprise Sales,Sumatra,2987.67,4448.62,0.24,0.16,2017-10-08,26,146,NO
Enterprise Sales,Bali,3476.72,3139.1,0.22,0.17,2017-10-09,29,51,YES
Enterprise Sales,Sulawesi,999.62,1310.7,0.24,0.2,2017-10-10,9,21,NO
Enterprise Sales,Kalimantan,5518.89,3937.46,0.22,0.2,2017-10-11,39,135,YES
Enterprise Sales,Jawa,7040.17,2073.33,0.22,0.18,2017-10-12,56,255,YES
Enterprise Sales,NTB,6513.19,5176.66,0.08,0.2,2017-10-13,51,166,YES
Enterprise Sales,Papua,759.63,4839.32,0.2,0.2,2017-10-14,5,27,NO
Enterprise Sales,Sumatra,4284.69,1386.99,0.16,0.15,2017-10-15,33,155,YES
Enterprise Sales,Bali,3956.49,1897.42,0.19,0.2,2017-10-16,29,75,YES
Enterprise Sales,Sulawesi,2289.08,3175.44,0.08,0.2,2017-10-17,17,74,NO
Enterprise Sales,Kalimantan,612.29,2644.98,0.22,0.17,2017-10-18,3,9,NO
Enterprise Sales,Jawa,6795.91,1301.82,0.28,0.19,2017-10-19,57,290,YES
Enterprise Sales,NTB,6685.63,5061.7,0.23,0.2,2017-10-20,50,285,YES
Enterprise Sales,Papua,5788.76,1576.34,0.27,0.15,2017-10-21,52,140,YES
Enterprise Sales,Sumatra,164.42,2321.31,0.17,0.17,2017-10-22,3,12,NO
Enterprise Sales,Bali,6666.18,4993.11,0.22,0.17,2017-10-23,57,151,YES
Enterprise Sales,Sulawesi,4249.08,4792.39,0.07,0.17,2017-10-24,33,86,NO
Enterprise Sales,Kalimantan,3938.76,1424.23,0.27,0.2,2017-10-25,33,166,YES
Enterprise Sales,Jawa,1875.73,1886.01,0.14,0.2,2017-10-26,14,56,NO
Enterprise Sales,NTB,5031.52,3026.48,0.24,0.2,2017-10-27,44,82,YES
