Department,Region,Revenue,Revenue Goal,Margin,Margin Goal,Date,Sales Quantity,Customers,KPi Achieved
E-commerce Sales,Sulawesi,9096.15,7382.15,0.41,0.29,2017-03-10,83,297,YES
E-commerce Sales,Kalimantan,6147.39,4235.43,0.43,0.29,2017-03-11,44,209,YES
E-commerce Sales,Jawa,4993.63,5872.05,0.18,0.3,2017-03-12,36,157,NO
E-commerce Sales,NTB,10246.44,3687.57,0.25,0.32,2017-03-13,77,282,YES
E-commerce Sales,Papua,8206.63,2862.37,0.18,0.3,2017-03-14,72,175,YES
E-commerce Sales,Sumatra,1172.02,5957.83,0.41,0.26,2017-03-15,8,24,NO
E-commerce Sales,Bali,7082.02,7916.17,0.18,0.23,2017-03-16,58,124,NO
E-commerce Sales,Sulawesi,10501.19,5296.65,0.37,0.31,2017-03-17,87,411,YES
E-commerce Sales,Kalimantan,3933.37,5923.31,0.22,0.29,2017-03-18,29,134,NO
E-commerce Sales,Jawa,3227.23,2152.38,0.29,0.26,2017-03-19,24,116,YES
E-commerce Sales,NTB,6358.67,7267.77,0.32,0.28,2017-03-20,57,247,NO
E-commerce Sales,Papua,1057.33,6194.06,0.37,0.23,2017-03-21,6,22,NO
E-commerce Sales,Sumatra,5380.0,6123.38,0.17,0.33,2017-03-22,40,123,NO
E-commerce Sales,Bali,1665.71,6344.7,0.28,0.23,2017-03-23,12,58,NO
E-commerce Sales,Sulawesi,933.93,6861.57,0.26,0.24,2017-03-24,9,44,NO
E-commerce Sales,Kalimantan,10469.25,6396.16,0.15,0.23,2017-03-25,143,655,YES
E-commerce Sales,Jawa,4697.27,7103.36,0.35,0.32,2017-03-26,39,189,NO
E-commerce Sales,NTB,11035.83,3727.38,0.33,0.26,2017-03-27,100,295,YES
E-commerce Sales,Papua,4952.75,8034.98,0.42,0.22,2017-03-28,34,172,NO
E-commerce Sales,Sumatra,1630.84,6041.06,0.39,0.28,2017-03-29,14,42,NO
E-commerce Sales,Bali,6934.84,7906.29,0.23,0.3,2017-03-30,52,187,NO
E-commerce Sales,Sulawesi,7946.02,7820.88,0.39,0.3,2017-03-31,58,149,YES
E-commerce Sales,Kalimantan,1129.48,4268.49,0.36,0.26,2017-04-01,8,13,NO
E-commerce Sales,Jawa,10945.99,2683.96,0.13,0.26,2017-04-02,113,281,YES
E-commerce Sales,NTB,8814.96,2875.67,0.31,0.22,2017-04-03,74,167,YES
E-commerce Sales,Papua,1769.6,3561.58,0.14,0.25,2017-04-04,11,30,NO
E-commerce Sales,Sumatra,10624.42,3941.09,0.33,0.25,2017-04-05,129,538,YES
E-commerce Sales,Bali,8717.5,3176.31,0.33,0.33,2017-04-06,74,332,YES
E-commerce Sales,Sulawesi,2739.34,5642.24,0.33,0.22,2017-04-07,20,109,NO
E-commerce Sales,Kalimantan,2207.36,8002.77,0.23,0.23,2017-04-08,16,90,NO
E-commerce Sales,Jawa,4566.46,7587.33,0.31,0.22,2017-04-09,39,127,NO
E-commerce Sales,NTB,2246.57,6673.75,0.34,0.24,2017-04-10,15,48,NO
E-commerce Sales,Papua,1755.01,2402.88,0.24,0.31,2017-04-11,12,31,NO
E-commerce Sales,Sumatra,8514.33,6112.81,0.17,0.26,2017-04-12,74,250,YES
E-commerce Sales,Bali,9471.96,4931.93,0.22,0.29,2017-04-13,76,246,YES
E-commerce Sales,Sulawesi,2027.98,4685.44,0.28,0.3,2017-04-14,16,86,NO
E-commerce Sales,Kalimantan,4805.94,7034.33,0.2,0.25,2017-04-15,35,191,NO
E-commerce Sales,Jawa,4321.4,2362.19,0.23,0.25,2017-04-16,33,136,YES
E-commerce Sales,NTB,8098.76,2563.0,0.34,0.32,2017-04-17,71,367,YES
E-commerce Sales,Papua,10918.05,6003.14,0.39,0.33,2017-04-18,87,225,YES
E-commerce Sales,Sumatra,8315.88,6820.19,0.17,0.28,2017-04-19,72,232,YES
E-commerce Sales,Bali,2968.7,4588.47,0.34,0.28,2017-04-20,26,115,NO
E-commerce Sales,Sulawesi,4858.42,7711.26,0.4,0.31,2017-04-21,38,151,NO
E-commerce Sales,Kalimantan,6902.5,4003.08,0.23,0.22,2017-04-22,57,328,YES
E-commerce Sales,Jawa,2361.6,6288.67,0.37,0.3,2017-04-23,16,91,NO
E-commerce Sales,NTB,6194.52,3543.28,0.4,0.32,2017-04-24,47,166,YES
E-commerce Sales,Papua,10778.89,5266.14,0.43,0.31,2017-04-25,120,324,YES
E-commerce Sales,Sumatra,3432.02,5109.81,0.39,0.23,2017-04-26,27,73,NO
E-commerce Sales,Bali,6492.59,6210.29,0.35,0.3,2017-04-27,54,130,YES
E-commerce Sales,Sulawesi,2201.37,6527.79,0.3,0.31,2017-04-28,18,93,NO
E-commerce Sales,Kalimantan,9897.9,6698.22,0.24,0.24,2017-04-29,86,319,YES
E-commerce Sales,Jawa,7847.02,4896.17,0.2,0.22,2017-04-30,63,123,YES
E-commerce Sales,NTB,2009.85,4299.47,0.22,0.33,2017-05-01,17,72,NO
E-commerce Sales,Papua,9092.61,6975.56,0.31,0.25,2017-05-02,87,460,YES
E-commerce Sales,Sumatra,4286.76,3912.55,0.41,0.31,2017-05-03,35,94,YES
E-commerce Sales,Bali,4096.15,2455.33,0.33,0.26,2017-05-04,32,82,YES
E-commerce Sales,Sulawesi,10024.14,4246.99,0.41,0.33,2017-05-05,74,410,YES
E-commerce Sales,Kalimantan,2237.67,2188.89,0.33,0.28,2017-05-06,15,61,YES
E-commerce Sales,Jawa,5919.88,3027.84,0.15,0.23,2017-05-07,48,181,YES
E-commerce Sales,NTB,3530.91,4618.6,0.33,0.22,2017-05-08,29,86,NO
E-commerce Sales,Papua,7276.45,4032.91,0.14,0.25,2017-05-09,60,127,YES
E-commerce Sales,Sumatra,3216.08,7953.64,0.23,0.32,2017-05-10,23,112,NO
E-commerce Sales,Bali,7480.87,3247.01,0.37,0.32,2017-05-11,66,268,YES
E-commerce Sales,Sulawesi,3146.47,2268.45,0.12,0.28,2017-05-12,26,94,YES
E-commerce Sales,Kalimantan,1694.46,7918.49,0.19,0.3,2017-05-13,12,35,NO
E-commerce Sales,Jawa,1554.84,5453.93,0.22,0.25,2017-05-14,12,57,NO
E-commerce Sales,NTB,9245.22,2213.16,0.35,0.26,2017-05-15,86,280,YES
E-commerce Sales,Papua,4581.37,5384.38,0.34,0.23,2017-05-16,39,201,NO
E-commerce Sales,Sumatra,2413.07,7712.05,0.3,0.3,2017-05-17,18,83,NO
E-commerce Sales,Bali,1424.87,7343.67,0.36,0.25,2017-05-18,9,16,NO
E-commerce Sales,Sulawesi,8610.38,3511.73,0.2,0.23,2017-05-19,75,185,YES
E-commerce Sales,Kalimantan,8421.24,6822.33,0.29,0.25,2017-05-20,69,217,YES
E-commerce Sales,Jawa,4591.74,3556.73,0.29,0.3,2017-05-21,38,194,YES
E-commerce Sales,NTB,1226.12,4246.91,0.2,0.32,2017-05-22,11,55,NO
E-commerce Sales,Papua,2222.76,5591.28,0.43,0.31,2017-05-23,17,98,NO
E-commerce Sales,Sumatra,9011.12,4776.6,0.3,0.26,2017-05-24,75,354,YES
E-commerce Sales,Bali,8560.66,4248.52,0.22,0.31,2017-05-25,74,200,YES
E-commerce Sales,Sulawesi,4086.79,2121.96,0.22,0.29,2017-05-26,35,88,YES
E-commerce Sales,Kalimantan,9204.36,5571.71,0.32,0.25,2017-05-27,75,188,YES
E-commerce Sales,Jawa,2077.0,7503.24,0.24,0.3,2017-05-28,17,90,NO
E-commerce Sales,NTB,1552.13,2898.91,0.2,0.31,2017-05-29,12,46,NO
E-commerce Sales,Papua,5201.97,7536.02,0.41,0.31,2017-05-30,39,69,NO
E-commerce Sales,Sumatra,6311.75,3883.64,0.25,0.33,2017-05-31,46,226,YES
E-commerce Sales,Bali,3744.94,4917.12,0.35,0.28,2017-06-01,27,89,NO
E-commerce Sales,Sulawesi,8895.38,7134.42,0.14,0.32,2017-06-02,72,192,YES
E-commerce Sales,Kalimantan,8089.0,2752.06,0.36,0.23,2017-06-03,75,338,YES
E-commerce Sales,Jawa,1204.5,7992.58,0.14,0.28,2017-06-04,10,27,NO
E-commerce Sales,NTB,6177.14,6027.32,0.33,0.25,2017-06-05,46,191,YES
E-commerce Sales,Papua,8761.72,5923.51,0.24,0.24,2017-06-06,74,286,YES
E-commerce Sales,Sumatra,5851.28,7611.87,0.23,0.29,2017-06-07,48,212,NO
E-commerce Sales,Bali,1415.23,5535.01,0.41,0.3,2017-06-08,11,58,NO
E-commerce Sales,Sulawesi,6777.98,6371.21,0.35,0.29,2017-06-09,50,264,YES
E-commerce Sales,Kalimantan,4571.7,3386.72,0.44,0.29,2017-06-10,35,119,YES
E-commerce Sales,Jawa,3691.28,5205.33,0.3,0.28,2017-06-11,27,142,NO
E-commerce Sales,NTB,7018.56,3255.09,0.4,0.3,2017-06-12,52,119,YES
E-commerce Sales,Papua,9687.33,2435.63,0.19,0.28,2017-06-13,80,417,YES
E-commerce Sales,Sumatra,7379.28,5758.96,0.41,0.28,2017-06-14,63,174,YES
E-commerce Sales,Bali,10828.08,6031.08,0.15,0.26,2017-06-15,99,383,YES
E-commerce Sales,Sulawesi,10466.45,6365.22,0.3,0.28,2017-06-16,132,750,YES
E-commerce Sales,Kalimantan,9177.09,6463.96,0.29,0.3,2017-06-17,81,284,YES
E-commerce Sales,Jawa,10751.62,2377.43,0.43,0.23,2017-06-18,147,665,YES
E-commerce Sales,NTB,10927.81,5673.64,0.29,0.31,2017-06-19,132,758,YES
E-commerce Sales,Papua,9067.1,4728.51,0.14,0.32,2017-06-20,76,342,YES
E-commerce Sales,Sumatra,2557.68,3110.2,0.22,0.28,2017-06-21,21,38,NO
E-commerce Sales,Bali,10687.26,3153.44,0.34,0.31,2017-06-22,140,477,YES
E-commerce Sales,Sulawesi,2586.51,4139.65,0.24,0.31,2017-06-23,22,50,NO
E-commerce Sales,Kalimantan,4671.63,2078.25,0.15,0.32,2017-06-24,34,139,YES
E-commerce Sales,Jawa,2221.14,4515.38,0.3,0.24,2017-06-25,20,111,NO
E-commerce Sales,NTB,3762.4,3879.65,0.42,0.28,2017-06-26,27,94,NO
E-commerce Sales,Papua,2370.07,2324.4,0.25,0.33,2017-06-27,15,63,YES
E-commerce Sales,Sumatra,5634.26,5739.36,0.39,0.29,2017-06-28,41,138,NO
E-commerce Sales,Bali,1306.68,6958.97,0.17,0.23,2017-06-29,9,23,NO
E-commerce Sales,Sulawesi,5500.84,4836.48,0.26,0.32,2017-06-30,39,144,YES
E-commerce Sales,Kalimantan,9551.29,3621.79,0.26,0.23,2017-07-01,86,193,YES
E-commerce Sales,Jawa,1996.7,2978.8,0.22,0.26,2017-07-02,17,37,NO
E-commerce Sales,NTB,7688.46,5519.42,0.35,0.26,2017-07-03,62,269,YES
E-commerce Sales,Papua,4636.04,5808.36,0.37,0.28,2017-07-04,35,203,NO
E-commerce Sales,Sumatra,10482.34,7853.18,0.14,0.28,2017-07-05,122,391,YES
E-commerce Sales,Bali,3653.31,3903.32,0.39,0.25,2017-07-06,27,73,NO
E-commerce Sales,Sulawesi,7910.93,3040.34,0.43,0.32,2017-07-07,65,216,YES
E-commerce Sales,Kalimantan,8708.16,7058.16,0.35,0.28,2017-07-08,70,255,YES
E-commerce Sales,Jawa,9539.91,4174.42,0.36,0.28,2017-07-09,80,397,YES
E-commerce Sales,NTB,8084.02,4233.46,0.36,0.31,2017-07-10,70,204,YES
E-commerce Sales,Papua,6177.23,7024.41,0.12,0.28,2017-07-11,51,146,NO
E-commerce Sales,Sumatra,2768.63,2918.81,0.2,0.24,2017-07-12,21,71,NO
E-commerce Sales,Bali,8369.58,6598.31,0.4,0.22,2017-07-13,65,353,YES
E-commerce Sales,Sulawesi,4440.12,4808.45,0.28,0.26,2017-07-14,34,131,NO
E-commerce Sales,Kalimantan,1470.01,2794.9,0.36,0.22,2017-07-15,11,47,NO
E-commerce Sales,Jawa,8998.57,7275.23,0.33,0.31,2017-07-16,75,221,YES
E-commerce Sales,NTB,6129.24,2902.72,0.33,0.23,2017-07-17,42,236,YES
E-commerce Sales,Papua,7977.92,4731.71,0.15,0.26,2017-07-18,68,145,YES
E-commerce Sales,Sumatra,10300.74,7489.7,0.35,0.28,2017-07-19,87,291,YES
E-commerce Sales,Bali,6413.59,3996.07,0.24,0.28,2017-07-20,56,228,YES
E-commerce Sales,Sulawesi,208.71,5908.19,0.33,0.31,2017-07-21,2,5,NO
E-commerce Sales,Kalimantan,5511.64,6129.26,0.39,0.24,2017-07-22,36,200,NO
E-commerce Sales,Jawa,5098.08,4690.43,0.21,0.24,2017-07-23,36,175,YES
E-commerce Sales,NTB,8969.34,3061.54,0.29,0.31,2017-07-24,66,240,YES
E-commerce Sales,Papua,2773.76,5346.39,0.19,0.24,2017-07-25,23,114,NO
E-commerce Sales,Sumatra,7140.89,4401.01,0.13,0.31,2017-07-26,58,212,YES
E-commerce Sales,Bali,6427.35,4625.41,0.22,0.28,2017-07-27,51,190,YES
E-commerce Sales,Sulawesi,3265.01,5947.76,0.41,0.25,2017-07-28,24,124,NO
E-commerce Sales,Kalimantan,8921.89,3074.28,0.34,0.22,2017-07-29,65,360,YES
E-commerce Sales,Jawa,2364.32,5586.24,0.34,0.31,2017-07-30,15,74,NO
E-commerce Sales,NTB,1706.54,6599.38,0.26,0.32,2017-07-31,12,61,NO
E-commerce Sales,Papua,3084.67,5716.18,0.12,0.28,2017-08-01,23,52,NO
E-commerce Sales,Sumatra,889.4,6585.91,0.28,0.32,2017-08-02,5,17,NO
E-commerce Sales,Bali,736.69,5609.22,0.33,0.25,2017-08-03,6,14,NO
E-commerce Sales,Sulawesi,6008.5,5143.23,0.24,0.23,2017-08-04,47,230,YES
E-commerce Sales,Kalimantan,6959.78,6948.75,0.14,0.26,2017-08-05,57,231,YES
E-commerce Sales,Jawa,5670.26,6014.15,0.4,0.3,2017-08-06,52,176,NO
E-commerce Sales,NTB,3345.19,7563.64,0.19,0.29,2017-08-07,30,57,NO
E-commerce Sales,Papua,6276.53,5161.2,0.32,0.23,2017-08-08,42,197,YES
E-commerce Sales,Sumatra,9291.83,3945.07,0.36,0.23,2017-08-09,87,484,YES
E-commerce Sales,Bali,2993.16,6253.59,0.44,0.23,2017-08-10,24,93,NO
E-commerce Sales,Sulawesi,3837.57,4710.48,0.25,0.25,2017-08-11,33,172,NO
E-commerce Sales,Kalimantan,5561.12,6642.62,0.34,0.31,2017-08-12,42,141,NO
E-commerce Sales,Jawa,2651.34,2032.82,0.28,0.26,2017-08-13,21,111,YES
E-commerce Sales,NTB,5230.51,4818.44,0.12,0.29,2017-08-14,44,112,YES
E-commerce Sales,Papua,3221.76,4963.03,0.2,0.24,2017-08-15,24,80,NO
E-commerce Sales,Sumatra,8926.6,3243.89,0.15,0.28,2017-08-16,70,165,YES
E-commerce Sales,Bali,1660.13,7856.51,0.44,0.32,2017-08-17,11,37,NO
E-commerce Sales,Sulawesi,4207.18,6354.85,0.44,0.25,2017-08-18,32,112,NO
E-commerce Sales,Kalimantan,7824.99,6946.88,0.37,0.32,2017-08-19,57,294,YES
E-commerce Sales,Jawa,10828.08,2291.57,0.18,0.29,2017-08-20,137,342,YES
E-commerce Sales,NTB,1339.68,3445.23,0.28,0.25,2017-08-21,11,62,NO
E-commerce Sales,Papua,1071.46,5656.55,0.36,0.23,2017-08-22,9,32,NO
E-commerce Sales,Sumatra,1398.11,5856.42,0.33,0.23,2017-08-23,11,28,NO
E-commerce Sales,Bali,1606.91,6196.82,0.14,0.28,2017-08-24,14,26,NO
E-commerce Sales,Sulawesi,7747.47,6860.43,0.24,0.31,2017-08-25,63,191,YES
E-commerce Sales,Kalimantan,2714.5,5534.24,0.36,0.31,2017-08-26,21,60,NO
E-commerce Sales,Jawa,10717.98,2269.8,0.34,0.33,2017-08-27,131,381,YES
E-commerce Sales,NTB,4526.34,5854.42,0.18,0.32,2017-08-28,38,147,NO
E-commerce Sales,Papua,6034.38,8012.19,0.21,0.22,2017-08-29,46,171,NO
E-commerce Sales,Sumatra,10393.95,6539.89,0.29,0.24,2017-08-30,136,549,YES
E-commerce Sales,Bali,10572.71,4932.84,0.24,0.3,2017-08-31,111,347,YES
E-commerce Sales,Sulawesi,6927.29,5469.29,0.24,0.23,2017-09-01,51,273,YES
E-commerce Sales,Kalimantan,7223.88,2120.54,0.43,0.26,2017-09-02,65,290,YES
E-commerce Sales,Jawa,268.08,7038.48,0.43,0.25,2017-09-03,3,9,NO
E-commerce Sales,NTB,1560.34,3333.1,0.13,0.31,2017-09-04,14,43,NO
E-commerce Sales,Papua,5885.02,7487.04,0.17,0.25,2017-09-05,51,258,NO
E-commerce Sales,Sumatra,9634.31,7118.76,0.3,0.31,2017-09-06,76,277,YES
E-commerce Sales,Bali,4884.96,4233.9,0.43,0.28,2017-09-07,34,130,YES
E-commerce Sales,Sulawesi,8433.59,7564.69,0.4,0.29,2017-09-08,70,331,YES
E-commerce Sales,Kalimantan,4078.25,4809.12,0.11,0.31,2017-09-09,30,133,NO
E-commerce Sales,Jawa,3832.63,6841.94,0.43,0.22,2017-09-10,28,116,NO
E-commerce Sales,NTB,10522.11,7018.66,0.23,0.28,2017-09-11,141,526,YES
E-commerce Sales,Papua,10421.76,2913.42,0.11,0.32,2017-09-12,141,322,YES
E-commerce Sales,Sumatra,10791.65,3159.76,0.2,0.31,2017-09-13,94,311,YES
E-commerce Sales,Bali,457.78,2531.61,0.3,0.28,2017-09-14,3,13,NO
E-commerce Sales,Sulawesi,5012.63,8050.64,0.4,0.26,2017-09-15,41,162,NO
E-commerce Sales,Kalimantan,9761.63,3896.94,0.33,0.25,2017-09-16,75,171,YES
E-commerce Sales,Jawa,1699.59,4846.36,0.36,0.3,2017-09-17,14,40,NO
E-commerce Sales,NTB,10301.4,3331.96,0.23,0.33,2017-09-18,82,375,YES
E-commerce Sales,Papua,8501.69,6927.57,0.26,0.24,2017-09-19,71,245,YES
E-commerce Sales,Sumatra,7515.33,2198.71,0.2,0.32,2017-09-20,59,224,YES
E-commerce Sales,Bali,2458.67,7195.97,0.17,0.22,2017-09-21,20,71,NO
E-commerce Sales,Sulawesi,4771.51,4405.77,0.22,0.24,2017-09-22,34,195,YES
E-commerce Sales,Kalimantan,4847.43,2059.8,0.29,0.25,2017-09-23,38,90,YES
E-commerce Sales,Jawa,3150.79,6369.34,0.15,0.29,2017-09-24,23,71,NO
E-commerce Sales,NTB,6576.7,3036.74,0.17,0.24,2017-09-25,54,288,YES
E-commerce Sales,Papua,2579.07,5195.55,0.42,0.22,2017-09-26,20,80,NO
E-commerce Sales,Sumatra,9717.91,6689.35,0.23,0.24,2017-09-27,83,280,YES
E-commerce Sales,Bali,7794.91,5946.08,0.39,0.26,2017-09-28,62,163,YES
E-commerce Sales,Sulawesi,8507.98,5511.02,0.43,0.32,2017-09-29,66,330,YES
E-commerce Sales,Kalimantan,10585.57,3655.5,0.19,0.23,2017-09-30,148,808,YES
E-commerce Sales,Jawa,4787.81,6083.38,0.4,0.25,2017-10-01,36,65,NO
E-commerce Sales,NTB,5248.45,6706.01,0.43,0.26,2017-10-02,42,225,NO
E-commerce Sales,Papua,8828.08,6498.72,0.33,0.32,2017-10-03,72,297,YES
E-commerce Sales,Sumatra,991.32,3190.33,0.33,0.25,2017-10-04,8,41,NO
E-commerce Sales,Bali,3038.3,6360.36,0.32,0.3,2017-10-05,24,82,NO
E-commerce Sales,Sulawesi,1210.29,7090.86,0.39,0.29,2017-10-06,11,58,NO
E-commerce Sales,Kalimantan,4483.99,2267.18,0.24,0.26,2017-10-07,36,185,YES
E-commerce Sales,Jawa,3629.71,4479.96,0.11,0.33,2017-10-08,30,153,NO
E-commerce Sales,NTB,736.95,3139.33,0.19,0.3,2017-10-09,6,20,NO
E-commerce Sales,Papua,7710.24,5779.89,0.18,0.33,2017-10-10,57,173,YES
E-commerce Sales,Sumatra,2475.4,5177.4,0.19,0.29,2017-10-11,18,45,NO
E-commerce Sales,Bali,3359.98,4362.22,0.12,0.3,2017-10-12,30,132,NO
E-commerce Sales,Sulawesi,1766.2,7144.89,0.18,0.28,2017-10-13,14,74,NO
E-commerce Sales,Kalimantan,7285.1,6907.28,0.12,0.24,2017-10-14,60,272,YES
E-commerce Sales,Jawa,4140.45,4071.63,0.21,0.29,2017-10-15,30,89,YES
E-commerce Sales,NTB,7082.19,4034.46,0.14,0.32,2017-10-16,54,137,YES
E-commerce Sales,Papua,5743.87,3281.46,0.43,0.25,2017-10-17,52,179,YES
E-commerce Sales,Sumatra,2107.27,2563.16,0.4,0.3,2017-10-18,14,70,NO
E-commerce Sales,Bali,1541.88,6529.33,0.44,0.26,2017-10-19,12,60,NO
E-commerce Sales,Sulawesi,3843.35,2400.34,0.35,0.24,2017-10-20,29,134,YES
E-commerce Sales,Kalimantan,9604.44,6987.25,0.33,0.24,2017-10-21,77,223,YES
E-commerce Sales,Jawa,3450.12,6879.54,0.31,0.26,2017-10-22,27,76,NO
E-commerce Sales,NTB,5370.68,2963.43,0.26,0.29,2017-10-23,45,126,YES
E-commerce Sales,Papua,1386.96,2854.81,0.42,0.32,2017-10-24,11,33,NO
E-commerce Sales,Sumatra,9800.14,7176.25,0.42,0.26,2017-10-25,72,134,YES
E-commerce Sales,Bali,10934.22,2754.55,0.3,0.25,2017-10-26,111,285,YES
E-commerce Sales,Sulawesi,10605.96,4562.09,0.17,0.22,2017-10-27,122,404,YES
