Department,Region,Revenue,Revenue Goal,Margin,Margin Goal,Date,Sales Quantity,Customers,KPi Achieved
Strategic Partnerships,Bali,3692.72,3848.34,0.38,0.29,2017-03-04,27,49,NO
Strategic Partnerships,Sulawesi,8801.21,4631.96,0.18,0.29,2017-03-05,68,166,YES
Strategic Partnerships,Kalimantan,3856.12,4813.75,0.29,0.36,2017-03-06,35,120,NO
Strategic Partnerships,Jawa,7221.2,5309.29,0.17,0.35,2017-03-07,63,133,YES
Strategic Partnerships,NTB,502.33,7396.01,0.38,0.36,2017-03-08,3,8,NO
Strategic Partnerships,Papua,4671.95,2602.5,0.31,0.35,2017-03-09,38,182,YES
Strategic Partnerships,Sumatra,5798.46,6488.48,0.2,0.39,2017-03-10,51,164,NO
Strategic Partnerships,Bali,2004.74,4732.86,0.35,0.33,2017-03-11,14,75,NO
Strategic Partnerships,Sulawesi,5089.15,6361.29,0.47,0.3,2017-03-12,39,73,NO
Strategic Partnerships,Kalimantan,8844.78,2601.56,0.39,0.38,2017-03-13,68,115,YES
Strategic Partnerships,Jawa,7935.67,5510.0,0.2,0.26,2017-03-14,62,342,YES
Strategic Partnerships,NTB,5781.48,4335.51,0.49,0.26,2017-03-15,42,165,YES
Strategic Partnerships,Papua,8980.72,3981.0,0.22,0.33,2017-03-16,68,201,YES
Strategic Partnerships,Sumatra,4284.91,6307.85,0.27,0.33,2017-03-17,32,61,NO
Strategic Partnerships,Bali,5660.47,2613.46,0.26,0.31,2017-03-18,51,115,YES
Strategic Partnerships,Sulawesi,1596.61,4966.19,0.25,0.31,2017-03-19,11,28,NO
Strategic Partnerships,Kalimantan,6796.47,6885.33,0.3,0.33,2017-03-20,58,198,NO
Strategic Partnerships,Jawa,6228.71,6160.32,0.26,0.35,2017-03-21,50,257,YES
Strategic Partnerships,NTB,1357.01,3464.76,0.36,0.3,2017-03-22,9,47,NO
Strategic Partnerships,Papua,4538.09,7010.31,0.29,0.3,2017-03-23,38,134,NO
Strategic Partnerships,Sumatra,8682.44,4881.24,0.25,0.26,2017-03-24,70,281,YES
Strategic Partnerships,Bali,9929.92,4600.5,0.14,0.38,2017-03-25,72,400,YES
Strategic Partnerships,Sulawesi,2313.96,6871.62,0.48,0.34,2017-03-26,17,97,NO
Strategic Partnerships,Kalimantan,4773.64,5655.0,0.18,0.35,2017-03-27,36,168,NO
Strategic Partnerships,Jawa,10241.05,6160.81,0.2,0.38,2017-03-28,80,277,YES
Strategic Partnerships,NTB,8803.4,2787.08,0.43,0.3,2017-03-29,71,329,YES
Strategic Partnerships,Papua,8998.2,2469.15,0.34,0.26,2017-03-30,71,173,YES
Strategic Partnerships,Sumatra,3098.65,2951.4,0.26,0.29,2017-03-31,23,70,YES
Strategic Partnerships,Bali,1190.95,5506.07,0.26,0.27,2017-04-01,8,36,NO
Strategic Partnerships,Sulawesi,3057.36,2393.28,0.35,0.33,2017-04-02,24,59,YES
Strategic Partnerships,Kalimantan,3920.7,7217.44,0.36,0.31,2017-04-03,32,147,NO
Strategic Partnerships,Jawa,4248.89,2124.63,0.47,0.26,2017-04-04,35,158,YES
Strategic Partnerships,NTB,5346.0,2127.44,0.42,0.34,2017-04-05,39,116,YES
Strategic Partnerships,Papua,5765.08,5577.67,0.35,0.35,2017-04-06,48,218,YES
Strategic Partnerships,Sumatra,1476.43,7033.77,0.3,0.3,2017-04-07,9,30,NO
Strategic Partnerships,Bali,613.71,3104.19,0.13,0.29,2017-04-08,4,20,NO
Strategic Partnerships,Sulawesi,5328.66,6091.34,0.38,0.33,2017-04-09,38,96,NO
Strategic Partnerships,Kalimantan,1696.26,4104.4,0.22,0.35,2017-04-10,11,44,NO
Strategic Partnerships,Jawa,1500.65,3027.08,0.3,0.35,2017-04-11,11,36,NO
Strategic Partnerships,NTB,2636.51,7207.32,0.18,0.36,2017-04-12,20,39,NO
Strategic Partnerships,Papua,1920.44,7257.93,0.36,0.39,2017-04-13,17,29,NO
Strategic Partnerships,Sumatra,7482.46,3247.49,0.2,0.29,2017-04-14,62,228,YES
Strategic Partnerships,Bali,6274.21,7217.18,0.45,0.26,2017-04-15,51,250,NO
Strategic Partnerships,Sulawesi,10163.53,6147.82,0.49,0.33,2017-04-16,80,356,YES
Strategic Partnerships,Kalimantan,7422.72,2771.88,0.49,0.38,2017-04-17,65,317,YES
Strategic Partnerships,Jawa,10105.37,3742.93,0.45,0.29,2017-04-18,84,163,YES
Strategic Partnerships,NTB,2969.31,5540.36,0.27,0.27,2017-04-19,24,112,NO
Strategic Partnerships,Papua,9865.58,5253.64,0.21,0.31,2017-04-20,82,295,YES
Strategic Partnerships,Sumatra,721.6,5945.96,0.51,0.35,2017-04-21,3,13,NO
Strategic Partnerships,Bali,7647.75,5066.63,0.22,0.3,2017-04-22,64,277,YES
Strategic Partnerships,Sulawesi,3113.37,4600.99,0.43,0.29,2017-04-23,24,77,NO
Strategic Partnerships,Kalimantan,2112.25,5829.36,0.49,0.27,2017-04-24,15,74,NO
Strategic Partnerships,Jawa,7318.57,4956.74,0.42,0.31,2017-04-25,63,226,YES
Strategic Partnerships,NTB,5043.73,5032.97,0.3,0.29,2017-04-26,42,164,YES
Strategic Partnerships,Papua,3558.12,6376.82,0.39,0.29,2017-04-27,28,117,NO
Strategic Partnerships,Sumatra,9478.7,4690.53,0.4,0.31,2017-04-28,86,148,YES
Strategic Partnerships,Bali,1815.19,7283.95,0.33,0.35,2017-04-29,14,67,NO
Strategic Partnerships,Sulawesi,9286.39,4482.62,0.17,0.35,2017-04-30,86,204,YES
Strategic Partnerships,Kalimantan,5450.77,1892.65,0.31,0.36,2017-05-01,45,247,YES
Strategic Partnerships,Jawa,3054.1,6811.88,0.23,0.36,2017-05-02,24,61,NO
Strategic Partnerships,NTB,9230.59,2393.04,0.33,0.31,2017-05-03,86,176,YES
Strategic Partnerships,Papua,528.47,4743.78,0.36,0.3,2017-05-04,2,4,NO
Strategic Partnerships,Sumatra,1414.54,3971.87,0.38,0.26,2017-05-05,9,42,NO
Strategic Partnerships,Bali,8072.27,2927.55,0.23,0.29,2017-05-06,64,176,YES
Strategic Partnerships,Sulawesi,7053.13,6662.95,0.36,0.39,2017-05-07,58,324,YES
Strategic Partnerships,Kalimantan,1705.82,7300.81,0.38,0.35,2017-05-08,12,22,NO
Strategic Partnerships,Jawa,5904.48,3519.42,0.43,0.31,2017-05-09,51,116,YES
Strategic Partnerships,NTB,4807.74,5040.6,0.13,0.3,2017-05-10,34,167,NO
Strategic Partnerships,Papua,5987.42,2993.7,0.23,0.31,2017-05-11,42,199,YES
Strategic Partnerships,Sumatra,9770.33,6950.68,0.4,0.36,2017-05-12,83,393,YES
Strategic Partnerships,Bali,3145.88,5542.86,0.34,0.3,2017-05-13,24,60,NO
Strategic Partnerships,Sulawesi,9800.34,2352.37,0.22,0.33,2017-05-14,76,357,YES
Strategic Partnerships,Kalimantan,638.16,7096.62,0.48,0.26,2017-05-15,3,6,NO
Strategic Partnerships,Jawa,9589.65,6043.87,0.18,0.26,2017-05-16,75,427,YES
Strategic Partnerships,NTB,1612.58,3033.63,0.45,0.36,2017-05-17,14,44,NO
Strategic Partnerships,Papua,5082.22,5561.38,0.2,0.3,2017-05-18,42,120,NO
Strategic Partnerships,Sumatra,2366.81,5990.4,0.49,0.26,2017-05-19,17,95,NO
Strategic Partnerships,Bali,5915.25,3177.33,0.43,0.3,2017-05-20,50,109,YES
Strategic Partnerships,Sulawesi,1768.77,3840.15,0.35,0.29,2017-05-21,14,27,NO
Strategic Partnerships,Kalimantan,2348.25,5015.79,0.52,0.38,2017-05-22,18,51,NO
Strategic Partnerships,Jawa,8656.95,1890.1,0.23,0.31,2017-05-23,72,229,YES
Strategic Partnerships,NTB,6550.42,6754.16,0.13,0.31,2017-05-24,58,129,NO
Strategic Partnerships,Papua,8003.94,6915.28,0.45,0.35,2017-05-25,64,120,YES
Strategic Partnerships,Sumatra,3035.0,2554.63,0.33,0.31,2017-05-26,24,83,YES
Strategic Partnerships,Bali,4375.51,2600.77,0.23,0.34,2017-05-27,39,149,YES
Strategic Partnerships,Sulawesi,4151.61,6696.46,0.33,0.33,2017-05-28,32,128,NO
Strategic Partnerships,Kalimantan,426.99,4572.22,0.42,0.3,2017-05-29,3,14,NO
Strategic Partnerships,Jawa,1960.16,6910.3,0.13,0.38,2017-05-30,14,54,NO
Strategic Partnerships,NTB,192.2,6109.6,0.36,0.33,2017-05-31,2,5,NO
Strategic Partnerships,Papua,3167.24,3969.45,0.26,0.36,2017-06-01,26,87,NO
Strategic Partnerships,Sumatra,511.53,4703.64,0.44,0.36,2017-06-02,2,7,NO
Strategic Partnerships,Bali,4675.02,6049.99,0.42,0.31,2017-06-03,38,205,NO
Strategic Partnerships,Sulawesi,3539.09,6863.62,0.14,0.38,2017-06-04,29,57,NO
Strategic Partnerships,Kalimantan,2358.95,5361.29,0.34,0.27,2017-06-05,16,88,NO
Strategic Partnerships,Jawa,3337.16,7055.87,0.36,0.39,2017-06-06,30,97,NO
Strategic Partnerships,NTB,1209.51,6398.44,0.22,0.33,2017-06-07,10,52,NO
Strategic Partnerships,Papua,3350.49,4664.23,0.21,0.31,2017-06-08,29,79,NO
Strategic Partnerships,Sumatra,1546.76,6701.44,0.52,0.29,2017-06-09,11,60,NO
Strategic Partnerships,Bali,9780.75,4047.91,0.29,0.35,2017-06-10,72,320,YES
Strategic Partnerships,Sulawesi,2091.1,4142.45,0.27,0.38,2017-06-11,16,47,NO
Strategic Partnerships,Kalimantan,10165.45,6514.04,0.27,0.36,2017-06-12,87,406,YES
Strategic Partnerships,Jawa,9505.89,3838.25,0.21,0.34,2017-06-13,75,424,YES
Strategic Partnerships,NTB,7601.5,4364.9,0.29,0.31,2017-06-14,59,175,YES
Strategic Partnerships,Papua,5867.21,6930.98,0.2,0.31,2017-06-15,52,100,NO
Strategic Partnerships,Sumatra,4035.33,6951.86,0.27,0.26,2017-06-16,33,98,NO
Strategic Partnerships,Bali,7292.36,2297.58,0.21,0.3,2017-06-17,60,297,YES
Strategic Partnerships,Sulawesi,3597.05,1993.75,0.29,0.3,2017-06-18,28,77,YES
Strategic Partnerships,Kalimantan,2979.36,2675.56,0.45,0.27,2017-06-19,23,87,YES
Strategic Partnerships,Jawa,7815.9,7332.55,0.26,0.31,2017-06-20,63,258,YES
Strategic Partnerships,NTB,8607.12,5658.35,0.48,0.36,2017-06-21,72,262,YES
Strategic Partnerships,Papua,4894.89,2854.93,0.13,0.38,2017-06-22,38,70,YES
Strategic Partnerships,Sumatra,5751.58,7163.9,0.42,0.35,2017-06-23,47,210,NO
Strategic Partnerships,Bali,7508.78,5890.87,0.49,0.33,2017-06-24,59,234,YES
Strategic Partnerships,Sulawesi,9352.01,6789.0,0.18,0.29,2017-06-25,77,256,YES
Strategic Partnerships,Kalimantan,857.75,2348.48,0.48,0.27,2017-06-26,4,12,NO
Strategic Partnerships,Jawa,9957.48,6438.44,0.52,0.26,2017-06-27,86,312,YES
Strategic Partnerships,NTB,4660.63,6023.15,0.29,0.34,2017-06-28,34,152,NO
Strategic Partnerships,Papua,8115.16,7228.77,0.49,0.29,2017-06-29,70,221,YES
Strategic Partnerships,Sumatra,4589.96,5457.56,0.18,0.38,2017-06-30,36,130,NO
Strategic Partnerships,Bali,3249.27,7227.19,0.21,0.34,2017-07-01,23,72,NO
Strategic Partnerships,Sulawesi,496.5,7137.52,0.18,0.29,2017-07-02,2,6,NO
Strategic Partnerships,Kalimantan,3488.83,3223.66,0.18,0.29,2017-07-03,30,165,YES
Strategic Partnerships,Jawa,6378.47,5310.24,0.3,0.38,2017-07-04,59,276,YES
Strategic Partnerships,NTB,9605.98,3610.11,0.34,0.33,2017-07-05,80,366,YES
Strategic Partnerships,Papua,8709.15,5211.55,0.35,0.27,2017-07-06,64,207,YES
Strategic Partnerships,Sumatra,2858.77,5190.24,0.35,0.36,2017-07-07,20,52,NO
Strategic Partnerships,Bali,6606.81,3033.27,0.27,0.38,2017-07-08,54,274,YES
Strategic Partnerships,Sulawesi,2726.21,6390.59,0.36,0.34,2017-07-09,20,93,NO
Strategic Partnerships,Kalimantan,8499.82,3187.38,0.14,0.29,2017-07-10,64,229,YES
Strategic Partnerships,Jawa,9040.49,6358.87,0.22,0.27,2017-07-11,81,305,YES
Strategic Partnerships,NTB,452.58,5237.16,0.13,0.3,2017-07-12,3,13,NO
Strategic Partnerships,Papua,7518.38,4839.05,0.21,0.3,2017-07-13,57,280,YES
Strategic Partnerships,Sumatra,4281.21,3686.08,0.22,0.38,2017-07-14,28,49,YES
Strategic Partnerships,Bali,4303.99,6067.97,0.45,0.34,2017-07-15,29,86,NO
Strategic Partnerships,Sulawesi,5990.53,7122.73,0.4,0.33,2017-07-16,44,179,NO
Strategic Partnerships,Kalimantan,3671.54,4160.38,0.39,0.39,2017-07-17,29,136,NO
Strategic Partnerships,Jawa,6075.2,4361.64,0.29,0.27,2017-07-18,52,296,YES
Strategic Partnerships,NTB,8922.44,3523.19,0.14,0.36,2017-07-19,68,114,YES
Strategic Partnerships,Papua,6854.52,1955.3,0.26,0.39,2017-07-20,58,237,YES
Strategic Partnerships,Sumatra,9439.98,4712.62,0.42,0.29,2017-07-21,78,245,YES
Strategic Partnerships,Bali,9685.22,2468.48,0.4,0.31,2017-07-22,77,147,YES
Strategic Partnerships,Sulawesi,3708.26,2786.23,0.18,0.3,2017-07-23,29,84,YES
Strategic Partnerships,Kalimantan,9785.07,5483.91,0.18,0.26,2017-07-24,86,463,YES
Strategic Partnerships,Jawa,1931.41,5110.44,0.35,0.34,2017-07-25,14,33,NO
Strategic Partnerships,NTB,9686.72,6841.18,0.34,0.33,2017-07-26,82,203,YES
Strategic Partnerships,Papua,1409.93,5924.89,0.3,0.35,2017-07-27,11,41,NO
Strategic Partnerships,Sumatra,2520.39,4651.11,0.16,0.34,2017-07-28,20,83,NO
Strategic Partnerships,Bali,616.32,4415.85,0.22,0.33,2017-07-29,3,7,NO
Strategic Partnerships,Sulawesi,6359.23,4690.31,0.44,0.3,2017-07-30,58,210,YES
Strategic Partnerships,Kalimantan,7576.3,4890.61,0.38,0.39,2017-07-31,63,354,YES
Strategic Partnerships,Jawa,8870.59,5570.87,0.38,0.29,2017-08-01,64,321,YES
Strategic Partnerships,NTB,3001.67,3568.52,0.18,0.27,2017-08-02,26,82,NO
Strategic Partnerships,Papua,7984.04,6406.93,0.21,0.3,2017-08-03,66,343,YES
Strategic Partnerships,Sumatra,4243.2,6161.56,0.36,0.31,2017-08-04,35,64,NO
Strategic Partnerships,Bali,2176.7,6814.38,0.17,0.38,2017-08-05,20,62,NO
Strategic Partnerships,Sulawesi,2385.29,5828.9,0.35,0.26,2017-08-06,16,61,NO
Strategic Partnerships,Kalimantan,5321.71,5417.83,0.39,0.34,2017-08-07,44,125,NO
Strategic Partnerships,Jawa,4532.93,4950.88,0.25,0.27,2017-08-08,34,161,NO
Strategic Partnerships,NTB,4728.87,6427.5,0.47,0.38,2017-08-09,34,140,NO
Strategic Partnerships,Papua,2486.07,6459.94,0.44,0.27,2017-08-10,20,49,NO
Strategic Partnerships,Sumatra,5275.76,4944.87,0.51,0.3,2017-08-11,42,118,YES
Strategic Partnerships,Bali,7460.22,2900.25,0.47,0.39,2017-08-12,59,288,YES
Strategic Partnerships,Sulawesi,2629.84,4561.96,0.23,0.35,2017-08-13,23,40,NO
Strategic Partnerships,Kalimantan,1880.29,2132.73,0.51,0.29,2017-08-14,14,75,NO
Strategic Partnerships,Jawa,7809.16,2784.67,0.16,0.34,2017-08-15,62,322,YES
Strategic Partnerships,NTB,7759.44,4853.46,0.18,0.36,2017-08-16,66,157,YES
Strategic Partnerships,Papua,9591.47,2700.48,0.22,0.3,2017-08-17,76,347,YES
Strategic Partnerships,Sumatra,6211.48,3686.52,0.49,0.34,2017-08-18,52,216,YES
Strategic Partnerships,Bali,4682.68,4415.86,0.35,0.31,2017-08-19,35,136,YES
Strategic Partnerships,Sulawesi,7197.58,6894.96,0.45,0.36,2017-08-20,66,238,YES
Strategic Partnerships,Kalimantan,9287.32,3232.44,0.48,0.36,2017-08-21,75,355,YES
Strategic Partnerships,Jawa,4533.94,7188.29,0.29,0.33,2017-08-22,35,200,NO
Strategic Partnerships,NTB,521.05,4156.07,0.27,0.35,2017-08-23,2,4,NO
Strategic Partnerships,Papua,10178.01,5629.15,0.34,0.36,2017-08-24,84,204,YES
Strategic Partnerships,Sumatra,1559.29,6690.4,0.21,0.33,2017-08-25,12,53,NO
Strategic Partnerships,Bali,1622.59,4558.62,0.36,0.36,2017-08-26,14,69,NO
Strategic Partnerships,Sulawesi,7662.64,7191.22,0.33,0.34,2017-08-27,60,261,YES
Strategic Partnerships,Kalimantan,8882.6,5319.39,0.27,0.33,2017-08-28,70,259,YES
Strategic Partnerships,Jawa,8784.78,2401.92,0.45,0.36,2017-08-29,69,399,YES
Strategic Partnerships,NTB,1813.54,5793.71,0.17,0.33,2017-08-30,12,47,NO
Strategic Partnerships,Papua,5323.51,7324.1,0.26,0.29,2017-08-31,44,219,NO
Strategic Partnerships,Sumatra,10265.85,2225.42,0.3,0.34,2017-09-01,74,143,YES
Strategic Partnerships,Bali,9892.97,6299.11,0.48,0.26,2017-09-02,75,363,YES
Strategic Partnerships,Sulawesi,5043.47,4055.49,0.34,0.35,2017-09-03,39,204,YES
Strategic Partnerships,Kalimantan,3790.05,3558.37,0.44,0.34,2017-09-04,30,66,YES
Strategic Partnerships,Jawa,5567.77,4983.84,0.31,0.34,2017-09-05,44,110,YES
Strategic Partnerships,NTB,1015.29,3252.21,0.52,0.33,2017-09-06,5,15,NO
Strategic Partnerships,Papua,5339.23,5239.27,0.35,0.29,2017-09-07,44,211,YES
Strategic Partnerships,Sumatra,7025.11,4417.66,0.34,0.34,2017-09-08,50,204,YES
Strategic Partnerships,Bali,1478.26,2620.28,0.23,0.29,2017-09-09,10,34,NO
Strategic Partnerships,Sulawesi,4373.29,2633.21,0.35,0.29,2017-09-10,38,205,YES
Strategic Partnerships,Kalimantan,6672.54,3855.14,0.17,0.38,2017-09-11,51,209,YES
Strategic Partnerships,Jawa,1781.57,3129.98,0.51,0.31,2017-09-12,11,22,NO
Strategic Partnerships,NTB,1020.99,2411.81,0.47,0.3,2017-09-13,6,30,NO
Strategic Partnerships,Papua,8135.77,7345.09,0.26,0.26,2017-09-14,69,278,YES
Strategic Partnerships,Sumatra,5336.5,6630.45,0.4,0.31,2017-09-15,44,203,NO
Strategic Partnerships,Bali,2989.64,6372.49,0.34,0.39,2017-09-16,23,57,NO
Strategic Partnerships,Sulawesi,2269.94,4329.29,0.22,0.33,2017-09-17,15,83,NO
Strategic Partnerships,Kalimantan,9430.59,3920.03,0.42,0.38,2017-09-18,77,211,YES
Strategic Partnerships,Jawa,4726.47,4638.89,0.44,0.27,2017-09-19,36,71,YES
Strategic Partnerships,NTB,7532.55,7302.1,0.29,0.31,2017-09-20,57,107,YES
Strategic Partnerships,Papua,1780.5,6831.16,0.27,0.3,2017-09-21,11,44,NO
Strategic Partnerships,Sumatra,5655.24,2360.64,0.48,0.27,2017-09-22,38,108,YES
Strategic Partnerships,Bali,5285.02,4985.42,0.35,0.35,2017-09-23,39,130,YES
Strategic Partnerships,Sulawesi,7686.17,4865.59,0.23,0.38,2017-09-24,58,157,YES
Strategic Partnerships,Kalimantan,369.04,4724.47,0.29,0.27,2017-09-25,2,6,NO
Strategic Partnerships,Jawa,1638.49,4600.56,0.14,0.31,2017-09-26,12,36,NO
Strategic Partnerships,NTB,973.35,4658.72,0.22,0.3,2017-09-27,9,25,NO
Strategic Partnerships,Papua,3955.42,4778.45,0.36,0.26,2017-09-28,32,70,NO
Strategic Partnerships,Sumatra,6736.81,5022.76,0.43,0.36,2017-09-29,53,272,YES
Strategic Partnerships,Bali,8392.74,5788.45,0.43,0.35,2017-09-30,70,370,YES
Strategic Partnerships,Sulawesi,1920.77,4524.13,0.29,0.26,2017-10-01,14,73,NO
Strategic Partnerships,Kalimantan,7433.7,4409.14,0.33,0.33,2017-10-02,57,241,YES
Strategic Partnerships,Jawa,4255.5,2036.72,0.48,0.3,2017-10-03,29,162,YES
Strategic Partnerships,NTB,7915.19,7012.63,0.38,0.36,2017-10-04,66,274,YES
Strategic Partnerships,Papua,10008.91,2080.02,0.44,0.34,2017-10-05,82,371,YES
Strategic Partnerships,Sumatra,7957.05,4298.13,0.14,0.35,2017-10-06,60,346,YES
Strategic Partnerships,Bali,4072.68,6027.08,0.25,0.27,2017-10-07,29,100,NO
Strategic Partnerships,Sulawesi,2323.8,6849.56,0.45,0.36,2017-10-08,17,87,NO
Strategic Partnerships,Kalimantan,3524.1,6843.14,0.35,0.29,2017-10-09,29,49,NO
Strategic Partnerships,Jawa,279.12,5649.7,0.26,0.3,2017-10-10,3,6,NO
Strategic Partnerships,NTB,3794.31,6628.48,0.44,0.31,2017-10-11,30,99,NO
Strategic Partnerships,Papua,5157.65,6630.12,0.43,0.33,2017-10-12,39,162,NO
Strategic Partnerships,Sumatra,3800.22,4201.08,0.27,0.3,2017-10-13,29,141,NO
Strategic Partnerships,Bali,2439.16,3282.81,0.14,0.3,2017-10-14,18,73,NO
Strategic Partnerships,Sulawesi,6679.48,5698.66,0.27,0.39,2017-10-15,56,252,YES
Strategic Partnerships,Kalimantan,5495.57,6708.74,0.51,0.35,2017-10-16,45,124,NO
Strategic Partnerships,Jawa,9336.36,3879.59,0.38,0.33,2017-10-17,75,292,YES
Strategic Partnerships,NTB,9909.16,6218.91,0.21,0.26,2017-10-18,76,148,YES
Strategic Partnerships,Papua,9909.26,5434.86,0.51,0.35,2017-10-19,87,283,YES
Strategic Partnerships,Sumatra,3984.36,6818.57,0.44,0.3,2017-10-20,32,152,NO
Strategic Partnerships,Bali,4797.89,2126.61,0.39,0.34,2017-10-21,39,148,YES
