Department,Region,Revenue,Revenue Goal,Margin,Margin Goal,Date,Sales Quantity,Customers,KPi Achieved
Retail Sales,Sumatra,3627.16,2018.56,0.3,0.18,2017-08-26,28,100,YES
Retail Sales,Bali,1385.77,2173.58,0.09,0.2,2017-08-27,10,43,NO
Retail Sales,Sulawesi,6535.47,4303.6,0.23,0.23,2017-08-28,54,225,YES
Retail Sales,Kalimantan,6809.43,4518.69,0.29,0.2,2017-08-29,53,145,YES
Retail Sales,Jawa,6594.42,2599.37,0.08,0.16,2017-08-30,56,229,YES
Retail Sales,NTB,6781.59,5689.89,0.3,0.16,2017-08-31,51,246,YES
Retail Sales,Papua,3037.42,5251.65,0.14,0.19,2017-09-01,23,42,NO
Retail Sales,Sumatra,3936.04,4797.82,0.29,0.21,2017-09-02,29,148,NO
Retail Sales,Bali,1072.22,6000.08,0.14,0.18,2017-09-03,9,15,NO
Retail Sales,Sulawesi,3283.55,4259.51,0.21,0.18,2017-09-04,23,63,NO
Retail Sales,Kalimantan,1700.55,5378.95,0.21,0.19,2017-09-05,11,19,NO
Retail Sales,Jawa,8454.31,1845.49,0.27,0.22,2017-09-06,74,205,YES
Retail Sales,NTB,5254.13,6784.62,0.31,0.22,2017-09-07,44,113,NO
Retail Sales,Papua,5539.48,1960.78,0.2,0.18,2017-09-08,41,75,YES
Retail Sales,Sumatra,8289.92,6364.77,0.22,0.22,2017-09-09,68,182,YES
Retail Sales,Bali,5817.38,1883.66,0.1,0.18,2017-09-10,50,149,YES
Retail Sales,Sulawesi,6893.14,1852.96,0.31,0.17,2017-09-11,56,299,YES
Retail Sales,Kalimantan,787.9,2591.14,0.26,0.2,2017-09-12,6,15,NO
Retail Sales,Jawa,4850.05,5663.85,0.31,0.18,2017-09-13,39,112,NO
Retail Sales,NTB,4508.52,2624.28,0.1,0.19,2017-09-14,38,142,YES
Retail Sales,Papua,1386.06,6826.81,0.31,0.21,2017-09-15,9,33,NO
Retail Sales,Sumatra,7792.27,6875.52,0.12,0.18,2017-09-16,57,173,YES
Retail Sales,Bali,6480.66,6067.63,0.21,0.16,2017-09-17,53,299,YES
Retail Sales,Sulawesi,8520.96,5996.76,0.18,0.16,2017-09-18,68,289,YES
Retail Sales,Kalimantan,3553.32,2530.3,0.29,0.21,2017-09-19,29,151,YES
Retail Sales,Jawa,6910.26,6061.29,0.22,0.19,2017-09-20,56,237,YES
Retail Sales,NTB,1812.5,2264.89,0.18,0.21,2017-09-21,14,24,NO
Retail Sales,Papua,5428.25,3953.16,0.11,0.19,2017-09-22,45,224,YES
Retail Sales,Sumatra,1686.34,6133.38,0.18,0.18,2017-09-23,14,72,NO
Retail Sales,Bali,6621.44,6186.56,0.17,0.18,2017-09-24,57,97,YES
Retail Sales,Sulawesi,7452.43,6263.47,0.26,0.17,2017-09-25,57,101,YES
Retail Sales,Kalimantan,685.01,6785.6,0.29,0.19,2017-09-26,4,9,NO
Retail Sales,Jawa,2557.18,4684.29,0.32,0.18,2017-09-27,22,115,NO
Retail Sales,NTB,8040.15,1785.51,0.21,0.18,2017-09-28,64,339,YES
Retail Sales,Papua,3819.0,2696.47,0.1,0.17,2017-09-29,28,81,YES
Retail Sales,Sumatra,4572.23,6186.41,0.08,0.21,2017-09-30,38,76,NO
Retail Sales,Bali,4430.52,5022.96,0.27,0.24,2017-10-01,38,156,NO
Retail Sales,Sulawesi,9137.56,2924.57,0.09,0.19,2017-10-02,74,258,YES
Retail Sales,Kalimantan,1542.57,4926.21,0.26,0.17,2017-10-03,12,44,NO
Retail Sales,Jawa,4752.1,2352.76,0.12,0.18,2017-10-04,38,171,YES
Retail Sales,NTB,6974.5,5915.43,0.16,0.22,2017-10-05,54,190,YES
Retail Sales,Papua,555.62,5250.53,0.11,0.22,2017-10-06,5,16,NO
Retail Sales,Sumatra,3795.74,3808.25,0.16,0.22,2017-10-07,29,127,NO
Retail Sales,Bali,6572.42,2502.52,0.2,0.2,2017-10-08,54,256,YES
Retail Sales,Sulawesi,4465.21,4563.33,0.08,0.22,2017-10-09,36,185,NO
Retail Sales,Kalimantan,3802.67,6470.52,0.18,0.19,2017-10-10,33,168,NO
Retail Sales,Jawa,5525.88,3113.51,0.22,0.21,2017-10-11,41,168,YES
Retail Sales,NTB,6228.12,2027.69,0.24,0.24,2017-10-12,47,87,YES
Retail Sales,Papua,7356.34,4779.98,0.19,0.18,2017-10-13,57,108,YES
Retail Sales,Sumatra,4205.71,2601.95,0.23,0.18,2017-10-14,29,143,YES
Retail Sales,Bali,4844.48,3256.76,0.11,0.19,2017-10-15,34,187,YES
Retail Sales,Sulawesi,1856.22,6578.42,0.27,0.21,2017-10-16,16,87,NO
Retail Sales,Kalimantan,6806.43,3180.33,0.09,0.19,2017-10-17,54,213,YES
Retail Sales,Jawa,6349.02,5058.89,0.32,0.18,2017-10-18,42,80,YES
Retail Sales,NTB,1260.59,6345.36,0.18,0.2,2017-10-19,9,30,NO
Retail Sales,Papua,7771.69,3404.39,0.31,0.22,2017-10-20,65,151,YES
Retail Sales,Sumatra,666.23,5057.76,0.24,0.16,2017-10-21,3,14,NO
Retail Sales,Bali,2816.4,2382.42,0.15,0.2,2017-10-22,20,35,YES
Retail Sales,Sulawesi,3795.71,6516.88,0.12,0.17,2017-10-23,27,150,NO
Retail Sales,Kalimantan,3387.14,3829.91,0.3,0.18,2017-10-24,30,157,NO
Retail Sales,Jawa,1680.25,6455.03,0.12,0.21,2017-10-25,12,28,NO
Retail Sales,NTB,8738.57,4316.46,0.22,0.17,2017-10-26,69,116,YES
Retail Sales,Papua,8000.11,1754.41,0.28,0.2,2017-10-27,69,391,YES
Retail Sales,Sumatra,1363.71,4529.69,0.29,0.16,2017-10-28,11,31,NO
Retail Sales,Bali,2351.89,5647.87,0.17,0.23,2017-10-29,20,63,NO
Retail Sales,Sulawesi,3833.51,6418.58,0.25,0.21,2017-10-30,35,133,NO
Retail Sales,Kalimantan,8720.63,4498.7,0.1,0.18,2017-10-31,69,303,YES
Retail Sales,Jawa,6679.35,2802.02,0.14,0.18,2017-11-01,50,215,YES
Retail Sales,NTB,4765.54,4824.29,0.14,0.18,2017-11-02,39,123,NO
Retail Sales,Papua,2677.51,3737.82,0.14,0.24,2017-11-03,23,82,NO
Retail Sales,Sumatra,3156.16,4349.48,0.13,0.21,2017-11-04,26,138,NO
Retail Sales,Bali,2113.85,5951.85,0.26,0.16,2017-11-05,15,54,NO
Retail Sales,Sulawesi,6498.0,4748.01,0.19,0.19,2017-11-06,51,224,YES
Retail Sales,Kalimantan,2435.3,6374.15,0.2,0.19,2017-11-07,20,54,NO
Retail Sales,Jawa,6695.5,3172.68,0.16,0.23,2017-11-08,53,140,YES
Retail Sales,NTB,6376.2,3581.47,0.1,0.22,2017-11-09,53,305,YES
Retail Sales,Papua,2690.08,5377.56,0.12,0.23,2017-11-10,21,48,NO
