Department,Region,Revenue,Revenue Goal,Margin,Margin Goal,Date,Sales Quantity,Customers,KPi Achieved
Account Management,NTB,4391.37,1441.67,0.13,0.15,2017-02-11,34,72,YES
Account Management,Papua,269.93,4329.82,0.23,0.14,2017-02-12,2,7,NO
Account Management,Sumatra,2616.02,4189.49,0.13,0.2,2017-02-13,23,131,NO
Account Management,Bali,2952.69,2184.09,0.22,0.15,2017-02-14,23,107,YES
Account Management,Sulawesi,4772.03,1958.96,0.15,0.17,2017-02-15,36,190,YES
Account Management,Kalimantan,3265.57,4626.42,0.16,0.15,2017-02-16,23,58,NO
Account Management,Jawa,6984.53,4857.06,0.23,0.16,2017-02-17,54,266,YES
Account Management,NTB,5938.16,4839.85,0.22,0.18,2017-02-18,44,186,YES
Account Management,Papua,1301.1,5014.01,0.18,0.14,2017-02-19,9,36,NO
Account Management,Sumatra,1256.03,2154.41,0.24,0.15,2017-02-20,8,23,NO
Account Management,Bali,4767.28,4592.95,0.24,0.18,2017-02-21,36,200,YES
Account Management,Sulawesi,4324.15,3487.29,0.08,0.19,2017-02-22,33,83,YES
Account Management,Kalimantan,1904.63,4620.15,0.16,0.17,2017-02-23,16,86,NO
Account Management,Jawa,6871.06,2371.06,0.2,0.15,2017-02-24,52,201,YES
Account Management,NTB,6540.19,2385.68,0.12,0.18,2017-02-25,58,316,YES
Account Management,Papua,5590.51,2676.67,0.21,0.17,2017-02-26,45,105,YES
Account Management,Sumatra,3906.42,4424.7,0.16,0.17,2017-02-27,34,98,NO
Account Management,Bali,5505.39,2263.97,0.23,0.17,2017-02-28,40,143,YES
Account Management,Sulawesi,2698.8,1298.79,0.2,0.17,2017-03-01,21,41,YES
Account Management,Kalimantan,1236.59,5177.91,0.16,0.17,2017-03-02,9,17,NO
Account Management,Jawa,1176.42,3249.33,0.12,0.15,2017-03-03,8,31,NO
Account Management,NTB,1321.57,2400.25,0.24,0.18,2017-03-04,10,25,NO
Account Management,Papua,4030.1,4984.16,0.1,0.16,2017-03-05,33,64,NO
Account Management,Sumatra,2915.25,2480.1,0.24,0.17,2017-03-06,23,126,YES
Account Management,Bali,4701.5,1438.76,0.25,0.19,2017-03-07,38,70,YES
Account Management,Sulawesi,4929.35,2623.2,0.22,0.18,2017-03-08,38,138,YES
Account Management,Kalimantan,4937.86,3606.58,0.09,0.17,2017-03-09,34,63,YES
Account Management,Jawa,1324.94,4281.75,0.2,0.15,2017-03-10,8,13,NO
Account Management,NTB,6156.96,4661.77,0.12,0.19,2017-03-11,45,108,YES
Account Management,Papua,6852.14,4399.49,0.13,0.14,2017-03-12,50,263,YES
Account Management,Sumatra,2473.83,2334.43,0.09,0.19,2017-03-13,15,46,YES
Account Management,Bali,1171.34,3785.63,0.27,0.19,2017-03-14,5,21,NO
Account Management,Sulawesi,5037.55,1803.53,0.1,0.14,2017-03-15,38,216,YES
Account Management,Kalimantan,1485.32,4393.24,0.22,0.21,2017-03-16,11,41,NO
Account Management,Jawa,4271.05,1875.2,0.19,0.14,2017-03-17,35,114,YES
Account Management,NTB,4890.1,2373.55,0.08,0.16,2017-03-18,34,134,YES
Account Management,Papua,1420.78,3482.94,0.08,0.16,2017-03-19,8,31,NO
Account Management,Sumatra,4238.91,1630.67,0.11,0.17,2017-03-20,29,90,YES
Account Management,Bali,4926.61,3972.3,0.09,0.18,2017-03-21,38,105,YES
Account Management,Sulawesi,823.18,3543.78,0.07,0.15,2017-03-22,4,14,NO
Account Management,Kalimantan,2960.06,3179.87,0.13,0.2,2017-03-23,23,73,NO
Account Management,Jawa,4665.14,3599.77,0.26,0.15,2017-03-24,34,118,YES
Account Management,NTB,2678.93,1870.43,0.1,0.19,2017-03-25,20,38,YES
Account Management,Papua,4907.68,5041.37,0.25,0.2,2017-03-26,35,69,NO
Account Management,Sumatra,3477.38,4154.36,0.13,0.19,2017-03-27,28,142,NO
Account Management,Bali,448.1,2282.21,0.2,0.16,2017-03-28,2,4,NO
Account Management,Sulawesi,4261.03,4994.34,0.24,0.15,2017-03-29,32,93,NO
Account Management,Kalimantan,2197.5,1481.56,0.08,0.14,2017-03-30,17,58,YES
Account Management,Jawa,4114.7,4537.97,0.08,0.14,2017-03-31,30,147,NO
Account Management,NTB,1697.92,2298.41,0.14,0.17,2017-04-01,14,32,NO
Account Management,Papua,5122.05,3863.48,0.18,0.16,2017-04-02,36,166,YES
Account Management,Sumatra,815.36,4062.86,0.24,0.15,2017-04-03,4,17,NO
Account Management,Bali,3915.69,5021.02,0.26,0.19,2017-04-04,30,58,NO
Account Management,Sulawesi,6872.37,3920.77,0.12,0.18,2017-04-05,52,259,YES
Account Management,Kalimantan,5817.77,4513.19,0.15,0.15,2017-04-06,47,251,YES
Account Management,Jawa,6974.71,2943.81,0.08,0.15,2017-04-07,59,142,YES
Account Management,NTB,2307.43,4737.74,0.23,0.15,2017-04-08,15,70,NO
Account Management,Papua,6716.22,5094.98,0.28,0.2,2017-04-09,52,299,YES
Account Management,Sumatra,6026.47,3289.72,0.2,0.2,2017-04-10,52,265,YES
Account Management,Bali,2863.44,3374.09,0.11,0.15,2017-04-11,20,97,NO
Account Management,Sulawesi,2172.36,4858.56,0.22,0.19,2017-04-12,15,29,NO
Account Management,Kalimantan,5941.43,1948.74,0.1,0.17,2017-04-13,47,176,YES
Account Management,Jawa,6971.0,3815.61,0.13,0.14,2017-04-14,50,264,YES
Account Management,NTB,2741.01,3199.38,0.2,0.18,2017-04-15,23,106,NO
Account Management,Papua,1403.21,4983.7,0.17,0.2,2017-04-16,8,18,NO
Account Management,Sumatra,4416.77,1612.37,0.16,0.2,2017-04-17,35,170,YES
Account Management,Bali,6986.98,2538.78,0.15,0.19,2017-04-18,57,152,YES
Account Management,Sulawesi,5210.14,3534.26,0.21,0.21,2017-04-19,36,179,YES
Account Management,Kalimantan,1031.11,2097.82,0.1,0.18,2017-04-20,9,28,NO
Account Management,Jawa,6909.47,2768.13,0.09,0.2,2017-04-21,51,121,YES
Account Management,NTB,5127.57,4027.68,0.22,0.15,2017-04-22,38,192,YES
Account Management,Papua,411.32,2830.0,0.22,0.2,2017-04-23,3,13,NO
Account Management,Sumatra,462.41,1454.98,0.08,0.19,2017-04-24,3,6,NO
Account Management,Bali,2029.62,2011.65,0.1,0.15,2017-04-25,16,74,YES
Account Management,Sulawesi,1269.76,1987.03,0.15,0.18,2017-04-26,8,42,NO
Account Management,Kalimantan,2240.06,4474.68,0.14,0.15,2017-04-27,16,85,NO
Account Management,Jawa,4767.78,1582.82,0.24,0.2,2017-04-28,36,126,YES
Account Management,NTB,449.29,2519.09,0.27,0.14,2017-04-29,3,8,NO
Account Management,Papua,4109.82,1449.94,0.25,0.17,2017-04-30,29,51,YES
Account Management,Sumatra,6439.65,2625.77,0.23,0.15,2017-05-01,54,227,YES
Account Management,Bali,6604.07,4628.0,0.28,0.2,2017-05-02,58,112,YES
Account Management,Sulawesi,3190.84,3741.13,0.2,0.14,2017-05-03,24,109,NO
Account Management,Kalimantan,6800.69,2651.17,0.19,0.16,2017-05-04,58,230,YES
Account Management,Jawa,998.05,1961.4,0.14,0.17,2017-05-05,6,11,NO
Account Management,NTB,1710.04,2321.71,0.13,0.15,2017-05-06,11,61,NO
Account Management,Papua,1714.49,3707.41,0.22,0.17,2017-05-07,11,62,NO
Account Management,Sumatra,2644.96,4190.1,0.11,0.21,2017-05-08,20,37,NO
Account Management,Bali,4911.75,2071.68,0.1,0.18,2017-05-09,35,156,YES
Account Management,Sulawesi,3235.61,1512.37,0.1,0.17,2017-05-10,24,77,YES
Account Management,Kalimantan,4450.94,2865.87,0.08,0.2,2017-05-11,35,180,YES
Account Management,Jawa,6712.42,4881.8,0.13,0.19,2017-05-12,54,98,YES
Account Management,NTB,4248.98,2179.07,0.22,0.2,2017-05-13,34,192,YES
Account Management,Papua,311.5,3662.78,0.26,0.2,2017-05-14,3,6,NO
Account Management,Sumatra,423.22,4085.08,0.08,0.19,2017-05-15,3,14,NO
Account Management,Bali,6289.78,2703.0,0.15,0.17,2017-05-16,51,179,YES
Account Management,Sulawesi,6741.46,1672.75,0.13,0.16,2017-05-17,51,144,YES
Account Management,Kalimantan,5687.71,2530.54,0.24,0.19,2017-05-18,52,248,YES
Account Management,Jawa,5225.75,2617.3,0.24,0.16,2017-05-19,45,146,YES
Account Management,NTB,780.9,5055.25,0.19,0.17,2017-05-20,6,18,NO
Account Management,Papua,4865.3,3327.41,0.2,0.17,2017-05-21,35,121,YES
Account Management,Sumatra,3710.72,3005.51,0.21,0.16,2017-05-22,30,55,YES
Account Management,Bali,521.84,3774.51,0.08,0.15,2017-05-23,2,7,NO
Account Management,Sulawesi,3276.59,3749.43,0.24,0.14,2017-05-24,26,61,NO
Account Management,Kalimantan,6920.32,2498.46,0.23,0.2,2017-05-25,54,102,YES
Account Management,Jawa,4151.45,2788.95,0.17,0.17,2017-05-26,35,133,YES
Account Management,NTB,6620.2,4209.15,0.16,0.14,2017-05-27,54,236,YES
Account Management,Papua,3149.63,5167.77,0.08,0.21,2017-05-28,23,115,NO
Account Management,Sumatra,2388.15,2435.13,0.26,0.15,2017-05-29,16,43,NO
Account Management,Bali,6741.63,1911.48,0.2,0.17,2017-05-30,51,245,YES
Account Management,Sulawesi,768.97,2034.78,0.24,0.15,2017-05-31,4,10,NO
Account Management,Kalimantan,6094.74,3668.16,0.1,0.21,2017-06-01,46,113,YES
Account Management,Jawa,1954.21,3360.63,0.13,0.14,2017-06-02,17,78,NO
Account Management,NTB,3333.14,3883.09,0.23,0.18,2017-06-03,23,68,NO
Account Management,Papua,4660.08,2552.88,0.1,0.15,2017-06-04,39,180,YES
Account Management,Sumatra,1421.68,3859.63,0.14,0.21,2017-06-05,9,47,NO
Account Management,Bali,1191.74,4639.39,0.18,0.2,2017-06-06,8,19,NO
Account Management,Sulawesi,7043.73,2779.29,0.26,0.15,2017-06-07,51,203,YES
Account Management,Kalimantan,5741.58,4130.57,0.24,0.16,2017-06-08,48,276,YES
Account Management,Jawa,3590.25,4535.67,0.27,0.15,2017-06-09,29,76,NO
Account Management,NTB,3293.65,3389.28,0.21,0.16,2017-06-10,23,107,NO
Account Management,Papua,5073.03,4716.17,0.1,0.15,2017-06-11,40,133,YES
Account Management,Sumatra,3868.79,1479.54,0.13,0.15,2017-06-12,29,118,YES
Account Management,Bali,4119.45,1717.82,0.1,0.2,2017-06-13,29,160,YES
Account Management,Sulawesi,4440.96,3044.32,0.22,0.19,2017-06-14,36,63,YES
Account Management,Kalimantan,1513.94,2895.09,0.17,0.2,2017-06-15,12,36,NO
Account Management,Jawa,5108.31,4984.79,0.08,0.18,2017-06-16,44,102,YES
Account Management,NTB,870.26,1770.26,0.22,0.15,2017-06-17,6,11,NO
Account Management,Papua,2323.41,5180.49,0.11,0.18,2017-06-18,18,60,NO
Account Management,Sumatra,2316.86,4856.39,0.27,0.2,2017-06-19,17,46,NO
Account Management,Bali,2060.81,4042.08,0.17,0.15,2017-06-20,16,88,NO
Account Management,Sulawesi,4199.76,2727.23,0.26,0.15,2017-06-21,35,92,YES
Account Management,Kalimantan,2088.99,3837.3,0.13,0.14,2017-06-22,17,84,NO
Account Management,Jawa,4858.5,2881.63,0.27,0.15,2017-06-23,38,94,YES
Account Management,NTB,2631.63,2862.86,0.22,0.16,2017-06-24,20,80,NO
Account Management,Papua,436.65,2006.25,0.14,0.19,2017-06-25,2,3,NO
Account Management,Sumatra,3722.47,5134.87,0.19,0.15,2017-06-26,29,130,NO
Account Management,Bali,1976.54,2943.92,0.21,0.2,2017-06-27,14,31,NO
Account Management,Sulawesi,6013.64,1885.82,0.19,0.16,2017-06-28,44,172,YES
Account Management,Kalimantan,1729.14,2721.31,0.28,0.17,2017-06-29,11,59,NO
Account Management,Jawa,2770.98,1298.23,0.17,0.2,2017-06-30,22,121,YES
Account Management,NTB,1660.12,3321.99,0.08,0.17,2017-07-01,14,47,NO
Account Management,Papua,6707.68,2464.62,0.27,0.21,2017-07-02,59,116,YES
Account Management,Sumatra,1475.04,1956.7,0.15,0.21,2017-07-03,10,38,NO
Account Management,Bali,5027.47,1324.93,0.23,0.21,2017-07-04,40,186,YES
Account Management,Sulawesi,6796.27,4385.52,0.2,0.16,2017-07-05,51,91,YES
Account Management,Kalimantan,2853.92,4238.27,0.09,0.17,2017-07-06,22,90,NO
Account Management,Jawa,1407.64,2121.47,0.24,0.15,2017-07-07,9,45,NO
Account Management,NTB,1899.75,1794.4,0.11,0.18,2017-07-08,14,60,YES
Account Management,Papua,2724.84,2286.71,0.09,0.2,2017-07-09,21,76,YES
Account Management,Sumatra,4411.04,1659.57,0.13,0.18,2017-07-10,36,75,YES
Account Management,Bali,5929.7,3606.52,0.21,0.15,2017-07-11,42,186,YES
Account Management,Sulawesi,6799.69,1678.03,0.24,0.17,2017-07-12,59,295,YES
Account Management,Kalimantan,999.26,3456.92,0.18,0.14,2017-07-13,8,41,NO
Account Management,Jawa,5950.54,1535.23,0.22,0.14,2017-07-14,46,189,YES
Account Management,NTB,5672.92,1816.7,0.08,0.16,2017-07-15,50,277,YES
Account Management,Papua,4476.84,5121.48,0.24,0.16,2017-07-16,38,202,NO
Account Management,Sumatra,5562.24,2967.35,0.19,0.21,2017-07-17,40,225,YES
Account Management,Bali,1279.07,4221.07,0.07,0.19,2017-07-18,10,47,NO
Account Management,Sulawesi,1547.61,4856.7,0.15,0.17,2017-07-19,12,55,NO
Account Management,Kalimantan,2358.17,1409.36,0.12,0.2,2017-07-20,15,83,YES
Account Management,Jawa,3714.22,3743.57,0.2,0.16,2017-07-21,30,69,NO
Account Management,NTB,4913.19,4170.63,0.24,0.2,2017-07-22,35,132,YES
Account Management,Papua,3459.83,4584.77,0.18,0.15,2017-07-23,30,125,NO
Account Management,Sumatra,4659.96,2198.36,0.27,0.15,2017-07-24,36,112,YES
Account Management,Bali,2671.33,3736.63,0.17,0.17,2017-07-25,22,84,NO
Account Management,Sulawesi,3200.47,2022.25,0.1,0.15,2017-07-26,23,75,YES
Account Management,Kalimantan,3474.62,3837.79,0.22,0.15,2017-07-27,27,127,NO
Account Management,Jawa,591.61,4181.34,0.21,0.2,2017-07-28,6,16,NO
Account Management,NTB,874.41,4549.36,0.13,0.17,2017-07-29,8,25,NO
Account Management,Papua,3453.87,1420.73,0.27,0.17,2017-07-30,28,59,YES
Account Management,Sumatra,7044.34,3863.33,0.08,0.17,2017-07-31,59,300,YES
Account Management,Bali,4327.95,2942.47,0.26,0.15,2017-08-01,34,79,YES
Account Management,Sulawesi,4158.94,2948.07,0.2,0.15,2017-08-02,34,115,YES
Account Management,Kalimantan,1872.03,5087.79,0.15,0.18,2017-08-03,15,70,NO
Account Management,Jawa,1674.37,4333.54,0.24,0.14,2017-08-04,14,77,NO
Account Management,NTB,1730.88,4249.8,0.17,0.15,2017-08-05,11,51,NO
Account Management,Papua,5162.76,3251.82,0.1,0.18,2017-08-06,36,199,YES
Account Management,Sumatra,4669.44,3599.22,0.1,0.15,2017-08-07,35,114,YES
Account Management,Bali,4246.93,2997.13,0.08,0.14,2017-08-08,28,157,YES
Account Management,Sulawesi,170.5,4964.75,0.26,0.17,2017-08-09,2,5,NO
Account Management,Kalimantan,6745.33,4471.82,0.1,0.19,2017-08-10,59,183,YES
Account Management,Jawa,5205.92,1570.97,0.13,0.14,2017-08-11,39,96,YES
Account Management,NTB,2428.8,2442.7,0.27,0.19,2017-08-12,16,51,NO
Account Management,Papua,3928.06,3733.23,0.26,0.21,2017-08-13,29,90,YES
Account Management,Sumatra,3081.21,3927.27,0.15,0.14,2017-08-14,23,81,NO
Account Management,Bali,700.34,3584.25,0.13,0.19,2017-08-15,6,23,NO
Account Management,Sulawesi,5566.28,1803.95,0.09,0.16,2017-08-16,41,209,YES
Account Management,Kalimantan,1702.28,2916.65,0.07,0.18,2017-08-17,12,64,NO
Account Management,Jawa,5710.74,2338.96,0.23,0.2,2017-08-18,51,162,YES
Account Management,NTB,6566.39,1848.44,0.1,0.17,2017-08-19,54,232,YES
Account Management,Papua,1518.49,2066.27,0.2,0.17,2017-08-20,11,46,NO
Account Management,Sumatra,2399.26,4226.57,0.1,0.15,2017-08-21,16,43,NO
Account Management,Bali,5171.11,1576.01,0.19,0.2,2017-08-22,38,86,YES
Account Management,Sulawesi,449.29,1766.65,0.08,0.2,2017-08-23,3,11,NO
Account Management,Kalimantan,6436.04,4885.98,0.22,0.16,2017-08-24,51,91,YES
Account Management,Jawa,3359.16,4633.75,0.25,0.17,2017-08-25,29,153,NO
Account Management,NTB,5833.76,3665.75,0.13,0.17,2017-08-26,42,173,YES
Account Management,Papua,840.57,4862.64,0.2,0.19,2017-08-27,6,17,NO
Account Management,Sumatra,1877.62,3463.78,0.1,0.14,2017-08-28,14,37,NO
Account Management,Bali,5430.54,4021.99,0.15,0.17,2017-08-29,39,184,YES
Account Management,Sulawesi,1034.51,2447.6,0.1,0.18,2017-08-30,8,17,NO
Account Management,Kalimantan,6354.92,4725.27,0.17,0.2,2017-08-31,42,230,YES
Account Management,Jawa,5881.65,1881.84,0.15,0.17,2017-09-01,47,218,YES
Account Management,NTB,1277.52,1838.53,0.17,0.17,2017-09-02,9,43,NO
Account Management,Papua,1050.08,3610.56,0.08,0.17,2017-09-03,5,23,NO
Account Management,Sumatra,4219.85,2482.91,0.21,0.16,2017-09-04,32,92,YES
Account Management,Bali,5768.76,3286.09,0.09,0.18,2017-09-05,42,84,YES
Account Management,Sulawesi,6048.35,4556.43,0.24,0.16,2017-09-06,46,259,YES
Account Management,Kalimantan,6837.75,3366.89,0.25,0.21,2017-09-07,53,129,YES
Account Management,Jawa,2772.98,2286.99,0.08,0.19,2017-09-08,23,73,YES
Account Management,NTB,6002.27,4487.11,0.23,0.2,2017-09-09,42,194,YES
Account Management,Papua,1562.07,1985.95,0.08,0.17,2017-09-10,11,27,NO
Account Management,Sumatra,3446.57,1320.45,0.13,0.15,2017-09-11,30,98,YES
Account Management,Bali,3322.18,1387.9,0.22,0.17,2017-09-12,24,123,YES
Account Management,Sulawesi,3590.12,4926.69,0.22,0.18,2017-09-13,27,70,NO
Account Management,Kalimantan,4303.89,4278.31,0.27,0.15,2017-09-14,30,128,YES
Account Management,Jawa,1373.24,1857.14,0.16,0.21,2017-09-15,8,21,NO
Account Management,NTB,5662.74,2978.81,0.13,0.19,2017-09-16,51,101,YES
Account Management,Papua,1598.27,4869.01,0.17,0.15,2017-09-17,12,50,NO
Account Management,Sumatra,5142.69,2720.32,0.15,0.2,2017-09-18,40,156,YES
Account Management,Bali,5781.11,3434.6,0.15,0.16,2017-09-19,46,79,YES
Account Management,Sulawesi,241.2,2018.06,0.16,0.2,2017-09-20,2,7,NO
Account Management,Kalimantan,6301.04,3239.27,0.14,0.16,2017-09-21,48,114,YES
Account Management,Jawa,1422.56,4542.98,0.11,0.2,2017-09-22,10,23,NO
Account Management,NTB,6456.99,4315.54,0.27,0.2,2017-09-23,57,324,YES
Account Management,Papua,6196.97,3787.88,0.19,0.2,2017-09-24,52,127,YES
Account Management,Sumatra,3148.86,3761.18,0.24,0.15,2017-09-25,24,121,NO
Account Management,Bali,3232.57,1818.48,0.15,0.16,2017-09-26,26,79,YES
Account Management,Sulawesi,3417.93,4774.82,0.18,0.17,2017-09-27,28,116,NO
Account Management,Kalimantan,1962.13,2957.5,0.13,0.2,2017-09-28,17,30,NO
Account Management,Jawa,4428.78,4294.02,0.17,0.18,2017-09-29,39,201,YES
Account Management,NTB,5154.19,3595.2,0.22,0.19,2017-09-30,44,77,YES
Account Management,Papua,6415.93,5032.14,0.08,0.15,2017-10-01,58,168,YES
Account Management,Sumatra,2964.43,4470.02,0.22,0.15,2017-10-02,24,100,NO
Account Management,Bali,4729.68,1895.99,0.26,0.18,2017-10-03,39,158,YES
Account Management,Sulawesi,1754.12,3513.04,0.17,0.17,2017-10-04,11,43,NO
Account Management,Kalimantan,3268.76,3434.2,0.07,0.16,2017-10-05,23,108,NO
Account Management,Jawa,408.87,3293.42,0.26,0.17,2017-10-06,3,8,NO
Account Management,NTB,2037.63,4061.02,0.13,0.19,2017-10-07,17,47,NO
Account Management,Papua,914.23,3820.35,0.11,0.17,2017-10-08,8,23,NO
Account Management,Sumatra,3209.16,1536.44,0.1,0.16,2017-10-09,23,54,YES
Account Management,Bali,6671.51,4778.76,0.17,0.18,2017-10-10,51,255,YES
Account Management,Sulawesi,2778.16,1430.34,0.2,0.15,2017-10-11,23,78,YES
Account Management,Kalimantan,835.34,4089.92,0.2,0.2,2017-10-12,6,34,NO
Account Management,Jawa,544.98,4717.66,0.16,0.17,2017-10-13,2,4,NO
Account Management,NTB,1617.39,3893.08,0.07,0.2,2017-10-14,14,30,NO
Account Management,Papua,3782.64,4110.57,0.24,0.16,2017-10-15,30,135,NO
Account Management,Sumatra,7019.05,3554.63,0.22,0.15,2017-10-16,57,251,YES
Account Management,Bali,5073.55,3872.78,0.24,0.19,2017-10-17,42,243,YES
Account Management,Sulawesi,4521.54,2684.64,0.17,0.16,2017-10-18,38,157,YES
Account Management,Kalimantan,6411.08,1595.07,0.21,0.17,2017-10-19,53,134,YES
Account Management,Jawa,4578.24,2369.39,0.15,0.16,2017-10-20,38,114,YES
Account Management,NTB,4256.18,2527.78,0.08,0.2,2017-10-21,30,62,YES
Account Management,Papua,4093.42,1370.23,0.27,0.17,2017-10-22,32,174,YES
Account Management,Sumatra,2456.67,4589.38,0.13,0.2,2017-10-23,18,63,NO
Account Management,Bali,839.98,4783.29,0.17,0.15,2017-10-24,5,11,NO
Account Management,Sulawesi,2938.42,4089.2,0.19,0.16,2017-10-25,23,83,NO
Account Management,Kalimantan,5638.77,1680.47,0.22,0.15,2017-10-26,40,138,YES
Account Management,Jawa,3928.36,4036.2,0.13,0.17,2017-10-27,32,64,NO
Account Management,NTB,3426.15,4664.28,0.18,0.17,2017-10-28,28,75,NO
Account Management,Papua,3381.47,3571.2,0.09,0.15,2017-10-29,27,91,NO
Account Management,Sumatra,162.96,1420.07,0.08,0.19,2017-10-30,2,5,NO
Account Management,Bali,3054.84,3906.49,0.08,0.18,2017-10-31,26,102,NO
Account Management,Sulawesi,548.63,1809.4,0.08,0.15,2017-11-01,2,6,NO
Account Management,Kalimantan,5766.68,3192.77,0.28,0.16,2017-11-02,52,92,YES
Account Management,Jawa,1554.55,3822.15,0.18,0.15,2017-11-03,12,62,NO
Account Management,NTB,5473.57,1659.84,0.19,0.15,2017-11-04,40,139,YES
Account Management,Papua,2622.77,4156.96,0.18,0.19,2017-11-05,20,83,NO
Account Management,Sumatra,6183.42,4579.85,0.27,0.2,2017-11-06,42,146,YES
Account Management,Bali,278.32,3991.48,0.17,0.15,2017-11-07,2,4,NO
Account Management,Sulawesi,5657.72,2538.72,0.2,0.18,2017-11-08,38,182,YES
Account Management,Kalimantan,5925.74,5175.71,0.08,0.16,2017-11-09,52,116,YES
Account Management,Jawa,1195.42,2550.73,0.2,0.17,2017-11-10,11,29,NO
Account Management,NTB,225.06,4998.25,0.2,0.14,2017-11-11,3,5,NO
Account Management,Papua,5528.55,3668.0,0.12,0.2,2017-11-12,36,67,YES
Account Management,Sumatra,6210.76,2855.51,0.11,0.17,2017-11-13,42,124,YES
Account Management,Bali,6715.27,2504.25,0.08,0.16,2017-11-14,56,301,YES
Account Management,Sulawesi,1261.41,1729.68,0.16,0.19,2017-11-15,8,24,NO
Account Management,Kalimantan,2756.07,1686.95,0.13,0.15,2017-11-16,21,78,YES
Account Management,Jawa,3635.99,2910.59,0.1,0.17,2017-11-17,27,141,YES
Account Management,NTB,5584.61,4044.61,0.27,0.15,2017-11-18,38,139,YES
Account Management,Papua,4390.24,2143.27,0.26,0.17,2017-11-19,39,214,YES
Account Management,Sumatra,1385.84,4931.5,0.24,0.21,2017-11-20,10,49,NO
Account Management,Bali,1772.05,2511.66,0.26,0.15,2017-11-21,14,23,NO
Account Management,Sulawesi,5605.39,2042.01,0.21,0.2,2017-11-22,36,104,YES
Account Management,Kalimantan,3316.18,4929.57,0.28,0.19,2017-11-23,23,62,NO
Account Management,Jawa,1304.06,2583.45,0.16,0.16,2017-11-24,9,23,NO
Account Management,NTB,3268.32,2150.74,0.1,0.17,2017-11-25,23,122,YES
